WP_020985020.1	lcl|NZ_AOVT01000122.1_cds_WP_000340715.1_2575	91.463	82	106
WP_010578412.1	lcl|NZ_AOVT01000122.1_cds_WP_000410273.1_2574	91.083	314	314
WP_010578412.1	lcl|NZ_AOVT01000122.1_cds_WP_000093099.1_2554	55.556	63	314
WP_010578412.1	lcl|NZ_AOVT01000122.1_cds_WP_000646250.1_2571	28.175	252	314
WP_010578412.1	lcl|NZ_AOVT01000131.1_cds_WP_000744700.1_2955	22.256	328	314
WP_010578412.1	lcl|NZ_AOVT01000122.1_cds_WP_000600889.1_2545	24.194	186	314
WP_010578412.1	lcl|NZ_AOVT01000120.1_cds_WP_000723090.1_2481	23.183	289	314
WP_010578412.1	lcl|NZ_AOVT01000122.1_cds_WP_001067557.1_2568	25.526	333	314
WP_020984893.1	lcl|NZ_AOVT01000122.1_cds_WP_000604524.1_2573	84.932	365	365
WP_010578411.1	lcl|NZ_AOVT01000122.1_cds_WP_000884059.1_2572	95.135	185	185
WP_010578411.1	lcl|NZ_AOVT01000061.1_cds_WP_000351733.1_891	38.571	140	185
WP_010578410.1	lcl|NZ_AOVT01000122.1_cds_WP_000646250.1_2571	93.921	329	329
WP_010578410.1	lcl|NZ_AOVT01000131.1_cds_WP_000744700.1_2955	31.429	315	329
WP_010578410.1	lcl|NZ_AOVT01000122.1_cds_WP_000600889.1_2545	33.333	255	329
WP_010578410.1	lcl|NZ_AOVT01000120.1_cds_WP_000723090.1_2481	29.851	335	329
WP_010578410.1	lcl|NZ_AOVT01000073.1_cds_WP_001984071.1_1262	32.026	306	329
WP_010578410.1	lcl|NZ_AOVT01000080.1_cds_WP_000649925.1_1413	30.091	329	329
WP_010578410.1	lcl|NZ_AOVT01000003.1_cds_WP_000709511.1_10	28.182	330	329
WP_010578410.1	lcl|NZ_AOVT01000122.1_cds_WP_001067557.1_2568	28.852	305	329
WP_010578410.1	lcl|NZ_AOVT01000073.1_cds_WP_000688695.1_1282	28.832	274	329
WP_010578410.1	lcl|NZ_AOVT01000122.1_cds_WP_000601375.1_2518	24.549	277	329
WP_010578410.1	lcl|NZ_AOVT01000122.1_cds_WP_000410273.1_2574	27.826	230	329
WP_010578410.1	lcl|NZ_AOVT01000122.1_cds_WP_000475904.1_2509	27.007	274	329
WP_010578410.1	lcl|NZ_AOVT01000069.1_cds_WP_001074785.1_1122	28.302	265	329
WP_010578410.1	lcl|NZ_AOVT01000088.1_cds_WP_001003555.1_1698	27.200	250	329
WP_010578410.1	lcl|NZ_AOVT01000122.1_cds_WP_000487322.1_2520	26.205	332	329
WP_020984930.1	lcl|NZ_AOVT01000122.1_cds_WP_000774262.1_2570	88.189	254	267
WP_020984930.1	lcl|NZ_AOVT01000122.1_cds_WP_000859505.1_2521	27.315	216	267
WP_020984930.1	lcl|NZ_AOVT01000122.1_cds_WP_000800438.1_2540	25.789	190	267
WP_020984930.1	lcl|NZ_AOVT01000120.1_cds_WP_000842260.1_2480	24.569	232	267
WP_020984930.1	lcl|NZ_AOVT01000027.1_cds_WP_000667727.1_361	33.636	110	267
WP_020984930.1	lcl|NZ_AOVT01000144.1_cds_WP_000805357.1_3397	36.047	86	267
WP_020984935.1	lcl|NZ_AOVT01000122.1_cds_WP_000612797.1_2569	87.402	508	509
WP_020984935.1	lcl|NZ_AOVT01000109.1_cds_WP_000291591.1_2161	27.329	322	509
WP_020984935.1	lcl|NZ_AOVT01000109.1_cds_WP_000364507.1_2162	28.723	94	509
WP_020984935.1	lcl|NZ_AOVT01000122.1_cds_WP_000612797.1_2569	87.402	508	509
WP_020984935.1	lcl|NZ_AOVT01000109.1_cds_WP_000291591.1_2161	27.329	322	509
WP_020984935.1	lcl|NZ_AOVT01000109.1_cds_WP_000364507.1_2162	28.723	94	509
WP_010578407.1	lcl|NZ_AOVT01000122.1_cds_WP_001067557.1_2568	96.364	330	330
WP_010578407.1	lcl|NZ_AOVT01000122.1_cds_WP_000646250.1_2571	28.990	307	330
WP_010578407.1	lcl|NZ_AOVT01000122.1_cds_WP_000600889.1_2545	27.068	266	330
WP_010578407.1	lcl|NZ_AOVT01000073.1_cds_WP_001984071.1_1262	25.735	272	330
WP_010578407.1	lcl|NZ_AOVT01000088.1_cds_WP_001003555.1_1698	30.041	243	330
WP_010578407.1	lcl|NZ_AOVT01000131.1_cds_WP_000744700.1_2955	26.266	316	330
WP_010578407.1	lcl|NZ_AOVT01000120.1_cds_WP_000723090.1_2481	24.024	333	330
WP_010578407.1	lcl|NZ_AOVT01000080.1_cds_WP_000649925.1_1413	29.644	253	330
WP_010578407.1	lcl|NZ_AOVT01000073.1_cds_WP_000688695.1_1282	25.339	221	330
WP_010578407.1	lcl|NZ_AOVT01000122.1_cds_WP_000601375.1_2518	26.119	268	330
WP_010578406.1	lcl|NZ_AOVT01000122.1_cds_WP_001198107.1_2567	98.087	366	366
WP_010578406.1	lcl|NZ_AOVT01000122.1_cds_WP_000608295.1_2566	40.000	365	366
WP_010578406.1	lcl|NZ_AOVT01000122.1_cds_WP_000575178.1_2498	33.714	350	366
WP_010578406.1	lcl|NZ_AOVT01000116.1_cds_WP_001281953.1_2442	27.968	379	366
WP_010578406.1	lcl|NZ_AOVT01000122.1_cds_WP_000346036.1_2537	27.809	356	366
WP_010578406.1	lcl|NZ_AOVT01000122.1_cds_WP_000582222.1_2556	32.394	355	366
WP_010578406.1	lcl|NZ_AOVT01000128.1_cds_WP_000538752.1_2829	29.132	357	366
WP_010578406.1	lcl|NZ_AOVT01000122.1_cds_WP_000947844.1_2544	26.667	345	366
WP_010578406.1	lcl|NZ_AOVT01000038.1_cds_WP_001982414.1_519	31.579	190	366
WP_010578405.1	lcl|NZ_AOVT01000122.1_cds_WP_000608295.1_2566	96.185	367	367
WP_010578405.1	lcl|NZ_AOVT01000122.1_cds_WP_001198107.1_2567	40.000	365	367
