WP_020985020.1	lcl|NZ_AHPT01000133.1_cds_WP_000340715.1_1727	91.463	82	106
WP_010578412.1	lcl|NZ_AHPT01000133.1_cds_WP_000712240.1_1726	91.401	314	314
WP_010578412.1	lcl|NZ_AHPT01000133.1_cds_WP_000646251.1_1723	27.778	252	314
WP_010578412.1	lcl|NZ_AHPT01000047.1_cds_WP_000744700.1_3237	22.256	328	314
WP_010578412.1	lcl|NZ_AHPT01000133.1_cds_WP_000600886.1_1695	24.194	186	314
WP_010578412.1	lcl|NZ_AHPT01000068.1_cds_WP_000723084.1_2752	23.529	289	314
WP_010578412.1	lcl|NZ_AHPT01000133.1_cds_WP_001067556.1_1720	25.526	333	314
WP_010578412.1	lcl|NZ_AHPT01000133.1_cds_WP_000025488.1_1701	22.222	324	314
WP_020984893.1	lcl|NZ_AHPT01000133.1_cds_WP_000604524.1_1725	84.932	365	365
WP_010578411.1	lcl|NZ_AHPT01000133.1_cds_WP_000884057.1_1724	94.595	185	185
WP_010578411.1	lcl|NZ_AHPT01000176.1_cds_WP_000351733.1_792	38.571	140	185
WP_010578410.1	lcl|NZ_AHPT01000133.1_cds_WP_000646251.1_1723	94.529	329	329
WP_010578410.1	lcl|NZ_AHPT01000047.1_cds_WP_000744700.1_3237	31.429	315	329
WP_010578410.1	lcl|NZ_AHPT01000133.1_cds_WP_000600886.1_1695	33.333	255	329
WP_010578410.1	lcl|NZ_AHPT01000068.1_cds_WP_000723084.1_2752	30.149	335	329
WP_010578410.1	lcl|NZ_AHPT01000056.1_cds_WP_001984071.1_2946	32.026	306	329
WP_010578410.1	lcl|NZ_AHPT01000129.1_cds_WP_000649927.1_1882	30.091	329	329
WP_010578410.1	lcl|NZ_AHPT01000253.1_cds_WP_000709512.1_195	28.485	330	329
WP_010578410.1	lcl|NZ_AHPT01000133.1_cds_WP_001067556.1_1720	28.852	305	329
WP_010578410.1	lcl|NZ_AHPT01000133.1_cds_WP_000601375.1_1666	24.549	277	329
WP_010578410.1	lcl|NZ_AHPT01000056.1_cds_WP_000688700.1_2926	28.467	274	329
WP_010578410.1	lcl|NZ_AHPT01000133.1_cds_WP_000707057.1_1699	29.259	270	329
WP_010578410.1	lcl|NZ_AHPT01000133.1_cds_WP_000025488.1_1701	24.765	319	329
WP_010578410.1	lcl|NZ_AHPT01000133.1_cds_WP_000712240.1_1726	27.826	230	329
WP_010578410.1	lcl|NZ_AHPT01000133.1_cds_WP_000475906.1_1656	26.277	274	329
WP_010578410.1	lcl|NZ_AHPT01000127.1_cds_WP_001074785.1_1929	28.302	265	329
WP_010578410.1	lcl|NZ_AHPT01000124.1_cds_WP_001003550.1_2074	27.600	250	329
WP_010578410.1	lcl|NZ_AHPT01000133.1_cds_WP_000487324.1_1668	26.205	332	329
WP_020984930.1	lcl|NZ_AHPT01000133.1_cds_WP_000774258.1_1722	88.189	254	267
WP_020984930.1	lcl|NZ_AHPT01000133.1_cds_WP_000859505.1_1669	27.315	216	267
WP_020984930.1	lcl|NZ_AHPT01000068.1_cds_WP_000842260.1_2751	24.569	232	267
WP_020984930.1	lcl|NZ_AHPT01000133.1_cds_WP_000800436.1_1690	25.789	190	267
WP_020984930.1	lcl|NZ_AHPT01000173.1_cds_WP_000667727.1_814	33.636	110	267
WP_020984930.1	lcl|NZ_AHPT01000158.1_cds_WP_000805358.1_1138	36.471	85	267
WP_020984935.1	lcl|NZ_AHPT01000133.1_cds_WP_000602735.1_1721	87.008	508	509
WP_020984935.1	lcl|NZ_AHPT01000009.1_cds_WP_000291595.1_3721	27.640	322	509
WP_020984935.1	lcl|NZ_AHPT01000009.1_cds_WP_000364507.1_3720	28.723	94	509
WP_020984935.1	lcl|NZ_AHPT01000133.1_cds_WP_000602735.1_1721	87.008	508	509
WP_020984935.1	lcl|NZ_AHPT01000009.1_cds_WP_000291595.1_3721	27.640	322	509
WP_020984935.1	lcl|NZ_AHPT01000009.1_cds_WP_000364507.1_3720	28.723	94	509
WP_010578407.1	lcl|NZ_AHPT01000133.1_cds_WP_001067556.1_1720	96.061	330	330
WP_010578407.1	lcl|NZ_AHPT01000133.1_cds_WP_000707057.1_1699	28.522	291	330
WP_010578407.1	lcl|NZ_AHPT01000133.1_cds_WP_000646251.1_1723	29.316	307	330
WP_010578407.1	lcl|NZ_AHPT01000133.1_cds_WP_000600886.1_1695	27.068	266	330
WP_010578407.1	lcl|NZ_AHPT01000056.1_cds_WP_001984071.1_2946	25.735	272	330
WP_010578407.1	lcl|NZ_AHPT01000124.1_cds_WP_001003550.1_2074	30.041	243	330
WP_010578407.1	lcl|NZ_AHPT01000068.1_cds_WP_000723084.1_2752	24.625	333	330
WP_010578407.1	lcl|NZ_AHPT01000047.1_cds_WP_000744700.1_3237	26.266	316	330
WP_010578407.1	lcl|NZ_AHPT01000133.1_cds_WP_000025488.1_1701	29.864	221	330
WP_010578407.1	lcl|NZ_AHPT01000129.1_cds_WP_000649927.1_1882	29.644	253	330
WP_010578407.1	lcl|NZ_AHPT01000056.1_cds_WP_000688700.1_2926	25.339	221	330
WP_010578407.1	lcl|NZ_AHPT01000133.1_cds_WP_000601375.1_1666	26.119	268	330
WP_010578406.1	lcl|NZ_AHPT01000133.1_cds_WP_000575397.1_1705	33.898	354	366
WP_010578406.1	lcl|NZ_AHPT01000133.1_cds_WP_000575184.1_1645	33.714	350	366
WP_010578406.1	lcl|NZ_AHPT01000105.1_cds_WP_001281953.1_2268	27.968	379	366
WP_010578406.1	lcl|NZ_AHPT01000133.1_cds_WP_000346036.1_1685	27.809	356	366
WP_010578406.1	lcl|NZ_AHPT01000039.1_cds_WP_000538750.1_3534	29.132	357	366
WP_010578406.1	lcl|NZ_AHPT01000133.1_cds_WP_000947842.1_1694	26.667	345	366
WP_010578406.1	lcl|NZ_AHPT01000067.1_cds_WP_001982414.1_2769	31.579	190	366
WP_010578405.1	lcl|NZ_AHPT01000133.1_cds_WP_000575397.1_1705	41.011	356	367
WP_010578405.1	lcl|NZ_AHPT01000133.1_cds_WP_000575184.1_1645	37.398	369	367
WP_010578405.1	lcl|NZ_AHPT01000039.1_cds_WP_000538750.1_3534	31.267	371	367
WP_010578405.1	lcl|NZ_AHPT01000105.1_cds_WP_001281953.1_2268	29.948	384	367
WP_010578405.1	lcl|NZ_AHPT01000133.1_cds_WP_000346036.1_1685	26.374	364	367
WP_010578405.1	lcl|NZ_AHPT01000133.1_cds_WP_000947842.1_1694	26.404	356	367
WP_010578405.1	lcl|NZ_AHPT01000067.1_cds_WP_001982414.1_2769	25.698	358	367
WP_020984976.1	lcl|NZ_AHPT01000133.1_cds_WP_000776640.1_1719	37.912	546	544
WP_020984976.1	lcl|NZ_AHPT01000133.1_cds_WP_000776640.1_1719	37.912	546	544
WP_010578402.1	lcl|NZ_AHPT01000133.1_cds_WP_000424610.1_1718	67.424	264	265
WP_010578402.1	lcl|NZ_AHPT01000262.1_cds_WP_001002665.1_70	45.679	243	265
WP_020984841.1	lcl|NZ_AHPT01000133.1_cds_WP_025176350.1_1717	87.097	310	310
WP_020984841.1	lcl|NZ_AHPT01000184.1_cds_WP_000501205.1_647	37.171	304	310
WP_020984841.1	lcl|NZ_AHPT01000160.1_cds_WP_001183723.1_1055	27.881	269	310
WP_020984841.1	lcl|NZ_AHPT01000126.1_cds_WP_000279897.1_2002	23.664	262	310
WP_020984841.1	lcl|NZ_AHPT01000133.1_cds_WP_025176350.1_1717	87.097	310	310
WP_020984841.1	lcl|NZ_AHPT01000184.1_cds_WP_000501205.1_647	37.171	304	310
WP_020984841.1	lcl|NZ_AHPT01000160.1_cds_WP_001183723.1_1055	27.881	269	310
WP_020984841.1	lcl|NZ_AHPT01000126.1_cds_WP_000279897.1_2002	23.664	262	310
WP_010578401.1	lcl|NZ_AHPT01000133.1_cds_WP_000479982.1_1716	92.803	264	264
WP_010578400.1	lcl|NZ_AHPT01000133.1_cds_WP_000715958.1_1715	95.349	129	130
WP_010578399.1	lcl|NZ_AHPT01000133.1_cds_WP_001088861.1_1714	81.379	145	145
WP_010578399.1	lcl|NZ_AHPT01000251.1_cds_WP_002069656.1_221	57.143	28	145
WP_020984860.1	lcl|NZ_AHPT01000133.1_cds_WP_000517242.1_1713	92.760	221	221
WP_020984860.1	lcl|NZ_AHPT01000051.1_cds_WP_001069832.1_3078	28.440	109	221
WP_020984860.1	lcl|NZ_AHPT01000047.1_cds_WP_001082180.1_3207	25.641	78	221
WP_039942433.1	lcl|NZ_AHPT01000133.1_cds_WP_000815072.1_1706	23.161	367	408
WP_039942433.1	lcl|NZ_AHPT01000168.1_cds_WP_000402846.1_955	21.818	220	408
WP_039942433.1	lcl|NZ_AHPT01000133.1_cds_WP_000661930.1_1672	26.241	141	408
WP_039942433.1	lcl|NZ_AHPT01000133.1_cds_WP_033108475.1_1681	25.899	139	408
WP_039942433.1	lcl|NZ_AHPT01000047.1_cds_WP_001082180.1_3207	23.256	215	408
WP_039942433.1	lcl|NZ_AHPT01000133.1_cds_WP_001172102.1_1710	20.833	240	408
WP_039942433.1	lcl|NZ_AHPT01000051.1_cds_WP_000347686.1_3079	24.299	214	408
WP_020985012.1	lcl|NZ_AHPT01000122.1_cds_WP_001206947.1_2169	30.070	143	175
WP_010578396.1	lcl|NZ_AHPT01000133.1_cds_WP_000815072.1_1706	32.817	387	406
WP_010578396.1	lcl|NZ_AHPT01000168.1_cds_WP_000402846.1_955	24.545	220	406
WP_010578396.1	lcl|NZ_AHPT01000051.1_cds_WP_000347686.1_3079	23.077	208	406
WP_010578396.1	lcl|NZ_AHPT01000133.1_cds_WP_000661930.1_1672	24.378	201	406
WP_010578395.1	lcl|NZ_AHPT01000047.1_cds_WP_000998677.1_3264	26.891	238	240
WP_010578395.1	lcl|NZ_AHPT01000089.1_cds_WP_000653648.1_2398	26.378	254	240
WP_010578395.1	lcl|NZ_AHPT01000128.1_cds_WP_000043153.1_1889	25.969	258	240
WP_010578395.1	lcl|NZ_AHPT01000251.1_cds_WP_000566241.1_218	32.673	101	240
WP_010578395.1	lcl|NZ_AHPT01000251.1_cds_WP_010679677.1_247	25.000	236	240
WP_010578395.1	lcl|NZ_AHPT01000127.1_cds_WP_000194184.1_1910	25.688	218	240
WP_010578395.1	lcl|NZ_AHPT01000184.1_cds_WP_000167664.1_656	22.407	241	240
WP_010578395.1	lcl|NZ_AHPT01000123.1_cds_WP_000093664.1_2133	21.229	179	240
WP_244265121.1	lcl|NZ_AHPT01000133.1_cds_WP_000667981.1_1707	43.000	300	302
WP_010578390.1	lcl|NZ_AHPT01000133.1_cds_WP_000797355.1_1697	42.629	563	603
WP_010578390.1	lcl|NZ_AHPT01000095.1_cds_WP_000172199.1_2340	45.259	232	603
WP_010578390.1	lcl|NZ_AHPT01000144.1_cds_WP_000667645.1_1394	35.084	419	603
WP_010578390.1	lcl|NZ_AHPT01000129.1_cds_WP_000828451.1_1813	27.846	571	603
WP_010578390.1	lcl|NZ_AHPT01000124.1_cds_WP_001052492.1_2095	29.845	258	603
WP_010578390.1	lcl|NZ_AHPT01000152.1_cds_WP_000603361.1_1260	28.440	218	603
WP_010578390.1	lcl|NZ_AHPT01000167.1_cds_WP_000619178.1_965	27.559	254	603
WP_010578390.1	lcl|NZ_AHPT01000095.1_cds_WP_000942282.1_2354	28.319	226	603
WP_010578390.1	lcl|NZ_AHPT01000009.1_cds_WP_000047473.1_3715	26.840	231	603
WP_010578390.1	lcl|NZ_AHPT01000041.1_cds_WP_000510774.1_3494	26.638	229	603
WP_010578390.1	lcl|NZ_AHPT01000176.1_cds_WP_000666552.1_771	29.614	233	603
WP_010578390.1	lcl|NZ_AHPT01000075.1_cds_WP_001288326.1_2614	28.632	234	603
WP_010578390.1	lcl|NZ_AHPT01000052.1_cds_WP_001161019.1_3027	28.632	234	603
WP_010578390.1	lcl|NZ_AHPT01000132.1_cds_WP_000136057.1_1736	26.457	223	603
WP_010578390.1	lcl|NZ_AHPT01000250.1_cds_WP_000598570.1_254	28.511	235	603
WP_010578390.1	lcl|NZ_AHPT01000157.1_cds_WP_000651459.1_1154	25.000	252	603
WP_010578390.1	lcl|NZ_AHPT01000042.1_cds_WP_001982953.1_3433	26.577	222	603
WP_010578390.1	lcl|NZ_AHPT01000140.1_cds_WP_000536745.1_1481	30.531	226	603
WP_010578390.1	lcl|NZ_AHPT01000062.1_cds_WP_000184524.1_2827	27.885	208	603
WP_010578390.1	lcl|NZ_AHPT01000167.1_cds_WP_000218838.1_964	28.333	240	603
WP_010578390.1	lcl|NZ_AHPT01000176.1_cds_WP_001089501.1_791	27.897	233	603
WP_010578390.1	lcl|NZ_AHPT01000078.1_cds_WP_000626143.1_2540	25.128	195	603
WP_010578390.1	lcl|NZ_AHPT01000063.1_cds_WP_001141161.1_2822	28.270	237	603
WP_010578390.1	lcl|NZ_AHPT01000170.1_cds_WP_000433115.1_880	22.267	247	603
WP_010578390.1	lcl|NZ_AHPT01000142.1_cds_WP_001049209.1_1449	26.042	192	603
WP_010578390.1	lcl|NZ_AHPT01000064.1_cds_WP_000590871.1_2808	24.490	245	603
WP_010578390.1	lcl|NZ_AHPT01000064.1_cds_WP_000590871.1_2808	27.000	200	603
WP_010578390.1	lcl|NZ_AHPT01000258.1_cds_WP_000054168.1_131	25.000	248	603
WP_010578390.1	lcl|NZ_AHPT01000133.1_cds_WP_000797355.1_1697	42.629	563	603
WP_010578390.1	lcl|NZ_AHPT01000095.1_cds_WP_000172199.1_2340	45.259	232	603
WP_010578390.1	lcl|NZ_AHPT01000144.1_cds_WP_000667645.1_1394	35.084	419	603
WP_010578390.1	lcl|NZ_AHPT01000129.1_cds_WP_000828451.1_1813	27.846	571	603
WP_010578390.1	lcl|NZ_AHPT01000124.1_cds_WP_001052492.1_2095	29.845	258	603
WP_010578390.1	lcl|NZ_AHPT01000152.1_cds_WP_000603361.1_1260	28.440	218	603
WP_010578390.1	lcl|NZ_AHPT01000167.1_cds_WP_000619178.1_965	27.559	254	603
WP_010578390.1	lcl|NZ_AHPT01000095.1_cds_WP_000942282.1_2354	28.319	226	603
WP_010578390.1	lcl|NZ_AHPT01000009.1_cds_WP_000047473.1_3715	26.840	231	603
WP_010578390.1	lcl|NZ_AHPT01000041.1_cds_WP_000510774.1_3494	26.638	229	603
WP_010578390.1	lcl|NZ_AHPT01000176.1_cds_WP_000666552.1_771	29.614	233	603
WP_010578390.1	lcl|NZ_AHPT01000075.1_cds_WP_001288326.1_2614	28.632	234	603
WP_010578390.1	lcl|NZ_AHPT01000052.1_cds_WP_001161019.1_3027	28.632	234	603
WP_010578390.1	lcl|NZ_AHPT01000132.1_cds_WP_000136057.1_1736	26.457	223	603
WP_010578390.1	lcl|NZ_AHPT01000250.1_cds_WP_000598570.1_254	28.511	235	603
WP_010578390.1	lcl|NZ_AHPT01000157.1_cds_WP_000651459.1_1154	25.000	252	603
WP_010578390.1	lcl|NZ_AHPT01000042.1_cds_WP_001982953.1_3433	26.577	222	603
WP_010578390.1	lcl|NZ_AHPT01000140.1_cds_WP_000536745.1_1481	30.531	226	603
WP_010578390.1	lcl|NZ_AHPT01000062.1_cds_WP_000184524.1_2827	27.885	208	603
WP_010578390.1	lcl|NZ_AHPT01000167.1_cds_WP_000218838.1_964	28.333	240	603
WP_010578390.1	lcl|NZ_AHPT01000176.1_cds_WP_001089501.1_791	27.897	233	603
WP_010578390.1	lcl|NZ_AHPT01000078.1_cds_WP_000626143.1_2540	25.128	195	603
WP_010578390.1	lcl|NZ_AHPT01000063.1_cds_WP_001141161.1_2822	28.270	237	603
WP_010578390.1	lcl|NZ_AHPT01000170.1_cds_WP_000433115.1_880	22.267	247	603
WP_010578390.1	lcl|NZ_AHPT01000142.1_cds_WP_001049209.1_1449	26.042	192	603
WP_010578390.1	lcl|NZ_AHPT01000064.1_cds_WP_000590871.1_2808	24.490	245	603
WP_010578390.1	lcl|NZ_AHPT01000064.1_cds_WP_000590871.1_2808	27.000	200	603
WP_010578390.1	lcl|NZ_AHPT01000258.1_cds_WP_000054168.1_131	25.000	248	603
WP_010578389.1	lcl|NZ_AHPT01000006.1_cds_WP_000449864.1_3774	52.632	38	186
WP_020984992.1	lcl|NZ_AHPT01000063.1_cds_WP_000482997.1_2823	37.000	100	248
WP_010578386.1	lcl|NZ_AHPT01000144.1_cds_WP_000479264.1_1395	28.481	158	210
WP_039942517.1	lcl|NZ_AHPT01000158.1_cds_WP_000805358.1_1138	32.800	125	235
WP_039942517.1	lcl|NZ_AHPT01000133.1_cds_WP_000774258.1_1722	35.000	60	235
WP_039942517.1	lcl|NZ_AHPT01000173.1_cds_WP_000667727.1_814	44.737	38	235
WP_020984867.1	lcl|NZ_AHPT01000133.1_cds_WP_000575397.1_1705	91.389	360	363
WP_020984867.1	lcl|NZ_AHPT01000133.1_cds_WP_000575184.1_1645	37.569	362	363
WP_020984867.1	lcl|NZ_AHPT01000039.1_cds_WP_000538750.1_3534	34.593	344	363
WP_020984867.1	lcl|NZ_AHPT01000105.1_cds_WP_001281953.1_2268	27.882	373	363
WP_020984867.1	lcl|NZ_AHPT01000133.1_cds_WP_000346036.1_1685	26.613	372	363
WP_020984867.1	lcl|NZ_AHPT01000133.1_cds_WP_000947842.1_1694	25.180	278	363
WP_020984867.1	lcl|NZ_AHPT01000067.1_cds_WP_001982414.1_2769	25.872	344	363
WP_020984867.1	lcl|NZ_AHPT01000133.1_cds_WP_000549979.1_1660	36.000	75	363
WP_010578380.1	lcl|NZ_AHPT01000133.1_cds_WP_232334273.1_1704	77.273	88	99
