WP_020985020.1	lcl|NZ_AFLN01000138.1_cds_WP_000340715.1_1199	91.463	82	106
WP_010578412.1	lcl|NZ_AFLN01000138.1_cds_WP_000410273.1_1198	91.083	314	314
WP_010578412.1	lcl|NZ_AFLN01000138.1_cds_WP_000093099.1_1178	55.556	63	314
WP_010578412.1	lcl|NZ_AFLN01000138.1_cds_WP_000646250.1_1195	28.175	252	314
WP_010578412.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	22.256	328	314
WP_010578412.1	lcl|NZ_AFLN01000138.1_cds_WP_000600889.1_1169	24.194	186	314
WP_010578412.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	23.183	289	314
WP_010578412.1	lcl|NZ_AFLN01000138.1_cds_WP_001067557.1_1192	25.526	333	314
WP_020984893.1	lcl|NZ_AFLN01000138.1_cds_WP_000604524.1_1197	84.932	365	365
WP_010578411.1	lcl|NZ_AFLN01000138.1_cds_WP_000884059.1_1196	95.135	185	185
WP_010578411.1	lcl|NZ_AFLN01000028.1_cds_WP_000351733.1_3065	38.571	140	185
WP_010578410.1	lcl|NZ_AFLN01000138.1_cds_WP_000646250.1_1195	93.921	329	329
WP_010578410.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	31.429	315	329
WP_010578410.1	lcl|NZ_AFLN01000138.1_cds_WP_000600889.1_1169	33.333	255	329
WP_010578410.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	29.851	335	329
WP_010578410.1	lcl|NZ_AFLN01000035.1_cds_WP_001984071.1_2730	32.026	306	329
WP_010578410.1	lcl|NZ_AFLN01000022.1_cds_WP_000649925.1_3391	30.091	329	329
WP_010578410.1	lcl|NZ_AFLN01000193.1_cds_WP_000709511.1_417	28.182	330	329
WP_010578410.1	lcl|NZ_AFLN01000138.1_cds_WP_001067557.1_1192	28.852	305	329
WP_010578410.1	lcl|NZ_AFLN01000035.1_cds_WP_000688695.1_2750	28.832	274	329
WP_010578410.1	lcl|NZ_AFLN01000138.1_cds_WP_000601375.1_1142	24.549	277	329
WP_010578410.1	lcl|NZ_AFLN01000138.1_cds_WP_000410273.1_1198	27.826	230	329
WP_010578410.1	lcl|NZ_AFLN01000138.1_cds_WP_000475904.1_1133	27.007	274	329
WP_010578410.1	lcl|NZ_AFLN01000059.1_cds_WP_001074785.1_2209	28.302	265	329
WP_010578410.1	lcl|NZ_AFLN01000128.1_cds_WP_001003555.1_1336	27.200	250	329
