WP_020985020.1	lcl|NZ_AFLZ02000005.1_cds_WP_000340715.1_3777	91.463	82	106
WP_010578412.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079029.1_3776	90.764	314	314
WP_010578412.1	lcl|NZ_AFLZ02000005.1_cds_WP_000646249.1_3773	28.175	252	314
WP_010578412.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	22.256	328	314
WP_010578412.1	lcl|NZ_AFLZ02000005.1_cds_WP_000600886.1_3743	24.194	186	314
WP_010578412.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	23.183	289	314
WP_010578412.1	lcl|NZ_AFLZ02000005.1_cds_WP_000025487.1_3749	22.531	324	314
WP_010578412.1	lcl|NZ_AFLZ02000005.1_cds_WP_001067557.1_3770	25.526	333	314
WP_020984893.1	lcl|NZ_AFLZ02000005.1_cds_WP_000604524.1_3775	84.932	365	365
WP_010578411.1	lcl|NZ_AFLZ02000005.1_cds_WP_000884059.1_3774	95.135	185	185
WP_010578411.1	lcl|NZ_AFLZ02000006.1_cds_WP_000351733.1_3568	38.571	140	185
WP_010578410.1	lcl|NZ_AFLZ02000005.1_cds_WP_000646249.1_3773	94.529	329	329
WP_010578410.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	31.429	315	329
WP_010578410.1	lcl|NZ_AFLZ02000005.1_cds_WP_000600886.1_3743	33.333	255	329
WP_010578410.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	29.851	335	329
WP_010578410.1	lcl|NZ_AFLZ02000024.1_cds_WP_001984071.1_1545	32.026	306	329
WP_010578410.1	lcl|NZ_AFLZ02000024.1_cds_WP_000649924.1_1910	30.091	329	329
WP_010578410.1	lcl|NZ_AFLZ02000024.1_cds_WP_000709511.1_1556	28.182	330	329
WP_010578410.1	lcl|NZ_AFLZ02000005.1_cds_WP_001067557.1_3770	28.852	305	329
WP_010578410.1	lcl|NZ_AFLZ02000024.1_cds_WP_000688696.1_1525	28.832	274	329
WP_010578410.1	lcl|NZ_AFLZ02000005.1_cds_WP_000601375.1_3717	24.549	277	329
WP_010578410.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079020.1_3747	29.630	270	329
WP_010578410.1	lcl|NZ_AFLZ02000005.1_cds_WP_000025487.1_3749	24.451	319	329
WP_010578410.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079029.1_3776	25.466	322	329
WP_010578410.1	lcl|NZ_AFLZ02000005.1_cds_WP_000475901.1_3708	27.007	274	329
WP_010578410.1	lcl|NZ_AFLZ02000006.1_cds_WP_001074785.1_3360	28.302	265	329
WP_010578410.1	lcl|NZ_AFLZ02000024.1_cds_WP_001003557.1_1622	27.200	250	329
WP_010578410.1	lcl|NZ_AFLZ02000005.1_cds_WP_000487322.1_3719	26.205	332	329
WP_020984930.1	lcl|NZ_AFLZ02000005.1_cds_WP_000774260.1_3772	88.583	254	267
WP_020984930.1	lcl|NZ_AFLZ02000005.1_cds_WP_000859505.1_3720	27.315	216	267
WP_020984930.1	lcl|NZ_AFLZ02000005.1_cds_WP_000800438.1_3738	25.789	190	267
WP_020984930.1	lcl|NZ_AFLZ02000005.1_cds_WP_000842260.1_3690	24.569	232	267
WP_020984930.1	lcl|NZ_AFLZ02000024.1_cds_WP_000667727.1_1501	33.636	110	267
WP_020984930.1	lcl|NZ_AFLZ02000026.1_cds_WP_000805360.1_1301	37.209	86	267
WP_020984935.1	lcl|NZ_AFLZ02000005.1_cds_WP_000612793.1_3771	87.205	508	509
WP_020984935.1	lcl|NZ_AFLZ02000006.1_cds_WP_000291581.1_3287	27.329	322	509
