WP_020985020.1	lcl|NZ_AFLX02000031.1_cds_WP_004462903.1_451	95.122	82	106
WP_010578412.1	lcl|NZ_AFLX02000031.1_cds_WP_004470099.1_452	89.677	310	314
WP_010578412.1	lcl|NZ_AFLX02000031.1_cds_WP_004470124.1_455	27.381	252	314
WP_010578412.1	lcl|NZ_AFLX02000029.1_cds_WP_004469712.1_1076	22.462	325	314
WP_010578412.1	lcl|NZ_AFLX02000031.1_cds_WP_004469985.1_539	22.064	281	314
WP_010578412.1	lcl|NZ_AFLX02000023.1_cds_WP_004461234.1_1558	24.885	217	314
WP_010578412.1	lcl|NZ_AFLX02000006.1_cds_WP_004468319.1_2898	21.302	169	314
WP_020984893.1	lcl|NZ_AFLX02000031.1_cds_WP_004470109.1_453	90.685	365	365
WP_010578411.1	lcl|NZ_AFLX02000031.1_cds_WP_004470265.1_454	95.676	185	185
WP_010578411.1	lcl|NZ_AFLX02000018.1_cds_WP_004460143.1_2371	34.247	146	185
WP_010578410.1	lcl|NZ_AFLX02000031.1_cds_WP_004470124.1_455	93.293	328	329
WP_010578410.1	lcl|NZ_AFLX02000023.1_cds_WP_004461234.1_1558	32.797	311	329
WP_010578410.1	lcl|NZ_AFLX02000029.1_cds_WP_004469712.1_1076	29.206	315	329
WP_010578410.1	lcl|NZ_AFLX02000031.1_cds_WP_004469985.1_539	30.448	335	329
WP_010578410.1	lcl|NZ_AFLX02000023.1_cds_WP_004478640.1_1305	29.503	322	329
WP_010578410.1	lcl|NZ_AFLX02000006.1_cds_WP_004468319.1_2898	27.083	336	329
WP_010578410.1	lcl|NZ_AFLX02000023.1_cds_WP_004469301.1_1561	28.485	330	329
WP_010578410.1	lcl|NZ_AFLX02000031.1_cds_WP_004470304.1_458	29.470	302	329
WP_010578410.1	lcl|NZ_AFLX02000029.1_cds_WP_032930391.1_838	25.664	339	329
WP_010578410.1	lcl|NZ_AFLX02000031.1_cds_WP_004470099.1_452	26.522	230	329
WP_010578410.1	lcl|NZ_AFLX02000034.1_cds_WP_004470510.1_80	26.718	262	329
WP_010578410.1	lcl|NZ_AFLX02000031.1_cds_WP_004470049.1_521	25.210	238	329
WP_010578410.1	lcl|NZ_AFLX02000029.1_cds_WP_004459320.1_890	28.571	245	329
WP_010578410.1	lcl|NZ_AFLX02000029.1_cds_WP_004469922.1_982	24.471	331	329
WP_020984930.1	lcl|NZ_AFLX02000031.1_cds_WP_004470061.1_456	88.583	254	267
WP_020984930.1	lcl|NZ_AFLX02000006.1_cds_WP_004468365.1_2866	29.798	198	267
