WP_020985020.1	lcl|NZ_AOVU01000135.1_cds_WP_000340715.1_3093	91.463	82	106
WP_010578412.1	lcl|NZ_AOVU01000135.1_cds_WP_000410273.1_3094	91.083	314	314
WP_010578412.1	lcl|NZ_AOVU01000135.1_cds_WP_000093099.1_3114	55.556	63	314
WP_010578412.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	28.175	252	314
WP_010578412.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	22.256	328	314
WP_010578412.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	24.194	186	314
WP_010578412.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	23.183	289	314
WP_010578412.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	25.526	333	314
WP_020984893.1	lcl|NZ_AOVU01000135.1_cds_WP_000604524.1_3095	84.932	365	365
WP_010578411.1	lcl|NZ_AOVU01000135.1_cds_WP_000884059.1_3096	95.135	185	185
WP_010578411.1	lcl|NZ_AOVU01000029.1_cds_WP_000351733.1_475	38.571	140	185
WP_010578410.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	93.921	329	329
WP_010578410.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	31.429	315	329
WP_010578410.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	33.333	255	329
WP_010578410.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	29.851	335	329
WP_010578410.1	lcl|NZ_AOVU01000128.1_cds_WP_001984071.1_2869	32.026	306	329
WP_010578410.1	lcl|NZ_AOVU01000061.1_cds_WP_000649925.1_1014	30.091	329	329
WP_010578410.1	lcl|NZ_AOVU01000132.1_cds_WP_000709511.1_2936	28.182	330	329
WP_010578410.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	28.852	305	329
WP_010578410.1	lcl|NZ_AOVU01000128.1_cds_WP_000688695.1_2849	28.832	274	329
WP_010578410.1	lcl|NZ_AOVU01000135.1_cds_WP_000601375.1_3150	24.549	277	329
WP_010578410.1	lcl|NZ_AOVU01000135.1_cds_WP_000410273.1_3094	27.826	230	329
WP_010578410.1	lcl|NZ_AOVU01000135.1_cds_WP_000475904.1_3159	27.007	274	329
WP_010578410.1	lcl|NZ_AOVU01000026.1_cds_WP_001074785.1_395	28.302	265	329
WP_010578410.1	lcl|NZ_AOVU01000143.1_cds_WP_001003555.1_3423	27.200	250	329
WP_010578410.1	lcl|NZ_AOVU01000135.1_cds_WP_000487322.1_3148	26.205	332	329
WP_020984930.1	lcl|NZ_AOVU01000135.1_cds_WP_000774262.1_3098	88.189	254	267
WP_020984930.1	lcl|NZ_AOVU01000135.1_cds_WP_000859505.1_3147	27.315	216	267
WP_020984930.1	lcl|NZ_AOVU01000135.1_cds_WP_000800438.1_3128	25.789	190	267
WP_020984930.1	lcl|NZ_AOVU01000135.1_cds_WP_000842260.1_3177	24.569	232	267
WP_020984930.1	lcl|NZ_AOVU01000041.1_cds_WP_000667727.1_707	33.636	110	267
WP_020984930.1	lcl|NZ_AOVU01000083.1_cds_WP_000805357.1_1638	36.047	86	267
WP_020984935.1	lcl|NZ_AOVU01000135.1_cds_WP_000612797.1_3099	87.402	508	509
WP_020984935.1	lcl|NZ_AOVU01000093.1_cds_WP_000291591.1_1857	27.329	322	509
WP_020984935.1	lcl|NZ_AOVU01000093.1_cds_WP_000364507.1_1858	28.723	94	509
WP_020984935.1	lcl|NZ_AOVU01000135.1_cds_WP_000612797.1_3099	87.402	508	509
WP_020984935.1	lcl|NZ_AOVU01000093.1_cds_WP_000291591.1_1857	27.329	322	509
WP_020984935.1	lcl|NZ_AOVU01000093.1_cds_WP_000364507.1_1858	28.723	94	509
WP_010578407.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	96.364	330	330
WP_010578407.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	28.990	307	330
WP_010578407.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	27.068	266	330
WP_010578407.1	lcl|NZ_AOVU01000128.1_cds_WP_001984071.1_2869	25.735	272	330
WP_010578407.1	lcl|NZ_AOVU01000143.1_cds_WP_001003555.1_3423	30.041	243	330
WP_010578407.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	26.266	316	330
WP_010578407.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	24.024	333	330
WP_010578407.1	lcl|NZ_AOVU01000061.1_cds_WP_000649925.1_1014	29.644	253	330
WP_010578407.1	lcl|NZ_AOVU01000128.1_cds_WP_000688695.1_2849	25.339	221	330
WP_010578407.1	lcl|NZ_AOVU01000135.1_cds_WP_000601375.1_3150	26.119	268	330
WP_010578406.1	lcl|NZ_AOVU01000135.1_cds_WP_001198107.1_3101	98.087	366	366
WP_010578406.1	lcl|NZ_AOVU01000135.1_cds_WP_000608295.1_3102	40.000	365	366
WP_010578406.1	lcl|NZ_AOVU01000135.1_cds_WP_000575178.1_3170	33.714	350	366
WP_010578406.1	lcl|NZ_AOVU01000056.1_cds_WP_001281953.1_931	27.968	379	366
WP_010578406.1	lcl|NZ_AOVU01000135.1_cds_WP_000346036.1_3131	27.809	356	366
WP_010578406.1	lcl|NZ_AOVU01000135.1_cds_WP_000582222.1_3112	32.394	355	366
WP_010578406.1	lcl|NZ_AOVU01000080.1_cds_WP_000538752.1_1572	29.132	357	366
WP_010578406.1	lcl|NZ_AOVU01000135.1_cds_WP_000947844.1_3124	26.667	345	366
WP_010578406.1	lcl|NZ_AOVU01000136.1_cds_WP_001982414.1_3298	31.579	190	366
WP_010578405.1	lcl|NZ_AOVU01000135.1_cds_WP_000608295.1_3102	96.185	367	367
WP_010578405.1	lcl|NZ_AOVU01000135.1_cds_WP_001198107.1_3101	40.000	365	367
WP_010578405.1	lcl|NZ_AOVU01000135.1_cds_WP_000575178.1_3170	37.398	369	367
WP_010578405.1	lcl|NZ_AOVU01000080.1_cds_WP_000538752.1_1572	31.267	371	367
WP_010578405.1	lcl|NZ_AOVU01000135.1_cds_WP_000582222.1_3112	35.077	325	367
WP_010578405.1	lcl|NZ_AOVU01000056.1_cds_WP_001281953.1_931	29.948	384	367
WP_010578405.1	lcl|NZ_AOVU01000135.1_cds_WP_000346036.1_3131	26.374	364	367
