WP_020985020.1	lcl|NZ_RQHO01000003.1_cds_WP_135663333.1_3534	62.162	74	106
WP_010578412.1	lcl|NZ_RQHO01000003.1_cds_WP_135663361.1_3535	83.871	310	314
WP_010578412.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	22.939	279	314
WP_010578412.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	22.393	326	314
WP_010578412.1	lcl|NZ_RQHO01000002.1_cds_WP_135652128.1_3085	21.569	306	314
WP_010578412.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	26.111	180	314
WP_010578412.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	22.619	168	314
WP_010578412.1	lcl|NZ_RQHO01000002.1_cds_WP_135662355.1_1477	22.492	329	314
WP_010578411.1	lcl|NZ_RQHO01000002.1_cds_WP_135663158.1_3106	41.497	147	185
WP_010578411.1	lcl|NZ_RQHO01000002.1_cds_WP_135591902.1_2695	34.109	129	185
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	30.897	301	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	29.936	314	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_135652128.1_3085	30.164	305	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_135662355.1_1477	32.026	306	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	26.667	345	329
WP_010578410.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	27.666	347	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_135662078.1_941	29.299	314	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_100721309.1_1297	27.711	332	329
WP_010578410.1	lcl|NZ_RQHO01000003.1_cds_WP_135663361.1_3535	26.415	318	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_100716204.1_1245	27.200	250	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_135663138.1_3094	21.723	267	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_135663142.1_3097	33.333	171	329
WP_010578410.1	lcl|NZ_RQHO01000004.1_cds_WP_208730464.1_3390	25.484	310	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_135662235.1_1253	24.164	269	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_135591134.1_862	29.600	250	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_135652127.1_3083	25.954	262	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_135663111.1_3050	24.444	270	329
WP_010578410.1	lcl|NZ_RQHO01000002.1_cds_WP_135661930.1_575	26.257	179	329
WP_020984930.1	lcl|NZ_RQHO01000002.1_cds_WP_135594689.1_3086	25.820	244	267
WP_020984930.1	lcl|NZ_RQHO01000002.1_cds_WP_135663140.1_3095	27.536	207	267
WP_020984930.1	lcl|NZ_RQHO01000002.1_cds_WP_100727872.1_2989	24.906	265	267
WP_020984930.1	lcl|NZ_RQHO01000002.1_cds_WP_135604079.1_3066	23.954	263	267
WP_020984930.1	lcl|NZ_RQHO01000002.1_cds_WP_135594434.1_1364	25.862	174	267
WP_020984930.1	lcl|NZ_RQHO01000004.1_cds_WP_100715921.1_3402	26.904	197	267
WP_020984935.1	lcl|NZ_RQHO01000002.1_cds_WP_100717124.1_2717	26.409	337	509
WP_020984935.1	lcl|NZ_RQHO01000002.1_cds_WP_135604374.1_2718	34.483	58	509
WP_020984935.1	lcl|NZ_RQHO01000002.1_cds_WP_100717124.1_2717	26.409	337	509
WP_020984935.1	lcl|NZ_RQHO01000002.1_cds_WP_135604374.1_2718	34.483	58	509
WP_010578407.1	lcl|NZ_RQHO01000002.1_cds_WP_100716204.1_1245	27.547	265	330
WP_010578407.1	lcl|NZ_RQHO01000002.1_cds_WP_135662355.1_1477	24.101	278	330
WP_010578407.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	29.603	277	330
WP_010578407.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	23.810	273	330
WP_010578407.1	lcl|NZ_RQHO01000002.1_cds_WP_135662078.1_941	26.101	318	330
WP_010578407.1	lcl|NZ_RQHO01000002.1_cds_WP_135662235.1_1253	23.552	259	330
WP_010578407.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	24.149	323	330
WP_010578407.1	lcl|NZ_RQHO01000002.1_cds_WP_135652128.1_3085	24.242	264	330
WP_010578407.1	lcl|NZ_RQHO01000002.1_cds_WP_135661930.1_575	26.872	227	330
WP_010578407.1	lcl|NZ_RQHO01000002.1_cds_WP_135591134.1_862	25.118	211	330
WP_010578407.1	lcl|NZ_RQHO01000002.1_cds_WP_135663138.1_3094	27.273	132	330
WP_010578407.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	23.432	303	330
WP_010578406.1	lcl|NZ_RQHO01000003.1_cds_WP_208730457.1_3538	31.551	374	366
WP_010578406.1	lcl|NZ_RQHO01000002.1_cds_WP_135593278.1_1183	29.688	384	366
WP_010578406.1	lcl|NZ_RQHO01000002.1_cds_WP_100718929.1_2134	28.612	353	366
WP_010578406.1	lcl|NZ_RQHO01000002.1_cds_WP_135593957.1_1795	22.222	342	366
WP_010578405.1	lcl|NZ_RQHO01000003.1_cds_WP_208730457.1_3538	31.034	348	367
