WP_020985020.1	lcl|NZ_JQOR01000010.1_cds_WP_000340715.1_287	91.463	82	106
WP_010578412.1	lcl|NZ_JQOR01000010.1_cds_WP_000410267.1_286	91.401	314	314
WP_010578412.1	lcl|NZ_JQOR01000010.1_cds_WP_000646251.1_283	27.778	252	314
WP_010578412.1	lcl|NZ_JQOR01000040.1_cds_WP_000744698.1_972	22.256	328	314
WP_010578412.1	lcl|NZ_JQOR01000077.1_cds_WP_000723090.1_2023	23.183	289	314
WP_010578412.1	lcl|NZ_JQOR01000010.1_cds_WP_001067557.1_280	25.526	333	314
WP_020984893.1	lcl|NZ_JQOR01000010.1_cds_WP_000604522.1_285	84.658	365	365
WP_010578411.1	lcl|NZ_JQOR01000010.1_cds_WP_000884059.1_284	95.135	185	185
WP_010578411.1	lcl|NZ_JQOR01000005.1_cds_WP_000351733.1_118	38.571	140	185
WP_010578410.1	lcl|NZ_JQOR01000010.1_cds_WP_000646251.1_283	94.529	329	329
WP_010578410.1	lcl|NZ_JQOR01000040.1_cds_WP_000744698.1_972	31.429	315	329
WP_010578410.1	lcl|NZ_JQOR01000077.1_cds_WP_000723090.1_2023	29.851	335	329
WP_010578410.1	lcl|NZ_JQOR01000039.1_cds_WP_001984071.1_902	32.026	306	329
WP_010578410.1	lcl|NZ_JQOR01000044.1_cds_WP_000649924.1_1120	30.091	329	329
WP_010578410.1	lcl|NZ_JQOR01000184.1_cds_WP_000709511.1_3503	28.182	330	329
WP_010578410.1	lcl|NZ_JQOR01000010.1_cds_WP_001067557.1_280	28.852	305	329
WP_010578410.1	lcl|NZ_JQOR01000039.1_cds_WP_000688695.1_922	28.832	274	329
WP_010578410.1	lcl|NZ_JQOR01000010.1_cds_WP_000410267.1_286	27.826	230	329
WP_010578410.1	lcl|NZ_JQOR01000202.1_cds_WP_000475901.1_3638	27.007	274	329
WP_010578410.1	lcl|NZ_JQOR01000098.1_cds_WP_001074781.1_2479	28.571	266	329
WP_010578410.1	lcl|NZ_JQOR01000122.1_cds_WP_001003557.1_2834	27.200	250	329
WP_020984930.1	lcl|NZ_JQOR01000010.1_cds_WP_061251935.1_282	88.189	254	267
WP_020984930.1	lcl|NZ_JQOR01000077.1_cds_WP_000842260.1_2024	24.569	232	267
WP_020984930.1	lcl|NZ_JQOR01000043.1_cds_WP_000667727.1_1113	33.636	110	267
WP_020984930.1	lcl|NZ_JQOR01000055.1_cds_WP_000805357.1_1546	36.047	86	267
WP_020984935.1	lcl|NZ_JQOR01000010.1_cds_WP_061251934.1_281	87.205	508	509
WP_020984935.1	lcl|NZ_JQOR01000029.1_cds_WP_000291575.1_735	27.329	322	509
WP_020984935.1	lcl|NZ_JQOR01000029.1_cds_WP_000364507.1_734	28.723	94	509
WP_020984935.1	lcl|NZ_JQOR01000010.1_cds_WP_061251934.1_281	87.205	508	509
WP_020984935.1	lcl|NZ_JQOR01000029.1_cds_WP_000291575.1_735	27.329	322	509
WP_020984935.1	lcl|NZ_JQOR01000029.1_cds_WP_000364507.1_734	28.723	94	509
WP_010578407.1	lcl|NZ_JQOR01000010.1_cds_WP_001067557.1_280	96.364	330	330
WP_010578407.1	lcl|NZ_JQOR01000010.1_cds_WP_000646251.1_283	29.316	307	330
WP_010578407.1	lcl|NZ_JQOR01000039.1_cds_WP_001984071.1_902	25.735	272	330
WP_010578407.1	lcl|NZ_JQOR01000122.1_cds_WP_001003557.1_2834	30.041	243	330
WP_010578407.1	lcl|NZ_JQOR01000040.1_cds_WP_000744698.1_972	26.582	316	330
WP_010578407.1	lcl|NZ_JQOR01000077.1_cds_WP_000723090.1_2023	24.024	333	330
WP_010578407.1	lcl|NZ_JQOR01000044.1_cds_WP_000649924.1_1120	29.644	253	330
WP_010578407.1	lcl|NZ_JQOR01000039.1_cds_WP_000688695.1_922	25.339	221	330
WP_010578406.1	lcl|NZ_JQOR01000010.1_cds_WP_001198107.1_279	98.087	366	366
WP_010578406.1	lcl|NZ_JQOR01000010.1_cds_WP_061251933.1_278	40.000	365	366
WP_010578406.1	lcl|NZ_JQOR01000202.1_cds_WP_061217456.1_3649	34.000	350	366
WP_010578406.1	lcl|NZ_JQOR01000010.1_cds_WP_000172660.1_262	32.199	382	366
WP_010578406.1	lcl|NZ_JQOR01000039.1_cds_WP_061251957.1_939	27.968	379	366
WP_010578406.1	lcl|NZ_JQOR01000010.1_cds_WP_002106355.1_268	32.312	359	366
WP_010578406.1	lcl|NZ_JQOR01000111.1_cds_WP_000538755.1_2705	29.412	357	366
WP_010578406.1	lcl|NZ_JQOR01000072.1_cds_WP_001982414.1_1909	31.579	190	366
WP_010578405.1	lcl|NZ_JQOR01000010.1_cds_WP_061251933.1_278	95.913	367	367
WP_010578405.1	lcl|NZ_JQOR01000010.1_cds_WP_001198107.1_279	40.000	365	367
WP_010578405.1	lcl|NZ_JQOR01000202.1_cds_WP_061217456.1_3649	37.127	369	367
WP_010578405.1	lcl|NZ_JQOR01000010.1_cds_WP_000172660.1_262	32.086	374	367
WP_010578405.1	lcl|NZ_JQOR01000111.1_cds_WP_000538755.1_2705	31.267	371	367
WP_010578405.1	lcl|NZ_JQOR01000010.1_cds_WP_002106355.1_268	39.744	234	367
WP_010578405.1	lcl|NZ_JQOR01000039.1_cds_WP_061251957.1_939	29.688	384	367
WP_010578405.1	lcl|NZ_JQOR01000072.1_cds_WP_001982414.1_1909	25.698	358	367
WP_020984976.1	lcl|NZ_JQOR01000010.1_cds_WP_000689744.1_277	92.647	544	544
WP_020984976.1	lcl|NZ_JQOR01000010.1_cds_WP_000689744.1_277	92.647	544	544
WP_010578402.1	lcl|NZ_JQOR01000010.1_cds_WP_061251932.1_276	95.094	265	265
WP_010578402.1	lcl|NZ_JQOR01000074.1_cds_WP_001002663.1_1954	45.267	243	265
WP_020984841.1	lcl|NZ_JQOR01000010.1_cds_WP_001246622.1_275	93.226	310	310
WP_020984841.1	lcl|NZ_JQOR01000041.1_cds_WP_000501205.1_1022	37.171	304	310
WP_020984841.1	lcl|NZ_JQOR01000058.1_cds_WP_001183714.1_1567	27.881	269	310
WP_020984841.1	lcl|NZ_JQOR01000047.1_cds_WP_000279894.1_1331	23.664	262	310
WP_020984841.1	lcl|NZ_JQOR01000010.1_cds_WP_001246622.1_275	93.226	310	310
WP_020984841.1	lcl|NZ_JQOR01000041.1_cds_WP_000501205.1_1022	37.171	304	310
WP_020984841.1	lcl|NZ_JQOR01000058.1_cds_WP_001183714.1_1567	27.881	269	310
WP_020984841.1	lcl|NZ_JQOR01000047.1_cds_WP_000279894.1_1331	23.664	262	310
WP_010578401.1	lcl|NZ_JQOR01000010.1_cds_WP_000479980.1_274	93.182	264	264
WP_010578400.1	lcl|NZ_JQOR01000010.1_cds_WP_000715958.1_273	95.349	129	130
WP_010578399.1	lcl|NZ_JQOR01000010.1_cds_WP_001088861.1_272	81.379	145	145
WP_010578399.1	lcl|NZ_JQOR01000048.1_cds_WP_002069656.1_1376	57.143	28	145
