WP_020985020.1	lcl|NZ_AFKA01000104.1_cds_WP_000340715.1_2101	91.463	82	106
WP_010578412.1	lcl|NZ_AFKA01000104.1_cds_WP_000410273.1_2100	91.083	314	314
WP_010578412.1	lcl|NZ_AFKA01000104.1_cds_WP_000093099.1_2080	55.556	63	314
WP_010578412.1	lcl|NZ_AFKA01000104.1_cds_WP_000646250.1_2097	28.175	252	314
WP_010578412.1	lcl|NZ_AFKA01000114.1_cds_WP_000744700.1_1767	22.256	328	314
WP_010578412.1	lcl|NZ_AFKA01000104.1_cds_WP_000600889.1_2071	24.194	186	314
WP_010578412.1	lcl|NZ_AFKA01000104.1_cds_WP_000723090.1_2018	23.183	289	314
WP_010578412.1	lcl|NZ_AFKA01000104.1_cds_WP_001067557.1_2094	25.526	333	314
WP_020984893.1	lcl|NZ_AFKA01000104.1_cds_WP_000604524.1_2099	84.932	365	365
WP_010578411.1	lcl|NZ_AFKA01000104.1_cds_WP_000884059.1_2098	95.135	185	185
WP_010578411.1	lcl|NZ_AFKA01000023.1_cds_WP_000351733.1_3469	38.571	140	185
WP_010578410.1	lcl|NZ_AFKA01000104.1_cds_WP_000646250.1_2097	93.921	329	329
WP_010578410.1	lcl|NZ_AFKA01000114.1_cds_WP_000744700.1_1767	31.429	315	329
WP_010578410.1	lcl|NZ_AFKA01000104.1_cds_WP_000600889.1_2071	33.333	255	329
WP_010578410.1	lcl|NZ_AFKA01000104.1_cds_WP_000723090.1_2018	29.851	335	329
WP_010578410.1	lcl|NZ_AFKA01000201.1_cds_WP_001984071.1_519	32.026	306	329
WP_010578410.1	lcl|NZ_AFKA01000278.1_cds_WP_000649925.1_349	30.091	329	329
WP_010578410.1	lcl|NZ_AFKA01000162.1_cds_WP_000709511.1_915	28.182	330	329
WP_010578410.1	lcl|NZ_AFKA01000104.1_cds_WP_001067557.1_2094	28.852	305	329
WP_010578410.1	lcl|NZ_AFKA01000057.1_cds_WP_000688695.1_2578	28.832	274	329
WP_010578410.1	lcl|NZ_AFKA01000104.1_cds_WP_000601375.1_2044	24.549	277	329
WP_010578410.1	lcl|NZ_AFKA01000104.1_cds_WP_000410273.1_2100	27.826	230	329
WP_010578410.1	lcl|NZ_AFKA01000104.1_cds_WP_000475904.1_2035	27.007	274	329
WP_010578410.1	lcl|NZ_AFKA01000119.1_cds_WP_001074785.1_1622	28.302	265	329
