WP_020985020.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746496.1_2279	60.811	74	106
WP_010578412.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746495.1_2278	82.903	310	314
WP_010578412.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745382.1_1496	27.157	313	314
WP_010578412.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745407.1_1523	22.630	327	314
WP_010578412.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753159.1_2246	21.552	232	314
WP_010578412.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_135743732.1_3469	22.043	186	314
WP_010578412.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753201.1_2212	25.806	186	314
WP_010578412.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744912.1_910	22.930	314	314
WP_020984893.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753116.1_2276	54.420	362	365
WP_010578411.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_135744205.1_2798	34.286	140	185
WP_010578410.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745407.1_1523	30.573	314	329
WP_010578410.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744912.1_910	30.844	308	329
WP_010578410.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753201.1_2212	28.045	353	329
WP_010578410.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_338092125.1_2234	30.380	316	329
WP_010578410.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_135743732.1_3469	28.152	341	329
WP_010578410.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745382.1_1496	28.115	313	329
WP_010578410.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745055.1_1084	28.313	332	329
WP_010578410.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753159.1_2246	26.568	271	329
WP_010578410.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753148.1_2258	25.402	311	329
WP_010578410.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746495.1_2278	25.079	315	329
WP_010578410.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734906.1_1151	28.400	250	329
WP_010578410.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753183.1_2227	26.295	251	329
WP_010578410.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745455.1_1577	29.482	251	329
WP_010578410.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_208739683.1_3458	27.350	234	329
WP_010578410.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753226.1_2190	25.000	268	329
WP_010578410.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238752882.1_1859	23.320	253	329
WP_010578410.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746455.1_2237	29.032	155	329
WP_010578410.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734886.1_1143	22.939	279	329
WP_010578410.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746444.1_2226	19.685	254	329
WP_020984930.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753153.1_2251	25.616	203	267
WP_020984930.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746453.1_2235	25.847	236	267
WP_020984930.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746379.1_2129	24.528	265	267
WP_020984930.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745137.1_1179	38.462	91	267
WP_020984930.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_322113260.1_2211	24.153	236	267
WP_020984930.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744998.1_1017	25.472	212	267
WP_020984935.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_238754012.1_2820	25.513	341	509
WP_020984935.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_135744224.1_2821	27.193	114	509
WP_020984935.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_238754012.1_2820	25.513	341	509
WP_020984935.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_135744224.1_2821	27.193	114	509
WP_010578407.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753148.1_2258	34.069	317	330
WP_010578407.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744912.1_910	25.180	278	330
WP_010578407.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734906.1_1151	28.626	262	330
WP_010578407.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745407.1_1523	28.520	277	330
WP_010578407.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745382.1_1496	26.300	327	330
WP_010578407.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734886.1_1143	24.715	263	330
WP_010578407.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753201.1_2212	24.012	329	330
WP_010578407.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753159.1_2246	25.758	264	330
WP_010578407.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238752882.1_1859	31.373	153	330
WP_010578407.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_135743732.1_3469	23.588	301	330
WP_010578407.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745455.1_1577	26.829	205	330
WP_010578407.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745055.1_1084	28.000	150	330
WP_010578406.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746435.1_2217	33.799	358	366
WP_010578406.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753120.1_2274	32.507	363	366
WP_010578406.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753155.1_2249	40.329	243	366
WP_010578406.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734983.1_1213	28.989	376	366
WP_010578406.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135743390.1_260	29.379	354	366
WP_010578406.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753149.1_2257	35.398	226	366
WP_010578406.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734137.1_606	22.647	340	366
WP_010578405.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746435.1_2217	36.639	363	367
WP_010578405.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753120.1_2274	31.148	366	367
WP_010578405.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753155.1_2249	36.131	274	367
WP_010578405.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135743390.1_260	28.877	374	367
WP_010578405.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734983.1_1213	29.630	378	367
WP_010578405.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753149.1_2257	29.204	339	367
WP_010578405.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734137.1_606	26.891	357	367
WP_010578405.1	lcl|NZ_JAIZBJ010000005.1_cds_WP_238778246.1_3164	33.962	106	367
WP_010578402.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135571635.1_658	42.387	243	265
WP_020984841.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745604.1_1753	35.161	310	310
WP_020984841.1	lcl|NZ_JAIZBJ010000005.1_cds_WP_238840040.1_3236	29.836	305	310
WP_020984841.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_238753884.1_2735	22.519	262	310
WP_020984841.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745604.1_1753	35.161	310	310
WP_020984841.1	lcl|NZ_JAIZBJ010000005.1_cds_WP_238840040.1_3236	29.836	305	310
WP_020984841.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_238753884.1_2735	22.519	262	310
WP_010578399.1	lcl|NZ_JAIZBJ010000005.1_cds_WP_135745911.1_3211	47.222	36	145
WP_020984860.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_238753863.1_2713	31.959	97	221
WP_020984860.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734288.1_713	30.769	78	221
WP_039942433.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_238754657.1_2425	25.974	154	408
WP_020985012.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238735060.1_1274	34.559	136	175
WP_010578395.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_135744135.1_2717	25.620	242	240
WP_010578395.1	lcl|NZ_JAIZBJ010000005.1_cds_WP_135745845.1_3283	24.206	252	240
WP_010578395.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_002972927.1_1204	28.378	148	240
WP_010578395.1	lcl|NZ_JAIZBJ010000005.1_cds_WP_135740697.1_3217	29.670	91	240
WP_010578395.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135695761.1_1234	23.431	239	240
WP_010578395.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744700.1_675	26.289	194	240
WP_010578395.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_135743574.1_3651	30.526	95	240
WP_010578395.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734869.1_1129	25.391	256	240
WP_010578395.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238733402.1_125	27.419	124	240
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238733918.1_457	33.732	418	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734952.1_1195	30.019	533	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745202.1_1257	33.871	434	603
WP_010578390.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753118.1_2275	30.368	517	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734625.1_903	35.258	329	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734629.1_905	30.698	430	603
WP_010578390.1	lcl|NZ_JAIZBJ010000004.1_cds_WP_238753394.1_3130	33.962	265	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744926.1_928	33.466	251	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238733415.1_135	30.000	230	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734424.1_791	29.060	234	603
WP_010578390.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_135744089.1_2661	28.440	218	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734645.1_929	28.148	270	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744887.1_885	27.350	234	603
WP_010578390.1	lcl|NZ_JAIZBJ010000005.1_cds_WP_238840120.1_3356	26.638	229	603
WP_010578390.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746388.1_2138	30.909	220	603
WP_010578390.1	lcl|NZ_JAIZBJ010000007.1_cds_WP_100728389.1_3751	29.808	208	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734712.1_991	27.778	216	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744576.1_542	30.242	248	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238752884.1_1862	28.571	245	603
WP_010578390.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_135592366.1_2826	26.609	233	603
WP_010578390.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_238753947.1_2799	28.261	230	603
WP_010578390.1	lcl|NZ_JAIZBJ010000005.1_cds_WP_238840091.1_3288	28.458	253	603
WP_010578390.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753242.1_2127	29.439	214	603
WP_010578390.1	lcl|NZ_JAIZBJ010000005.1_cds_WP_238840011.1_3196	30.137	219	603
WP_010578390.1	lcl|NZ_JAIZBJ010000004.1_cds_WP_238753705.1_2985	31.053	190	603
WP_010578390.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745551.1_1694	29.730	222	603
WP_010578390.1	lcl|NZ_JAIZBJ010000007.1_cds_WP_100728413.1_3723	26.291	213	603
