WP_020985020.1	lcl|NZ_AOVG01000151.1_cds_WP_000340715.1_3242	91.463	82	106
WP_010578412.1	lcl|NZ_AOVG01000151.1_cds_WP_000410273.1_3241	91.083	314	314
WP_010578412.1	lcl|NZ_AOVG01000151.1_cds_WP_000093099.1_3221	55.556	63	314
WP_010578412.1	lcl|NZ_AOVG01000151.1_cds_WP_000646250.1_3238	28.175	252	314
WP_010578412.1	lcl|NZ_AOVG01000161.1_cds_WP_000744700.1_3635	22.256	328	314
WP_010578412.1	lcl|NZ_AOVG01000151.1_cds_WP_000600889.1_3212	24.194	186	314
WP_010578412.1	lcl|NZ_AOVG01000151.1_cds_WP_000723090.1_3159	23.183	289	314
WP_010578412.1	lcl|NZ_AOVG01000151.1_cds_WP_001067557.1_3235	25.526	333	314
WP_020984893.1	lcl|NZ_AOVG01000151.1_cds_WP_000604524.1_3240	84.932	365	365
WP_010578411.1	lcl|NZ_AOVG01000151.1_cds_WP_000884059.1_3239	95.135	185	185
WP_010578411.1	lcl|NZ_AOVG01000116.1_cds_WP_000351733.1_2288	38.571	140	185
WP_010578410.1	lcl|NZ_AOVG01000151.1_cds_WP_000646250.1_3238	93.921	329	329
WP_010578410.1	lcl|NZ_AOVG01000161.1_cds_WP_000744700.1_3635	31.429	315	329
WP_010578410.1	lcl|NZ_AOVG01000151.1_cds_WP_000600889.1_3212	33.333	255	329
WP_010578410.1	lcl|NZ_AOVG01000151.1_cds_WP_000723090.1_3159	29.851	335	329
WP_010578410.1	lcl|NZ_AOVG01000143.1_cds_WP_001984071.1_3092	32.026	306	329
WP_010578410.1	lcl|NZ_AOVG01000109.1_cds_WP_000649925.1_1976	30.091	329	329
WP_010578410.1	lcl|NZ_AOVG01000044.1_cds_WP_000709511.1_621	28.182	330	329
WP_010578410.1	lcl|NZ_AOVG01000151.1_cds_WP_001067557.1_3235	28.852	305	329
WP_010578410.1	lcl|NZ_AOVG01000112.1_cds_WP_000688695.1_2156	28.832	274	329
WP_010578410.1	lcl|NZ_AOVG01000151.1_cds_WP_000601375.1_3185	24.549	277	329
WP_010578410.1	lcl|NZ_AOVG01000151.1_cds_WP_000410273.1_3241	27.826	230	329
WP_010578410.1	lcl|NZ_AOVG01000151.1_cds_WP_000475904.1_3176	27.007	274	329
WP_010578410.1	lcl|NZ_AOVG01000037.1_cds_WP_001074785.1_454	28.302	265	329
WP_010578410.1	lcl|NZ_AOVG01000157.1_cds_WP_001003555.1_3519	27.200	250	329
WP_010578410.1	lcl|NZ_AOVG01000151.1_cds_WP_000487322.1_3187	26.205	332	329
WP_020984930.1	lcl|NZ_AOVG01000151.1_cds_WP_000774262.1_3237	88.189	254	267
WP_020984930.1	lcl|NZ_AOVG01000151.1_cds_WP_000859505.1_3188	27.315	216	267
WP_020984930.1	lcl|NZ_AOVG01000151.1_cds_WP_000800438.1_3207	25.789	190	267
WP_020984930.1	lcl|NZ_AOVG01000151.1_cds_WP_000842260.1_3158	24.569	232	267
WP_020984930.1	lcl|NZ_AOVG01000108.1_cds_WP_000667727.1_1878	33.636	110	267
WP_020984930.1	lcl|NZ_AOVG01000155.1_cds_WP_000805357.1_3425	36.047	86	267
WP_020984935.1	lcl|NZ_AOVG01000151.1_cds_WP_000612797.1_3236	87.402	508	509
WP_020984935.1	lcl|NZ_AOVG01000038.1_cds_WP_000291591.1_530	27.329	322	509
WP_020984935.1	lcl|NZ_AOVG01000038.1_cds_WP_000364507.1_529	28.723	94	509
WP_020984935.1	lcl|NZ_AOVG01000151.1_cds_WP_000612797.1_3236	87.402	508	509
WP_020984935.1	lcl|NZ_AOVG01000038.1_cds_WP_000291591.1_530	27.329	322	509
WP_020984935.1	lcl|NZ_AOVG01000038.1_cds_WP_000364507.1_529	28.723	94	509
WP_010578407.1	lcl|NZ_AOVG01000151.1_cds_WP_001067557.1_3235	96.364	330	330
WP_010578407.1	lcl|NZ_AOVG01000151.1_cds_WP_000646250.1_3238	28.990	307	330
WP_010578407.1	lcl|NZ_AOVG01000151.1_cds_WP_000600889.1_3212	27.068	266	330
WP_010578407.1	lcl|NZ_AOVG01000143.1_cds_WP_001984071.1_3092	25.735	272	330
WP_010578407.1	lcl|NZ_AOVG01000157.1_cds_WP_001003555.1_3519	30.041	243	330
WP_010578407.1	lcl|NZ_AOVG01000161.1_cds_WP_000744700.1_3635	26.266	316	330
WP_010578407.1	lcl|NZ_AOVG01000151.1_cds_WP_000723090.1_3159	24.024	333	330
WP_010578407.1	lcl|NZ_AOVG01000109.1_cds_WP_000649925.1_1976	29.644	253	330
WP_010578407.1	lcl|NZ_AOVG01000112.1_cds_WP_000688695.1_2156	25.339	221	330
WP_010578407.1	lcl|NZ_AOVG01000151.1_cds_WP_000601375.1_3185	26.119	268	330
WP_010578406.1	lcl|NZ_AOVG01000151.1_cds_WP_001198107.1_3234	98.087	366	366
WP_010578406.1	lcl|NZ_AOVG01000151.1_cds_WP_000608295.1_3233	40.000	365	366
WP_010578406.1	lcl|NZ_AOVG01000151.1_cds_WP_000575178.1_3165	33.714	350	366
WP_010578406.1	lcl|NZ_AOVG01000091.1_cds_WP_001281953.1_1522	27.968	379	366
WP_010578406.1	lcl|NZ_AOVG01000151.1_cds_WP_000346036.1_3204	27.809	356	366
WP_010578406.1	lcl|NZ_AOVG01000151.1_cds_WP_000582222.1_3223	32.394	355	366
WP_010578406.1	lcl|NZ_AOVG01000087.1_cds_WP_000538752.1_1457	29.132	357	366
WP_010578406.1	lcl|NZ_AOVG01000151.1_cds_WP_000947844.1_3211	26.667	345	366
WP_010578406.1	lcl|NZ_AOVG01000119.1_cds_WP_001982414.1_2349	31.579	190	366
WP_010578405.1	lcl|NZ_AOVG01000151.1_cds_WP_000608295.1_3233	96.185	367	367
WP_010578405.1	lcl|NZ_AOVG01000151.1_cds_WP_001198107.1_3234	40.000	365	367
WP_010578405.1	lcl|NZ_AOVG01000151.1_cds_WP_000575178.1_3165	37.398	369	367
WP_010578405.1	lcl|NZ_AOVG01000087.1_cds_WP_000538752.1_1457	31.267	371	367
WP_010578405.1	lcl|NZ_AOVG01000151.1_cds_WP_000582222.1_3223	35.077	325	367
WP_010578405.1	lcl|NZ_AOVG01000091.1_cds_WP_001281953.1_1522	29.948	384	367
WP_010578405.1	lcl|NZ_AOVG01000151.1_cds_WP_000346036.1_3204	26.374	364	367
WP_010578405.1	lcl|NZ_AOVG01000151.1_cds_WP_000947844.1_3211	26.404	356	367
WP_010578405.1	lcl|NZ_AOVG01000119.1_cds_WP_001982414.1_2349	25.698	358	367
