WP_020985020.1	lcl|NZ_JQQG01000022.1_cds_WP_000340715.1_781	91.463	82	106
WP_010578412.1	lcl|NZ_JQQG01000022.1_cds_WP_000712241.1_780	91.083	314	314
WP_010578412.1	lcl|NZ_JQQG01000022.1_cds_WP_061269574.1_777	28.571	252	314
WP_010578412.1	lcl|NZ_JQQG01000015.1_cds_WP_000744700.1_498	22.256	328	314
WP_010578412.1	lcl|NZ_JQQG01000022.1_cds_WP_000723090.1_711	23.183	289	314
WP_010578412.1	lcl|NZ_JQQG01000022.1_cds_WP_001067557.1_774	25.526	333	314
WP_020984893.1	lcl|NZ_JQQG01000022.1_cds_WP_000604524.1_779	84.932	365	365
WP_010578411.1	lcl|NZ_JQQG01000022.1_cds_WP_000884059.1_778	95.135	185	185
WP_010578411.1	lcl|NZ_JQQG01000081.1_cds_WP_000351733.1_2363	38.571	140	185
WP_010578410.1	lcl|NZ_JQQG01000022.1_cds_WP_061269574.1_777	93.617	329	329
WP_010578410.1	lcl|NZ_JQQG01000015.1_cds_WP_000744700.1_498	31.429	315	329
WP_010578410.1	lcl|NZ_JQQG01000022.1_cds_WP_000723090.1_711	29.851	335	329
WP_010578410.1	lcl|NZ_JQQG01000037.1_cds_WP_001984071.1_1270	32.026	306	329
WP_010578410.1	lcl|NZ_JQQG01000099.1_cds_WP_000649925.1_2768	30.091	329	329
WP_010578410.1	lcl|NZ_JQQG01000096.1_cds_WP_000709511.1_2729	28.182	330	329
WP_010578410.1	lcl|NZ_JQQG01000022.1_cds_WP_001067557.1_774	28.852	305	329
WP_010578410.1	lcl|NZ_JQQG01000037.1_cds_WP_000688696.1_1249	28.832	274	329
WP_010578410.1	lcl|NZ_JQQG01000022.1_cds_WP_000712241.1_780	27.826	230	329
WP_010578410.1	lcl|NZ_JQQG01000022.1_cds_WP_000475904.1_728	27.007	274	329
WP_010578410.1	lcl|NZ_JQQG01000058.1_cds_WP_001074783.1_1933	27.547	265	329
WP_010578410.1	lcl|NZ_JQQG01000032.1_cds_WP_061269596.1_1060	26.800	250	329
