WP_020985020.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000340715.1_939	91.463	82	106
WP_010578412.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000410273.1_940	91.083	314	314
WP_010578412.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000093099.1_960	55.556	63	314
WP_010578412.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000646250.1_943	28.175	252	314
WP_010578412.1	lcl|NZ_JAGGCE010000005.1_cds_WP_000744700.1_826	22.256	328	314
WP_010578412.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000600889.1_969	24.194	186	314
WP_010578412.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000723090.1_1022	23.183	289	314
WP_010578412.1	lcl|NZ_JAGGCE010000006.1_cds_WP_001067557.1_946	25.526	333	314
WP_020984893.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000604524.1_941	84.932	365	365
WP_010578411.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000884059.1_942	95.135	185	185
WP_010578411.1	lcl|NZ_JAGGCE010000009.1_cds_WP_000351733.1_1341	38.571	140	185
WP_010578410.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000646250.1_943	93.921	329	329
WP_010578410.1	lcl|NZ_JAGGCE010000005.1_cds_WP_000744700.1_826	31.429	315	329
WP_010578410.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000600889.1_969	33.333	255	329
WP_010578410.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000723090.1_1022	29.851	335	329
WP_010578410.1	lcl|NZ_JAGGCE010000029.1_cds_WP_001984071.1_2767	32.026	306	329
WP_010578410.1	lcl|NZ_JAGGCE010000008.1_cds_WP_000649925.1_1233	30.091	329	329
WP_010578410.1	lcl|NZ_JAGGCE010000065.1_cds_WP_000709511.1_3669	28.182	330	329
WP_010578410.1	lcl|NZ_JAGGCE010000006.1_cds_WP_001067557.1_946	28.852	305	329
WP_010578410.1	lcl|NZ_JAGGCE010000029.1_cds_WP_000688695.1_2746	28.832	274	329
WP_010578410.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000601375.1_996	24.549	277	329
WP_010578410.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000410273.1_940	27.826	230	329
WP_010578410.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000475904.1_1005	27.007	274	329
WP_010578410.1	lcl|NZ_JAGGCE010000004.1_cds_WP_001074785.1_672	28.302	265	329
WP_010578410.1	lcl|NZ_JAGGCE010000019.1_cds_WP_001003555.1_2236	27.200	250	329
WP_010578410.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000487322.1_994	26.205	332	329
WP_020984930.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000774262.1_944	88.189	254	267
