WP_020985020.1	lcl|NZ_MCLU01000071.1_cds_WP_000340715.1_3415	91.463	82	106
WP_010578412.1	lcl|NZ_MCLU01000071.1_cds_WP_000410273.1_3414	91.083	314	314
WP_010578412.1	lcl|NZ_MCLU01000071.1_cds_WP_000646255.1_3411	28.175	252	314
WP_010578412.1	lcl|NZ_MCLU01000013.1_cds_WP_000744695.1_655	22.256	328	314
WP_010578412.1	lcl|NZ_MCLU01000008.1_cds_WP_000600891.1_3610	24.194	186	314
WP_010578412.1	lcl|NZ_MCLU01000068.1_cds_WP_000649929.1_3295	26.606	327	314
WP_010578412.1	lcl|NZ_MCLU01000185.1_cds_WP_000723081.1_1286	23.183	289	314
WP_010578412.1	lcl|NZ_MCLU01000071.1_cds_WP_001067557.1_3408	25.526	333	314
WP_010578412.1	lcl|NZ_MCLU01000025.1_cds_WP_002064390.1_1872	23.239	284	314
WP_020984893.1	lcl|NZ_MCLU01000071.1_cds_WP_000604524.1_3413	84.932	365	365
WP_010578411.1	lcl|NZ_MCLU01000071.1_cds_WP_000884059.1_3412	95.135	185	185
WP_010578411.1	lcl|NZ_MCLU01000009.1_cds_WP_000351733.1_3798	38.571	140	185
WP_010578410.1	lcl|NZ_MCLU01000071.1_cds_WP_000646255.1_3411	94.225	329	329
WP_010578410.1	lcl|NZ_MCLU01000013.1_cds_WP_000744695.1_655	31.429	315	329
WP_010578410.1	lcl|NZ_MCLU01000008.1_cds_WP_000600891.1_3610	33.725	255	329
WP_010578410.1	lcl|NZ_MCLU01000185.1_cds_WP_000723081.1_1286	29.851	335	329
WP_010578410.1	lcl|NZ_MCLU01000025.1_cds_WP_002064390.1_1872	31.699	306	329
WP_010578410.1	lcl|NZ_MCLU01000068.1_cds_WP_000649929.1_3295	30.091	329	329
WP_010578410.1	lcl|NZ_MCLU01000025.1_cds_WP_000709511.1_1882	28.182	330	329
WP_010578410.1	lcl|NZ_MCLU01000071.1_cds_WP_001067557.1_3408	28.852	305	329
WP_010578410.1	lcl|NZ_MCLU01000008.1_cds_WP_000601375.1_3583	24.549	277	329
WP_010578410.1	lcl|NZ_MCLU01000095.1_cds_WP_000688698.1_3902	28.832	274	329
WP_010578410.1	lcl|NZ_MCLU01000071.1_cds_WP_000410273.1_3414	27.826	230	329
WP_010578410.1	lcl|NZ_MCLU01000008.1_cds_WP_000475897.1_3575	27.007	274	329
WP_010578410.1	lcl|NZ_MCLU01000030.1_cds_WP_001074779.1_2189	27.925	265	329
WP_010578410.1	lcl|NZ_MCLU01000034.1_cds_WP_001003563.1_2333	26.800	250	329
WP_010578410.1	lcl|NZ_MCLU01000008.1_cds_WP_000487319.1_3585	26.205	332	329
WP_020984930.1	lcl|NZ_MCLU01000071.1_cds_WP_000774259.1_3410	88.583	254	267
WP_020984930.1	lcl|NZ_MCLU01000008.1_cds_WP_000859505.1_3586	27.315	216	267
WP_020984930.1	lcl|NZ_MCLU01000008.1_cds_WP_000800439.1_3605	25.789	190	267
WP_020984930.1	lcl|NZ_MCLU01000185.1_cds_WP_000842260.1_1287	24.569	232	267
WP_020984930.1	lcl|NZ_MCLU01000037.1_cds_WP_000667727.1_2412	33.636	110	267
WP_020984930.1	lcl|NZ_MCLU01000011.1_cds_WP_000805357.1_286	36.047	86	267
WP_020984935.1	lcl|NZ_MCLU01000071.1_cds_WP_000612799.1_3409	87.795	508	509
WP_020984935.1	lcl|NZ_MCLU01000003.1_cds_WP_000291581.1_2106	27.329	322	509
WP_020984935.1	lcl|NZ_MCLU01000003.1_cds_WP_000364504.1_2107	28.723	94	509
WP_020984935.1	lcl|NZ_MCLU01000071.1_cds_WP_000612799.1_3409	87.795	508	509
WP_020984935.1	lcl|NZ_MCLU01000003.1_cds_WP_000291581.1_2106	27.329	322	509
WP_020984935.1	lcl|NZ_MCLU01000003.1_cds_WP_000364504.1_2107	28.723	94	509
WP_010578407.1	lcl|NZ_MCLU01000071.1_cds_WP_001067557.1_3408	96.364	330	330
WP_010578407.1	lcl|NZ_MCLU01000071.1_cds_WP_000646255.1_3411	29.316	307	330
WP_010578407.1	lcl|NZ_MCLU01000008.1_cds_WP_000600891.1_3610	27.444	266	330
WP_010578407.1	lcl|NZ_MCLU01000025.1_cds_WP_002064390.1_1872	26.103	272	330
WP_010578407.1	lcl|NZ_MCLU01000013.1_cds_WP_000744695.1_655	27.215	316	330
WP_010578407.1	lcl|NZ_MCLU01000034.1_cds_WP_001003563.1_2333	29.218	243	330
