WP_020985020.1	lcl|NZ_ANMV01000100.1_cds_WP_000340715.1_1863	91.463	82	106
WP_010578412.1	lcl|NZ_ANMV01000100.1_cds_WP_000410273.1_1862	91.083	314	314
WP_010578412.1	lcl|NZ_ANMV01000100.1_cds_WP_000646250.1_1859	28.175	252	314
WP_010578412.1	lcl|NZ_ANMV01000072.1_cds_WP_000744700.1_1300	22.256	328	314
WP_010578412.1	lcl|NZ_ANMV01000210.1_cds_WP_001033107.1_3943	22.556	266	314
WP_010578412.1	lcl|NZ_ANMV01000015.1_cds_WP_000723092.1_288	23.183	289	314
WP_010578412.1	lcl|NZ_ANMV01000100.1_cds_WP_001067556.1_1856	25.526	333	314
WP_020984893.1	lcl|NZ_ANMV01000100.1_cds_WP_001967810.1_1861	84.658	365	365
WP_010578411.1	lcl|NZ_ANMV01000100.1_cds_WP_000884059.1_1860	95.135	185	185
WP_010578411.1	lcl|NZ_ANMV01000070.1_cds_WP_000351733.1_1161	38.571	140	185
WP_010578410.1	lcl|NZ_ANMV01000100.1_cds_WP_000646250.1_1859	93.921	329	329
WP_010578410.1	lcl|NZ_ANMV01000072.1_cds_WP_000744700.1_1300	31.429	315	329
WP_010578410.1	lcl|NZ_ANMV01000015.1_cds_WP_000723092.1_288	29.851	335	329
WP_010578410.1	lcl|NZ_ANMV01000180.1_cds_WP_001984071.1_3244	32.026	306	329
WP_010578410.1	lcl|NZ_ANMV01000100.1_cds_WP_000699346.1_1845	29.464	336	329
WP_010578410.1	lcl|NZ_ANMV01000122.1_cds_WP_000649923.1_2177	30.091	329	329
WP_010578410.1	lcl|NZ_ANMV01000097.1_cds_WP_000709513.1_1768	28.182	330	329
WP_010578410.1	lcl|NZ_ANMV01000100.1_cds_WP_001067556.1_1856	28.852	305	329
WP_010578410.1	lcl|NZ_ANMV01000180.1_cds_WP_000688696.1_3224	28.832	274	329
WP_010578410.1	lcl|NZ_ANMV01000100.1_cds_WP_000410273.1_1862	27.826	230	329
WP_010578410.1	lcl|NZ_ANMV01000210.1_cds_WP_001033107.1_3943	27.036	307	329
WP_010578410.1	lcl|NZ_ANMV01000015.1_cds_WP_000475904.1_271	27.007	274	329
WP_010578410.1	lcl|NZ_ANMV01000217.1_cds_WP_001074785.1_4019	28.302	265	329
WP_010578410.1	lcl|NZ_ANMV01000089.1_cds_WP_001003557.1_1575	27.200	250	329
WP_020984930.1	lcl|NZ_ANMV01000100.1_cds_WP_000774256.1_1858	88.976	254	267
WP_020984930.1	lcl|NZ_ANMV01000015.1_cds_WP_000842260.1_289	24.569	232	267
WP_020984930.1	lcl|NZ_ANMV01000183.1_cds_WP_000667727.1_3346	33.636	110	267
WP_020984930.1	lcl|NZ_ANMV01000091.1_cds_WP_000805359.1_1644	37.647	85	267
WP_020984935.1	lcl|NZ_ANMV01000100.1_cds_WP_000612794.1_1857	87.598	508	509
WP_020984935.1	lcl|NZ_ANMV01000071.1_cds_WP_000291586.1_1268	27.329	322	509
WP_020984935.1	lcl|NZ_ANMV01000071.1_cds_WP_000364507.1_1267	28.723	94	509
WP_020984935.1	lcl|NZ_ANMV01000100.1_cds_WP_000612794.1_1857	87.598	508	509
WP_020984935.1	lcl|NZ_ANMV01000071.1_cds_WP_000291586.1_1268	27.329	322	509
WP_020984935.1	lcl|NZ_ANMV01000071.1_cds_WP_000364507.1_1267	28.723	94	509
WP_010578407.1	lcl|NZ_ANMV01000100.1_cds_WP_001067556.1_1856	96.061	330	330
WP_010578407.1	lcl|NZ_ANMV01000100.1_cds_WP_000646250.1_1859	28.990	307	330
WP_010578407.1	lcl|NZ_ANMV01000180.1_cds_WP_001984071.1_3244	25.735	272	330
WP_010578407.1	lcl|NZ_ANMV01000089.1_cds_WP_001003557.1_1575	30.041	243	330
WP_010578407.1	lcl|NZ_ANMV01000072.1_cds_WP_000744700.1_1300	26.266	316	330
WP_010578407.1	lcl|NZ_ANMV01000015.1_cds_WP_000723092.1_288	24.024	333	330
WP_010578407.1	lcl|NZ_ANMV01000100.1_cds_WP_000699346.1_1845	28.372	215	330
WP_010578407.1	lcl|NZ_ANMV01000122.1_cds_WP_000649923.1_2177	29.644	253	330
WP_010578407.1	lcl|NZ_ANMV01000180.1_cds_WP_000688696.1_3224	25.339	221	330
WP_010578406.1	lcl|NZ_ANMV01000015.1_cds_WP_000575178.1_282	33.714	350	366
WP_010578406.1	lcl|NZ_ANMV01000128.1_cds_WP_001281953.1_2304	27.968	379	366
WP_010578406.1	lcl|NZ_ANMV01000210.1_cds_WP_000172653.1_3933	31.034	377	366
WP_010578406.1	lcl|NZ_ANMV01000210.1_cds_WP_000331751.1_3939	32.394	355	366
WP_010578406.1	lcl|NZ_ANMV01000068.1_cds_WP_000538750.1_1069	29.132	357	366
WP_010578406.1	lcl|NZ_ANMV01000039.1_cds_WP_001982414.1_630	31.579	190	366
WP_010578405.1	lcl|NZ_ANMV01000015.1_cds_WP_000575178.1_282	37.398	369	367
WP_010578405.1	lcl|NZ_ANMV01000210.1_cds_WP_000172653.1_3933	32.329	365	367
WP_010578405.1	lcl|NZ_ANMV01000068.1_cds_WP_000538750.1_1069	31.267	371	367
WP_010578405.1	lcl|NZ_ANMV01000210.1_cds_WP_000331751.1_3939	35.077	325	367
WP_010578405.1	lcl|NZ_ANMV01000128.1_cds_WP_001281953.1_2304	29.948	384	367
WP_010578405.1	lcl|NZ_ANMV01000039.1_cds_WP_001982414.1_630	25.698	358	367
WP_020984976.1	lcl|NZ_ANMV01000100.1_cds_WP_000776640.1_1855	37.912	546	544
WP_020984976.1	lcl|NZ_ANMV01000100.1_cds_WP_000776640.1_1855	37.912	546	544
WP_010578402.1	lcl|NZ_ANMV01000100.1_cds_WP_000424609.1_1854	67.803	264	265
WP_010578402.1	lcl|NZ_ANMV01000224.1_cds_WP_001002663.1_4112	45.267	243	265
WP_020984841.1	lcl|NZ_ANMV01000100.1_cds_WP_002074065.1_1853	88.065	310	310
WP_020984841.1	lcl|NZ_ANMV01000140.1_cds_WP_000501205.1_2539	37.171	304	310
WP_020984841.1	lcl|NZ_ANMV01000176.1_cds_WP_001183723.1_3180	27.881	269	310
WP_020984841.1	lcl|NZ_ANMV01000130.1_cds_WP_000279894.1_2356	23.664	262	310
WP_020984841.1	lcl|NZ_ANMV01000100.1_cds_WP_002074065.1_1853	88.065	310	310
WP_020984841.1	lcl|NZ_ANMV01000140.1_cds_WP_000501205.1_2539	37.171	304	310
WP_020984841.1	lcl|NZ_ANMV01000176.1_cds_WP_001183723.1_3180	27.881	269	310
WP_020984841.1	lcl|NZ_ANMV01000130.1_cds_WP_000279894.1_2356	23.664	262	310
WP_010578401.1	lcl|NZ_ANMV01000100.1_cds_WP_000479986.1_1852	93.939	264	264
WP_010578400.1	lcl|NZ_ANMV01000100.1_cds_WP_000715957.1_1851	96.124	129	130
WP_010578399.1	lcl|NZ_ANMV01000100.1_cds_WP_001088861.1_1850	81.379	145	145
WP_010578399.1	lcl|NZ_ANMV01000199.1_cds_WP_002069656.1_3732	57.143	28	145
WP_020984860.1	lcl|NZ_ANMV01000100.1_cds_WP_000517242.1_1849	92.760	221	221
WP_020984860.1	lcl|NZ_ANMV01000124.1_cds_WP_001069830.1_2261	29.358	109	221
WP_020984860.1	lcl|NZ_ANMV01000072.1_cds_WP_001079442.1_1329	25.641	78	221
WP_039942433.1	lcl|NZ_ANMV01000210.1_cds_WP_001028949.1_3942	26.536	407	408
WP_039942433.1	lcl|NZ_ANMV01000210.1_cds_WP_000795980.1_3940	21.498	414	408
WP_039942433.1	lcl|NZ_ANMV01000157.1_cds_WP_000402846.1_2910	21.818	220	408
WP_039942433.1	lcl|NZ_ANMV01000110.1_cds_WP_000402846.1_2067	21.818	220	408
WP_039942433.1	lcl|NZ_ANMV01000210.1_cds_WP_001283954.1_3919	29.286	140	408
WP_039942433.1	lcl|NZ_ANMV01000072.1_cds_WP_001079442.1_1329	23.256	215	408
WP_039942433.1	lcl|NZ_ANMV01000124.1_cds_WP_000347682.1_2260	24.299	214	408
WP_020985012.1	lcl|NZ_ANMV01000210.1_cds_WP_000697807.1_3941	46.108	167	175
WP_020985012.1	lcl|NZ_ANMV01000202.1_cds_WP_001206949.1_3813	30.769	143	175
WP_010578396.1	lcl|NZ_ANMV01000210.1_cds_WP_000795980.1_3940	37.530	413	406
WP_010578396.1	lcl|NZ_ANMV01000157.1_cds_WP_000402846.1_2910	24.545	220	406
WP_010578396.1	lcl|NZ_ANMV01000110.1_cds_WP_000402846.1_2067	24.545	220	406
WP_010578396.1	lcl|NZ_ANMV01000210.1_cds_WP_001028949.1_3942	21.811	243	406
WP_010578396.1	lcl|NZ_ANMV01000124.1_cds_WP_000347682.1_2260	23.077	208	406
WP_010578395.1	lcl|NZ_ANMV01000145.1_cds_WP_000653653.1_2619	26.378	254	240
WP_010578395.1	lcl|NZ_ANMV01000185.1_cds_WP_000998676.1_3373	26.778	239	240
WP_010578395.1	lcl|NZ_ANMV01000133.1_cds_WP_000043153.1_2421	25.969	258	240
WP_010578395.1	lcl|NZ_ANMV01000199.1_cds_WP_000566240.1_3735	32.673	101	240
WP_010578395.1	lcl|NZ_ANMV01000210.1_cds_WP_000412931.1_3921	33.684	95	240
WP_010578395.1	lcl|NZ_ANMV01000210.1_cds_WP_000750438.1_3917	28.455	246	240
WP_010578395.1	lcl|NZ_ANMV01000045.1_cds_WP_001968389.1_739	25.000	236	240
WP_010578395.1	lcl|NZ_ANMV01000217.1_cds_WP_000194184.1_4000	25.688	218	240
WP_010578395.1	lcl|NZ_ANMV01000140.1_cds_WP_000167663.1_2548	22.594	239	240
WP_010578395.1	lcl|NZ_ANMV01000182.1_cds_WP_000093664.1_3290	21.229	179	240
WP_244265121.1	lcl|NZ_ANMV01000210.1_cds_WP_000608679.1_3935	42.904	303	302
WP_244265121.1	lcl|NZ_ANMV01000210.1_cds_WP_000179390.1_3945	26.316	247	302
