WP_020985020.1	lcl|NZ_MVAE01000001.1_cds_WP_000340715.1_1581	91.463	82	106
WP_010578412.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	91.613	310	314
WP_010578412.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	22.302	278	314
WP_010578412.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	22.256	328	314
WP_010578412.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	23.183	289	314
WP_010578412.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	24.725	182	314
WP_010578411.1	lcl|NZ_MVAE01000012.1_cds_WP_000351733.1_736	38.571	140	185
WP_010578411.1	lcl|NZ_MVAE01000001.1_cds_WP_001047905.1_1548	35.593	177	185
WP_010578410.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	30.530	321	329
WP_010578410.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	31.429	315	329
WP_010578410.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	29.851	335	329
WP_010578410.1	lcl|NZ_MVAE01000002.1_cds_WP_001984071.1_351	32.026	306	329
WP_010578410.1	lcl|NZ_MVAE01000002.1_cds_WP_000649923.1_243	30.091	329	329
WP_010578410.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	28.525	305	329
WP_010578410.1	lcl|NZ_MVAE01000021.1_cds_WP_000709511.1_1346	28.182	330	329
WP_010578410.1	lcl|NZ_MVAE01000002.1_cds_WP_000688696.1_331	28.832	274	329
WP_010578410.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	25.680	331	329
WP_010578410.1	lcl|NZ_MVAE01000007.1_cds_WP_001074785.1_3494	28.302	265	329
WP_010578410.1	lcl|NZ_MVAE01000001.1_cds_WP_000460023.1_1526	24.549	277	329
WP_010578410.1	lcl|NZ_MVAE01000004.1_cds_WP_001003557.1_2382	27.200	250	329
WP_020984930.1	lcl|NZ_MVAE01000001.1_cds_WP_000043898.1_1529	28.415	183	267
WP_020984930.1	lcl|NZ_MVAE01000001.1_cds_WP_000842260.1_1508	24.569	232	267
WP_020984930.1	lcl|NZ_MVAE01000002.1_cds_WP_000667727.1_309	33.636	110	267
WP_020984930.1	lcl|NZ_MVAE01000009.1_cds_WP_000805357.1_3652	36.047	86	267
WP_020984935.1	lcl|NZ_MVAE01000007.1_cds_WP_000291586.1_3567	27.329	322	509
WP_020984935.1	lcl|NZ_MVAE01000007.1_cds_WP_000364507.1_3566	28.723	94	509
WP_020984935.1	lcl|NZ_MVAE01000007.1_cds_WP_000291586.1_3567	27.329	322	509
WP_020984935.1	lcl|NZ_MVAE01000007.1_cds_WP_000364507.1_3566	28.723	94	509
WP_010578407.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	23.358	274	330
WP_010578407.1	lcl|NZ_MVAE01000002.1_cds_WP_001984071.1_351	25.735	272	330
WP_010578407.1	lcl|NZ_MVAE01000004.1_cds_WP_001003557.1_2382	30.041	243	330
WP_010578407.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	26.266	316	330
WP_010578407.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	24.024	333	330
WP_010578407.1	lcl|NZ_MVAE01000002.1_cds_WP_000649923.1_243	29.644	253	330
WP_010578407.1	lcl|NZ_MVAE01000002.1_cds_WP_000688696.1_331	25.339	221	330
