WP_020985020.1	lcl|NZ_AFKT01000033.1_cds_WP_000340715.1_3122	91.463	82	106
WP_010578412.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	91.083	314	314
WP_010578412.1	lcl|NZ_AFKT01000033.1_cds_WP_000093099.1_3143	55.556	63	314
WP_010578412.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	28.175	252	314
WP_010578412.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	22.256	328	314
WP_010578412.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	24.194	186	314
WP_010578412.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	23.183	289	314
WP_010578412.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	25.526	333	314
WP_020984893.1	lcl|NZ_AFKT01000033.1_cds_WP_000604524.1_3124	84.932	365	365
WP_010578411.1	lcl|NZ_AFKT01000033.1_cds_WP_000884059.1_3125	95.135	185	185
WP_010578411.1	lcl|NZ_AFKT01000121.1_cds_WP_000351733.1_1619	38.571	140	185
WP_010578410.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	93.921	329	329
WP_010578410.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	31.429	315	329
WP_010578410.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	33.333	255	329
WP_010578410.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	29.851	335	329
WP_010578410.1	lcl|NZ_AFKT01000239.1_cds_WP_001984071.1_505	32.026	306	329
WP_010578410.1	lcl|NZ_AFKT01000042.1_cds_WP_000649925.1_2981	30.091	329	329
WP_010578410.1	lcl|NZ_AFKT01000209.1_cds_WP_000709511.1_825	28.182	330	329
WP_010578410.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	28.852	305	329
WP_010578410.1	lcl|NZ_AFKT01000175.1_cds_WP_000688695.1_1160	28.832	274	329
WP_010578410.1	lcl|NZ_AFKT01000033.1_cds_WP_000601375.1_3179	24.549	277	329
WP_010578410.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	27.826	230	329
WP_010578410.1	lcl|NZ_AFKT01000033.1_cds_WP_000475904.1_3188	27.007	274	329
WP_010578410.1	lcl|NZ_AFKT01000051.1_cds_WP_001074785.1_2699	28.302	265	329
WP_010578410.1	lcl|NZ_AFKT01000202.1_cds_WP_001003555.1_891	27.200	250	329
WP_010578410.1	lcl|NZ_AFKT01000033.1_cds_WP_000487322.1_3177	26.205	332	329
WP_020984930.1	lcl|NZ_AFKT01000033.1_cds_WP_000774262.1_3127	88.189	254	267
WP_020984930.1	lcl|NZ_AFKT01000033.1_cds_WP_000859505.1_3176	27.315	216	267
WP_020984930.1	lcl|NZ_AFKT01000033.1_cds_WP_000800438.1_3157	25.789	190	267
WP_020984930.1	lcl|NZ_AFKT01000336.1_cds_WP_000842260.1_101	24.569	232	267
