WP_020985020.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746496.1_767	60.811	74	106
WP_010578412.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746495.1_768	82.903	310	314
WP_010578412.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394842.1_390	27.157	313	314
WP_010578412.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745407.1_363	22.630	327	314
WP_010578412.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396280.1_2150	21.552	232	314
WP_010578412.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_135743732.1_2665	22.043	186	314
WP_010578412.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_265396304.1_2499	25.806	186	314
WP_010578412.1	lcl|NZ_JAMQPZ010000018.1_cds_WP_135744912.1_1401	22.930	314	314
WP_020984893.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_238753116.1_770	54.420	362	365
WP_010578411.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_135744205.1_562	34.286	140	185
WP_010578410.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745407.1_363	30.573	314	329
WP_010578410.1	lcl|NZ_JAMQPZ010000018.1_cds_WP_135744912.1_1401	30.844	308	329
WP_010578410.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_265396304.1_2499	28.045	353	329
WP_010578410.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_322113261.1_2169	30.094	319	329
WP_010578410.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_135743732.1_2665	28.152	341	329
WP_010578410.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394842.1_390	28.115	313	329
WP_010578410.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_265394917.1_1639	28.313	332	329
WP_010578410.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396280.1_2150	26.568	271	329
WP_010578410.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_238753148.1_2138	25.402	311	329
WP_010578410.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746495.1_768	25.079	315	329
WP_010578410.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238734906.1_1705	28.400	250	329
WP_010578410.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_238753183.1_2162	26.295	251	329
WP_010578410.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745455.1_309	29.482	251	329
WP_010578410.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_208739683.1_2676	27.350	234	329
WP_010578410.1	lcl|NZ_JAMQPZ010000009.1_cds_WP_238753226.1_3758	25.000	268	329
WP_010578410.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_135746455.1_2172	29.032	155	329
WP_010578410.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394720.1_34	26.966	178	329
WP_010578410.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238734886.1_1697	22.939	279	329
WP_010578410.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_135746444.1_2161	19.685	254	329
WP_020984930.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396277.1_2145	25.616	203	267
WP_020984930.1	lcl|NZ_JAMQPZ010000027.1_cds_WP_135746453.1_2170	25.847	236	267
WP_020984930.1	lcl|NZ_JAMQPZ010000009.1_cds_WP_135746379.1_3697	24.528	265	267
WP_020984930.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_135745137.1_1733	38.462	91	267
WP_020984930.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_322113260.1_2498	24.153	236	267
WP_020984930.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_135744998.1_1572	25.472	212	267
WP_020984935.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_265395737.1_540	25.513	341	509
WP_020984935.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_135744224.1_539	27.193	114	509
WP_020984935.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_265395737.1_540	25.513	341	509
WP_020984935.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_135744224.1_539	27.193	114	509
WP_010578407.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_238753148.1_2138	34.069	317	330
