WP_020985020.1	lcl|NZ_AHOJ02000028.1_cds_WP_004462903.1_1418	95.122	82	106
WP_010578412.1	lcl|NZ_AHOJ02000028.1_cds_WP_004464977.1_1419	89.677	310	314
WP_010578412.1	lcl|NZ_AHOJ02000008.1_cds_WP_004464967.1_3249	24.138	203	314
WP_010578412.1	lcl|NZ_AHOJ02000010.1_cds_WP_004461583.1_2896	22.462	325	314
WP_010578412.1	lcl|NZ_AHOJ02000008.1_cds_WP_004465002.1_3251	25.137	183	314
WP_010578412.1	lcl|NZ_AHOJ02000008.1_cds_WP_004481568.1_3272	23.651	241	314
WP_010578412.1	lcl|NZ_AHOJ02000032.1_cds_WP_004461234.1_748	24.885	217	314
WP_010578412.1	lcl|NZ_AHOJ02000020.1_cds_WP_004468319.1_2167	21.302	169	314
WP_010578411.1	lcl|NZ_AHOJ02000025.1_cds_WP_004460143.1_1639	34.247	146	185
WP_010578411.1	lcl|NZ_AHOJ02000008.1_cds_WP_004475196.1_3232	36.723	177	185
WP_010578410.1	lcl|NZ_AHOJ02000008.1_cds_WP_004464967.1_3249	31.153	321	329
WP_010578410.1	lcl|NZ_AHOJ02000032.1_cds_WP_004461234.1_748	32.797	311	329
WP_010578410.1	lcl|NZ_AHOJ02000008.1_cds_WP_004481568.1_3272	30.746	335	329
WP_010578410.1	lcl|NZ_AHOJ02000010.1_cds_WP_004461583.1_2896	29.206	315	329
WP_010578410.1	lcl|NZ_AHOJ02000008.1_cds_WP_004465002.1_3251	29.508	305	329
WP_010578410.1	lcl|NZ_AHOJ02000032.1_cds_WP_004482714.1_449	29.503	322	329
WP_010578410.1	lcl|NZ_AHOJ02000020.1_cds_WP_004468319.1_2167	27.083	336	329
WP_010578410.1	lcl|NZ_AHOJ02000032.1_cds_WP_004461242.1_751	28.485	330	329
WP_010578410.1	lcl|NZ_AHOJ02000006.1_cds_WP_032916356.1_3428	25.369	339	329
WP_010578410.1	lcl|NZ_AHOJ02000028.1_cds_WP_004464977.1_1419	26.522	230	329
WP_010578410.1	lcl|NZ_AHOJ02000024.1_cds_WP_004470510.1_1951	26.718	262	329
WP_010578410.1	lcl|NZ_AHOJ02000006.1_cds_WP_004459320.1_3372	28.571	245	329
WP_010578410.1	lcl|NZ_AHOJ02000008.1_cds_WP_004481531.1_3253	24.910	277	329
WP_010578410.1	lcl|NZ_AHOJ02000010.1_cds_WP_004477645.1_2995	24.471	331	329
WP_020984930.1	lcl|NZ_AHOJ02000008.1_cds_WP_004475169.1_3250	28.962	183	267
WP_020984930.1	lcl|NZ_AHOJ02000020.1_cds_WP_004474348.1_2202	29.798	198	267
WP_020984930.1	lcl|NZ_AHOJ02000008.1_cds_WP_004476528.1_3273	24.380	242	267
WP_020984930.1	lcl|NZ_AHOJ02000032.1_cds_WP_016754360.1_718	37.647	85	267
WP_020984930.1	lcl|NZ_AHOJ02000020.1_cds_WP_004477855.1_2166	26.020	196	267
WP_020984935.1	lcl|NZ_AHOJ02000030.1_cds_WP_004463881.1_1040	27.019	322	509
WP_020984935.1	lcl|NZ_AHOJ02000030.1_cds_WP_004460640.1_1039	30.851	94	509
WP_020984935.1	lcl|NZ_AHOJ02000019.1_cds_WP_004470257.1_2267	33.898	59	509
WP_020984935.1	lcl|NZ_AHOJ02000030.1_cds_WP_004463881.1_1040	27.019	322	509
WP_020984935.1	lcl|NZ_AHOJ02000030.1_cds_WP_004460640.1_1039	30.851	94	509
WP_020984935.1	lcl|NZ_AHOJ02000019.1_cds_WP_004470257.1_2267	33.898	59	509
WP_010578407.1	lcl|NZ_AHOJ02000032.1_cds_WP_004461234.1_748	26.007	273	330
WP_010578407.1	lcl|NZ_AHOJ02000008.1_cds_WP_004464967.1_3249	23.723	274	330
WP_010578407.1	lcl|NZ_AHOJ02000010.1_cds_WP_004461583.1_2896	29.603	277	330
WP_010578407.1	lcl|NZ_AHOJ02000008.1_cds_WP_004481568.1_3272	26.205	332	330
WP_010578407.1	lcl|NZ_AHOJ02000010.1_cds_WP_004477645.1_2995	26.337	243	330
WP_010578407.1	lcl|NZ_AHOJ02000006.1_cds_WP_032916356.1_3428	26.126	222	330
WP_010578407.1	lcl|NZ_AHOJ02000032.1_cds_WP_004482714.1_449	30.924	249	330
WP_010578407.1	lcl|NZ_AHOJ02000020.1_cds_WP_004468319.1_2167	24.460	139	330
WP_010578407.1	lcl|NZ_AHOJ02000024.1_cds_WP_004470510.1_1951	29.231	130	330
WP_010578406.1	lcl|NZ_AHOJ02000008.1_cds_WP_004462146.1_3265	32.849	344	366
WP_010578406.1	lcl|NZ_AHOJ02000020.1_cds_WP_004482055.1_2209	28.723	376	366
WP_010578406.1	lcl|NZ_AHOJ02000028.1_cds_WP_004476587.1_1429	34.528	307	366
WP_010578406.1	lcl|NZ_AHOJ02000008.1_cds_WP_004465299.1_3226	30.769	390	366
WP_010578406.1	lcl|NZ_AHOJ02000029.1_cds_WP_004465893.1_1288	30.362	359	366
WP_010578406.1	lcl|NZ_AHOJ02000028.1_cds_WP_004475157.1_1426	37.864	206	366
WP_010578406.1	lcl|NZ_AHOJ02000006.1_cds_WP_004460480.1_3427	30.645	186	366
WP_010578405.1	lcl|NZ_AHOJ02000008.1_cds_WP_004462146.1_3265	37.143	350	367
WP_010578405.1	lcl|NZ_AHOJ02000029.1_cds_WP_004465893.1_1288	33.777	376	367
WP_010578405.1	lcl|NZ_AHOJ02000008.1_cds_WP_004465299.1_3226	32.000	375	367
WP_010578405.1	lcl|NZ_AHOJ02000020.1_cds_WP_004482055.1_2209	30.688	378	367
