WP_020985020.1	lcl|NZ_AOWZ01000141.1_cds_WP_000340715.1_2921	91.463	82	106
WP_010578412.1	lcl|NZ_AOWZ01000141.1_cds_WP_000410273.1_2920	91.083	314	314
WP_010578412.1	lcl|NZ_AOWZ01000141.1_cds_WP_000646253.1_2917	28.175	252	314
WP_010578412.1	lcl|NZ_AOWZ01000121.1_cds_WP_000744700.1_2432	22.256	328	314
WP_010578412.1	lcl|NZ_AOWZ01000033.1_cds_WP_001033107.1_422	22.556	266	314
WP_010578412.1	lcl|NZ_AOWZ01000146.1_cds_WP_000723090.1_3207	23.183	289	314
WP_010578412.1	lcl|NZ_AOWZ01000033.1_cds_WP_000723090.1_371	23.183	289	314
WP_010578412.1	lcl|NZ_AOWZ01000141.1_cds_WP_001067558.1_2914	25.526	333	314
WP_020984893.1	lcl|NZ_AOWZ01000141.1_cds_WP_000604524.1_2919	84.932	365	365
WP_010578411.1	lcl|NZ_AOWZ01000141.1_cds_WP_000884060.1_2918	95.135	185	185
WP_010578411.1	lcl|NZ_AOWZ01000116.1_cds_WP_000351733.1_2260	38.571	140	185
WP_010578410.1	lcl|NZ_AOWZ01000141.1_cds_WP_000646253.1_2917	94.225	329	329
WP_010578410.1	lcl|NZ_AOWZ01000121.1_cds_WP_000744700.1_2432	31.429	315	329
WP_010578410.1	lcl|NZ_AOWZ01000146.1_cds_WP_000723090.1_3207	29.851	335	329
WP_010578410.1	lcl|NZ_AOWZ01000033.1_cds_WP_000723090.1_371	29.851	335	329
WP_010578410.1	lcl|NZ_AOWZ01000150.1_cds_WP_001984071.1_3278	32.026	306	329
WP_010578410.1	lcl|NZ_AOWZ01000141.1_cds_WP_000699346.1_2903	29.464	336	329
WP_010578410.1	lcl|NZ_AOWZ01000108.1_cds_WP_000649924.1_2131	30.091	329	329
WP_010578410.1	lcl|NZ_AOWZ01000150.1_cds_WP_000709511.1_3268	28.182	330	329
WP_010578410.1	lcl|NZ_AOWZ01000141.1_cds_WP_001067558.1_2914	29.180	305	329
WP_010578410.1	lcl|NZ_AOWZ01000150.1_cds_WP_000688696.1_3298	28.832	274	329
WP_010578410.1	lcl|NZ_AOWZ01000141.1_cds_WP_000410273.1_2920	27.826	230	329
WP_010578410.1	lcl|NZ_AOWZ01000033.1_cds_WP_001033107.1_422	27.036	307	329
WP_010578410.1	lcl|NZ_AOWZ01000033.1_cds_WP_000475901.1_387	27.007	274	329
WP_010578410.1	lcl|NZ_AOWZ01000055.1_cds_WP_001074783.1_968	27.547	265	329
WP_010578410.1	lcl|NZ_AOWZ01000009.1_cds_WP_001003562.1_118	26.800	250	329
WP_020984930.1	lcl|NZ_AOWZ01000141.1_cds_WP_000774261.1_2916	88.976	254	267
WP_020984930.1	lcl|NZ_AOWZ01000146.1_cds_WP_000842258.1_3206	24.569	232	267
WP_020984930.1	lcl|NZ_AOWZ01000033.1_cds_WP_000842258.1_370	24.569	232	267
WP_020984930.1	lcl|NZ_AOWZ01000171.1_cds_WP_000667727.1_3763	33.636	110	267
WP_020984930.1	lcl|NZ_AOWZ01000107.1_cds_WP_017862323.1_2047	26.636	214	267
WP_020984935.1	lcl|NZ_AOWZ01000141.1_cds_WP_000612798.1_2915	87.992	508	509
WP_020984935.1	lcl|NZ_AOWZ01000055.1_cds_WP_000291586.1_1094	27.329	322	509
WP_020984935.1	lcl|NZ_AOWZ01000055.1_cds_WP_000364507.1_1093	28.723	94	509
WP_020984935.1	lcl|NZ_AOWZ01000141.1_cds_WP_000612798.1_2915	87.992	508	509
WP_020984935.1	lcl|NZ_AOWZ01000055.1_cds_WP_000291586.1_1094	27.329	322	509
WP_020984935.1	lcl|NZ_AOWZ01000055.1_cds_WP_000364507.1_1093	28.723	94	509
WP_010578407.1	lcl|NZ_AOWZ01000141.1_cds_WP_001067558.1_2914	95.758	330	330
WP_010578407.1	lcl|NZ_AOWZ01000141.1_cds_WP_000646253.1_2917	28.990	307	330
WP_010578407.1	lcl|NZ_AOWZ01000150.1_cds_WP_001984071.1_3278	25.735	272	330
WP_010578407.1	lcl|NZ_AOWZ01000009.1_cds_WP_001003562.1_118	29.630	243	330
WP_010578407.1	lcl|NZ_AOWZ01000121.1_cds_WP_000744700.1_2432	26.266	316	330
WP_010578407.1	lcl|NZ_AOWZ01000146.1_cds_WP_000723090.1_3207	24.024	333	330
WP_010578407.1	lcl|NZ_AOWZ01000033.1_cds_WP_000723090.1_371	24.024	333	330
WP_010578407.1	lcl|NZ_AOWZ01000141.1_cds_WP_000699346.1_2903	28.372	215	330
WP_010578407.1	lcl|NZ_AOWZ01000108.1_cds_WP_000649924.1_2131	29.644	253	330
WP_010578407.1	lcl|NZ_AOWZ01000150.1_cds_WP_000688696.1_3298	25.339	221	330
WP_010578406.1	lcl|NZ_AOWZ01000079.1_cds_WP_001281954.1_1432	27.704	379	366
WP_010578406.1	lcl|NZ_AOWZ01000033.1_cds_WP_000172653.1_412	31.034	377	366
WP_010578406.1	lcl|NZ_AOWZ01000033.1_cds_WP_000331752.1_418	32.402	358	366
WP_010578406.1	lcl|NZ_AOWZ01000057.1_cds_WP_000538749.1_1123	29.132	357	366
WP_010578406.1	lcl|NZ_AOWZ01000135.1_cds_WP_001982414.1_2806	31.579	190	366
WP_010578406.1	lcl|NZ_AOWZ01000033.1_cds_LEP2GSC027_RS0102160_377	26.984	126	366
WP_010578405.1	lcl|NZ_AOWZ01000033.1_cds_WP_000172653.1_412	32.329	365	367
WP_010578405.1	lcl|NZ_AOWZ01000057.1_cds_WP_000538749.1_1123	31.267	371	367
WP_010578405.1	lcl|NZ_AOWZ01000033.1_cds_WP_000331752.1_418	35.077	325	367
WP_010578405.1	lcl|NZ_AOWZ01000079.1_cds_WP_001281954.1_1432	30.208	384	367
WP_010578405.1	lcl|NZ_AOWZ01000135.1_cds_WP_001982414.1_2806	25.698	358	367
WP_010578405.1	lcl|NZ_AOWZ01000033.1_cds_LEP2GSC027_RS0102160_377	33.784	148	367
WP_010578405.1	lcl|NZ_AOWZ01000131.1_cds_WP_000365877.1_2679	33.708	89	367
WP_020984976.1	lcl|NZ_AOWZ01000141.1_cds_WP_017862394.1_2913	37.912	546	544
WP_020984976.1	lcl|NZ_AOWZ01000141.1_cds_WP_017862394.1_2913	37.912	546	544
WP_010578402.1	lcl|NZ_AOWZ01000141.1_cds_WP_000424609.1_2912	67.803	264	265
WP_010578402.1	lcl|NZ_AOWZ01000148.1_cds_WP_001002663.1_3229	45.267	243	265
WP_020984841.1	lcl|NZ_AOWZ01000141.1_cds_WP_002074065.1_2911	88.065	310	310
WP_020984841.1	lcl|NZ_AOWZ01000011.1_cds_WP_017862191.1_142	37.171	304	310
WP_020984841.1	lcl|NZ_AOWZ01000132.1_cds_WP_001183723.1_2759	27.881	269	310
WP_020984841.1	lcl|NZ_AOWZ01000018.1_cds_WP_000279894.1_197	23.664	262	310
WP_020984841.1	lcl|NZ_AOWZ01000141.1_cds_WP_002074065.1_2911	88.065	310	310
WP_020984841.1	lcl|NZ_AOWZ01000011.1_cds_WP_017862191.1_142	37.171	304	310
WP_020984841.1	lcl|NZ_AOWZ01000132.1_cds_WP_001183723.1_2759	27.881	269	310
WP_020984841.1	lcl|NZ_AOWZ01000018.1_cds_WP_000279894.1_197	23.664	262	310
WP_010578401.1	lcl|NZ_AOWZ01000141.1_cds_WP_000479988.1_2910	94.318	264	264
WP_010578400.1	lcl|NZ_AOWZ01000141.1_cds_WP_000715958.1_2909	95.349	129	130
WP_010578399.1	lcl|NZ_AOWZ01000141.1_cds_WP_001088862.1_2908	81.379	145	145
WP_010578399.1	lcl|NZ_AOWZ01000041.1_cds_WP_002069656.1_596	57.143	28	145
WP_020984860.1	lcl|NZ_AOWZ01000141.1_cds_WP_000517241.1_2907	93.213	221	221
WP_020984860.1	lcl|NZ_AOWZ01000031.1_cds_WP_001069834.1_364	28.440	109	221
WP_020984860.1	lcl|NZ_AOWZ01000121.1_cds_WP_001082178.1_2461	25.641	78	221
WP_039942433.1	lcl|NZ_AOWZ01000033.1_cds_WP_001028949.1_421	26.536	407	408
WP_039942433.1	lcl|NZ_AOWZ01000033.1_cds_WP_000795980.1_419	21.498	414	408
WP_039942433.1	lcl|NZ_AOWZ01000161.1_cds_WP_000402846.1_3563	21.818	220	408
WP_039942433.1	lcl|NZ_AOWZ01000033.1_cds_WP_002097509.1_398	29.286	140	408
WP_039942433.1	lcl|NZ_AOWZ01000031.1_cds_WP_000347682.1_363	24.299	214	408
WP_039942433.1	lcl|NZ_AOWZ01000121.1_cds_WP_001082178.1_2461	23.256	215	408
WP_020985012.1	lcl|NZ_AOWZ01000033.1_cds_WP_000697807.1_420	46.108	167	175
WP_020985012.1	lcl|NZ_AOWZ01000053.1_cds_WP_001206947.1_896	30.070	143	175
WP_010578396.1	lcl|NZ_AOWZ01000033.1_cds_WP_000795980.1_419	37.530	413	406
WP_010578396.1	lcl|NZ_AOWZ01000161.1_cds_WP_000402846.1_3563	24.545	220	406
WP_010578396.1	lcl|NZ_AOWZ01000033.1_cds_WP_001028949.1_421	21.811	243	406
WP_010578396.1	lcl|NZ_AOWZ01000031.1_cds_WP_000347682.1_363	23.077	208	406
WP_010578395.1	lcl|NZ_AOWZ01000056.1_cds_WP_000653652.1_1108	26.378	254	240
WP_010578395.1	lcl|NZ_AOWZ01000121.1_cds_WP_000998676.1_2405	26.778	239	240
WP_010578395.1	lcl|NZ_AOWZ01000104.1_cds_WP_000043152.1_1998	26.357	258	240
WP_010578395.1	lcl|NZ_AOWZ01000041.1_cds_WP_000566240.1_599	32.673	101	240
WP_010578395.1	lcl|NZ_AOWZ01000033.1_cds_WP_000412931.1_400	33.684	95	240
WP_010578395.1	lcl|NZ_AOWZ01000033.1_cds_WP_000750438.1_396	28.455	246	240
WP_010578395.1	lcl|NZ_AOWZ01000055.1_cds_WP_000194183.1_949	26.147	218	240
WP_010578395.1	lcl|NZ_AOWZ01000041.1_cds_WP_002080077.1_571	24.576	236	240
WP_010578395.1	lcl|NZ_AOWZ01000011.1_cds_WP_000167663.1_151	22.594	239	240
WP_010578395.1	lcl|NZ_AOWZ01000046.1_cds_WP_000093664.1_794	21.229	179	240
WP_244265121.1	lcl|NZ_AOWZ01000033.1_cds_WP_000608679.1_414	42.904	303	302
WP_244265121.1	lcl|NZ_AOWZ01000033.1_cds_WP_000179391.1_424	26.295	251	302
WP_010578390.1	lcl|NZ_AOWZ01000098.1_cds_WP_000667646.1_1846	35.322	419	603
WP_010578390.1	lcl|NZ_AOWZ01000153.1_cds_WP_000172203.1_3352	45.259	232	603
WP_010578390.1	lcl|NZ_AOWZ01000108.1_cds_WP_000828458.1_2062	27.846	571	603
WP_010578390.1	lcl|NZ_AOWZ01000033.1_cds_WP_001035839.1_415	39.035	228	603
WP_010578390.1	lcl|NZ_AOWZ01000009.1_cds_WP_001052498.1_97	31.963	219	603
WP_010578390.1	lcl|NZ_AOWZ01000060.1_cds_WP_000603361.1_1208	28.440	218	603
WP_010578390.1	lcl|NZ_AOWZ01000164.1_cds_WP_000619176.1_3674	29.119	261	603
WP_010578390.1	lcl|NZ_AOWZ01000153.1_cds_LEP2GSC027_RS01000000123245_3366	28.319	226	603
WP_010578390.1	lcl|NZ_AOWZ01000055.1_cds_WP_000047473.1_1088	26.840	231	603
WP_010578390.1	lcl|NZ_AOWZ01000131.1_cds_WP_000666552.1_2665	29.614	233	603
WP_010578390.1	lcl|NZ_AOWZ01000049.1_cds_WP_000510777.1_847	27.074	229	603
WP_010578390.1	lcl|NZ_AOWZ01000160.1_cds_WP_001288326.1_3512	28.632	234	603
WP_010578390.1	lcl|NZ_AOWZ01000090.1_cds_WP_001161020.1_1660	28.632	234	603
WP_010578390.1	lcl|NZ_AOWZ01000078.1_cds_WP_000136057.1_1413	26.457	223	603
WP_010578390.1	lcl|NZ_AOWZ01000029.1_cds_WP_000598571.1_341	28.511	235	603
WP_010578390.1	lcl|NZ_AOWZ01000146.1_cds_WP_000651459.1_3165	25.000	252	603
WP_010578390.1	lcl|NZ_AOWZ01000130.1_cds_WP_000536754.1_2648	30.973	226	603
WP_010578390.1	lcl|NZ_AOWZ01000045.1_cds_WP_001982953.1_716	26.577	222	603
WP_010578390.1	lcl|NZ_AOWZ01000138.1_cds_WP_000184524.1_2854	27.885	208	603
WP_010578390.1	lcl|NZ_AOWZ01000164.1_cds_WP_000127308.1_3673	28.333	240	603
WP_010578390.1	lcl|NZ_AOWZ01000116.1_cds_WP_001089498.1_2261	27.897	233	603
