WP_020985020.1	lcl|NZ_AFKD01000124.1_cds_WP_000340715.1_1129	91.463	82	106
WP_010578412.1	lcl|NZ_AFKD01000124.1_cds_WP_000410273.1_1130	91.083	314	314
WP_010578412.1	lcl|NZ_AFKD01000124.1_cds_WP_000093099.1_1150	55.556	63	314
WP_010578412.1	lcl|NZ_AFKD01000124.1_cds_WP_000646252.1_1133	28.175	252	314
WP_010578412.1	lcl|NZ_AFKD01000077.1_cds_WP_000744700.1_1987	22.256	328	314
WP_010578412.1	lcl|NZ_AFKD01000124.1_cds_WP_000600889.1_1159	24.194	186	314
WP_010578412.1	lcl|NZ_AFKD01000124.1_cds_WP_000723090.1_1212	23.183	289	314
WP_010578412.1	lcl|NZ_AFKD01000124.1_cds_WP_001067557.1_1136	25.526	333	314
WP_020984893.1	lcl|NZ_AFKD01000124.1_cds_WP_000604524.1_1131	84.932	365	365
WP_010578411.1	lcl|NZ_AFKD01000124.1_cds_WP_000884059.1_1132	95.135	185	185
WP_010578411.1	lcl|NZ_AFKD01000023.1_cds_WP_000351733.1_3526	38.571	140	185
WP_010578410.1	lcl|NZ_AFKD01000124.1_cds_WP_000646252.1_1133	93.617	329	329
WP_010578410.1	lcl|NZ_AFKD01000077.1_cds_WP_000744700.1_1987	31.429	315	329
WP_010578410.1	lcl|NZ_AFKD01000124.1_cds_WP_000600889.1_1159	33.333	255	329
WP_010578410.1	lcl|NZ_AFKD01000124.1_cds_WP_000723090.1_1212	29.851	335	329
WP_010578410.1	lcl|NZ_AFKD01000131.1_cds_WP_001984071.1_976	32.026	306	329
WP_010578410.1	lcl|NZ_AFKD01000054.1_cds_WP_000649925.1_2501	30.091	329	329
WP_010578410.1	lcl|NZ_AFKD01000246.1_cds_WP_000709511.1_54	28.182	330	329
WP_010578410.1	lcl|NZ_AFKD01000124.1_cds_WP_001067557.1_1136	28.852	305	329
WP_010578410.1	lcl|NZ_AFKD01000131.1_cds_WP_000688695.1_996	28.832	274	329
WP_010578410.1	lcl|NZ_AFKD01000124.1_cds_WP_000601375.1_1186	24.549	277	329
WP_010578410.1	lcl|NZ_AFKD01000124.1_cds_WP_000410273.1_1130	27.826	230	329
WP_010578410.1	lcl|NZ_AFKD01000124.1_cds_WP_000475904.1_1195	27.007	274	329
WP_010578410.1	lcl|NZ_AFKD01000082.1_cds_WP_001074785.1_1821	28.302	265	329
WP_010578410.1	lcl|NZ_AFKD01000081.1_cds_WP_001003555.1_1849	27.200	250	329
WP_010578410.1	lcl|NZ_AFKD01000124.1_cds_WP_000487322.1_1184	26.205	332	329
WP_020984930.1	lcl|NZ_AFKD01000124.1_cds_WP_000774262.1_1134	88.189	254	267
WP_020984930.1	lcl|NZ_AFKD01000124.1_cds_WP_000859505.1_1183	27.315	216	267
WP_020984930.1	lcl|NZ_AFKD01000124.1_cds_WP_000800438.1_1164	25.789	190	267
WP_020984930.1	lcl|NZ_AFKD01000124.1_cds_WP_000842260.1_1213	24.569	232	267
WP_020984930.1	lcl|NZ_AFKD01000137.1_cds_WP_000667727.1_842	33.636	110	267
WP_020984930.1	lcl|NZ_AFKD01000241.1_cds_WP_000805357.1_149	36.047	86	267
WP_020984935.1	lcl|NZ_AFKD01000124.1_cds_WP_000612797.1_1135	87.402	508	509
WP_020984935.1	lcl|NZ_AFKD01000119.1_cds_WP_000291591.1_1303	27.329	322	509
WP_020984935.1	lcl|NZ_AFKD01000119.1_cds_WP_000364507.1_1304	28.723	94	509
WP_020984935.1	lcl|NZ_AFKD01000124.1_cds_WP_000612797.1_1135	87.402	508	509
WP_020984935.1	lcl|NZ_AFKD01000119.1_cds_WP_000291591.1_1303	27.329	322	509
WP_020984935.1	lcl|NZ_AFKD01000119.1_cds_WP_000364507.1_1304	28.723	94	509
WP_010578407.1	lcl|NZ_AFKD01000124.1_cds_WP_001067557.1_1136	96.364	330	330
WP_010578407.1	lcl|NZ_AFKD01000124.1_cds_WP_000646252.1_1133	28.990	307	330
WP_010578407.1	lcl|NZ_AFKD01000124.1_cds_WP_000600889.1_1159	27.068	266	330
WP_010578407.1	lcl|NZ_AFKD01000131.1_cds_WP_001984071.1_976	25.735	272	330
WP_010578407.1	lcl|NZ_AFKD01000081.1_cds_WP_001003555.1_1849	30.041	243	330
WP_010578407.1	lcl|NZ_AFKD01000077.1_cds_WP_000744700.1_1987	26.266	316	330
WP_010578407.1	lcl|NZ_AFKD01000124.1_cds_WP_000723090.1_1212	24.024	333	330
WP_010578407.1	lcl|NZ_AFKD01000054.1_cds_WP_000649925.1_2501	29.644	253	330
WP_010578407.1	lcl|NZ_AFKD01000131.1_cds_WP_000688695.1_996	25.339	221	330
WP_010578407.1	lcl|NZ_AFKD01000124.1_cds_WP_000601375.1_1186	26.119	268	330
WP_010578406.1	lcl|NZ_AFKD01000124.1_cds_WP_001198107.1_1137	98.087	366	366
WP_010578406.1	lcl|NZ_AFKD01000124.1_cds_WP_000608295.1_1138	40.000	365	366
WP_010578406.1	lcl|NZ_AFKD01000124.1_cds_WP_000575178.1_1206	33.714	350	366
WP_010578406.1	lcl|NZ_AFKD01000164.1_cds_WP_001281953.1_471	27.968	379	366
WP_010578406.1	lcl|NZ_AFKD01000124.1_cds_WP_000346036.1_1167	27.809	356	366
WP_010578406.1	lcl|NZ_AFKD01000124.1_cds_WP_000582222.1_1148	32.394	355	366
WP_010578406.1	lcl|NZ_AFKD01000028.1_cds_WP_000538752.1_3278	29.132	357	366
WP_010578406.1	lcl|NZ_AFKD01000124.1_cds_WP_000947844.1_1160	26.667	345	366
WP_010578406.1	lcl|NZ_AFKD01000050.1_cds_WP_001982414.1_2667	31.579	190	366
WP_010578405.1	lcl|NZ_AFKD01000124.1_cds_WP_000608295.1_1138	96.185	367	367
WP_010578405.1	lcl|NZ_AFKD01000124.1_cds_WP_001198107.1_1137	40.000	365	367
WP_010578405.1	lcl|NZ_AFKD01000124.1_cds_WP_000575178.1_1206	37.398	369	367
WP_010578405.1	lcl|NZ_AFKD01000028.1_cds_WP_000538752.1_3278	31.267	371	367
WP_010578405.1	lcl|NZ_AFKD01000124.1_cds_WP_000582222.1_1148	35.077	325	367
WP_010578405.1	lcl|NZ_AFKD01000164.1_cds_WP_001281953.1_471	29.948	384	367
WP_010578405.1	lcl|NZ_AFKD01000124.1_cds_WP_000346036.1_1167	26.374	364	367
WP_010578405.1	lcl|NZ_AFKD01000124.1_cds_WP_000947844.1_1160	26.404	356	367
WP_010578405.1	lcl|NZ_AFKD01000050.1_cds_WP_001982414.1_2667	25.698	358	367
WP_010578405.1	lcl|NZ_AFKD01000118.1_cds_WP_000365890.1_1405	33.708	89	367
WP_020984976.1	lcl|NZ_AFKD01000124.1_cds_WP_000689743.1_1139	92.831	544	544
WP_020984976.1	lcl|NZ_AFKD01000124.1_cds_WP_000689743.1_1139	92.831	544	544
WP_010578402.1	lcl|NZ_AFKD01000124.1_cds_WP_000342713.1_1140	95.094	265	265
WP_010578402.1	lcl|NZ_AFKD01000128.1_cds_WP_001002663.1_1037	45.267	243	265
WP_020984841.1	lcl|NZ_AFKD01000124.1_cds_WP_001246618.1_1141	91.613	310	310
WP_020984841.1	lcl|NZ_AFKD01000022.1_cds_WP_000501205.1_3584	37.171	304	310
WP_020984841.1	lcl|NZ_AFKD01000073.1_cds_WP_001183723.1_2162	27.881	269	310
WP_020984841.1	lcl|NZ_AFKD01000056.1_cds_WP_000279894.1_2440	23.664	262	310
WP_020984841.1	lcl|NZ_AFKD01000124.1_cds_WP_001246618.1_1141	91.613	310	310
WP_020984841.1	lcl|NZ_AFKD01000022.1_cds_WP_000501205.1_3584	37.171	304	310
WP_020984841.1	lcl|NZ_AFKD01000073.1_cds_WP_001183723.1_2162	27.881	269	310
WP_020984841.1	lcl|NZ_AFKD01000056.1_cds_WP_000279894.1_2440	23.664	262	310
WP_010578401.1	lcl|NZ_AFKD01000124.1_cds_WP_000479982.1_1142	92.803	264	264
WP_010578400.1	lcl|NZ_AFKD01000124.1_cds_WP_000715958.1_1143	95.349	129	130
WP_010578399.1	lcl|NZ_AFKD01000124.1_cds_WP_001088866.1_1144	80.690	145	145
WP_010578399.1	lcl|NZ_AFKD01000076.1_cds_WP_002069656.1_2044	57.143	28	145
WP_020984860.1	lcl|NZ_AFKD01000124.1_cds_WP_000517242.1_1145	92.760	221	221
WP_020984860.1	lcl|NZ_AFKD01000161.1_cds_WP_001069834.1_498	28.440	109	221
WP_020984860.1	lcl|NZ_AFKD01000077.1_cds_WP_001082180.1_2015	25.641	78	221
WP_039942433.1	lcl|NZ_AFKD01000124.1_cds_WP_001015422.1_1147	24.599	374	408
WP_039942433.1	lcl|NZ_AFKD01000124.1_cds_WP_001206409.1_1155	24.845	161	408
WP_039942433.1	lcl|NZ_AFKD01000124.1_cds_WP_000661932.1_1180	26.241	141	408
WP_039942433.1	lcl|NZ_AFKD01000124.1_cds_WP_002082140.1_1171	25.899	139	408
WP_039942433.1	lcl|NZ_AFKD01000116.1_cds_WP_000402845.1_1428	21.818	220	408
WP_039942433.1	lcl|NZ_AFKD01000077.1_cds_WP_001082180.1_2015	23.256	215	408
WP_039942433.1	lcl|NZ_AFKD01000161.1_cds_WP_000347681.1_499	24.299	214	408
WP_020985012.1	lcl|NZ_AFKD01000124.1_cds_WP_000611594.1_1146	85.143	175	175
WP_020985012.1	lcl|NZ_AFKD01000127.1_cds_WP_001206947.1_1053	30.070	143	175
WP_010578396.1	lcl|NZ_AFKD01000124.1_cds_WP_001015422.1_1147	89.223	399	406
WP_010578396.1	lcl|NZ_AFKD01000116.1_cds_WP_000402845.1_1428	25.455	220	406
WP_010578396.1	lcl|NZ_AFKD01000124.1_cds_WP_000661932.1_1180	24.468	188	406
WP_010578396.1	lcl|NZ_AFKD01000161.1_cds_WP_000347681.1_499	23.077	208	406
WP_010578395.1	lcl|NZ_AFKD01000155.1_cds_WP_000653653.1_585	26.378	254	240
WP_010578395.1	lcl|NZ_AFKD01000077.1_cds_WP_000998676.1_1961	26.778	239	240
WP_010578395.1	lcl|NZ_AFKD01000047.1_cds_WP_000043153.1_2695	25.969	258	240
WP_010578395.1	lcl|NZ_AFKD01000076.1_cds_WP_000566240.1_2047	32.673	101	240
WP_010578395.1	lcl|NZ_AFKD01000076.1_cds_WP_001968389.1_2019	25.000	236	240
WP_010578395.1	lcl|NZ_AFKD01000082.1_cds_WP_000194186.1_1840	25.688	218	240
WP_010578395.1	lcl|NZ_AFKD01000120.1_cds_WP_000093663.1_1279	21.229	179	240
WP_010578395.1	lcl|NZ_AFKD01000022.1_cds_WP_000167663.1_3593	22.594	239	240
WP_244265121.1	lcl|NZ_AFKD01000124.1_cds_WP_001106774.1_1152	46.512	301	302
