WP_020985020.1	lcl|NZ_RQHT01000015.1_cds_WP_135746496.1_2871	60.811	74	106
WP_010578412.1	lcl|NZ_RQHT01000015.1_cds_WP_135746495.1_2870	82.903	310	314
WP_010578412.1	lcl|NZ_RQHT01000014.1_cds_WP_135745382.1_1087	27.157	313	314
WP_010578412.1	lcl|NZ_RQHT01000014.1_cds_WP_135745407.1_1114	22.630	327	314
WP_010578412.1	lcl|NZ_RQHT01000010.1_cds_WP_135743732.1_3199	22.043	186	314
WP_010578412.1	lcl|NZ_RQHT01000015.1_cds_WP_135746431.1_2804	25.806	186	314
WP_010578412.1	lcl|NZ_RQHT01000015.1_cds_WP_135746462.1_2836	20.446	269	314
WP_010578412.1	lcl|NZ_RQHT01000014.1_cds_WP_135744912.1_533	22.930	314	314
WP_020984893.1	lcl|NZ_RQHT01000015.1_cds_WP_135746493.1_2868	55.249	362	365
WP_010578411.1	lcl|NZ_RQHT01000012.1_cds_WP_135744205.1_2490	34.286	140	185
WP_010578410.1	lcl|NZ_RQHT01000014.1_cds_WP_135745407.1_1114	30.573	314	329
WP_010578410.1	lcl|NZ_RQHT01000014.1_cds_WP_135744912.1_533	30.844	308	329
WP_010578410.1	lcl|NZ_RQHT01000015.1_cds_WP_135746431.1_2804	28.045	353	329
WP_010578410.1	lcl|NZ_RQHT01000015.1_cds_WP_322113261.1_2826	30.094	319	329
WP_010578410.1	lcl|NZ_RQHT01000010.1_cds_WP_135743732.1_3199	28.152	341	329
WP_010578410.1	lcl|NZ_RQHT01000014.1_cds_WP_135745382.1_1087	28.115	313	329
WP_010578410.1	lcl|NZ_RQHT01000014.1_cds_WP_135745055.1_707	28.313	332	329
WP_010578410.1	lcl|NZ_RQHT01000015.1_cds_WP_135746473.1_2848	25.080	311	329
WP_010578410.1	lcl|NZ_RQHT01000015.1_cds_WP_135746462.1_2836	26.199	271	329
WP_010578410.1	lcl|NZ_RQHT01000014.1_cds_WP_135745111.1_774	28.400	250	329
WP_010578410.1	lcl|NZ_RQHT01000015.1_cds_WP_135746495.1_2870	25.079	315	329
WP_010578410.1	lcl|NZ_RQHT01000015.1_cds_WP_135746445.1_2819	26.295	251	329
WP_010578410.1	lcl|NZ_RQHT01000014.1_cds_WP_135745455.1_1168	29.482	251	329
WP_010578410.1	lcl|NZ_RQHT01000010.1_cds_WP_208739683.1_3210	27.350	234	329
WP_010578410.1	lcl|NZ_RQHT01000015.1_cds_WP_135746410.1_2782	25.000	268	329
WP_010578410.1	lcl|NZ_RQHT01000015.1_cds_WP_135746455.1_2829	29.032	155	329
WP_010578410.1	lcl|NZ_RQHT01000014.1_cds_WP_135745103.1_766	22.939	279	329
WP_010578410.1	lcl|NZ_RQHT01000014.1_cds_WP_135745689.1_1447	22.925	253	329
WP_010578410.1	lcl|NZ_RQHT01000015.1_cds_WP_135746444.1_2818	19.685	254	329
WP_020984930.1	lcl|NZ_RQHT01000015.1_cds_WP_135746466.1_2841	25.616	203	267
WP_020984930.1	lcl|NZ_RQHT01000015.1_cds_WP_135746453.1_2827	25.847	236	267
WP_020984930.1	lcl|NZ_RQHT01000015.1_cds_WP_135746379.1_2721	24.528	265	267
WP_020984930.1	lcl|NZ_RQHT01000014.1_cds_WP_135745137.1_802	38.462	91	267
WP_020984930.1	lcl|NZ_RQHT01000015.1_cds_WP_322113260.1_2803	24.153	236	267
WP_020984930.1	lcl|NZ_RQHT01000014.1_cds_WP_135744998.1_640	25.472	212	267
WP_020984935.1	lcl|NZ_RQHT01000012.1_cds_WP_135744403.1_2512	25.513	341	509
WP_020984935.1	lcl|NZ_RQHT01000012.1_cds_WP_135744224.1_2513	27.193	114	509
WP_020984935.1	lcl|NZ_RQHT01000012.1_cds_WP_135744403.1_2512	25.513	341	509
WP_020984935.1	lcl|NZ_RQHT01000012.1_cds_WP_135744224.1_2513	27.193	114	509
WP_010578407.1	lcl|NZ_RQHT01000015.1_cds_WP_135746473.1_2848	34.069	317	330
WP_010578407.1	lcl|NZ_RQHT01000014.1_cds_WP_135744912.1_533	25.180	278	330
WP_010578407.1	lcl|NZ_RQHT01000014.1_cds_WP_135745111.1_774	28.464	267	330
WP_010578407.1	lcl|NZ_RQHT01000014.1_cds_WP_135745407.1_1114	28.520	277	330
WP_010578407.1	lcl|NZ_RQHT01000014.1_cds_WP_135745382.1_1087	26.300	327	330
WP_010578407.1	lcl|NZ_RQHT01000015.1_cds_WP_135746431.1_2804	24.012	329	330
WP_010578407.1	lcl|NZ_RQHT01000014.1_cds_WP_135745103.1_766	24.335	263	330
WP_010578407.1	lcl|NZ_RQHT01000015.1_cds_WP_135746462.1_2836	26.154	260	330
WP_010578407.1	lcl|NZ_RQHT01000014.1_cds_WP_135745689.1_1447	28.947	152	330
WP_010578407.1	lcl|NZ_RQHT01000010.1_cds_WP_135743732.1_3199	23.588	301	330
WP_010578407.1	lcl|NZ_RQHT01000014.1_cds_WP_135745455.1_1168	26.829	205	330
WP_010578407.1	lcl|NZ_RQHT01000014.1_cds_WP_135745055.1_707	28.000	150	330
WP_010578406.1	lcl|NZ_RQHT01000015.1_cds_WP_135746435.1_2809	33.799	358	366
WP_010578406.1	lcl|NZ_RQHT01000015.1_cds_WP_167483393.1_2839	41.152	243	366
WP_010578406.1	lcl|NZ_RQHT01000015.1_cds_WP_135746491.1_2866	32.231	363	366
WP_010578406.1	lcl|NZ_RQHT01000014.1_cds_WP_135745168.1_836	28.989	376	366
WP_010578406.1	lcl|NZ_RQHT01000003.1_cds_WP_135743390.1_3403	29.379	354	366
WP_010578406.1	lcl|NZ_RQHT01000015.1_cds_WP_135746472.1_2847	35.398	226	366
WP_010578406.1	lcl|NZ_RQHT01000014.1_cds_WP_135744633.1_226	22.941	340	366
WP_010578405.1	lcl|NZ_RQHT01000015.1_cds_WP_135746435.1_2809	36.639	363	367
WP_010578405.1	lcl|NZ_RQHT01000015.1_cds_WP_135746491.1_2866	30.874	366	367
WP_010578405.1	lcl|NZ_RQHT01000015.1_cds_WP_167483393.1_2839	36.131	274	367
WP_010578405.1	lcl|NZ_RQHT01000014.1_cds_WP_135745168.1_836	29.894	378	367
WP_010578405.1	lcl|NZ_RQHT01000003.1_cds_WP_135743390.1_3403	28.877	374	367
WP_010578405.1	lcl|NZ_RQHT01000015.1_cds_WP_135746472.1_2847	27.749	382	367
WP_010578405.1	lcl|NZ_RQHT01000014.1_cds_WP_135744633.1_226	27.171	357	367
WP_010578405.1	lcl|NZ_RQHT01000014.1_cds_WP_135745954.1_1749	33.962	106	367
WP_010578402.1	lcl|NZ_RQHT01000014.1_cds_WP_135571635.1_278	42.387	243	265
WP_020984841.1	lcl|NZ_RQHT01000014.1_cds_WP_135745604.1_1346	35.161	310	310
WP_020984841.1	lcl|NZ_RQHT01000014.1_cds_WP_135745889.1_1677	30.164	305	310
WP_020984841.1	lcl|NZ_RQHT01000012.1_cds_WP_135744150.1_2427	22.519	262	310
WP_020984841.1	lcl|NZ_RQHT01000014.1_cds_WP_135745604.1_1346	35.161	310	310
WP_020984841.1	lcl|NZ_RQHT01000014.1_cds_WP_135745889.1_1677	30.164	305	310
WP_020984841.1	lcl|NZ_RQHT01000012.1_cds_WP_135744150.1_2427	22.519	262	310
WP_010578399.1	lcl|NZ_RQHT01000014.1_cds_WP_135745911.1_1702	47.222	36	145
WP_020984860.1	lcl|NZ_RQHT01000012.1_cds_WP_135744132.1_2405	31.959	97	221
WP_020984860.1	lcl|NZ_RQHT01000014.1_cds_WP_135744737.1_338	30.769	78	221
WP_039942433.1	lcl|NZ_RQHT01000012.1_cds_WP_135743870.1_2097	25.974	154	408
WP_020985012.1	lcl|NZ_RQHT01000014.1_cds_WP_135745215.1_897	32.824	131	175
WP_010578395.1	lcl|NZ_RQHT01000015.1_cds_WP_167483392.1_2831	25.103	243	240
WP_010578395.1	lcl|NZ_RQHT01000012.1_cds_WP_135744135.1_2409	25.620	242	240
WP_010578395.1	lcl|NZ_RQHT01000014.1_cds_WP_135745845.1_1630	24.206	252	240
WP_010578395.1	lcl|NZ_RQHT01000014.1_cds_WP_135745159.1_827	28.378	148	240
WP_010578395.1	lcl|NZ_RQHT01000014.1_cds_WP_135740697.1_1696	29.670	91	240
WP_010578395.1	lcl|NZ_RQHT01000014.1_cds_WP_135695761.1_857	23.431	239	240
WP_010578395.1	lcl|NZ_RQHT01000014.1_cds_WP_135744700.1_300	26.289	194	240
WP_010578395.1	lcl|NZ_RQHT01000010.1_cds_WP_135743574.1_3019	30.526	95	240
WP_010578395.1	lcl|NZ_RQHT01000014.1_cds_EHR07_RS10815_752	25.391	256	240
WP_010578390.1	lcl|NZ_RQHT01000014.1_cds_WP_135744507.1_75	33.732	418	603
WP_010578390.1	lcl|NZ_RQHT01000014.1_cds_WP_135745152.1_818	29.831	533	603
WP_010578390.1	lcl|NZ_RQHT01000014.1_cds_WP_135745202.1_880	33.871	434	603
WP_010578390.1	lcl|NZ_RQHT01000015.1_cds_WP_238778023.1_2867	30.017	573	603
WP_010578390.1	lcl|NZ_RQHT01000014.1_cds_WP_135744907.1_528	30.698	430	603
WP_010578390.1	lcl|NZ_RQHT01000014.1_cds_WP_135744905.1_526	34.954	329	603
WP_010578390.1	lcl|NZ_RQHT01000014.1_cds_WP_244288973.1_2016	34.340	265	603
WP_010578390.1	lcl|NZ_RQHT01000014.1_cds_WP_135744926.1_551	33.466	251	603
WP_010578390.1	lcl|NZ_RQHT01000006.1_cds_WP_135743521.1_3529	30.000	230	603
WP_010578390.1	lcl|NZ_RQHT01000014.1_cds_WP_135744808.1_416	29.060	234	603
WP_010578390.1	lcl|NZ_RQHT01000012.1_cds_WP_135744089.1_2356	28.440	218	603
WP_010578390.1	lcl|NZ_RQHT01000014.1_cds_WP_135744887.1_508	27.350	234	603
WP_010578390.1	lcl|NZ_RQHT01000014.1_cds_WP_135744927.1_552	27.778	270	603
WP_010578390.1	lcl|NZ_RQHT01000014.1_cds_WP_135745784.1_1558	26.638	229	603
WP_010578390.1	lcl|NZ_RQHT01000015.1_cds_WP_135746388.1_2730	30.909	220	603
