WP_020985020.1	lcl|NZ_JQRF01000103.1_cds_WP_017214669.1_2902	90.244	82	106
WP_010578412.1	lcl|NZ_JQRF01000103.1_cds_WP_017214670.1_2903	90.127	314	314
WP_010578412.1	lcl|NZ_JQRF01000031.1_cds_WP_017214696.1_1153	25.556	270	314
WP_010578412.1	lcl|NZ_JQRF01000103.1_cds_WP_017214673.1_2906	28.000	250	314
WP_010578412.1	lcl|NZ_JQRF01000013.1_cds_WP_017215072.1_482	22.866	328	314
WP_010578412.1	lcl|NZ_JQRF01000049.1_cds_WP_017214755.1_1587	23.264	288	314
WP_010578412.1	lcl|NZ_JQRF01000103.1_cds_WP_017214676.1_2909	24.324	333	314
WP_010578412.1	lcl|NZ_JQRF01000041.1_cds_WP_002179265.1_1330	24.402	209	314
WP_020984893.1	lcl|NZ_JQRF01000103.1_cds_WP_017214671.1_2904	86.849	365	365
WP_010578411.1	lcl|NZ_JQRF01000103.1_cds_WP_017214672.1_2905	95.676	185	185
WP_010578411.1	lcl|NZ_JQRF01000020.1_cds_WP_002178322.1_758	38.571	140	185
WP_010578410.1	lcl|NZ_JQRF01000103.1_cds_WP_017214673.1_2906	93.009	329	329
WP_010578410.1	lcl|NZ_JQRF01000013.1_cds_WP_017215072.1_482	30.794	315	329
WP_010578410.1	lcl|NZ_JQRF01000049.1_cds_WP_017214755.1_1587	30.746	335	329
WP_010578410.1	lcl|NZ_JQRF01000041.1_cds_WP_002179265.1_1330	31.392	309	329
WP_010578410.1	lcl|NZ_JQRF01000038.1_cds_WP_017215166.1_1252	30.435	322	329
WP_010578410.1	lcl|NZ_JQRF01000041.1_cds_WP_002179271.1_1340	28.788	330	329
WP_010578410.1	lcl|NZ_JQRF01000103.1_cds_WP_017214676.1_2909	29.180	305	329
WP_010578410.1	lcl|NZ_JQRF01000041.1_cds_WP_017215245.1_1310	27.372	274	329
WP_010578410.1	lcl|NZ_JQRF01000103.1_cds_WP_017214670.1_2903	26.493	268	329
WP_010578410.1	lcl|NZ_JQRF01000031.1_cds_WP_017214696.1_1153	27.184	309	329
WP_010578410.1	lcl|NZ_JQRF01000054.1_cds_WP_002179684.1_1820	26.336	262	329
WP_010578410.1	lcl|NZ_JQRF01000005.1_cds_WP_002176597.1_190	27.820	266	329
WP_010578410.1	lcl|NZ_JQRF01000049.1_cds_WP_017214742.1_1604	25.833	240	329
WP_010578410.1	lcl|NZ_JQRF01000014.1_cds_WP_020980533.1_569	25.231	325	329
WP_010578410.1	lcl|NZ_JQRF01000125.1_cds_WP_017214001.1_3311	28.571	245	329
WP_020984930.1	lcl|NZ_JQRF01000103.1_cds_WP_017214674.1_2907	89.764	254	267
WP_020984930.1	lcl|NZ_JQRF01000049.1_cds_WP_002178630.1_1586	25.431	232	267
WP_020984930.1	lcl|NZ_JQRF01000002.1_cds_WP_017215264.1_72	33.858	127	267
WP_020984930.1	lcl|NZ_JQRF01000031.1_cds_WP_017214685.1_1163	23.558	208	267
WP_020984930.1	lcl|NZ_JQRF01000064.1_cds_WP_017213927.1_2006	36.471	85	267
WP_020984935.1	lcl|NZ_JQRF01000103.1_cds_WP_017214675.1_2908	88.212	509	509
WP_020984935.1	lcl|NZ_JQRF01000005.1_cds_WP_017213190.1_116	27.329	322	509
WP_020984935.1	lcl|NZ_JQRF01000005.1_cds_WP_017213191.1_117	28.723	94	509
WP_020984935.1	lcl|NZ_JQRF01000103.1_cds_WP_017214675.1_2908	88.212	509	509
WP_020984935.1	lcl|NZ_JQRF01000005.1_cds_WP_017213190.1_116	27.329	322	509
WP_020984935.1	lcl|NZ_JQRF01000005.1_cds_WP_017213191.1_117	28.723	94	509
WP_010578407.1	lcl|NZ_JQRF01000103.1_cds_WP_017214676.1_2909	96.667	330	330
WP_010578407.1	lcl|NZ_JQRF01000103.1_cds_WP_017214673.1_2906	29.139	302	330
WP_010578407.1	lcl|NZ_JQRF01000041.1_cds_WP_002179265.1_1330	26.568	271	330
WP_010578407.1	lcl|NZ_JQRF01000049.1_cds_WP_017214755.1_1587	26.149	348	330
WP_010578407.1	lcl|NZ_JQRF01000013.1_cds_WP_017215072.1_482	28.261	276	330
WP_010578407.1	lcl|NZ_JQRF01000014.1_cds_WP_020980533.1_569	27.984	243	330
WP_010578407.1	lcl|NZ_JQRF01000038.1_cds_WP_017215166.1_1252	30.120	249	330
WP_010578407.1	lcl|NZ_JQRF01000041.1_cds_WP_017215245.1_1310	24.889	225	330
WP_010578407.1	lcl|NZ_JQRF01000005.1_cds_WP_002176597.1_190	27.126	247	330
WP_010578406.1	lcl|NZ_JQRF01000049.1_cds_WP_017214751.1_1593	34.118	340	366
WP_010578406.1	lcl|NZ_JQRF01000031.1_cds_WP_017214708.1_1142	32.597	362	366
WP_010578406.1	lcl|NZ_JQRF01000002.1_cds_WP_017215259.1_77	27.778	378	366
WP_010578406.1	lcl|NZ_JQRF01000185.1_cds_WP_017214038.1_3782	30.278	360	366
WP_010578406.1	lcl|NZ_JQRF01000031.1_cds_WP_017214700.1_1149	30.220	364	366
WP_010578406.1	lcl|NZ_JQRF01000034.1_cds_WP_017213985.1_1173	32.632	190	366
WP_010578405.1	lcl|NZ_JQRF01000049.1_cds_WP_017214751.1_1593	36.963	349	367
WP_010578405.1	lcl|NZ_JQRF01000185.1_cds_WP_017214038.1_3782	32.708	373	367
WP_010578405.1	lcl|NZ_JQRF01000031.1_cds_WP_017214700.1_1149	35.503	338	367
WP_010578405.1	lcl|NZ_JQRF01000031.1_cds_WP_017214708.1_1142	30.959	365	367
WP_010578405.1	lcl|NZ_JQRF01000002.1_cds_WP_017215259.1_77	29.396	381	367
WP_010578405.1	lcl|NZ_JQRF01000034.1_cds_WP_017213985.1_1173	25.140	358	367
WP_010578405.1	lcl|NZ_JQRF01000020.1_cds_WP_020981171.1_724	34.831	89	367
WP_020984976.1	lcl|NZ_JQRF01000103.1_cds_WP_017214677.1_2910	38.574	547	544
WP_020984976.1	lcl|NZ_JQRF01000103.1_cds_WP_017214677.1_2910	38.574	547	544
WP_010578402.1	lcl|NZ_JQRF01000103.1_cds_WP_017214678.1_2911	67.424	264	265
WP_010578402.1	lcl|NZ_JQRF01000037.1_cds_WP_017215630.1_1239	44.534	247	265
WP_020984841.1	lcl|NZ_JQRF01000103.1_cds_WP_020981179.1_2912	87.419	310	310
WP_020984841.1	lcl|NZ_JQRF01000026.1_cds_WP_017214416.1_889	37.500	296	310
WP_020984841.1	lcl|NZ_JQRF01000015.1_cds_WP_020980923.1_597	28.625	269	310
WP_020984841.1	lcl|NZ_JQRF01000017.1_cds_WP_002178404.1_616	23.664	262	310
WP_020984841.1	lcl|NZ_JQRF01000103.1_cds_WP_020981179.1_2912	87.419	310	310
WP_020984841.1	lcl|NZ_JQRF01000026.1_cds_WP_017214416.1_889	37.500	296	310
WP_020984841.1	lcl|NZ_JQRF01000015.1_cds_WP_020980923.1_597	28.625	269	310
WP_020984841.1	lcl|NZ_JQRF01000017.1_cds_WP_002178404.1_616	23.664	262	310
WP_010578401.1	lcl|NZ_JQRF01000031.1_cds_WP_017214681.1_1167	93.182	264	264
WP_010578400.1	lcl|NZ_JQRF01000031.1_cds_WP_017214682.1_1166	86.923	130	130
WP_010578399.1	lcl|NZ_JQRF01000031.1_cds_WP_017214683.1_1165	78.621	145	145
WP_010578399.1	lcl|NZ_JQRF01000031.1_cds_JG22_RS05900_1156	53.608	97	145
WP_010578399.1	lcl|NZ_JQRF01000031.1_cds_JG22_RS05900_1156	85.000	40	145
WP_010578399.1	lcl|NZ_JQRF01000030.1_cds_JG22_RS05650_1105	59.259	27	145
WP_020984860.1	lcl|NZ_JQRF01000031.1_cds_WP_017214684.1_1164	93.665	221	221
WP_020984860.1	lcl|NZ_JQRF01000123.1_cds_WP_017214427.1_3292	29.358	109	221
WP_020984860.1	lcl|NZ_JQRF01000031.1_cds_WP_017214691.1_1158	31.183	93	221
WP_020984860.1	lcl|NZ_JQRF01000013.1_cds_WP_020980082.1_509	26.923	78	221
WP_039942433.1	lcl|NZ_JQRF01000031.1_cds_WP_020981225.1_1152	26.515	396	408
WP_039942433.1	lcl|NZ_JQRF01000031.1_cds_WP_017214699.1_1150	21.827	394	408
WP_039942433.1	lcl|NZ_JQRF01000031.1_cds_WP_036057915.1_1160	29.952	207	408
WP_039942433.1	lcl|NZ_JQRF01000031.1_cds_WP_020981199.1_1134	25.000	360	408
WP_039942433.1	lcl|NZ_JQRF01000058.1_cds_WP_002177219.1_1905	22.727	220	408
WP_039942433.1	lcl|NZ_JQRF01000123.1_cds_WP_017214428.1_3293	23.963	217	408
WP_039942433.1	lcl|NZ_JQRF01000013.1_cds_WP_020980082.1_509	23.256	215	408
WP_039942433.1	lcl|NZ_JQRF01000031.1_cds_WP_020981272.1_1154	25.434	173	408
WP_020985012.1	lcl|NZ_JQRF01000031.1_cds_WP_017214698.1_1151	46.707	167	175
WP_020985012.1	lcl|NZ_JQRF01000013.1_cds_WP_017215093.1_515	30.345	145	175
WP_010578396.1	lcl|NZ_JQRF01000031.1_cds_WP_017214699.1_1150	39.130	414	406
WP_010578396.1	lcl|NZ_JQRF01000031.1_cds_WP_036057915.1_1160	28.680	394	406
WP_010578396.1	lcl|NZ_JQRF01000031.1_cds_WP_020981199.1_1134	23.810	273	406
WP_010578396.1	lcl|NZ_JQRF01000058.1_cds_WP_002177219.1_1905	22.727	220	406
WP_010578396.1	lcl|NZ_JQRF01000123.1_cds_WP_017214428.1_3293	23.077	208	406
WP_010578396.1	lcl|NZ_JQRF01000031.1_cds_WP_020981225.1_1152	23.237	241	406
WP_010578395.1	lcl|NZ_JQRF01000013.1_cds_WP_017215054.1_455	26.050	238	240
WP_010578395.1	lcl|NZ_JQRF01000128.1_cds_WP_017214092.1_3351	25.200	250	240
WP_010578395.1	lcl|NZ_JQRF01000084.1_cds_WP_002178615.1_2513	26.275	255	240
WP_010578395.1	lcl|NZ_JQRF01000030.1_cds_WP_002179721.1_1108	32.673	101	240
WP_010578395.1	lcl|NZ_JQRF01000031.1_cds_WP_017214729.1_1122	32.292	96	240
WP_010578395.1	lcl|NZ_JQRF01000049.1_cds_WP_017214733.1_1615	28.980	245	240
WP_010578395.1	lcl|NZ_JQRF01000005.1_cds_WP_017213583.1_208	25.688	218	240
WP_010578395.1	lcl|NZ_JQRF01000030.1_cds_WP_017213545.1_1079	25.694	144	240
WP_010578395.1	lcl|NZ_JQRF01000059.1_cds_WP_020980692.1_1934	21.226	212	240
WP_244265121.1	lcl|NZ_JQRF01000031.1_cds_WP_017214706.1_1144	46.599	294	302
WP_244265121.1	lcl|NZ_JQRF01000031.1_cds_WP_020981249.1_1155	25.417	240	302
WP_010578390.1	lcl|NZ_JQRF01000035.1_cds_WP_081099775.1_1194	32.673	404	603
WP_010578390.1	lcl|NZ_JQRF01000133.1_cds_WP_020980249.1_3501	35.084	419	603
WP_010578390.1	lcl|NZ_JQRF01000081.1_cds_WP_020980132.1_2439	29.082	588	603
WP_010578390.1	lcl|NZ_JQRF01000031.1_cds_WP_020981137.1_1145	40.529	227	603
WP_010578390.1	lcl|NZ_JQRF01000085.1_cds_WP_017215000.1_2617	30.876	217	603
WP_010578390.1	lcl|NZ_JQRF01000084.1_cds_WP_002178574.1_2522	28.440	218	603
WP_010578390.1	lcl|NZ_JQRF01000005.1_cds_WP_017213193.1_122	27.273	231	603
WP_010578390.1	lcl|NZ_JQRF01000087.1_cds_WP_002177096.1_2690	27.165	254	603
