WP_020985020.1	lcl|NZ_JAMQPS010000002.1_cds_WP_108958675.1_2277	62.162	74	106
WP_010578412.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356155.1_2278	83.226	310	314
WP_010578412.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356025.1_2323	25.234	321	314
WP_010578412.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	22.699	326	314
WP_010578412.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	24.324	333	314
WP_010578412.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356020.1_2318	23.288	219	314
WP_010578412.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	26.111	180	314
WP_010578412.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	22.619	168	314
WP_010578412.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356007.1_2305	21.983	232	314
WP_010578412.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653092.1_1208	22.492	329	314
WP_020984893.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355984.1_2280	57.821	358	365
WP_010578411.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355999.1_2296	30.409	171	185
WP_010578411.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135591902.1_2718	34.109	129	185
WP_010578410.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	29.936	314	329
WP_010578410.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653092.1_1208	32.026	306	329
WP_010578410.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	29.316	307	329
WP_010578410.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	26.667	345	329
WP_010578410.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	27.666	347	329
WP_010578410.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356025.1_2323	28.344	314	329
WP_010578410.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135639720.1_1744	29.618	314	329
WP_010578410.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100725525.1_1387	27.711	332	329
WP_010578410.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356007.1_2305	26.199	271	329
WP_010578410.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356020.1_2318	26.861	309	329
WP_010578410.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135688711.1_1439	28.000	250	329
WP_010578410.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356155.1_2278	26.332	319	329
WP_010578410.1	lcl|NZ_JAMQPS010000005.1_cds_WP_208730464.1_3582	25.484	310	329
WP_010578410.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355665.1_1431	24.164	269	329
WP_010578410.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355922.1_1823	29.600	250	329
WP_010578410.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356029.1_2327	26.336	262	329
WP_010578410.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356045.1_2360	24.176	273	329
WP_010578410.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135661930.1_2110	26.257	179	329
WP_020984930.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100727872.1_2421	24.906	265	267
WP_020984930.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355997.1_2293	29.592	196	267
WP_020984930.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356024.1_2322	24.038	208	267
WP_020984930.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135604079.1_2344	23.954	263	267
WP_020984930.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135594434.1_1321	25.862	174	267
WP_020984930.1	lcl|NZ_JAMQPS010000005.1_cds_WP_135637818.1_3570	25.888	197	267
WP_020984935.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717124.1_2696	26.409	337	509
WP_020984935.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717065.1_2695	34.483	58	509
WP_020984935.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717124.1_2696	26.409	337	509
WP_020984935.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717065.1_2695	34.483	58	509
WP_010578407.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356022.1_2320	34.146	287	330
WP_010578407.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135688711.1_1439	27.925	265	330
WP_010578407.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653092.1_1208	24.101	278	330
WP_010578407.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	28.623	276	330
WP_010578407.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135639720.1_1744	26.415	318	330
WP_010578407.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356007.1_2305	26.894	264	330
WP_010578407.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355665.1_1431	24.809	262	330
WP_010578407.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	24.149	323	330
WP_010578407.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	26.457	223	330
WP_010578407.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135661930.1_2110	26.872	227	330
WP_010578407.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355922.1_1823	25.118	211	330
WP_010578407.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	23.432	303	330
WP_010578407.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100725525.1_1387	27.333	150	330
WP_010578406.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355691.1_1502	29.427	384	366
WP_010578406.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355986.1_2282	31.694	366	366
WP_010578406.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100718929.1_535	28.612	353	366
WP_010578406.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355509.1_876	21.930	342	366
