WP_020985020.1	lcl|NZ_LLJK01000020.1_cds_WP_004753574.1_1951	91.463	82	106
WP_010578412.1	lcl|NZ_LLJK01000020.1_cds_WP_016751141.1_1952	91.401	314	314
WP_010578412.1	lcl|NZ_LLJK01000020.1_cds_WP_004755430.1_1955	27.778	252	314
WP_010578412.1	lcl|NZ_LLJK01000009.1_cds_WP_004753565.1_682	22.256	328	314
WP_010578412.1	lcl|NZ_LLJK01000015.1_cds_WP_016750836.1_1051	22.939	279	314
WP_010578412.1	lcl|NZ_LLJK01000020.1_cds_WP_004755319.1_1958	24.771	327	314
WP_010578412.1	lcl|NZ_LLJK01000043.1_cds_WP_016561072.1_3449	24.272	309	314
WP_020984893.1	lcl|NZ_LLJK01000020.1_cds_WP_016751140.1_1953	84.932	365	365
WP_010578411.1	lcl|NZ_LLJK01000020.1_cds_WP_004766667.1_1954	95.135	185	185
WP_010578411.1	lcl|NZ_LLJK01000040.1_cds_WP_004752075.1_3200	39.286	140	185
WP_010578410.1	lcl|NZ_LLJK01000020.1_cds_WP_004755430.1_1955	93.921	329	329
WP_010578410.1	lcl|NZ_LLJK01000009.1_cds_WP_004753565.1_682	30.794	315	329
WP_010578410.1	lcl|NZ_LLJK01000015.1_cds_WP_016750836.1_1051	30.149	335	329
WP_010578410.1	lcl|NZ_LLJK01000043.1_cds_WP_016561072.1_3449	31.169	308	329
WP_010578410.1	lcl|NZ_LLJK01000029.1_cds_WP_004755135.1_2602	30.723	332	329
WP_010578410.1	lcl|NZ_LLJK01000043.1_cds_WP_004751412.1_3437	28.788	330	329
WP_010578410.1	lcl|NZ_LLJK01000020.1_cds_WP_004755319.1_1958	29.180	305	329
WP_010578410.1	lcl|NZ_LLJK01000040.1_cds_WP_004754991.1_3264	29.091	275	329
WP_010578410.1	lcl|NZ_LLJK01000020.1_cds_WP_016751141.1_1952	24.762	315	329
WP_010578410.1	lcl|NZ_LLJK01000023.1_cds_WP_016750792.1_2050	28.839	267	329
WP_010578410.1	lcl|NZ_LLJK01000002.1_cds_WP_004750263.1_324	26.718	262	329
WP_010578410.1	lcl|NZ_LLJK01000040.1_cds_WP_002733698.1_3004	26.277	274	329
WP_010578410.1	lcl|NZ_LLJK01000015.1_cds_WP_004755140.1_1115	26.639	244	329
WP_010578410.1	lcl|NZ_LLJK01000006.1_cds_WP_016751119.1_594	27.459	244	329
WP_020984930.1	lcl|NZ_LLJK01000020.1_cds_WP_004758405.1_1956	90.157	254	267
WP_020984930.1	lcl|NZ_LLJK01000040.1_cds_WP_016751285.1_3243	27.604	192	267
WP_020984930.1	lcl|NZ_LLJK01000015.1_cds_WP_004754191.1_1052	25.000	232	267
WP_020984930.1	lcl|NZ_LLJK01000043.1_cds_WP_004758210.1_3538	36.471	85	267
WP_020984935.1	lcl|NZ_LLJK01000020.1_cds_WP_016751139.1_1957	88.386	508	509
WP_020984935.1	lcl|NZ_LLJK01000023.1_cds_WP_004751764.1_2121	26.398	322	509
WP_020984935.1	lcl|NZ_LLJK01000023.1_cds_WP_004767754.1_2120	28.723	94	509
WP_020984935.1	lcl|NZ_LLJK01000020.1_cds_WP_016751139.1_1957	88.386	508	509
WP_020984935.1	lcl|NZ_LLJK01000023.1_cds_WP_004751764.1_2121	26.398	322	509
WP_020984935.1	lcl|NZ_LLJK01000023.1_cds_WP_004767754.1_2120	28.723	94	509
WP_010578407.1	lcl|NZ_LLJK01000020.1_cds_WP_004755319.1_1958	96.646	328	330
WP_010578407.1	lcl|NZ_LLJK01000043.1_cds_WP_016561072.1_3449	26.937	271	330
WP_010578407.1	lcl|NZ_LLJK01000020.1_cds_WP_004755430.1_1955	27.869	305	330
WP_010578407.1	lcl|NZ_LLJK01000015.1_cds_WP_016750836.1_1051	26.415	318	330
WP_010578407.1	lcl|NZ_LLJK01000015.1_cds_WP_004755140.1_1115	28.395	243	330
WP_010578407.1	lcl|NZ_LLJK01000009.1_cds_WP_004753565.1_682	27.174	276	330
WP_010578407.1	lcl|NZ_LLJK01000029.1_cds_WP_004755135.1_2602	29.644	253	330
WP_010578407.1	lcl|NZ_LLJK01000040.1_cds_WP_004754991.1_3264	25.551	227	330
WP_010578407.1	lcl|NZ_LLJK01000020.1_cds_WP_016751141.1_1952	24.695	328	330
WP_010578407.1	lcl|NZ_LLJK01000023.1_cds_WP_016750792.1_2050	29.032	155	330
WP_010578406.1	lcl|NZ_LLJK01000020.1_cds_WP_016751138.1_1959	96.448	366	366
WP_010578406.1	lcl|NZ_LLJK01000020.1_cds_WP_004753525.1_1960	39.452	365	366
WP_010578406.1	lcl|NZ_LLJK01000015.1_cds_WP_004768410.1_1045	33.238	349	366
WP_010578406.1	lcl|NZ_LLJK01000021.1_cds_WP_004754985.1_1986	32.723	382	366
WP_010578406.1	lcl|NZ_LLJK01000040.1_cds_WP_004754030.1_3249	28.496	379	366
WP_010578406.1	lcl|NZ_LLJK01000021.1_cds_WP_016560426.1_1973	32.277	347	366
WP_010578406.1	lcl|NZ_LLJK01000017.1_cds_WP_004752829.1_1336	29.692	357	366
WP_010578406.1	lcl|NZ_LLJK01000017.1_cds_WP_004771239.1_1259	32.105	190	366
WP_010578405.1	lcl|NZ_LLJK01000020.1_cds_WP_004753525.1_1960	92.916	367	367
WP_010578405.1	lcl|NZ_LLJK01000020.1_cds_WP_016751138.1_1959	40.274	365	367
WP_010578405.1	lcl|NZ_LLJK01000015.1_cds_WP_004768410.1_1045	37.685	337	367
WP_010578405.1	lcl|NZ_LLJK01000021.1_cds_WP_004754985.1_1986	31.367	373	367
WP_010578405.1	lcl|NZ_LLJK01000017.1_cds_WP_004752829.1_1336	31.165	369	367
WP_010578405.1	lcl|NZ_LLJK01000040.1_cds_WP_004754030.1_3249	29.688	384	367
WP_010578405.1	lcl|NZ_LLJK01000021.1_cds_WP_016560426.1_1973	38.372	258	367
WP_010578405.1	lcl|NZ_LLJK01000017.1_cds_WP_004771239.1_1259	25.419	358	367
WP_010578405.1	lcl|NZ_LLJK01000040.1_cds_WP_004758920.1_3165	33.708	89	367
WP_020984976.1	lcl|NZ_LLJK01000020.1_cds_WP_004755296.1_1961	91.544	544	544
WP_020984976.1	lcl|NZ_LLJK01000020.1_cds_WP_004755296.1_1961	91.544	544	544
WP_010578402.1	lcl|NZ_LLJK01000020.1_cds_WP_002740998.1_1962	93.585	265	265
WP_010578402.1	lcl|NZ_LLJK01000019.1_cds_WP_004755702.1_1638	45.749	247	265
WP_020984841.1	lcl|NZ_LLJK01000020.1_cds_WP_004777170.1_1963	92.903	310	310
WP_020984841.1	lcl|NZ_LLJK01000028.1_cds_WP_004751322.1_2466	37.500	304	310
WP_020984841.1	lcl|NZ_LLJK01000011.1_cds_WP_004754016.1_888	28.413	271	310
WP_020984841.1	lcl|NZ_LLJK01000023.1_cds_WP_004752420.1_2027	23.664	262	310
WP_020984841.1	lcl|NZ_LLJK01000020.1_cds_WP_004777170.1_1963	92.903	310	310
WP_020984841.1	lcl|NZ_LLJK01000028.1_cds_WP_004751322.1_2466	37.500	304	310
WP_020984841.1	lcl|NZ_LLJK01000011.1_cds_WP_004754016.1_888	28.413	271	310
WP_020984841.1	lcl|NZ_LLJK01000023.1_cds_WP_004752420.1_2027	23.664	262	310
WP_010578401.1	lcl|NZ_LLJK01000020.1_cds_WP_004777160.1_1964	94.697	264	264
WP_010578400.1	lcl|NZ_LLJK01000020.1_cds_WP_002733551.1_1965	94.615	130	130
WP_010578399.1	lcl|NZ_LLJK01000020.1_cds_WP_004777167.1_1966	81.379	145	145
WP_010578399.1	lcl|NZ_LLJK01000002.1_cds_WP_004756253.1_401	57.143	28	145
WP_020984860.1	lcl|NZ_LLJK01000020.1_cds_WP_002740917.1_1967	95.023	221	221
WP_020984860.1	lcl|NZ_LLJK01000028.1_cds_WP_004751308.1_2483	28.440	109	221
WP_039942433.1	lcl|NZ_LLJK01000021.1_cds_APS47_RS09985_1970	55.973	293	408
WP_039942433.1	lcl|NZ_LLJK01000021.1_cds_APS47_RS09985_1970	56.075	107	408
WP_039942433.1	lcl|NZ_LLJK01000021.1_cds_WP_016560449.1_1972	24.084	382	408
WP_039942433.1	lcl|NZ_LLJK01000022.1_cds_WP_004754038.1_2005	29.496	139	408
WP_039942433.1	lcl|NZ_LLJK01000028.1_cds_WP_004751353.1_2484	24.074	216	408
WP_039942433.1	lcl|NZ_LLJK01000001.1_cds_WP_004759313.1_5	21.364	220	408
WP_020985012.1	lcl|NZ_LLJK01000021.1_cds_WP_016560441.1_1971	56.897	174	175
WP_020985012.1	lcl|NZ_LLJK01000009.1_cds_WP_004754859.1_717	31.034	145	175
WP_010578396.1	lcl|NZ_LLJK01000021.1_cds_WP_016560449.1_1972	64.356	404	406
WP_010578396.1	lcl|NZ_LLJK01000021.1_cds_APS47_RS09985_1970	25.987	304	406
