WP_020985020.1	lcl|NZ_RQGT01000122.1_cds_WP_100785494.1_1826	91.463	82	106
WP_010578412.1	lcl|NZ_RQGT01000122.1_cds_WP_135686416.1_1818	63.548	310	314
WP_010578412.1	lcl|NZ_RQGT01000030.1_cds_WP_135684154.1_293	23.077	325	314
WP_010578412.1	lcl|NZ_RQGT01000122.1_cds_WP_135686393.1_1825	25.269	186	314
WP_010578412.1	lcl|NZ_RQGT01000122.1_cds_WP_118981941.1_1775	24.390	246	314
WP_010578412.1	lcl|NZ_RQGT01000082.1_cds_WP_118970620.1_2992	20.597	335	314
WP_010578412.1	lcl|NZ_RQGT01000023.1_cds_WP_135684080.1_2362	23.502	217	314
WP_010578411.1	lcl|NZ_RQGT01000122.1_cds_WP_118968509.1_1804	40.449	178	185
WP_010578411.1	lcl|NZ_RQGT01000096.1_cds_WP_118982146.1_87	37.857	140	185
WP_010578410.1	lcl|NZ_RQGT01000122.1_cds_WP_135686393.1_1825	32.441	299	329
WP_010578410.1	lcl|NZ_RQGT01000030.1_cds_WP_135684154.1_293	29.841	315	329
WP_010578410.1	lcl|NZ_RQGT01000122.1_cds_WP_118981941.1_1775	29.819	332	329
WP_010578410.1	lcl|NZ_RQGT01000023.1_cds_WP_135684080.1_2362	31.613	310	329
WP_010578410.1	lcl|NZ_RQGT01000034.1_cds_WP_118981399.1_2020	30.650	323	329
WP_010578410.1	lcl|NZ_RQGT01000082.1_cds_WP_118970620.1_2992	27.381	336	329
WP_010578410.1	lcl|NZ_RQGT01000070.1_cds_WP_135685047.1_3184	28.529	333	329
WP_010578410.1	lcl|NZ_RQGT01000122.1_cds_WP_135686416.1_1818	26.198	313	329
WP_010578410.1	lcl|NZ_RQGT01000111.1_cds_WP_135686226.1_940	26.523	279	329
WP_010578410.1	lcl|NZ_RQGT01000030.1_cds_WP_241686725.1_501	26.210	248	329
WP_010578410.1	lcl|NZ_RQGT01000134.1_cds_WP_118982869.1_1449	25.379	264	329
WP_010578410.1	lcl|NZ_RQGT01000074.1_cds_WP_118983674.1_647	26.357	258	329
WP_010578410.1	lcl|NZ_RQGT01000030.1_cds_WP_135684204.1_388	24.896	241	329
WP_010578410.1	lcl|NZ_RQGT01000122.1_cds_WP_118981923.1_1792	26.923	208	329
WP_010578410.1	lcl|NZ_RQGT01000070.1_cds_WP_135684998.1_3136	30.233	129	329
WP_020984930.1	lcl|NZ_RQGT01000122.1_cds_WP_135686389.1_1820	26.122	245	267
WP_020984930.1	lcl|NZ_RQGT01000027.1_cds_WP_135684126.1_3349	37.634	93	267
WP_020984930.1	lcl|NZ_RQGT01000122.1_cds_WP_135686364.1_1774	24.138	232	267
WP_020984930.1	lcl|NZ_RQGT01000111.1_cds_WP_118980756.1_856	28.351	194	267
WP_020984930.1	lcl|NZ_RQGT01000082.1_cds_WP_210413367.1_2991	26.596	188	267
WP_020984935.1	lcl|NZ_RQGT01000133.1_cds_WP_118982276.1_2092	26.911	327	509
WP_020984935.1	lcl|NZ_RQGT01000133.1_cds_WP_118982277.1_2091	31.579	95	509
WP_020984935.1	lcl|NZ_RQGT01000133.1_cds_WP_118982276.1_2092	26.911	327	509
WP_020984935.1	lcl|NZ_RQGT01000133.1_cds_WP_118982277.1_2091	31.579	95	509
WP_010578407.1	lcl|NZ_RQGT01000023.1_cds_WP_135684080.1_2362	25.735	272	330
WP_010578407.1	lcl|NZ_RQGT01000122.1_cds_WP_135686393.1_1825	28.352	261	330
WP_010578407.1	lcl|NZ_RQGT01000030.1_cds_WP_135684154.1_293	28.159	277	330
WP_010578407.1	lcl|NZ_RQGT01000122.1_cds_WP_118981941.1_1775	27.385	325	330
WP_010578407.1	lcl|NZ_RQGT01000034.1_cds_WP_118981399.1_2020	27.010	311	330
WP_010578407.1	lcl|NZ_RQGT01000030.1_cds_WP_135684204.1_388	25.714	245	330
WP_010578407.1	lcl|NZ_RQGT01000111.1_cds_WP_135686226.1_940	25.877	228	330
WP_010578407.1	lcl|NZ_RQGT01000122.1_cds_WP_135686388.1_1816	26.000	150	330
WP_010578407.1	lcl|NZ_RQGT01000122.1_cds_WP_135686416.1_1818	25.439	228	330
WP_010578407.1	lcl|NZ_RQGT01000082.1_cds_WP_118970620.1_2992	24.460	139	330
WP_010578406.1	lcl|NZ_RQGT01000027.1_cds_WP_206698719.1_3344	29.288	379	366
WP_010578406.1	lcl|NZ_RQGT01000009.1_cds_WP_118983569.1_1310	29.805	359	366
WP_010578406.1	lcl|NZ_RQGT01000122.1_cds_WP_135686392.1_1824	28.333	300	366
WP_010578406.1	lcl|NZ_RQGT01000111.1_cds_WP_167883907.1_869	31.551	187	366
WP_010578405.1	lcl|NZ_RQGT01000009.1_cds_WP_118983569.1_1310	32.804	378	367
WP_010578405.1	lcl|NZ_RQGT01000027.1_cds_WP_206698719.1_3344	31.937	382	367
WP_010578405.1	lcl|NZ_RQGT01000122.1_cds_WP_135686392.1_1824	30.645	248	367
WP_010578405.1	lcl|NZ_RQGT01000111.1_cds_WP_167883907.1_869	25.698	358	367
WP_010578405.1	lcl|NZ_RQGT01000096.1_cds_WP_118982170.1_53	32.075	106	367
WP_010578402.1	lcl|NZ_RQGT01000057.1_cds_WP_118970508.1_3714	44.534	247	265
WP_020984841.1	lcl|NZ_RQGT01000137.1_cds_WP_118983152.1_3264	37.624	303	310
WP_020984841.1	lcl|NZ_RQGT01000055.1_cds_WP_135684493.1_3452	27.632	304	310
WP_020984841.1	lcl|NZ_RQGT01000096.1_cds_WP_118982105.1_144	24.812	133	310
WP_020984841.1	lcl|NZ_RQGT01000137.1_cds_WP_118983152.1_3264	37.624	303	310
WP_020984841.1	lcl|NZ_RQGT01000055.1_cds_WP_135684493.1_3452	27.632	304	310
WP_020984841.1	lcl|NZ_RQGT01000096.1_cds_WP_118982105.1_144	24.812	133	310
WP_010578399.1	lcl|NZ_RQGT01000077.1_cds_WP_118981632.1_2474	55.172	29	145
WP_020984860.1	lcl|NZ_RQGT01000034.1_cds_WP_118980330.1_1900	26.923	78	221
WP_039942433.1	lcl|NZ_RQGT01000065.1_cds_WP_135684676.1_3832	26.351	148	408
WP_039942433.1	lcl|NZ_RQGT01000137.1_cds_WP_135686745.1_3246	26.761	142	408
WP_039942433.1	lcl|NZ_RQGT01000034.1_cds_WP_118980330.1_1900	22.791	215	408
WP_020985012.1	lcl|NZ_RQGT01000034.1_cds_WP_118980326.1_1906	31.579	133	175
WP_010578395.1	lcl|NZ_RQGT01000096.1_cds_WP_118982027.1_241	27.542	236	240
WP_010578395.1	lcl|NZ_RQGT01000122.1_cds_WP_118981913.1_1803	28.814	236	240
WP_010578395.1	lcl|NZ_RQGT01000063.1_cds_WP_118981471.1_3612	26.275	255	240
WP_010578395.1	lcl|NZ_RQGT01000030.1_cds_WP_118980373.1_320	24.370	238	240
WP_010578395.1	lcl|NZ_RQGT01000077.1_cds_WP_118981630.1_2471	33.673	98	240
WP_010578395.1	lcl|NZ_RQGT01000096.1_cds_WP_135685954.1_227	35.294	102	240
WP_010578395.1	lcl|NZ_RQGT01000074.1_cds_WP_118983739.1_555	30.526	95	240
WP_010578395.1	lcl|NZ_RQGT01000071.1_cds_WP_118981187.1_1165	31.624	117	240
WP_010578395.1	lcl|NZ_RQGT01000134.1_cds_WP_135686578.1_1467	24.883	213	240
WP_010578395.1	lcl|NZ_RQGT01000069.1_cds_WP_135684982.1_1721	21.236	259	240
WP_010578395.1	lcl|NZ_RQGT01000030.1_cds_WP_135684211.1_409	23.596	178	240
