WP_020985020.1	lcl|NZ_ANCE01000179.1_cds_WP_004753574.1_2885	91.463	82	106
WP_010578412.1	lcl|NZ_ANCE01000179.1_cds_WP_004766657.1_2884	90.446	314	314
WP_010578412.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	27.778	252	314
WP_010578412.1	lcl|NZ_ANCE01000111.1_cds_WP_004753565.1_1893	22.256	328	314
WP_010578412.1	lcl|NZ_ANCE01000068.1_cds_WP_004766668.1_935	22.939	279	314
WP_010578412.1	lcl|NZ_ANCE01000179.1_cds_WP_004755319.1_2878	24.771	327	314
WP_010578412.1	lcl|NZ_ANCE01000090.1_cds_WP_004766600.1_1424	23.502	217	314
WP_020984893.1	lcl|NZ_ANCE01000179.1_cds_WP_004766736.1_2883	85.753	365	365
WP_010578411.1	lcl|NZ_ANCE01000179.1_cds_WP_004766667.1_2882	95.135	185	185
WP_010578411.1	lcl|NZ_ANCE01000190.1_cds_WP_004752075.1_3164	39.286	140	185
WP_010578410.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	94.225	329	329
WP_010578410.1	lcl|NZ_ANCE01000111.1_cds_WP_004753565.1_1893	30.794	315	329
WP_010578410.1	lcl|NZ_ANCE01000090.1_cds_WP_004766600.1_1424	32.143	308	329
WP_010578410.1	lcl|NZ_ANCE01000068.1_cds_WP_004766668.1_935	29.552	335	329
WP_010578410.1	lcl|NZ_ANCE01000007.1_cds_WP_020762466.1_120	30.793	328	329
WP_010578410.1	lcl|NZ_ANCE01000090.1_cds_WP_004766610.1_1434	29.730	333	329
WP_010578410.1	lcl|NZ_ANCE01000179.1_cds_WP_004755319.1_2878	29.180	305	329
WP_010578410.1	lcl|NZ_ANCE01000185.1_cds_WP_004766589.1_2930	28.364	275	329
WP_010578410.1	lcl|NZ_ANCE01000179.1_cds_WP_004766657.1_2884	26.394	269	329
WP_010578410.1	lcl|NZ_ANCE01000106.1_cds_WP_004766563.1_1762	26.718	262	329
WP_010578410.1	lcl|NZ_ANCE01000221.1_cds_WP_004766127.1_3743	28.839	267	329
WP_010578410.1	lcl|NZ_ANCE01000068.1_cds_WP_020762909.1_952	25.912	274	329
WP_010578410.1	lcl|NZ_ANCE01000006.1_cds_WP_025183403.1_108	26.104	249	329
WP_010578410.1	lcl|NZ_ANCE01000193.1_cds_WP_020764095.1_3264	27.869	244	329
WP_020984930.1	lcl|NZ_ANCE01000179.1_cds_WP_020763884.1_2880	90.551	254	267
WP_020984930.1	lcl|NZ_ANCE01000102.1_cds_WP_020763320.1_1663	28.125	192	267
WP_020984930.1	lcl|NZ_ANCE01000068.1_cds_WP_004766678.1_934	25.000	232	267
WP_020984930.1	lcl|NZ_ANCE01000142.1_cds_WP_016761591.1_2305	36.471	85	267
WP_020984935.1	lcl|NZ_ANCE01000179.1_cds_WP_016753424.1_2879	88.386	508	509
WP_020984935.1	lcl|NZ_ANCE01000221.1_cds_WP_004751764.1_3814	26.398	322	509
WP_020984935.1	lcl|NZ_ANCE01000221.1_cds_WP_004766128.1_3813	28.723	94	509
WP_020984935.1	lcl|NZ_ANCE01000179.1_cds_WP_016753424.1_2879	88.386	508	509
WP_020984935.1	lcl|NZ_ANCE01000221.1_cds_WP_004751764.1_3814	26.398	322	509
WP_020984935.1	lcl|NZ_ANCE01000221.1_cds_WP_004766128.1_3813	28.723	94	509
WP_010578407.1	lcl|NZ_ANCE01000179.1_cds_WP_004755319.1_2878	96.646	328	330
WP_010578407.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	27.869	305	330
