WP_020985020.1	lcl|NZ_AOVF01000047.1_cds_WP_000340715.1_684	91.463	82	106
WP_010578412.1	lcl|NZ_AOVF01000047.1_cds_WP_000410273.1_685	91.083	314	314
WP_010578412.1	lcl|NZ_AOVF01000047.1_cds_WP_000093099.1_705	55.556	63	314
WP_010578412.1	lcl|NZ_AOVF01000047.1_cds_WP_000646252.1_688	28.175	252	314
WP_010578412.1	lcl|NZ_AOVF01000125.1_cds_WP_000744700.1_2885	22.256	328	314
WP_010578412.1	lcl|NZ_AOVF01000047.1_cds_WP_000600889.1_714	24.194	186	314
WP_010578412.1	lcl|NZ_AOVF01000047.1_cds_WP_000723090.1_767	23.183	289	314
WP_010578412.1	lcl|NZ_AOVF01000047.1_cds_WP_001067557.1_691	25.526	333	314
WP_020984893.1	lcl|NZ_AOVF01000047.1_cds_WP_000604524.1_686	84.932	365	365
WP_010578411.1	lcl|NZ_AOVF01000047.1_cds_WP_000884059.1_687	95.135	185	185
WP_010578411.1	lcl|NZ_AOVF01000084.1_cds_WP_000351733.1_1786	38.571	140	185
WP_010578410.1	lcl|NZ_AOVF01000047.1_cds_WP_000646252.1_688	93.617	329	329
WP_010578410.1	lcl|NZ_AOVF01000125.1_cds_WP_000744700.1_2885	31.429	315	329
WP_010578410.1	lcl|NZ_AOVF01000047.1_cds_WP_000600889.1_714	33.333	255	329
WP_010578410.1	lcl|NZ_AOVF01000047.1_cds_WP_000723090.1_767	29.851	335	329
WP_010578410.1	lcl|NZ_AOVF01000059.1_cds_WP_001984071.1_1033	32.026	306	329
WP_010578410.1	lcl|NZ_AOVF01000076.1_cds_WP_000649925.1_1472	30.091	329	329
WP_010578410.1	lcl|NZ_AOVF01000045.1_cds_WP_000709511.1_679	28.182	330	329
WP_010578410.1	lcl|NZ_AOVF01000047.1_cds_WP_001067557.1_691	28.852	305	329
WP_010578410.1	lcl|NZ_AOVF01000062.1_cds_WP_000688695.1_1093	28.832	274	329
WP_010578410.1	lcl|NZ_AOVF01000047.1_cds_WP_000601375.1_741	24.549	277	329
WP_010578410.1	lcl|NZ_AOVF01000047.1_cds_WP_000410273.1_685	27.826	230	329
WP_010578410.1	lcl|NZ_AOVF01000047.1_cds_WP_000475904.1_750	27.007	274	329
WP_010578410.1	lcl|NZ_AOVF01000078.1_cds_WP_001074785.1_1580	28.302	265	329
WP_010578410.1	lcl|NZ_AOVF01000105.1_cds_WP_001003555.1_2320	27.200	250	329
