WP_020985020.1	lcl|NZ_AHQV01000071.1_cds_WP_000340715.1_3129	91.463	82	106
WP_010578412.1	lcl|NZ_AHQV01000071.1_cds_WP_000410268.1_3130	91.935	310	314
WP_010578412.1	lcl|NZ_AHQV01000071.1_cds_WP_000723079.1_3181	22.302	278	314
WP_010578412.1	lcl|NZ_AHQV01000068.1_cds_WP_000744700.1_3371	22.256	328	314
WP_010578412.1	lcl|NZ_AHQV01000071.1_cds_WP_000723083.1_3204	23.529	289	314
WP_010578412.1	lcl|NZ_AHQV01000071.1_cds_WP_000567886.1_3183	24.725	182	314
WP_010578411.1	lcl|NZ_AHQV01000235.1_cds_WP_000351733.1_1185	38.571	140	185
WP_010578411.1	lcl|NZ_AHQV01000071.1_cds_WP_001047906.1_3161	35.593	177	185
WP_010578410.1	lcl|NZ_AHQV01000071.1_cds_WP_000723079.1_3181	30.530	321	329
WP_010578410.1	lcl|NZ_AHQV01000068.1_cds_WP_000744700.1_3371	31.429	315	329
WP_010578410.1	lcl|NZ_AHQV01000071.1_cds_WP_000723083.1_3204	30.149	335	329
WP_010578410.1	lcl|NZ_AHQV01000285.1_cds_WP_001984071.1_677	32.026	306	329
WP_010578410.1	lcl|NZ_AHQV01000069.1_cds_WP_000649924.1_3311	30.091	329	329
WP_010578410.1	lcl|NZ_AHQV01000071.1_cds_WP_000567886.1_3183	28.525	305	329
WP_010578410.1	lcl|NZ_AHQV01000037.1_cds_WP_000709513.1_3713	28.182	330	329
WP_010578410.1	lcl|NZ_AHQV01000088.1_cds_WP_000688693.1_2795	28.832	274	329
WP_010578410.1	lcl|NZ_AHQV01000071.1_cds_WP_000410268.1_3130	27.686	242	329
WP_010578410.1	lcl|NZ_AHQV01000071.1_cds_WP_000475907.1_3186	25.630	238	329
WP_010578410.1	lcl|NZ_AHQV01000063.1_cds_WP_001074779.1_3589	27.925	265	329
WP_010578410.1	lcl|NZ_AHQV01000204.1_cds_WP_001003557.1_1620	27.200	250	329
WP_020984930.1	lcl|NZ_AHQV01000071.1_cds_WP_000043899.1_3182	28.415	183	267
WP_020984930.1	lcl|NZ_AHQV01000071.1_cds_WP_000842260.1_3205	24.569	232	267
WP_020984930.1	lcl|NZ_AHQV01000383.1_cds_WP_000667727.1_160	33.636	110	267
WP_020984930.1	lcl|NZ_AHQV01000212.1_cds_WP_000805357.1_1546	36.047	86	267
WP_020984935.1	lcl|NZ_AHQV01000195.1_cds_WP_000291579.1_1768	27.329	322	509
WP_020984935.1	lcl|NZ_AHQV01000195.1_cds_WP_000364507.1_1769	28.723	94	509
WP_020984935.1	lcl|NZ_AHQV01000195.1_cds_WP_000291579.1_1768	27.329	322	509
WP_020984935.1	lcl|NZ_AHQV01000195.1_cds_WP_000364507.1_1769	28.723	94	509
WP_010578407.1	lcl|NZ_AHQV01000071.1_cds_WP_000723079.1_3181	23.358	274	330
WP_010578407.1	lcl|NZ_AHQV01000285.1_cds_WP_001984071.1_677	25.735	272	330
WP_010578407.1	lcl|NZ_AHQV01000204.1_cds_WP_001003557.1_1620	30.041	243	330
WP_010578407.1	lcl|NZ_AHQV01000068.1_cds_WP_000744700.1_3371	26.266	316	330
WP_010578407.1	lcl|NZ_AHQV01000071.1_cds_WP_000723083.1_3204	24.324	333	330
WP_010578407.1	lcl|NZ_AHQV01000069.1_cds_WP_000649924.1_3311	29.644	253	330
WP_010578407.1	lcl|NZ_AHQV01000088.1_cds_WP_000688693.1_2795	24.887	221	330
WP_010578406.1	lcl|NZ_AHQV01000071.1_cds_WP_000575181.1_3198	33.143	350	366
WP_010578406.1	lcl|NZ_AHQV01000071.1_cds_WP_000041235.1_3140	34.528	307	366
WP_010578406.1	lcl|NZ_AHQV01000282.1_cds_WP_001281953.1_699	27.968	379	366
WP_010578406.1	lcl|NZ_AHQV01000071.1_cds_WP_002099944.1_3155	30.513	390	366
WP_010578406.1	lcl|NZ_AHQV01000275.1_cds_WP_000538754.1_762	29.412	357	366
WP_010578406.1	lcl|NZ_AHQV01000071.1_cds_WP_001117631.1_3137	37.864	206	366
WP_010578406.1	lcl|NZ_AHQV01000077.1_cds_WP_001982414.1_3008	31.579	190	366
WP_010578405.1	lcl|NZ_AHQV01000071.1_cds_WP_000575181.1_3198	37.127	369	367
WP_010578405.1	lcl|NZ_AHQV01000275.1_cds_WP_000538754.1_762	31.267	371	367
WP_010578405.1	lcl|NZ_AHQV01000071.1_cds_WP_002099944.1_3155	32.000	375	367
WP_010578405.1	lcl|NZ_AHQV01000282.1_cds_WP_001281953.1_699	29.948	384	367
WP_010578405.1	lcl|NZ_AHQV01000071.1_cds_WP_000041235.1_3140	31.454	337	367
WP_010578405.1	lcl|NZ_AHQV01000071.1_cds_WP_001117631.1_3137	33.475	236	367
WP_010578405.1	lcl|NZ_AHQV01000077.1_cds_WP_001982414.1_3008	25.698	358	367
WP_010578402.1	lcl|NZ_AHQV01000247.1_cds_WP_001002662.1_1073	45.267	243	265
WP_020984841.1	lcl|NZ_AHQV01000206.1_cds_WP_000501205.1_1593	37.171	304	310
WP_020984841.1	lcl|NZ_AHQV01000202.1_cds_WP_001183716.1_1666	27.881	269	310
WP_020984841.1	lcl|NZ_AHQV01000082.1_cds_WP_000279890.1_2896	23.282	262	310
WP_020984841.1	lcl|NZ_AHQV01000206.1_cds_WP_000501205.1_1593	37.171	304	310
WP_020984841.1	lcl|NZ_AHQV01000202.1_cds_WP_001183716.1_1666	27.881	269	310
WP_020984841.1	lcl|NZ_AHQV01000082.1_cds_WP_000279890.1_2896	23.282	262	310
WP_010578399.1	lcl|NZ_AHQV01000153.1_cds_WP_002100450.1_2145	57.143	28	145
WP_020984860.1	lcl|NZ_AHQV01000122.1_cds_WP_001069827.1_2280	28.440	109	221
WP_020984860.1	lcl|NZ_AHQV01000071.1_cds_WP_001075145.1_3146	32.039	103	221
WP_020984860.1	lcl|NZ_AHQV01000068.1_cds_WP_001082181.1_3343	25.641	78	221
WP_039942433.1	lcl|NZ_AHQV01000091.1_cds_WP_000402849.1_2733	21.818	220	408
WP_039942433.1	lcl|NZ_AHQV01000071.1_cds_WP_000661927.1_3173	30.216	139	408
WP_039942433.1	lcl|NZ_AHQV01000068.1_cds_WP_001082181.1_3343	23.256	215	408
WP_039942433.1	lcl|NZ_AHQV01000122.1_cds_WP_000347685.1_2281	24.299	214	408
WP_020985012.1	lcl|NZ_AHQV01000379.1_cds_WP_001206947.1_233	30.070	143	175
