WP_020985020.1	lcl|NZ_AFJT02000301.1_cds_WP_000340715.1_1529	91.463	82	106
WP_010578412.1	lcl|NZ_AFJT02000301.1_cds_WP_000410273.1_1530	91.083	314	314
WP_010578412.1	lcl|NZ_AFJT02000301.1_cds_WP_000093099.1_1550	55.556	63	314
WP_010578412.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	28.175	252	314
WP_010578412.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	22.256	328	314
WP_010578412.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	24.194	186	314
WP_010578412.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	23.183	289	314
WP_010578412.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	25.526	333	314
WP_020984893.1	lcl|NZ_AFJT02000301.1_cds_WP_000604524.1_1531	84.932	365	365
WP_010578411.1	lcl|NZ_AFJT02000301.1_cds_WP_000884059.1_1532	95.135	185	185
WP_010578411.1	lcl|NZ_AFJT02000010.1_cds_WP_000351733.1_3943	38.571	140	185
WP_010578411.1	lcl|NZ_AFJT02000096.1_cds_WP_000351733.1_3351	38.571	140	185
WP_010578410.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	93.921	329	329
WP_010578410.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	31.429	315	329
WP_010578410.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	33.333	255	329
WP_010578410.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	29.851	335	329
WP_010578410.1	lcl|NZ_AFJT02000182.1_cds_WP_001984071.1_2743	32.026	306	329
WP_010578410.1	lcl|NZ_AFJT02000202.1_cds_WP_000649925.1_2636	30.091	329	329
WP_010578410.1	lcl|NZ_AFJT02000175.1_cds_WP_000709511.1_2843	28.182	330	329
WP_010578410.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	28.852	305	329
