WP_020985020.1	lcl|NZ_LIIY02000024.1_cds_WP_000340715.1_1710	91.463	82	106
WP_010578412.1	lcl|NZ_LIIY02000024.1_cds_WP_000410273.1_1709	91.083	314	314
WP_010578412.1	lcl|NZ_LIIY02000024.1_cds_WP_000646255.1_1706	28.175	252	314
WP_010578412.1	lcl|NZ_LIIY02000004.1_cds_WP_000744695.1_2704	22.256	328	314
WP_010578412.1	lcl|NZ_LIIY02000024.1_cds_WP_000600891.1_1678	24.194	186	314
WP_010578412.1	lcl|NZ_LIIY02000047.1_cds_WP_000649929.1_2971	26.606	327	314
WP_010578412.1	lcl|NZ_LIIY02000024.1_cds_WP_000723081.1_1626	23.183	289	314
WP_010578412.1	lcl|NZ_LIIY02000024.1_cds_WP_001067557.1_1703	25.526	333	314
WP_010578412.1	lcl|NZ_LIIY02000008.1_cds_WP_002064390.1_3636	23.239	284	314
WP_020984893.1	lcl|NZ_LIIY02000024.1_cds_WP_000604524.1_1708	84.932	365	365
WP_010578411.1	lcl|NZ_LIIY02000024.1_cds_WP_000884059.1_1707	95.135	185	185
WP_010578411.1	lcl|NZ_LIIY02000012.1_cds_WP_000351733.1_731	38.571	140	185
WP_010578410.1	lcl|NZ_LIIY02000024.1_cds_WP_000646255.1_1706	94.225	329	329
WP_010578410.1	lcl|NZ_LIIY02000004.1_cds_WP_000744695.1_2704	31.429	315	329
WP_010578410.1	lcl|NZ_LIIY02000024.1_cds_WP_000600891.1_1678	33.725	255	329
WP_010578410.1	lcl|NZ_LIIY02000024.1_cds_WP_000723081.1_1626	29.851	335	329
WP_010578410.1	lcl|NZ_LIIY02000008.1_cds_WP_002064390.1_3636	31.699	306	329
WP_010578410.1	lcl|NZ_LIIY02000047.1_cds_WP_000649929.1_2971	30.091	329	329
WP_010578410.1	lcl|NZ_LIIY02000008.1_cds_WP_000709511.1_3626	28.182	330	329
WP_010578410.1	lcl|NZ_LIIY02000024.1_cds_WP_001067557.1_1703	28.852	305	329
WP_010578410.1	lcl|NZ_LIIY02000024.1_cds_WP_000601375.1_1651	24.549	277	329
WP_010578410.1	lcl|NZ_LIIY02000008.1_cds_WP_000688698.1_3656	28.832	274	329
WP_010578410.1	lcl|NZ_LIIY02000024.1_cds_WP_000410273.1_1709	27.826	230	329
WP_010578410.1	lcl|NZ_LIIY02000024.1_cds_WP_000475897.1_1643	27.007	274	329
WP_010578410.1	lcl|NZ_LIIY02000017.1_cds_WP_001074779.1_1147	27.925	265	329
WP_010578410.1	lcl|NZ_LIIY02000006.1_cds_WP_001003563.1_3372	26.800	250	329
WP_010578410.1	lcl|NZ_LIIY02000024.1_cds_WP_000487319.1_1653	26.205	332	329
WP_020984930.1	lcl|NZ_LIIY02000024.1_cds_WP_000774259.1_1705	88.583	254	267
WP_020984930.1	lcl|NZ_LIIY02000024.1_cds_WP_000859505.1_1654	27.315	216	267
WP_020984930.1	lcl|NZ_LIIY02000024.1_cds_WP_000800439.1_1673	25.789	190	267
WP_020984930.1	lcl|NZ_LIIY02000024.1_cds_WP_000842260.1_1625	24.569	232	267
WP_020984930.1	lcl|NZ_LIIY02000008.1_cds_WP_000667727.1_3678	33.636	110	267
WP_020984930.1	lcl|NZ_LIIY02000013.1_cds_WP_000805357.1_864	36.047	86	267
WP_020984935.1	lcl|NZ_LIIY02000024.1_cds_WP_000612799.1_1704	87.795	508	509
WP_020984935.1	lcl|NZ_LIIY02000018.1_cds_WP_000291581.1_1269	27.329	322	509
