WP_020985020.1	lcl|NZ_JQOP01000028.1_cds_WP_000340715.1_1076	91.463	82	106
WP_010578412.1	lcl|NZ_JQOP01000028.1_cds_WP_000410273.1_1077	91.083	314	314
WP_010578412.1	lcl|NZ_JQOP01000028.1_cds_WP_000093099.1_1097	55.556	63	314
WP_010578412.1	lcl|NZ_JQOP01000028.1_cds_WP_000646250.1_1080	28.175	252	314
WP_010578412.1	lcl|NZ_JQOP01000001.1_cds_WP_000744700.1_44	22.256	328	314
WP_010578412.1	lcl|NZ_JQOP01000028.1_cds_WP_000600889.1_1106	24.194	186	314
WP_010578412.1	lcl|NZ_JQOP01000028.1_cds_WP_000723090.1_1160	23.183	289	314
WP_010578412.1	lcl|NZ_JQOP01000028.1_cds_WP_001067557.1_1083	25.526	333	314
WP_020984893.1	lcl|NZ_JQOP01000028.1_cds_WP_000604524.1_1078	84.932	365	365
WP_010578411.1	lcl|NZ_JQOP01000028.1_cds_WP_000884059.1_1079	95.135	185	185
WP_010578411.1	lcl|NZ_JQOP01000021.1_cds_WP_000351733.1_790	38.571	140	185
WP_010578410.1	lcl|NZ_JQOP01000028.1_cds_WP_000646250.1_1080	93.921	329	329
WP_010578410.1	lcl|NZ_JQOP01000001.1_cds_WP_000744700.1_44	31.429	315	329
WP_010578410.1	lcl|NZ_JQOP01000028.1_cds_WP_000600889.1_1106	33.333	255	329
WP_010578410.1	lcl|NZ_JQOP01000028.1_cds_WP_000723090.1_1160	29.851	335	329
WP_010578410.1	lcl|NZ_JQOP01000081.1_cds_WP_001984071.1_2635	32.026	306	329
WP_010578410.1	lcl|NZ_JQOP01000061.1_cds_WP_000649925.1_2130	30.091	329	329
WP_010578410.1	lcl|NZ_JQOP01000089.1_cds_WP_000709511.1_2793	28.182	330	329
WP_010578410.1	lcl|NZ_JQOP01000028.1_cds_WP_001067557.1_1083	28.852	305	329
WP_010578410.1	lcl|NZ_JQOP01000081.1_cds_WP_000688695.1_2615	28.832	274	329
WP_010578410.1	lcl|NZ_JQOP01000028.1_cds_WP_000601375.1_1133	24.549	277	329
WP_010578410.1	lcl|NZ_JQOP01000028.1_cds_WP_000410273.1_1077	27.826	230	329
WP_010578410.1	lcl|NZ_JQOP01000028.1_cds_WP_000475904.1_1143	27.007	274	329
WP_010578410.1	lcl|NZ_JQOP01000074.1_cds_WP_001074785.1_2432	28.302	265	329
WP_010578410.1	lcl|NZ_JQOP01000037.1_cds_WP_001003555.1_1436	27.200	250	329
WP_010578410.1	lcl|NZ_JQOP01000028.1_cds_WP_000487322.1_1131	26.205	332	329
WP_020984930.1	lcl|NZ_JQOP01000028.1_cds_WP_000774262.1_1081	88.189	254	267
WP_020984930.1	lcl|NZ_JQOP01000028.1_cds_WP_000859505.1_1130	27.315	216	267
WP_020984930.1	lcl|NZ_JQOP01000028.1_cds_WP_000800438.1_1111	25.789	190	267
WP_020984930.1	lcl|NZ_JQOP01000028.1_cds_WP_000842260.1_1161	24.569	232	267
WP_020984930.1	lcl|NZ_JQOP01000106.1_cds_WP_000667727.1_3071	33.636	110	267
WP_020984930.1	lcl|NZ_JQOP01000051.1_cds_WP_000805357.1_1940	36.047	86	267
WP_020984935.1	lcl|NZ_JQOP01000028.1_cds_WP_000612797.1_1082	87.402	508	509
WP_020984935.1	lcl|NZ_JQOP01000080.1_cds_WP_061232556.1_2547	27.329	322	509
WP_020984935.1	lcl|NZ_JQOP01000080.1_cds_WP_000364507.1_2548	28.723	94	509
WP_020984935.1	lcl|NZ_JQOP01000028.1_cds_WP_000612797.1_1082	87.402	508	509
WP_020984935.1	lcl|NZ_JQOP01000080.1_cds_WP_061232556.1_2547	27.329	322	509
WP_020984935.1	lcl|NZ_JQOP01000080.1_cds_WP_000364507.1_2548	28.723	94	509
WP_010578407.1	lcl|NZ_JQOP01000028.1_cds_WP_001067557.1_1083	96.364	330	330
WP_010578407.1	lcl|NZ_JQOP01000028.1_cds_WP_000646250.1_1080	28.990	307	330
WP_010578407.1	lcl|NZ_JQOP01000028.1_cds_WP_000600889.1_1106	27.068	266	330
WP_010578407.1	lcl|NZ_JQOP01000081.1_cds_WP_001984071.1_2635	25.735	272	330
WP_010578407.1	lcl|NZ_JQOP01000037.1_cds_WP_001003555.1_1436	30.041	243	330
WP_010578407.1	lcl|NZ_JQOP01000001.1_cds_WP_000744700.1_44	26.266	316	330
WP_010578407.1	lcl|NZ_JQOP01000028.1_cds_WP_000723090.1_1160	24.024	333	330
WP_010578407.1	lcl|NZ_JQOP01000061.1_cds_WP_000649925.1_2130	29.644	253	330
WP_010578407.1	lcl|NZ_JQOP01000081.1_cds_WP_000688695.1_2615	25.339	221	330
WP_010578407.1	lcl|NZ_JQOP01000028.1_cds_WP_000601375.1_1133	26.119	268	330
WP_010578406.1	lcl|NZ_JQOP01000028.1_cds_WP_001198107.1_1084	98.087	366	366
WP_010578406.1	lcl|NZ_JQOP01000028.1_cds_WP_000608295.1_1085	40.000	365	366
WP_010578406.1	lcl|NZ_JQOP01000028.1_cds_WP_000575178.1_1154	33.714	350	366
WP_010578406.1	lcl|NZ_JQOP01000082.1_cds_WP_001281953.1_2641	27.968	379	366
WP_010578406.1	lcl|NZ_JQOP01000028.1_cds_WP_000346036.1_1114	27.809	356	366
WP_010578406.1	lcl|NZ_JQOP01000028.1_cds_WP_000582222.1_1095	32.394	355	366
WP_010578406.1	lcl|NZ_JQOP01000015.1_cds_WP_000538752.1_588	29.132	357	366
WP_010578406.1	lcl|NZ_JQOP01000028.1_cds_WP_000947844.1_1107	26.667	345	366
WP_010578406.1	lcl|NZ_JQOP01000075.1_cds_WP_001982414.1_2444	31.579	190	366
WP_010578405.1	lcl|NZ_JQOP01000028.1_cds_WP_000608295.1_1085	96.185	367	367
WP_010578405.1	lcl|NZ_JQOP01000028.1_cds_WP_001198107.1_1084	40.000	365	367
WP_010578405.1	lcl|NZ_JQOP01000028.1_cds_WP_000575178.1_1154	37.398	369	367
WP_010578405.1	lcl|NZ_JQOP01000015.1_cds_WP_000538752.1_588	31.267	371	367
WP_010578405.1	lcl|NZ_JQOP01000028.1_cds_WP_000582222.1_1095	35.077	325	367
WP_010578405.1	lcl|NZ_JQOP01000082.1_cds_WP_001281953.1_2641	29.948	384	367
WP_010578405.1	lcl|NZ_JQOP01000028.1_cds_WP_000346036.1_1114	26.374	364	367
WP_010578405.1	lcl|NZ_JQOP01000028.1_cds_WP_000947844.1_1107	26.404	356	367
WP_010578405.1	lcl|NZ_JQOP01000075.1_cds_WP_001982414.1_2444	25.698	358	367
WP_010578405.1	lcl|NZ_JQOP01000017.1_cds_WP_000365890.1_693	33.708	89	367
WP_020984976.1	lcl|NZ_JQOP01000028.1_cds_WP_000689743.1_1086	92.831	544	544
WP_020984976.1	lcl|NZ_JQOP01000028.1_cds_WP_000689743.1_1086	92.831	544	544
WP_010578402.1	lcl|NZ_JQOP01000028.1_cds_WP_000342713.1_1087	95.094	265	265
WP_010578402.1	lcl|NZ_JQOP01000102.1_cds_WP_001002663.1_3028	45.267	243	265
WP_020984841.1	lcl|NZ_JQOP01000028.1_cds_WP_001246618.1_1088	91.613	310	310
WP_020984841.1	lcl|NZ_JQOP01000114.1_cds_WP_000501205.1_3172	37.171	304	310
WP_020984841.1	lcl|NZ_JQOP01000011.1_cds_WP_001183723.1_383	27.881	269	310
WP_020984841.1	lcl|NZ_JQOP01000012.1_cds_WP_000279894.1_480	23.664	262	310
WP_020984841.1	lcl|NZ_JQOP01000028.1_cds_WP_001246618.1_1088	91.613	310	310
WP_020984841.1	lcl|NZ_JQOP01000114.1_cds_WP_000501205.1_3172	37.171	304	310
WP_020984841.1	lcl|NZ_JQOP01000011.1_cds_WP_001183723.1_383	27.881	269	310
WP_020984841.1	lcl|NZ_JQOP01000012.1_cds_WP_000279894.1_480	23.664	262	310
WP_010578401.1	lcl|NZ_JQOP01000028.1_cds_WP_000479982.1_1089	92.803	264	264
WP_010578400.1	lcl|NZ_JQOP01000028.1_cds_WP_000715958.1_1090	95.349	129	130
