WP_020985020.1	lcl|NZ_AHMP02000003.1_cds_WP_040913380.1_1121	95.122	82	106
WP_010578412.1	lcl|NZ_AHMP02000003.1_cds_WP_010575234.1_1120	91.935	310	314
WP_010578412.1	lcl|NZ_AHMP02000003.1_cds_WP_010573102.1_2864	22.769	325	314
WP_010578412.1	lcl|NZ_AHMP02000003.1_cds_WP_010575219.1_1110	24.194	186	314
WP_010578412.1	lcl|NZ_AHMP02000003.1_cds_WP_010575230.1_1118	22.105	285	314
WP_010578412.1	lcl|NZ_AHMP02000003.1_cds_WP_010575169.1_1057	23.488	281	314
WP_010578412.1	lcl|NZ_AHMP02000003.1_cds_WP_010576029.1_3350	22.024	168	314
WP_010578412.1	lcl|NZ_AHMP02000003.1_cds_WP_208855711.1_3149	23.445	209	314
WP_010578411.1	lcl|NZ_AHMP02000003.1_cds_WP_010574925.1_803	33.939	165	185
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010575230.1_1118	33.623	345	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010575219.1_1110	33.445	299	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_208855711.1_3149	32.248	307	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010573102.1_2864	30.159	315	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010575169.1_1057	30.060	336	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010572949.1_3021	29.283	321	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010576029.1_3350	27.083	336	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_040913715.1_3258	28.788	330	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010575193.1_1083	25.723	311	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010573450.1_2502	23.824	340	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010575234.1_1120	25.633	316	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010573285.1_2669	27.572	243	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010574654.1_505	25.843	267	329
WP_010578410.1	lcl|NZ_AHMP02000001.1_cds_WP_040912670.1_3695	26.357	258	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010572657.1_3310	28.163	245	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010575184.1_1075	26.163	172	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010575208.1_1099	23.140	242	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_010573190.1_2774	24.169	331	329
WP_010578410.1	lcl|NZ_AHMP02000003.1_cds_WP_020986380.1_1085	24.643	280	329
WP_020984930.1	lcl|NZ_AHMP02000003.1_cds_WP_010575214.1_1105	22.581	217	267
WP_020984930.1	lcl|NZ_AHMP02000003.1_cds_WP_010575168.1_1056	25.322	233	267
WP_020984930.1	lcl|NZ_AHMP02000003.1_cds_WP_010573628.1_2318	34.545	110	267
WP_020984930.1	lcl|NZ_AHMP02000003.1_cds_WP_010575195.1_1086	24.519	208	267
WP_020984930.1	lcl|NZ_AHMP02000003.1_cds_WP_040913215.1_3349	27.041	196	267
WP_020984930.1	lcl|NZ_AHMP02000003.1_cds_WP_084492239.1_2420	33.721	86	267
WP_020984935.1	lcl|NZ_AHMP02000003.1_cds_WP_020986546.1_650	27.134	328	509
WP_020984935.1	lcl|NZ_AHMP02000003.1_cds_WP_010574788.1_649	28.723	94	509
WP_020984935.1	lcl|NZ_AHMP02000003.1_cds_WP_020986546.1_650	27.134	328	509
WP_020984935.1	lcl|NZ_AHMP02000003.1_cds_WP_010574788.1_649	28.723	94	509
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_208855711.1_3149	26.937	271	330
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_010575219.1_1110	27.881	269	330
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_010575169.1_1057	28.615	325	330
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_010573102.1_2864	29.242	277	330
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_010573190.1_2774	27.347	245	330
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_010575230.1_1118	23.810	252	330
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_010575208.1_1099	31.496	127	330
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_010573285.1_2669	25.847	236	330
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_010572949.1_3021	26.523	279	330
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_010575193.1_1083	24.621	264	330
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_010573450.1_2502	25.991	227	330
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_010575206.1_1097	27.273	154	330
WP_010578407.1	lcl|NZ_AHMP02000003.1_cds_WP_010576029.1_3350	25.180	139	330
WP_010578406.1	lcl|NZ_AHMP02000003.1_cds_WP_010573634.1_2313	28.571	378	366
WP_010578406.1	lcl|NZ_AHMP02000003.1_cds_WP_010575761.1_1657	31.285	358	366
WP_010578406.1	lcl|NZ_AHMP02000003.1_cds_WP_010575218.1_1109	26.667	300	366
WP_010578406.1	lcl|NZ_AHMP02000003.1_cds_WP_040913053.1_2434	30.811	185	366
WP_010578405.1	lcl|NZ_AHMP02000003.1_cds_WP_010575761.1_1657	33.245	376	367
WP_010578405.1	lcl|NZ_AHMP02000003.1_cds_WP_010573634.1_2313	30.890	382	367
WP_010578405.1	lcl|NZ_AHMP02000003.1_cds_WP_010575218.1_1109	29.151	271	367
WP_010578405.1	lcl|NZ_AHMP02000003.1_cds_WP_040913053.1_2434	25.698	358	367
WP_010578402.1	lcl|NZ_AHMP02000003.1_cds_WP_010575921.1_3457	44.856	243	265
WP_020984841.1	lcl|NZ_AHMP02000003.1_cds_WP_010574463.1_301	38.158	304	310
WP_020984841.1	lcl|NZ_AHMP02000003.1_cds_WP_020986400.1_1273	25.249	301	310
WP_020984841.1	lcl|NZ_AHMP02000003.1_cds_WP_010574975.1_854	26.316	133	310
WP_020984841.1	lcl|NZ_AHMP02000003.1_cds_WP_010574463.1_301	38.158	304	310
WP_020984841.1	lcl|NZ_AHMP02000003.1_cds_WP_020986400.1_1273	25.249	301	310
WP_020984841.1	lcl|NZ_AHMP02000003.1_cds_WP_010574975.1_854	26.316	133	310
WP_010578399.1	lcl|NZ_AHMP02000003.1_cds_WP_020986723.1_1403	57.143	28	145
WP_020984860.1	lcl|NZ_AHMP02000003.1_cds_WP_040913121.1_2892	26.923	78	221
WP_020984860.1	lcl|NZ_AHMP02000003.1_cds_WP_010574446.1_284	24.752	101	221
WP_039942433.1	lcl|NZ_AHMP02000003.1_cds_WP_010575630.1_1522	22.727	220	408
WP_039942433.1	lcl|NZ_AHMP02000003.1_cds_WP_020985814.1_1088	31.967	122	408
WP_039942433.1	lcl|NZ_AHMP02000003.1_cds_WP_010574445.1_283	26.531	147	408
WP_020985012.1	lcl|NZ_AHMP02000003.1_cds_WP_208855702.1_2898	28.966	145	175
WP_010578396.1	lcl|NZ_AHMP02000003.1_cds_WP_010575630.1_1522	26.818	220	406
WP_010578395.1	lcl|NZ_AHMP02000003.1_cds_WP_010575068.1_947	29.461	241	240
WP_010578395.1	lcl|NZ_AHMP02000003.1_cds_WP_010573672.1_2276	26.357	258	240
WP_010578395.1	lcl|NZ_AHMP02000003.1_cds_WP_010575510.1_1406	33.000	100	240
WP_010578395.1	lcl|NZ_AHMP02000003.1_cds_WP_010573126.1_2838	35.484	93	240
WP_010578395.1	lcl|NZ_AHMP02000003.1_cds_WP_010573958.1_1973	26.275	255	240
WP_010578395.1	lcl|NZ_AHMP02000003.1_cds_WP_010574671.1_523	26.267	217	240
WP_010578395.1	lcl|NZ_AHMP02000001.1_cds_WP_010572382.1_3780	23.404	235	240
WP_010578395.1	lcl|NZ_AHMP02000001.1_cds_WP_010572510.1_3646	22.115	208	240
WP_010578395.1	lcl|NZ_AHMP02000003.1_cds_WP_010575361.1_1250	23.715	253	240
WP_010578395.1	lcl|NZ_AHMP02000003.1_cds_WP_040913518.1_1928	29.060	117	240
WP_010578395.1	lcl|NZ_AHMP02000003.1_cds_WP_010573206.1_2756	25.414	181	240
WP_010578394.1	lcl|NZ_AHMP02000003.1_cds_WP_020985814.1_1088	27.928	111	372
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_010572672.1_3295	33.663	404	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_010573481.1_2469	34.368	419	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_020985773.1_2953	27.846	571	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_020985954.1_1119	43.913	230	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_010573207.1_2755	29.954	217	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_010575663.1_1556	31.100	209	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_010573970.1_1962	28.111	217	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_010573241.1_2719	28.346	254	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_020985906.1_3229	29.204	226	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_020986459.1_1230	27.948	229	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_010574783.1_644	27.273	231	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_040913226.1_86	30.000	240	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_020985907.1_3272	29.114	237	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_040913737.1_3338	27.189	217	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_010574907.1_783	29.185	233	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_010574638.1_490	28.279	244	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_010573797.1_2135	28.070	228	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_020986560.1_1719	27.354	223	603
WP_010578390.1	lcl|NZ_AHMP02000003.1_cds_WP_020986060.1_802	29.536	237	603
WP_010578390.1	lcl|NZ_AHMP02000001.1_cds_WP_010572537.1_3618	32.620	187	603
