WP_020985020.1	lcl|NZ_RQEW01000029.1_cds_WP_123180187.1_134	95.122	82	106
WP_010578412.1	lcl|NZ_RQEW01000029.1_cds_WP_135607540.1_133	64.194	310	314
WP_010578412.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	23.938	259	314
WP_010578412.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	22.769	325	314
WP_010578412.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	23.488	281	314
WP_010578412.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	22.024	168	314
WP_010578412.1	lcl|NZ_RQEW01000012.1_cds_WP_205872855.1_623	23.923	209	314
WP_010578411.1	lcl|NZ_RQEW01000029.1_cds_WP_123180202.1_119	39.326	178	185
WP_010578411.1	lcl|NZ_RQEW01000031.1_cds_WP_135607445.1_1992	33.708	178	185
WP_010578410.1	lcl|NZ_RQEW01000012.1_cds_WP_205872855.1_623	32.573	307	329
WP_010578410.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	28.846	312	329
WP_010578410.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	30.159	315	329
WP_010578410.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	30.060	336	329
WP_010578410.1	lcl|NZ_RQEW01000012.1_cds_WP_135608001.1_753	29.012	324	329
WP_010578410.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	27.083	336	329
WP_010578410.1	lcl|NZ_RQEW01000043.1_cds_WP_040913715.1_3059	28.788	330	329
WP_010578410.1	lcl|NZ_RQEW01000007.1_cds_WP_100737667.1_1607	23.824	340	329
WP_010578410.1	lcl|NZ_RQEW01000007.1_cds_WP_100737905.1_1775	27.572	243	329
WP_010578410.1	lcl|NZ_RQEW01000025.1_cds_WP_135608729.1_2783	26.217	267	329
WP_010578410.1	lcl|NZ_RQEW01000029.1_cds_WP_135607540.1_133	24.920	313	329
WP_010578410.1	lcl|NZ_RQEW01000008.1_cds_WP_135608506.1_3237	26.357	258	329
WP_010578410.1	lcl|NZ_RQEW01000043.1_cds_WP_135608769.1_3112	28.163	245	329
WP_010578410.1	lcl|NZ_RQEW01000012.1_cds_WP_135608099.1_1000	22.659	331	329
WP_010578410.1	lcl|NZ_RQEW01000029.1_cds_WP_123180213.1_107	24.268	239	329
WP_020984930.1	lcl|NZ_RQEW01000029.1_cds_WP_123180186.1_135	28.692	237	267
WP_020984930.1	lcl|NZ_RQEW01000029.1_cds_WP_123180232.1_90	25.322	233	267
WP_020984930.1	lcl|NZ_RQEW01000016.1_cds_WP_135608260.1_3550	34.545	110	267
WP_020984930.1	lcl|NZ_RQEW01000043.1_cds_WP_205872856.1_3149	27.041	196	267
WP_020984930.1	lcl|NZ_RQEW01000007.1_cds_WP_084492239.1_1524	33.721	86	267
WP_020984935.1	lcl|NZ_RQEW01000031.1_cds_WP_100738198.1_2146	27.134	328	509
WP_020984935.1	lcl|NZ_RQEW01000031.1_cds_WP_010574788.1_2147	28.723	94	509
WP_020984935.1	lcl|NZ_RQEW01000031.1_cds_WP_100738198.1_2146	27.134	328	509
WP_020984935.1	lcl|NZ_RQEW01000031.1_cds_WP_010574788.1_2147	28.723	94	509
WP_010578407.1	lcl|NZ_RQEW01000012.1_cds_WP_205872855.1_623	28.058	278	330
WP_010578407.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	25.382	327	330
WP_010578407.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	28.615	325	330
WP_010578407.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	29.242	277	330
WP_010578407.1	lcl|NZ_RQEW01000012.1_cds_WP_135608099.1_1000	26.639	244	330
WP_010578407.1	lcl|NZ_RQEW01000012.1_cds_WP_135608001.1_753	27.798	277	330
WP_010578407.1	lcl|NZ_RQEW01000007.1_cds_WP_100737905.1_1775	25.847	236	330
WP_010578407.1	lcl|NZ_RQEW01000007.1_cds_WP_100737667.1_1607	26.201	229	330
WP_010578407.1	lcl|NZ_RQEW01000029.1_cds_WP_135607539.1_131	28.125	160	330
WP_010578407.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	25.180	139	330
WP_010578406.1	lcl|NZ_RQEW01000016.1_cds_WP_207765505.1_3555	28.307	378	366
WP_010578406.1	lcl|NZ_RQEW01000036.1_cds_WP_123179958.1_1283	31.285	358	366
WP_010578406.1	lcl|NZ_RQEW01000029.1_cds_WP_135607543.1_139	28.472	288	366
WP_010578406.1	lcl|NZ_RQEW01000007.1_cds_WP_040913053.1_1538	30.811	185	366
WP_010578405.1	lcl|NZ_RQEW01000036.1_cds_WP_123179958.1_1283	32.979	376	367
WP_010578405.1	lcl|NZ_RQEW01000016.1_cds_WP_207765505.1_3555	30.890	382	367
WP_010578405.1	lcl|NZ_RQEW01000029.1_cds_WP_135607543.1_139	30.199	351	367
WP_010578405.1	lcl|NZ_RQEW01000007.1_cds_WP_040913053.1_1538	25.698	358	367
WP_010578405.1	lcl|NZ_RQEW01000031.1_cds_WP_135607456.1_2026	33.962	106	367
WP_010578402.1	lcl|NZ_RQEW01000026.1_cds_WP_010575921.1_3423	44.856	243	265
WP_020984841.1	lcl|NZ_RQEW01000025.1_cds_WP_123179168.1_2579	38.158	304	310
WP_020984841.1	lcl|NZ_RQEW01000029.1_cds_WP_020986400.1_293	25.249	301	310
WP_020984841.1	lcl|NZ_RQEW01000031.1_cds_WP_135607432.1_1941	26.316	133	310
WP_020984841.1	lcl|NZ_RQEW01000025.1_cds_WP_123179168.1_2579	38.158	304	310
WP_020984841.1	lcl|NZ_RQEW01000029.1_cds_WP_020986400.1_293	25.249	301	310
WP_020984841.1	lcl|NZ_RQEW01000031.1_cds_WP_135607432.1_1941	26.316	133	310
WP_010578399.1	lcl|NZ_RQEW01000029.1_cds_WP_020986723.1_428	57.143	28	145
WP_020984860.1	lcl|NZ_RQEW01000012.1_cds_WP_135608054.1_882	26.923	78	221
WP_020984860.1	lcl|NZ_RQEW01000025.1_cds_WP_135608613.1_2561	26.042	96	221
WP_039942433.1	lcl|NZ_RQEW01000036.1_cds_WP_135607674.1_1423	23.288	219	408
WP_039942433.1	lcl|NZ_RQEW01000025.1_cds_WP_135608612.1_2560	27.211	147	408
WP_039942433.1	lcl|NZ_RQEW01000012.1_cds_WP_135608054.1_882	21.395	215	408
WP_020985012.1	lcl|NZ_RQEW01000012.1_cds_WP_100737781.1_876	29.630	135	175
WP_010578396.1	lcl|NZ_RQEW01000036.1_cds_WP_135607674.1_1423	26.364	220	406
WP_010578395.1	lcl|NZ_RQEW01000031.1_cds_WP_135607403.1_1848	29.876	241	240
WP_010578395.1	lcl|NZ_RQEW01000029.1_cds_WP_135607531.1_118	32.189	233	240
WP_010578395.1	lcl|NZ_RQEW01000016.1_cds_WP_100737542.1_3592	26.357	258	240
WP_010578395.1	lcl|NZ_RQEW01000029.1_cds_WP_010575510.1_431	33.000	100	240
WP_010578395.1	lcl|NZ_RQEW01000012.1_cds_WP_135608076.1_936	35.484	93	240
WP_010578395.1	lcl|NZ_RQEW01000009.1_cds_WP_010573958.1_2278	26.275	255	240
WP_010578395.1	lcl|NZ_RQEW01000025.1_cds_WP_123179076.1_2801	25.806	217	240
WP_010578395.1	lcl|NZ_RQEW01000008.1_cds_WP_135608417.1_3322	24.255	235	240
WP_010578395.1	lcl|NZ_RQEW01000011.1_cds_WP_010572510.1_3878	22.115	208	240
WP_010578395.1	lcl|NZ_RQEW01000029.1_cds_WP_010575361.1_269	23.715	253	240
WP_010578395.1	lcl|NZ_RQEW01000009.1_cds_WP_040913518.1_2234	29.060	117	240
WP_010578395.1	lcl|NZ_RQEW01000012.1_cds_WP_100737707.1_1018	25.414	181	240
WP_010578390.1	lcl|NZ_RQEW01000043.1_cds_WP_167882783.1_3096	33.416	404	603
WP_010578390.1	lcl|NZ_RQEW01000007.1_cds_WP_010573481.1_1573	34.368	419	603
WP_010578390.1	lcl|NZ_RQEW01000012.1_cds_WP_135608032.1_821	27.846	571	603
WP_010578390.1	lcl|NZ_RQEW01000029.1_cds_WP_123180189.1_132	37.931	232	603
WP_010578390.1	lcl|NZ_RQEW01000012.1_cds_WP_135608105.1_1019	29.954	217	603
WP_010578390.1	lcl|NZ_RQEW01000036.1_cds_WP_010575663.1_1384	31.100	209	603
WP_010578390.1	lcl|NZ_RQEW01000009.1_cds_WP_123179364.1_2267	28.111	217	603
WP_010578390.1	lcl|NZ_RQEW01000007.1_cds_WP_010573241.1_1825	28.346	254	603
WP_010578390.1	lcl|NZ_RQEW01000012.1_cds_WP_020985906.1_543	29.204	226	603
WP_010578390.1	lcl|NZ_RQEW01000029.1_cds_WP_020986459.1_249	27.948	229	603
WP_010578390.1	lcl|NZ_RQEW01000031.1_cds_WP_010574783.1_2152	27.273	231	603
WP_010578390.1	lcl|NZ_RQEW01000043.1_cds_WP_135608783.1_3073	29.536	237	603
WP_010578390.1	lcl|NZ_RQEW01000015.1_cds_WP_040913226.1_2870	30.000	240	603
WP_010578390.1	lcl|NZ_RQEW01000043.1_cds_WP_100737282.1_3139	27.189	217	603
WP_010578390.1	lcl|NZ_RQEW01000031.1_cds_WP_010574907.1_2012	29.185	233	603
WP_010578390.1	lcl|NZ_RQEW01000025.1_cds_WP_100755155.1_2768	28.279	244	603
WP_010578390.1	lcl|NZ_RQEW01000009.1_cds_WP_100754982.1_2437	28.070	228	603
WP_010578390.1	lcl|NZ_RQEW01000031.1_cds_WP_135607446.1_1993	29.536	237	603
WP_010578390.1	lcl|NZ_RQEW01000014.1_cds_WP_100738648.1_3775	32.620	187	603
WP_010578390.1	lcl|NZ_RQEW01000036.1_cds_WP_135607818.1_1221	26.577	222	603
WP_010578390.1	lcl|NZ_RQEW01000007.1_cds_WP_010573296.1_1763	27.615	239	603
WP_010578390.1	lcl|NZ_RQEW01000015.1_cds_WP_135608552.1_2909	28.293	205	603
WP_010578390.1	lcl|NZ_RQEW01000015.1_cds_WP_135608555.1_2913	27.679	224	603
WP_010578390.1	lcl|NZ_RQEW01000043.1_cds_WP_010572669.1_3100	26.396	197	603
WP_010578390.1	lcl|NZ_RQEW01000029.1_cds_WP_167882712.1_250	29.048	210	603
WP_010578390.1	lcl|NZ_RQEW01000031.1_cds_WP_135607435.1_1957	23.482	247	603
WP_010578390.1	lcl|NZ_RQEW01000007.1_cds_WP_135608121.1_1824	29.437	231	603
WP_010578390.1	lcl|NZ_RQEW01000029.1_cds_WP_135607504.1_49	26.695	236	603
WP_010578390.1	lcl|NZ_RQEW01000009.1_cds_WP_135608298.1_2454	25.468	267	603
WP_010578390.1	lcl|NZ_RQEW01000036.1_cds_WP_010575834.1_1211	25.311	241	603
WP_010578390.1	lcl|NZ_RQEW01000036.1_cds_WP_010575834.1_1211	23.673	245	603
WP_010578390.1	lcl|NZ_RQEW01000025.1_cds_WP_020986550.1_2660	26.695	236	603
WP_010578390.1	lcl|NZ_RQEW01000009.1_cds_WP_135608371.1_2250	24.434	221	603
WP_010578390.1	lcl|NZ_RQEW01000043.1_cds_WP_167882783.1_3096	33.416	404	603
WP_010578390.1	lcl|NZ_RQEW01000007.1_cds_WP_010573481.1_1573	34.368	419	603
WP_010578390.1	lcl|NZ_RQEW01000012.1_cds_WP_135608032.1_821	27.846	571	603
WP_010578390.1	lcl|NZ_RQEW01000029.1_cds_WP_123180189.1_132	37.931	232	603
WP_010578390.1	lcl|NZ_RQEW01000012.1_cds_WP_135608105.1_1019	29.954	217	603
WP_010578390.1	lcl|NZ_RQEW01000036.1_cds_WP_010575663.1_1384	31.100	209	603
WP_010578390.1	lcl|NZ_RQEW01000009.1_cds_WP_123179364.1_2267	28.111	217	603
WP_010578390.1	lcl|NZ_RQEW01000007.1_cds_WP_010573241.1_1825	28.346	254	603
WP_010578390.1	lcl|NZ_RQEW01000012.1_cds_WP_020985906.1_543	29.204	226	603
WP_010578390.1	lcl|NZ_RQEW01000029.1_cds_WP_020986459.1_249	27.948	229	603
WP_010578390.1	lcl|NZ_RQEW01000031.1_cds_WP_010574783.1_2152	27.273	231	603
WP_010578390.1	lcl|NZ_RQEW01000043.1_cds_WP_135608783.1_3073	29.536	237	603
WP_010578390.1	lcl|NZ_RQEW01000015.1_cds_WP_040913226.1_2870	30.000	240	603
WP_010578390.1	lcl|NZ_RQEW01000043.1_cds_WP_100737282.1_3139	27.189	217	603
WP_010578390.1	lcl|NZ_RQEW01000031.1_cds_WP_010574907.1_2012	29.185	233	603
WP_010578390.1	lcl|NZ_RQEW01000025.1_cds_WP_100755155.1_2768	28.279	244	603
