WP_020985020.1	lcl|NZ_RQFF01000016.1_cds_WP_135633099.1_3511	63.514	74	106
WP_010578412.1	lcl|NZ_RQFF01000016.1_cds_WP_135633097.1_3510	81.290	310	314
WP_010578412.1	lcl|NZ_RQFF01000030.1_cds_WP_135634215.1_277	25.610	328	314
WP_010578412.1	lcl|NZ_RQFF01000030.1_cds_WP_135634167.1_250	23.125	320	314
WP_010578412.1	lcl|NZ_RQFF01000013.1_cds_WP_135632088.1_1003	26.203	187	314
WP_010578412.1	lcl|NZ_RQFF01000016.1_cds_WP_135633059.1_3491	20.446	269	314
WP_010578412.1	lcl|NZ_RQFF01000030.1_cds_WP_135635229.1_860	22.917	288	314
WP_010578411.1	lcl|NZ_RQFF01000013.1_cds_WP_135632379.1_1379	32.121	165	185
WP_010578410.1	lcl|NZ_RQFF01000030.1_cds_WP_135634167.1_250	30.573	314	329
WP_010578410.1	lcl|NZ_RQFF01000030.1_cds_WP_135635229.1_860	31.596	307	329
WP_010578410.1	lcl|NZ_RQFF01000013.1_cds_WP_135632088.1_1003	28.228	333	329
WP_010578410.1	lcl|NZ_RQFF01000010.1_cds_WP_135631984.1_3126	27.859	341	329
WP_010578410.1	lcl|NZ_RQFF01000030.1_cds_WP_135634855.1_661	27.711	332	329
WP_010578410.1	lcl|NZ_RQFF01000030.1_cds_WP_135634215.1_277	27.653	311	329
WP_010578410.1	lcl|NZ_RQFF01000016.1_cds_WP_135633059.1_3491	26.667	270	329
WP_010578410.1	lcl|NZ_RQFF01000016.1_cds_WP_135633097.1_3510	25.633	316	329
WP_010578410.1	lcl|NZ_RQFF01000016.1_cds_WP_135633039.1_3480	24.522	314	329
WP_010578410.1	lcl|NZ_RQFF01000010.1_cds_WP_208742289.1_3115	25.484	310	329
WP_010578410.1	lcl|NZ_RQFF01000016.1_cds_WP_135633031.1_3476	27.869	244	329
WP_010578410.1	lcl|NZ_RQFF01000013.1_cds_WP_135632104.1_1019	25.373	268	329
WP_010578410.1	lcl|NZ_RQFF01000030.1_cds_WP_135634057.1_181	28.800	250	329
WP_010578410.1	lcl|NZ_RQFF01000026.1_cds_WP_135633413.1_3436	23.715	253	329
WP_010578410.1	lcl|NZ_RQFF01000016.1_cds_WP_135633067.1_3495	26.357	258	329
WP_020984930.1	lcl|NZ_RQFF01000016.1_cds_WP_135633041.1_3481	26.570	207	267
WP_020984930.1	lcl|NZ_RQFF01000013.1_cds_WP_135632129.1_1080	24.528	265	267
WP_020984930.1	lcl|NZ_RQFF01000030.1_cds_WP_135634702.1_568	40.659	91	267
WP_020984930.1	lcl|NZ_RQFF01000013.1_cds_WP_135632089.1_1004	23.950	238	267
WP_020984930.1	lcl|NZ_RQFF01000010.1_cds_WP_135631983.1_3127	27.411	197	267
WP_020984930.1	lcl|NZ_RQFF01000030.1_cds_WP_135635001.1_747	27.108	166	267
WP_020984935.1	lcl|NZ_RQFF01000013.1_cds_WP_135632948.1_1357	24.484	339	509
WP_020984935.1	lcl|NZ_RQFF01000013.1_cds_WP_135632361.1_1356	28.947	114	509
WP_020984935.1	lcl|NZ_RQFF01000013.1_cds_WP_135632948.1_1357	24.484	339	509
WP_020984935.1	lcl|NZ_RQFF01000013.1_cds_WP_135632361.1_1356	28.947	114	509
WP_010578407.1	lcl|NZ_RQFF01000030.1_cds_WP_135635229.1_860	25.899	278	330
WP_010578407.1	lcl|NZ_RQFF01000030.1_cds_WP_135634167.1_250	29.818	275	330
WP_010578407.1	lcl|NZ_RQFF01000030.1_cds_WP_135634215.1_277	25.455	330	330
WP_010578407.1	lcl|NZ_RQFF01000016.1_cds_WP_135633059.1_3491	25.385	260	330
WP_010578407.1	lcl|NZ_RQFF01000013.1_cds_WP_135632088.1_1003	22.561	328	330
WP_010578407.1	lcl|NZ_RQFF01000030.1_cds_WP_135634873.1_674	31.818	110	330
WP_010578407.1	lcl|NZ_RQFF01000010.1_cds_WP_135631984.1_3126	23.692	325	330
WP_010578407.1	lcl|NZ_RQFF01000026.1_cds_WP_135633413.1_3436	28.462	130	330
WP_010578407.1	lcl|NZ_RQFF01000016.1_cds_WP_135633039.1_3480	27.941	136	330
WP_010578407.1	lcl|NZ_RQFF01000030.1_cds_WP_135634057.1_181	25.837	209	330
WP_010578406.1	lcl|NZ_RQFF01000030.1_cds_WP_135635538.1_533	28.346	381	366
WP_010578406.1	lcl|NZ_RQFF01000016.1_cds_WP_135633091.1_3507	30.287	383	366
WP_010578406.1	lcl|NZ_RQFF01000037.1_cds_WP_135637239.1_1809	28.045	353	366
WP_010578406.1	lcl|NZ_RQFF01000037.1_cds_WP_135636626.1_2172	27.684	177	366
WP_010578405.1	lcl|NZ_RQFF01000016.1_cds_WP_135633091.1_3507	31.781	365	367
WP_010578405.1	lcl|NZ_RQFF01000037.1_cds_WP_135637239.1_1809	29.144	374	367
WP_010578405.1	lcl|NZ_RQFF01000030.1_cds_WP_135635538.1_533	29.894	378	367
WP_010578405.1	lcl|NZ_RQFF01000037.1_cds_WP_135636626.1_2172	26.404	356	367
WP_010578405.1	lcl|NZ_RQFF01000007.1_cds_WP_135631349.1_2731	33.962	106	367
WP_010578402.1	lcl|NZ_RQFF01000037.1_cds_WP_135586449.1_2223	42.387	243	265
WP_020984841.1	lcl|NZ_RQFF01000026.1_cds_WP_135633583.1_3337	35.806	310	310
WP_020984841.1	lcl|NZ_RQFF01000007.1_cds_WP_135631467.1_2659	29.126	309	310
WP_020984841.1	lcl|NZ_RQFF01000013.1_cds_WP_135632427.1_1443	22.137	262	310
WP_020984841.1	lcl|NZ_RQFF01000026.1_cds_WP_135633583.1_3337	35.806	310	310
WP_020984841.1	lcl|NZ_RQFF01000007.1_cds_WP_135631467.1_2659	29.126	309	310
WP_020984841.1	lcl|NZ_RQFF01000013.1_cds_WP_135632427.1_1443	22.137	262	310
WP_010578401.1	lcl|NZ_RQFF01000007.1_cds_WP_135631635.1_2551	25.806	124	264
