WP_020985020.1	lcl|NZ_JADHZW010000048.1_cds_WP_000340715.1_2745	91.463	82	106
WP_010578412.1	lcl|NZ_JADHZW010000048.1_cds_WP_000410266.1_2746	91.083	314	314
WP_010578412.1	lcl|NZ_JADHZW010000048.1_cds_WP_000646254.1_2749	27.778	252	314
WP_010578412.1	lcl|NZ_JADHZW010000017.1_cds_WP_000744698.1_763	22.256	328	314
WP_010578412.1	lcl|NZ_JADHZW010000021.1_cds_WP_000723091.1_1245	23.529	289	314
WP_010578412.1	lcl|NZ_JADHZW010000048.1_cds_WP_001067557.1_2752	25.526	333	314
WP_010578412.1	lcl|NZ_JADHZW010000019.1_cds_WP_002072074.1_942	23.592	284	314
WP_020984893.1	lcl|NZ_JADHZW010000048.1_cds_WP_000604525.1_2747	84.384	365	365
WP_010578411.1	lcl|NZ_JADHZW010000048.1_cds_WP_000884059.1_2748	95.135	185	185
WP_010578411.1	lcl|NZ_JADHZW010000005.1_cds_WP_000351733.1_3182	38.571	140	185
WP_010578410.1	lcl|NZ_JADHZW010000048.1_cds_WP_000646254.1_2749	94.529	329	329
WP_010578410.1	lcl|NZ_JADHZW010000017.1_cds_WP_000744698.1_763	31.429	315	329
WP_010578410.1	lcl|NZ_JADHZW010000021.1_cds_WP_000723091.1_1245	30.149	335	329
WP_010578410.1	lcl|NZ_JADHZW010000019.1_cds_WP_002072074.1_942	31.148	305	329
WP_010578410.1	lcl|NZ_JADHZW010000001.1_cds_WP_000649924.1_1089	30.091	329	329
WP_010578410.1	lcl|NZ_JADHZW010000019.1_cds_WP_000709508.1_952	27.879	330	329
WP_010578410.1	lcl|NZ_JADHZW010000048.1_cds_WP_001067557.1_2752	28.852	305	329
WP_010578410.1	lcl|NZ_JADHZW010000019.1_cds_WP_000688696.1_922	28.832	274	329
WP_010578410.1	lcl|NZ_JADHZW010000048.1_cds_WP_000410266.1_2746	27.826	230	329
WP_010578410.1	lcl|NZ_JADHZW010000028.1_cds_WP_000475901.1_1711	27.007	274	329
WP_010578410.1	lcl|NZ_JADHZW010000004.1_cds_WP_001074779.1_2889	27.925	265	329
WP_010578410.1	lcl|NZ_JADHZW010000003.1_cds_WP_001003560.1_2424	26.800	250	329
WP_020984930.1	lcl|NZ_JADHZW010000048.1_cds_WP_000774259.1_2750	88.583	254	267
WP_020984930.1	lcl|NZ_JADHZW010000021.1_cds_WP_000842260.1_1246	24.569	232	267
WP_020984930.1	lcl|NZ_JADHZW010000019.1_cds_WP_000667727.1_900	33.636	110	267
WP_020984930.1	lcl|NZ_JADHZW010000023.1_cds_WP_000805357.1_1441	36.047	86	267
WP_020984935.1	lcl|NZ_JADHZW010000048.1_cds_WP_002072162.1_2751	87.795	508	509
WP_020984935.1	lcl|NZ_JADHZW010000004.1_cds_WP_000291581.1_2817	27.329	322	509
WP_020984935.1	lcl|NZ_JADHZW010000004.1_cds_WP_000364504.1_2818	28.723	94	509
WP_020984935.1	lcl|NZ_JADHZW010000048.1_cds_WP_002072162.1_2751	87.795	508	509
WP_020984935.1	lcl|NZ_JADHZW010000004.1_cds_WP_000291581.1_2817	27.329	322	509
WP_020984935.1	lcl|NZ_JADHZW010000004.1_cds_WP_000364504.1_2818	28.723	94	509
WP_010578407.1	lcl|NZ_JADHZW010000048.1_cds_WP_001067557.1_2752	96.364	330	330
WP_010578407.1	lcl|NZ_JADHZW010000048.1_cds_WP_000646254.1_2749	29.316	307	330
WP_010578407.1	lcl|NZ_JADHZW010000019.1_cds_WP_002072074.1_942	26.103	272	330
WP_010578407.1	lcl|NZ_JADHZW010000003.1_cds_WP_001003560.1_2424	29.630	243	330
WP_010578407.1	lcl|NZ_JADHZW010000017.1_cds_WP_000744698.1_763	26.582	316	330
WP_010578407.1	lcl|NZ_JADHZW010000021.1_cds_WP_000723091.1_1245	24.324	333	330
WP_010578407.1	lcl|NZ_JADHZW010000001.1_cds_WP_000649924.1_1089	29.644	253	330
WP_010578407.1	lcl|NZ_JADHZW010000019.1_cds_WP_000688696.1_922	25.339	221	330
WP_010578406.1	lcl|NZ_JADHZW010000048.1_cds_WP_001198107.1_2753	98.087	366	366
WP_010578406.1	lcl|NZ_JADHZW010000048.1_cds_WP_000608294.1_2754	39.726	365	366
WP_010578406.1	lcl|NZ_JADHZW010000028.1_cds_WP_000575181.1_1722	33.143	350	366
WP_010578406.1	lcl|NZ_JADHZW010000028.1_cds_WP_000172659.1_1678	32.461	382	366
WP_010578406.1	lcl|NZ_JADHZW010000019.1_cds_WP_001281953.1_906	27.968	379	366
WP_010578406.1	lcl|NZ_JADHZW010000064.1_cds_WP_000228801.1_3344	32.544	338	366
WP_010578406.1	lcl|NZ_JADHZW010000009.1_cds_WP_000538754.1_3872	29.412	357	366
WP_010578406.1	lcl|NZ_JADHZW010000025.1_cds_WP_001982414.1_1556	31.579	190	366
WP_010578405.1	lcl|NZ_JADHZW010000048.1_cds_WP_000608294.1_2754	95.913	367	367
WP_010578405.1	lcl|NZ_JADHZW010000048.1_cds_WP_001198107.1_2753	40.000	365	367
WP_010578405.1	lcl|NZ_JADHZW010000028.1_cds_WP_000575181.1_1722	37.127	369	367
WP_010578405.1	lcl|NZ_JADHZW010000028.1_cds_WP_000172659.1_1678	32.353	374	367
WP_010578405.1	lcl|NZ_JADHZW010000009.1_cds_WP_000538754.1_3872	31.267	371	367
WP_010578405.1	lcl|NZ_JADHZW010000064.1_cds_WP_000228801.1_3344	38.760	258	367
WP_010578405.1	lcl|NZ_JADHZW010000019.1_cds_WP_001281953.1_906	29.948	384	367
WP_010578405.1	lcl|NZ_JADHZW010000025.1_cds_WP_001982414.1_1556	25.698	358	367
WP_020984976.1	lcl|NZ_JADHZW010000048.1_cds_WP_000689740.1_2755	93.015	544	544
WP_020984976.1	lcl|NZ_JADHZW010000048.1_cds_WP_000689740.1_2755	93.015	544	544
WP_010578402.1	lcl|NZ_JADHZW010000048.1_cds_WP_000342716.1_2756	95.472	265	265
WP_010578402.1	lcl|NZ_JADHZW010000050.1_cds_WP_001002662.1_2967	45.267	243	265
WP_020984841.1	lcl|NZ_JADHZW010000048.1_cds_WP_001246619.1_2757	92.903	310	310
WP_020984841.1	lcl|NZ_JADHZW010000038.1_cds_WP_000501205.1_2281	37.171	304	310
WP_020984841.1	lcl|NZ_JADHZW010000022.1_cds_WP_001183721.1_1350	27.881	269	310
WP_020984841.1	lcl|NZ_JADHZW010000011.1_cds_WP_000279896.1_168	23.282	262	310
WP_020984841.1	lcl|NZ_JADHZW010000048.1_cds_WP_001246619.1_2757	92.903	310	310
WP_020984841.1	lcl|NZ_JADHZW010000038.1_cds_WP_000501205.1_2281	37.171	304	310
WP_020984841.1	lcl|NZ_JADHZW010000022.1_cds_WP_001183721.1_1350	27.881	269	310
WP_020984841.1	lcl|NZ_JADHZW010000011.1_cds_WP_000279896.1_168	23.282	262	310
WP_010578401.1	lcl|NZ_JADHZW010000048.1_cds_WP_000479980.1_2758	93.182	264	264
WP_010578400.1	lcl|NZ_JADHZW010000048.1_cds_WP_000715958.1_2759	95.349	129	130
WP_010578399.1	lcl|NZ_JADHZW010000048.1_cds_WP_001088861.1_2760	81.379	145	145
WP_010578399.1	lcl|NZ_JADHZW010000013.1_cds_WP_002069656.1_354	57.143	28	145
WP_020984860.1	lcl|NZ_JADHZW010000048.1_cds_WP_000517242.1_2761	92.760	221	221
WP_020984860.1	lcl|NZ_JADHZW010000031.1_cds_WP_001069832.1_1984	28.440	109	221
WP_020984860.1	lcl|NZ_JADHZW010000017.1_cds_WP_001082181.1_792	25.641	78	221
WP_039942433.1	lcl|NZ_JADHZW010000064.1_cds_WP_001046777.1_3347	56.030	398	408
WP_039942433.1	lcl|NZ_JADHZW010000064.1_cds_WP_000384508.1_3345	23.822	382	408
WP_039942433.1	lcl|NZ_JADHZW010000047.1_cds_WP_000402849.1_2732	21.818	220	408
WP_039942433.1	lcl|NZ_JADHZW010000028.1_cds_WP_002097509.1_1700	29.286	140	408
WP_039942433.1	lcl|NZ_JADHZW010000017.1_cds_WP_001082181.1_792	23.256	215	408
WP_039942433.1	lcl|NZ_JADHZW010000031.1_cds_WP_000347675.1_1985	24.299	214	408
WP_020985012.1	lcl|NZ_JADHZW010000064.1_cds_WP_000564977.1_3346	56.322	174	175
WP_020985012.1	lcl|NZ_JADHZW010000052.1_cds_WP_001206947.1_3008	30.070	143	175
WP_010578396.1	lcl|NZ_JADHZW010000064.1_cds_WP_000384508.1_3345	64.356	404	406
WP_010578396.1	lcl|NZ_JADHZW010000064.1_cds_WP_001046777.1_3347	26.799	403	406
WP_010578396.1	lcl|NZ_JADHZW010000047.1_cds_WP_000402849.1_2732	24.545	220	406
WP_010578396.1	lcl|NZ_JADHZW010000031.1_cds_WP_000347675.1_1985	23.077	208	406
