WP_020985020.1	lcl|NZ_AHMX02000071.1_cds_WP_000340715.1_1306	91.463	82	106
WP_010578412.1	lcl|NZ_AHMX02000071.1_cds_WP_000410275.1_1305	91.613	310	314
WP_010578412.1	lcl|NZ_AHMX02000071.1_cds_WP_000723078.1_1257	22.302	278	314
WP_010578412.1	lcl|NZ_AHMX02000033.1_cds_WP_000744700.1_3410	22.256	328	314
WP_010578412.1	lcl|NZ_AHMX02000071.1_cds_WP_000723092.1_1237	23.183	289	314
WP_010578412.1	lcl|NZ_AHMX02000071.1_cds_WP_000567887.1_1255	24.725	182	314
WP_010578411.1	lcl|NZ_AHMX02000077.1_cds_WP_000351733.1_809	38.571	140	185
WP_010578411.1	lcl|NZ_AHMX02000071.1_cds_WP_001047905.1_1274	35.593	177	185
WP_010578410.1	lcl|NZ_AHMX02000071.1_cds_WP_000723078.1_1257	30.530	321	329
WP_010578410.1	lcl|NZ_AHMX02000033.1_cds_WP_000744700.1_3410	31.429	315	329
WP_010578410.1	lcl|NZ_AHMX02000071.1_cds_WP_000723092.1_1237	29.851	335	329
WP_010578410.1	lcl|NZ_AHMX02000008.1_cds_WP_001984071.1_3930	32.026	306	329
WP_010578410.1	lcl|NZ_AHMX02000033.1_cds_WP_000649924.1_3249	30.091	329	329
WP_010578410.1	lcl|NZ_AHMX02000071.1_cds_WP_000567887.1_1255	28.525	305	329
WP_010578410.1	lcl|NZ_AHMX02000008.1_cds_WP_000709511.1_3920	28.182	330	329
WP_010578410.1	lcl|NZ_AHMX02000008.1_cds_WP_000688696.1_3950	28.832	274	329
WP_010578410.1	lcl|NZ_AHMX02000071.1_cds_WP_000410275.1_1305	25.680	331	329
WP_010578410.1	lcl|NZ_AHMX02000077.1_cds_WP_001074781.1_601	28.571	266	329
WP_010578410.1	lcl|NZ_AHMX02000071.1_cds_WP_000460023.1_1253	24.549	277	329
WP_010578410.1	lcl|NZ_AHMX02000029.1_cds_WP_001003557.1_3559	27.200	250	329
WP_020984930.1	lcl|NZ_AHMX02000071.1_cds_WP_000043898.1_1256	28.415	183	267
WP_020984930.1	lcl|NZ_AHMX02000071.1_cds_WP_000842260.1_1236	24.569	232	267
WP_020984930.1	lcl|NZ_AHMX02000008.1_cds_WP_000667727.1_3973	33.636	110	267
WP_020984930.1	lcl|NZ_AHMX02000066.1_cds_WP_000805357.1_1538	36.047	86	267
WP_020984935.1	lcl|NZ_AHMX02000077.1_cds_WP_000291575.1_528	27.329	322	509
WP_020984935.1	lcl|NZ_AHMX02000077.1_cds_WP_000364507.1_529	28.723	94	509
WP_020984935.1	lcl|NZ_AHMX02000077.1_cds_WP_000291575.1_528	27.329	322	509
WP_020984935.1	lcl|NZ_AHMX02000077.1_cds_WP_000364507.1_529	28.723	94	509
WP_010578407.1	lcl|NZ_AHMX02000071.1_cds_WP_000723078.1_1257	23.358	274	330
WP_010578407.1	lcl|NZ_AHMX02000008.1_cds_WP_001984071.1_3930	25.735	272	330
WP_010578407.1	lcl|NZ_AHMX02000029.1_cds_WP_001003557.1_3559	30.041	243	330
WP_010578407.1	lcl|NZ_AHMX02000033.1_cds_WP_000744700.1_3410	26.266	316	330
WP_010578407.1	lcl|NZ_AHMX02000071.1_cds_WP_000723092.1_1237	24.024	333	330
WP_010578407.1	lcl|NZ_AHMX02000033.1_cds_WP_000649924.1_3249	29.644	253	330
WP_010578407.1	lcl|NZ_AHMX02000008.1_cds_WP_000688696.1_3950	25.339	221	330
WP_010578406.1	lcl|NZ_AHMX02000071.1_cds_WP_000575178.1_1243	33.714	350	366
WP_010578406.1	lcl|NZ_AHMX02000071.1_cds_WP_000041233.1_1295	34.202	307	366
WP_010578406.1	lcl|NZ_AHMX02000008.1_cds_WP_001281953.1_3967	27.968	379	366
WP_010578406.1	lcl|NZ_AHMX02000071.1_cds_WP_002078520.1_1280	30.256	390	366
WP_010578406.1	lcl|NZ_AHMX02000071.1_cds_WP_001117632.1_1298	37.864	206	366
WP_010578406.1	lcl|NZ_AHMX02000056.1_cds_WP_000538757.1_1670	29.132	357	366
WP_010578406.1	lcl|NZ_AHMX02000037.1_cds_WP_001982414.1_2774	31.579	190	366
WP_010578405.1	lcl|NZ_AHMX02000071.1_cds_WP_000575178.1_1243	37.398	369	367
WP_010578405.1	lcl|NZ_AHMX02000056.1_cds_WP_000538757.1_1670	31.267	371	367
WP_010578405.1	lcl|NZ_AHMX02000071.1_cds_WP_002078520.1_1280	31.733	375	367
