WP_020985020.1	lcl|NZ_NPDU01000025.1_cds_WP_100785494.1_1795	91.463	82	106
WP_010578412.1	lcl|NZ_NPDU01000025.1_cds_WP_100785493.1_1794	90.000	310	314
WP_010578412.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	21.341	328	314
WP_010578412.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	25.405	185	314
WP_010578412.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	23.741	278	314
WP_010578412.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	22.939	279	314
WP_010578412.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	20.299	335	314
WP_010578412.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	23.923	209	314
WP_010578411.1	lcl|NZ_NPDU01000002.1_cds_WP_100783838.1_1359	37.857	140	185
WP_010578410.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	30.636	346	329
WP_010578410.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	30.476	315	329
WP_010578410.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	31.290	310	329
WP_010578410.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	32.549	255	329
WP_010578410.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	29.217	332	329
WP_010578410.1	lcl|NZ_NPDU01000011.1_cds_WP_100788022.1_446	30.031	323	329
WP_010578410.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	27.083	336	329
WP_010578410.1	lcl|NZ_NPDU01000036.1_cds_WP_100785421.1_2409	29.129	333	329
WP_010578410.1	lcl|NZ_NPDU01000025.1_cds_WP_100788080.1_1748	22.917	288	329
WP_010578410.1	lcl|NZ_NPDU01000025.1_cds_WP_100785493.1_1794	27.356	329	329
WP_010578410.1	lcl|NZ_NPDU01000007.1_cds_WP_100786824.1_3648	25.369	339	329
WP_010578410.1	lcl|NZ_NPDU01000035.1_cds_WP_100784669.1_2363	25.207	242	329
WP_010578410.1	lcl|NZ_NPDU01000025.1_cds_WP_100788082.1_1750	25.568	352	329
WP_010578410.1	lcl|NZ_NPDU01000082.1_cds_WP_100786396.1_4045	25.379	264	329
WP_010578410.1	lcl|NZ_NPDU01000075.1_cds_WP_100786480.1_3860	26.357	258	329
WP_010578410.1	lcl|NZ_NPDU01000041.1_cds_WP_100785072.1_2702	28.682	129	329
WP_010578410.1	lcl|NZ_NPDU01000025.1_cds_WP_100788076.1_1744	27.907	172	329
WP_020984930.1	lcl|NZ_NPDU01000025.1_cds_WP_100785477.1_1776	29.915	234	267
WP_020984930.1	lcl|NZ_NPDU01000006.1_cds_WP_100787580.1_3349	34.211	114	267
WP_020984930.1	lcl|NZ_NPDU01000099.1_cds_WP_100784056.1_4392	23.707	232	267
WP_020984930.1	lcl|NZ_NPDU01000025.1_cds_WP_100788100.1_1751	19.028	247	267
WP_020984930.1	lcl|NZ_NPDU01000007.1_cds_WP_100786755.1_3727	37.705	61	267
WP_020984930.1	lcl|NZ_NPDU01000095.1_cds_WP_207769151.1_4330	34.375	64	267
WP_020984935.1	lcl|NZ_NPDU01000020.1_cds_WP_100787282.1_1408	26.866	335	509
WP_020984935.1	lcl|NZ_NPDU01000020.1_cds_WP_100787283.1_1409	29.787	94	509
WP_020984935.1	lcl|NZ_NPDU01000020.1_cds_WP_100787282.1_1408	26.866	335	509
WP_020984935.1	lcl|NZ_NPDU01000020.1_cds_WP_100787283.1_1409	29.787	94	509
WP_010578407.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	27.240	279	330
WP_010578407.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	28.881	277	330
WP_010578407.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	27.273	264	330
WP_010578407.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	26.769	325	330
WP_010578407.1	lcl|NZ_NPDU01000035.1_cds_WP_100784669.1_2363	28.692	237	330
WP_010578407.1	lcl|NZ_NPDU01000058.1_cds_WP_100784571.1_3311	29.297	256	330
WP_010578407.1	lcl|NZ_NPDU01000011.1_cds_WP_100788022.1_446	28.058	278	330
WP_010578407.1	lcl|NZ_NPDU01000007.1_cds_WP_100786824.1_3648	22.831	219	330
WP_010578407.1	lcl|NZ_NPDU01000025.1_cds_WP_100788082.1_1750	23.827	277	330
WP_010578407.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	23.478	230	330
WP_010578407.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	24.460	139	330
WP_010578407.1	lcl|NZ_NPDU01000082.1_cds_WP_100786396.1_4045	26.471	204	330
WP_010578406.1	lcl|NZ_NPDU01000006.1_cds_WP_207767213.1_3354	29.288	379	366
