WP_020985020.1	lcl|NZ_JAJSDI010000482.1_cds_WP_000340715.1_2535	91.463	82	106
WP_010578412.1	lcl|NZ_JAJSDI010000482.1_cds_WP_000410273.1_2534	91.083	314	314
WP_010578412.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000646255.1_582	28.175	252	314
WP_010578412.1	lcl|NZ_JAJSDI010000013.1_cds_WP_000744695.1_416	22.256	328	314
WP_010578412.1	lcl|NZ_JAJSDI010000188.1_cds_WP_000600891.1_849	24.194	186	314
WP_010578412.1	lcl|NZ_JAJSDI010000377.1_cds_WP_000649929.1_2075	26.606	327	314
WP_010578412.1	lcl|NZ_JAJSDI010000362.1_cds_WP_000723081.1_2014	23.183	289	314
WP_010578412.1	lcl|NZ_JAJSDI010000157.1_cds_WP_001067557.1_579	25.526	333	314
WP_010578412.1	lcl|NZ_JAJSDI010000104.1_cds_WP_002064390.1_48	23.239	284	314
WP_020984893.1	lcl|NZ_JAJSDI010000157.1_cds_WP_240831015.1_584	84.375	256	365
WP_020984893.1	lcl|NZ_JAJSDI010000482.1_cds_WP_240831159.1_2533	87.097	93	365
WP_010578411.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000884059.1_583	95.135	185	185
WP_010578411.1	lcl|NZ_JAJSDI010000005.1_cds_WP_000351733.1_2941	38.571	140	185
WP_010578410.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000646255.1_582	94.225	329	329
WP_010578410.1	lcl|NZ_JAJSDI010000013.1_cds_WP_000744695.1_416	31.429	315	329
WP_010578410.1	lcl|NZ_JAJSDI010000188.1_cds_WP_000600891.1_849	33.725	255	329
WP_010578410.1	lcl|NZ_JAJSDI010000362.1_cds_WP_000723081.1_2014	29.851	335	329
WP_010578410.1	lcl|NZ_JAJSDI010000104.1_cds_WP_002064390.1_48	31.699	306	329
WP_010578410.1	lcl|NZ_JAJSDI010000377.1_cds_WP_000649929.1_2075	30.091	329	329
WP_010578410.1	lcl|NZ_JAJSDI010000397.1_cds_WP_000709511.1_2161	28.182	330	329
WP_010578410.1	lcl|NZ_JAJSDI010000157.1_cds_WP_001067557.1_579	28.852	305	329
WP_010578410.1	lcl|NZ_JAJSDI010000161.1_cds_WP_000601375.1_619	24.549	277	329
WP_010578410.1	lcl|NZ_JAJSDI010000695.1_cds_WP_000688698.1_3204	28.832	274	329
WP_010578410.1	lcl|NZ_JAJSDI010000482.1_cds_WP_000410273.1_2534	27.826	230	329
WP_010578410.1	lcl|NZ_JAJSDI010000513.1_cds_WP_240831184.1_2670	27.007	274	329
WP_010578410.1	lcl|NZ_JAJSDI010000250.1_cds_WP_240831063.1_1341	27.925	265	329
WP_010578410.1	lcl|NZ_JAJSDI010000247.1_cds_WP_240831060.1_1312	26.800	250	329
WP_010578410.1	lcl|NZ_JAJSDI010000161.1_cds_WP_000487319.1_621	26.205	332	329
WP_020984930.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000774259.1_581	88.583	254	267
WP_020984930.1	lcl|NZ_JAJSDI010000161.1_cds_WP_000859505.1_622	27.315	216	267
WP_020984930.1	lcl|NZ_JAJSDI010000188.1_cds_WP_000800439.1_854	25.789	190	267
WP_020984930.1	lcl|NZ_JAJSDI010000362.1_cds_WP_000842260.1_2013	24.569	232	267
WP_020984930.1	lcl|NZ_JAJSDI010000047.1_cds_WP_000667727.1_2517	33.636	110	267
WP_020984930.1	lcl|NZ_JAJSDI010000185.1_cds_WP_000805357.1_833	36.047	86	267
WP_020984935.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000612799.1_580	87.795	508	509
WP_020984935.1	lcl|NZ_JAJSDI010000008.1_cds_WP_000291581.1_3649	27.329	322	509
WP_020984935.1	lcl|NZ_JAJSDI010000008.1_cds_WP_000364504.1_3650	28.723	94	509
WP_020984935.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000612799.1_580	87.795	508	509
WP_020984935.1	lcl|NZ_JAJSDI010000008.1_cds_WP_000291581.1_3649	27.329	322	509
WP_020984935.1	lcl|NZ_JAJSDI010000008.1_cds_WP_000364504.1_3650	28.723	94	509
WP_010578407.1	lcl|NZ_JAJSDI010000157.1_cds_WP_001067557.1_579	96.364	330	330
WP_010578407.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000646255.1_582	29.316	307	330
WP_010578407.1	lcl|NZ_JAJSDI010000188.1_cds_WP_000600891.1_849	27.444	266	330
WP_010578407.1	lcl|NZ_JAJSDI010000104.1_cds_WP_002064390.1_48	26.103	272	330
WP_010578407.1	lcl|NZ_JAJSDI010000013.1_cds_WP_000744695.1_416	27.215	316	330
WP_010578407.1	lcl|NZ_JAJSDI010000247.1_cds_WP_240831060.1_1312	29.218	243	330
WP_010578407.1	lcl|NZ_JAJSDI010000362.1_cds_WP_000723081.1_2014	24.024	333	330
WP_010578407.1	lcl|NZ_JAJSDI010000377.1_cds_WP_000649929.1_2075	29.644	253	330
WP_010578407.1	lcl|NZ_JAJSDI010000695.1_cds_WP_000688698.1_3204	24.434	221	330
WP_010578407.1	lcl|NZ_JAJSDI010000161.1_cds_WP_000601375.1_619	26.119	268	330
WP_010578406.1	lcl|NZ_JAJSDI010000157.1_cds_WP_001198107.1_578	98.087	366	366
WP_010578406.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000608291.1_577	39.726	365	366
WP_010578406.1	lcl|NZ_JAJSDI010000580.1_cds_WP_240831236.1_2886	33.529	340	366
WP_010578406.1	lcl|NZ_JAJSDI010000560.1_cds_WP_001281953.1_2820	27.968	379	366
WP_010578406.1	lcl|NZ_JAJSDI010000096.1_cds_WP_000346041.1_3758	27.809	356	366
WP_010578406.1	lcl|NZ_JAJSDI010000179.1_cds_WP_000538755.1_767	29.412	357	366
WP_010578406.1	lcl|NZ_JAJSDI010000188.1_cds_WP_000947841.1_850	26.377	345	366
WP_010578406.1	lcl|NZ_JAJSDI010000391.1_cds_WP_001982414.1_2149	31.579	190	366
WP_010578405.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000608291.1_577	95.640	367	367
WP_010578405.1	lcl|NZ_JAJSDI010000157.1_cds_WP_001198107.1_578	40.000	365	367
WP_010578405.1	lcl|NZ_JAJSDI010000580.1_cds_WP_240831236.1_2886	37.119	361	367
WP_010578405.1	lcl|NZ_JAJSDI010000179.1_cds_WP_000538755.1_767	31.267	371	367
WP_010578405.1	lcl|NZ_JAJSDI010000560.1_cds_WP_001281953.1_2820	29.948	384	367
WP_010578405.1	lcl|NZ_JAJSDI010000096.1_cds_WP_000346041.1_3758	26.648	364	367
WP_010578405.1	lcl|NZ_JAJSDI010000188.1_cds_WP_000947841.1_850	26.124	356	367
WP_010578405.1	lcl|NZ_JAJSDI010000391.1_cds_WP_001982414.1_2149	25.698	358	367
WP_020984976.1	lcl|NZ_JAJSDI010000738.1_cds_WP_240831358.1_3320	93.248	311	544
WP_020984976.1	lcl|NZ_JAJSDI010000157.1_cds_WP_240831014.1_576	93.210	162	544
WP_020984976.1	lcl|NZ_JAJSDI010000738.1_cds_WP_240831358.1_3320	93.248	311	544
WP_020984976.1	lcl|NZ_JAJSDI010000157.1_cds_WP_240831014.1_576	93.210	162	544
WP_010578402.1	lcl|NZ_JAJSDI010000765.1_cds_WP_240831387.1_3377	95.769	260	265
WP_010578402.1	lcl|NZ_JAJSDI010000468.1_cds_WP_001002662.1_2473	45.267	243	265
WP_020984841.1	lcl|NZ_JAJSDI010000669.1_cds_WP_001246623.1_3136	91.935	310	310
WP_020984841.1	lcl|NZ_JAJSDI010000052.1_cds_WP_000501205.1_2730	37.171	304	310
WP_020984841.1	lcl|NZ_JAJSDI010000017.1_cds_WP_001183714.1_794	27.881	269	310
WP_020984841.1	lcl|NZ_JAJSDI010000147.1_cds_WP_000279890.1_477	23.282	262	310
WP_020984841.1	lcl|NZ_JAJSDI010000669.1_cds_WP_001246623.1_3136	91.935	310	310
WP_020984841.1	lcl|NZ_JAJSDI010000052.1_cds_WP_000501205.1_2730	37.171	304	310
WP_020984841.1	lcl|NZ_JAJSDI010000017.1_cds_WP_001183714.1_794	27.881	269	310
WP_020984841.1	lcl|NZ_JAJSDI010000147.1_cds_WP_000279890.1_477	23.282	262	310
WP_010578401.1	lcl|NZ_JAJSDI010000288.1_cds_WP_000479984.1_1572	93.561	264	264
WP_010578400.1	lcl|NZ_JAJSDI010000288.1_cds_WP_000715958.1_1571	95.349	129	130
WP_010578399.1	lcl|NZ_JAJSDI010000288.1_cds_WP_001088861.1_1570	81.379	145	145
