WP_020985020.1	lcl|NZ_AFJZ01000786.1_cds_WP_000340715.1_44	91.463	82	106
WP_010578412.1	lcl|NZ_AFJZ01000786.1_cds_WP_000410271.1_43	91.336	277	314
WP_010578412.1	lcl|NZ_AFJZ01000316.1_cds_LEP2GSC100_RS21845_2355	87.879	33	314
WP_010578412.1	lcl|NZ_AFJZ01000316.1_cds_WP_000093099.1_2335	55.556	63	314
WP_010578412.1	lcl|NZ_AFJZ01000316.1_cds_WP_000646250.1_2352	28.175	252	314
WP_010578412.1	lcl|NZ_AFJZ01000285.1_cds_WP_000744700.1_2876	22.256	328	314
WP_010578412.1	lcl|NZ_AFJZ01000365.1_cds_WP_000600889.1_1861	24.194	186	314
WP_010578412.1	lcl|NZ_AFJZ01000718.1_cds_WP_000723090.1_332	23.183	289	314
WP_010578412.1	lcl|NZ_AFJZ01000316.1_cds_WP_001067557.1_2349	25.526	333	314
WP_020984893.1	lcl|NZ_AFJZ01000316.1_cds_WP_000604524.1_2354	84.932	365	365
WP_010578411.1	lcl|NZ_AFJZ01000316.1_cds_WP_000884059.1_2353	95.135	185	185
WP_010578411.1	lcl|NZ_AFJZ01000290.1_cds_WP_000351733.1_2816	38.571	140	185
WP_010578410.1	lcl|NZ_AFJZ01000316.1_cds_WP_000646250.1_2352	93.921	329	329
WP_010578410.1	lcl|NZ_AFJZ01000285.1_cds_WP_000744700.1_2876	31.429	315	329
WP_010578410.1	lcl|NZ_AFJZ01000365.1_cds_WP_000600889.1_1861	33.333	255	329
WP_010578410.1	lcl|NZ_AFJZ01000718.1_cds_WP_000723090.1_332	29.851	335	329
WP_010578410.1	lcl|NZ_AFJZ01000545.1_cds_WP_001984071.1_827	32.026	306	329
WP_010578410.1	lcl|NZ_AFJZ01000406.1_cds_WP_000649928.1_1586	30.091	329	329
WP_010578410.1	lcl|NZ_AFJZ01000721.1_cds_WP_000709511.1_303	28.182	330	329
WP_010578410.1	lcl|NZ_AFJZ01000316.1_cds_WP_001067557.1_2349	28.852	305	329
WP_010578410.1	lcl|NZ_AFJZ01000497.1_cds_WP_000688695.1_1212	28.832	274	329
WP_010578410.1	lcl|NZ_AFJZ01000170.1_cds_WP_000601375.1_3257	24.549	277	329
WP_010578410.1	lcl|NZ_AFJZ01000132.1_cds_WP_000475899.1_3385	26.506	249	329
WP_010578410.1	lcl|NZ_AFJZ01000786.1_cds_WP_000410271.1_43	26.812	276	329
WP_010578410.1	lcl|NZ_AFJZ01000363.1_cds_WP_001074785.1_1885	28.302	265	329
WP_010578410.1	lcl|NZ_AFJZ01000711.1_cds_WP_001003555.1_423	27.200	250	329
WP_010578410.1	lcl|NZ_AFJZ01000189.1_cds_WP_000487322.1_3213	26.205	332	329
WP_020984930.1	lcl|NZ_AFJZ01000316.1_cds_WP_000774262.1_2351	88.189	254	267
WP_020984930.1	lcl|NZ_AFJZ01000189.1_cds_WP_000859505.1_3212	27.315	216	267
WP_020984930.1	lcl|NZ_AFJZ01000175.1_cds_WP_000800438.1_3242	25.789	190	267
