WP_020985020.1	lcl|NZ_AOVI01000120.1_cds_WP_000340715.1_2886	91.463	82	106
WP_010578412.1	lcl|NZ_AOVI01000120.1_cds_WP_000410273.1_2885	91.083	314	314
WP_010578412.1	lcl|NZ_AOVI01000120.1_cds_WP_000093099.1_2865	55.556	63	314
WP_010578412.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	28.175	252	314
WP_010578412.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	22.256	328	314
WP_010578412.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	24.194	186	314
WP_010578412.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	23.183	289	314
WP_010578412.1	lcl|NZ_AOVI01000120.1_cds_WP_001067557.1_2879	25.526	333	314
WP_020984893.1	lcl|NZ_AOVI01000120.1_cds_WP_000604524.1_2884	84.932	365	365
WP_010578411.1	lcl|NZ_AOVI01000120.1_cds_WP_000884059.1_2883	95.135	185	185
WP_010578411.1	lcl|NZ_AOVI01000021.1_cds_WP_000351733.1_632	38.571	140	185
WP_010578410.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	93.921	329	329
WP_010578410.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	31.429	315	329
WP_010578410.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	33.333	255	329
WP_010578410.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	29.851	335	329
WP_010578410.1	lcl|NZ_AOVI01000012.1_cds_WP_001984071.1_163	32.026	306	329
WP_010578410.1	lcl|NZ_AOVI01000030.1_cds_WP_000649925.1_854	30.091	329	329
WP_010578410.1	lcl|NZ_AOVI01000104.1_cds_WP_000709511.1_2364	28.182	330	329
WP_010578410.1	lcl|NZ_AOVI01000120.1_cds_WP_001067557.1_2879	28.852	305	329
WP_010578410.1	lcl|NZ_AOVI01000093.1_cds_WP_000688695.1_2049	28.832	274	329
WP_010578410.1	lcl|NZ_AOVI01000120.1_cds_WP_000601375.1_2829	24.549	277	329
WP_010578410.1	lcl|NZ_AOVI01000120.1_cds_WP_000410273.1_2885	27.826	230	329
WP_010578410.1	lcl|NZ_AOVI01000120.1_cds_WP_000475904.1_2820	27.007	274	329
WP_010578410.1	lcl|NZ_AOVI01000021.1_cds_WP_001074785.1_427	28.302	265	329
WP_010578410.1	lcl|NZ_AOVI01000096.1_cds_WP_001003555.1_2107	27.200	250	329
WP_010578410.1	lcl|NZ_AOVI01000120.1_cds_WP_000487322.1_2831	26.205	332	329
WP_020984930.1	lcl|NZ_AOVI01000120.1_cds_WP_000774262.1_2881	88.189	254	267
WP_020984930.1	lcl|NZ_AOVI01000120.1_cds_WP_000859505.1_2832	27.315	216	267
WP_020984930.1	lcl|NZ_AOVI01000120.1_cds_WP_002969399.1_2851	25.789	190	267
WP_020984930.1	lcl|NZ_AOVI01000064.1_cds_WP_000842260.1_1413	24.569	232	267
WP_020984930.1	lcl|NZ_AOVI01000123.1_cds_WP_000667727.1_2981	33.636	110	267
WP_020984930.1	lcl|NZ_AOVI01000058.1_cds_WP_000805357.1_1292	36.047	86	267
WP_020984935.1	lcl|NZ_AOVI01000120.1_cds_WP_000612797.1_2880	87.402	508	509
WP_020984935.1	lcl|NZ_AOVI01000020.1_cds_WP_000291591.1_351	27.329	322	509
WP_020984935.1	lcl|NZ_AOVI01000020.1_cds_WP_000364507.1_352	28.723	94	509
WP_020984935.1	lcl|NZ_AOVI01000120.1_cds_WP_000612797.1_2880	87.402	508	509
WP_020984935.1	lcl|NZ_AOVI01000020.1_cds_WP_000291591.1_351	27.329	322	509
WP_020984935.1	lcl|NZ_AOVI01000020.1_cds_WP_000364507.1_352	28.723	94	509
WP_010578407.1	lcl|NZ_AOVI01000120.1_cds_WP_001067557.1_2879	96.364	330	330
WP_010578407.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	28.990	307	330
WP_010578407.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	27.068	266	330
WP_010578407.1	lcl|NZ_AOVI01000012.1_cds_WP_001984071.1_163	25.735	272	330
WP_010578407.1	lcl|NZ_AOVI01000096.1_cds_WP_001003555.1_2107	30.041	243	330
WP_010578407.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	26.266	316	330
WP_010578407.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	24.024	333	330
WP_010578407.1	lcl|NZ_AOVI01000030.1_cds_WP_000649925.1_854	29.644	253	330
WP_010578407.1	lcl|NZ_AOVI01000093.1_cds_WP_000688695.1_2049	25.339	221	330
WP_010578407.1	lcl|NZ_AOVI01000120.1_cds_WP_000601375.1_2829	26.119	268	330
WP_010578406.1	lcl|NZ_AOVI01000120.1_cds_WP_001198107.1_2878	98.087	366	366
WP_010578406.1	lcl|NZ_AOVI01000120.1_cds_WP_000608295.1_2877	40.000	365	366
WP_010578406.1	lcl|NZ_AOVI01000120.1_cds_WP_000575178.1_2809	33.714	350	366
WP_010578406.1	lcl|NZ_AOVI01000116.1_cds_WP_001281953.1_2721	27.968	379	366
WP_010578406.1	lcl|NZ_AOVI01000120.1_cds_WP_000346036.1_2848	27.809	356	366
WP_010578406.1	lcl|NZ_AOVI01000120.1_cds_WP_000582222.1_2867	32.394	355	366
WP_010578406.1	lcl|NZ_AOVI01000099.1_cds_WP_000538752.1_2224	29.132	357	366
WP_010578406.1	lcl|NZ_AOVI01000120.1_cds_WP_000947844.1_2855	26.667	345	366
WP_010578406.1	lcl|NZ_AOVI01000122.1_cds_WP_001982414.1_2959	31.579	190	366
WP_010578405.1	lcl|NZ_AOVI01000120.1_cds_WP_000608295.1_2877	96.185	367	367
WP_010578405.1	lcl|NZ_AOVI01000120.1_cds_WP_001198107.1_2878	40.000	365	367
WP_010578405.1	lcl|NZ_AOVI01000120.1_cds_WP_000575178.1_2809	37.398	369	367
WP_010578405.1	lcl|NZ_AOVI01000099.1_cds_WP_000538752.1_2224	31.267	371	367
WP_010578405.1	lcl|NZ_AOVI01000120.1_cds_WP_000582222.1_2867	35.077	325	367
WP_010578405.1	lcl|NZ_AOVI01000116.1_cds_WP_001281953.1_2721	29.948	384	367
WP_010578405.1	lcl|NZ_AOVI01000120.1_cds_WP_000346036.1_2848	26.374	364	367
WP_010578405.1	lcl|NZ_AOVI01000120.1_cds_WP_000947844.1_2855	26.404	356	367
WP_010578405.1	lcl|NZ_AOVI01000122.1_cds_WP_001982414.1_2959	25.698	358	367
WP_010578405.1	lcl|NZ_AOVI01000021.1_cds_WP_000365890.1_597	33.708	89	367
WP_020984976.1	lcl|NZ_AOVI01000120.1_cds_WP_000689743.1_2876	92.831	544	544
WP_020984976.1	lcl|NZ_AOVI01000120.1_cds_WP_000689743.1_2876	92.831	544	544
WP_010578402.1	lcl|NZ_AOVI01000120.1_cds_WP_000342713.1_2875	95.094	265	265
WP_010578402.1	lcl|NZ_AOVI01000025.1_cds_WP_001002663.1_738	45.267	243	265
WP_020984841.1	lcl|NZ_AOVI01000120.1_cds_WP_001246618.1_2874	91.613	310	310
WP_020984841.1	lcl|NZ_AOVI01000087.1_cds_WP_017855562.1_1944	37.171	304	310
WP_020984841.1	lcl|NZ_AOVI01000105.1_cds_WP_001183723.1_2369	27.881	269	310
WP_020984841.1	lcl|NZ_AOVI01000134.1_cds_WP_000279894.1_3320	23.664	262	310
WP_020984841.1	lcl|NZ_AOVI01000120.1_cds_WP_001246618.1_2874	91.613	310	310
WP_020984841.1	lcl|NZ_AOVI01000087.1_cds_WP_017855562.1_1944	37.171	304	310
WP_020984841.1	lcl|NZ_AOVI01000105.1_cds_WP_001183723.1_2369	27.881	269	310
WP_020984841.1	lcl|NZ_AOVI01000134.1_cds_WP_000279894.1_3320	23.664	262	310
WP_010578401.1	lcl|NZ_AOVI01000120.1_cds_WP_000479982.1_2873	92.803	264	264
WP_010578400.1	lcl|NZ_AOVI01000120.1_cds_WP_000715958.1_2872	95.349	129	130
