WP_020985020.1	lcl|NZ_FTNA01000004.1_cds_WP_000340715.1_3466	91.463	82	106
WP_010578412.1	lcl|NZ_FTNA01000004.1_cds_WP_000410273.1_3465	91.083	314	314
WP_010578412.1	lcl|NZ_FTNA01000004.1_cds_WP_000093099.1_3445	55.556	63	314
WP_010578412.1	lcl|NZ_FTNA01000004.1_cds_WP_000646250.1_3462	28.175	252	314
WP_010578412.1	lcl|NZ_FTNA01000010.1_cds_WP_000744700.1_2122	22.256	328	314
WP_010578412.1	lcl|NZ_FTNA01000004.1_cds_WP_000600889.1_3436	24.194	186	314
WP_010578412.1	lcl|NZ_FTNA01000004.1_cds_WP_000723090.1_3383	23.183	289	314
WP_010578412.1	lcl|NZ_FTNA01000004.1_cds_WP_001067557.1_3459	25.526	333	314
WP_020984893.1	lcl|NZ_FTNA01000004.1_cds_WP_000604524.1_3464	84.932	365	365
WP_010578411.1	lcl|NZ_FTNA01000004.1_cds_WP_000884059.1_3463	95.135	185	185
WP_010578411.1	lcl|NZ_FTNA01000002.1_cds_WP_000351733.1_988	38.571	140	185
WP_010578410.1	lcl|NZ_FTNA01000004.1_cds_WP_000646250.1_3462	93.921	329	329
WP_010578410.1	lcl|NZ_FTNA01000010.1_cds_WP_000744700.1_2122	31.429	315	329
WP_010578410.1	lcl|NZ_FTNA01000004.1_cds_WP_000600889.1_3436	33.333	255	329
WP_010578410.1	lcl|NZ_FTNA01000004.1_cds_WP_000723090.1_3383	29.851	335	329
WP_010578410.1	lcl|NZ_FTNA01000025.1_cds_WP_001984071.1_2884	32.026	306	329
WP_010578410.1	lcl|NZ_FTNA01000012.1_cds_WP_000649925.1_2353	30.091	329	329
WP_010578410.1	lcl|NZ_FTNA01000049.1_cds_WP_000709511.1_15	28.182	330	329
WP_010578410.1	lcl|NZ_FTNA01000004.1_cds_WP_001067557.1_3459	28.852	305	329
WP_010578410.1	lcl|NZ_FTNA01000004.1_cds_WP_000601375.1_3409	24.549	277	329
WP_010578410.1	lcl|NZ_FTNA01000025.1_cds_BW942_RS16570_2864	28.832	274	329
WP_010578410.1	lcl|NZ_FTNA01000004.1_cds_WP_000410273.1_3465	27.826	230	329
WP_010578410.1	lcl|NZ_FTNA01000004.1_cds_WP_000475904.1_3400	27.007	274	329
WP_010578410.1	lcl|NZ_FTNA01000002.1_cds_WP_001074785.1_1192	28.302	265	329
WP_010578410.1	lcl|NZ_FTNA01000017.1_cds_WP_001003555.1_2049	27.200	250	329
WP_010578410.1	lcl|NZ_FTNA01000004.1_cds_WP_000487322.1_3411	26.205	332	329
