WP_020985020.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725873.1_2690	97.561	82	106
WP_010578412.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725867.1_2691	96.774	310	314
WP_010578412.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	22.277	202	314
WP_010578412.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	23.077	325	314
WP_010578412.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669957.1_3681	25.275	182	314
WP_010578412.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	22.420	281	314
WP_010578412.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	25.726	241	314
WP_010578412.1	lcl|NZ_JADDXJ010000108.1_cds_WP_011669202.1_97	30.303	132	314
WP_010578412.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	21.429	168	314
WP_010578411.1	lcl|NZ_JADDXJ010000001.1_cds_WP_002750963.1_1149	32.911	158	185
WP_010578411.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669938.1_3700	35.593	177	185
WP_010578410.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	31.034	319	329
WP_010578410.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	32.143	308	329
WP_010578410.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	29.841	315	329
WP_010578410.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	30.746	335	329
WP_010578410.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669957.1_3681	28.197	305	329
WP_010578410.1	lcl|NZ_JADDXJ010000011.1_cds_WP_002754065.1_289	28.182	330	329
WP_010578410.1	lcl|NZ_JADDXJ010000008.1_cds_WP_193817147.1_3487	28.527	319	329
WP_010578410.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	26.979	341	329
WP_010578410.1	lcl|NZ_JADDXJ010000003.1_cds_IQA86_RS01310_2128	25.606	289	329
WP_010578410.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725867.1_2691	27.826	230	329
WP_010578410.1	lcl|NZ_JADDXJ010000089.1_cds_WP_002751102.1_3440	26.792	265	329
WP_010578410.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669959.1_3679	26.941	219	329
WP_010578410.1	lcl|NZ_JADDXJ010000083.1_cds_WP_193817227.1_3359	28.049	246	329
WP_010578410.1	lcl|NZ_JADDXJ010000108.1_cds_WP_011669202.1_97	23.867	331	329
WP_020984930.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816901.1_3682	27.919	197	267
WP_020984930.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669974.1_3660	25.431	232	267
WP_020984930.1	lcl|NZ_JADDXJ010000035.1_cds_WP_061208961.1_1920	35.955	89	267
WP_020984930.1	lcl|NZ_JADDXJ010000076.1_cds_WP_002766579.1_3214	37.647	85	267
WP_020984930.1	lcl|NZ_JADDXJ010000114.1_cds_IQA86_RS15820_229	24.490	196	267
WP_020984935.1	lcl|NZ_JADDXJ010000005.1_cds_WP_193817070.1_2768	28.041	296	509
WP_020984935.1	lcl|NZ_JADDXJ010000005.1_cds_WP_002751286.1_2767	30.435	115	509
WP_020984935.1	lcl|NZ_JADDXJ010000005.1_cds_WP_193817070.1_2768	28.041	296	509
WP_020984935.1	lcl|NZ_JADDXJ010000005.1_cds_WP_002751286.1_2767	30.435	115	509
WP_010578407.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	27.306	271	330
