WP_020985020.1	lcl|NZ_JQQK01000061.1_cds_WP_000340715.1_1843	91.463	82	106
WP_010578412.1	lcl|NZ_JQQK01000061.1_cds_WP_000410274.1_1844	91.613	310	314
WP_010578412.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	22.302	278	314
WP_010578412.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	22.256	328	314
WP_010578412.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	23.183	289	314
WP_010578412.1	lcl|NZ_JQQK01000061.1_cds_WP_061243595.1_1895	24.725	182	314
WP_010578411.1	lcl|NZ_JQQK01000060.1_cds_WP_000351733.1_1808	38.571	140	185
WP_010578411.1	lcl|NZ_JQQK01000061.1_cds_WP_001047905.1_1875	35.593	177	185
WP_010578410.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	30.530	321	329
WP_010578410.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	31.429	315	329
WP_010578410.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	29.851	335	329
WP_010578410.1	lcl|NZ_JQQK01000047.1_cds_WP_001984071.1_1466	32.026	306	329
WP_010578410.1	lcl|NZ_JQQK01000128.1_cds_WP_000649923.1_3140	30.091	329	329
WP_010578410.1	lcl|NZ_JQQK01000061.1_cds_WP_061243595.1_1895	28.525	305	329
WP_010578410.1	lcl|NZ_JQQK01000142.1_cds_WP_000709513.1_3373	28.182	330	329
WP_010578410.1	lcl|NZ_JQQK01000047.1_cds_WP_000688696.1_1446	28.832	274	329
WP_010578410.1	lcl|NZ_JQQK01000061.1_cds_WP_000410274.1_1844	27.686	242	329
WP_010578410.1	lcl|NZ_JQQK01000049.1_cds_WP_001074784.1_1510	28.302	265	329
WP_010578410.1	lcl|NZ_JQQK01000061.1_cds_WP_000460023.1_1897	24.549	277	329
WP_010578410.1	lcl|NZ_JQQK01000014.1_cds_WP_001003557.1_405	27.200	250	329
WP_020984930.1	lcl|NZ_JQQK01000061.1_cds_WP_061243593.1_1894	28.415	183	267
WP_020984930.1	lcl|NZ_JQQK01000061.1_cds_WP_000842260.1_1914	24.569	232	267
WP_020984930.1	lcl|NZ_JQQK01000095.1_cds_WP_000667727.1_2566	33.636	110	267
WP_020984930.1	lcl|NZ_JQQK01000016.1_cds_WP_000805357.1_434	36.047	86	267
WP_020984935.1	lcl|NZ_JQQK01000053.1_cds_WP_000291586.1_1614	27.329	322	509
