WP_020985020.1	lcl|NZ_RQGR01000036.1_cds_WP_135752209.1_2204	62.162	74	106
WP_010578412.1	lcl|NZ_RQGR01000036.1_cds_WP_135752210.1_2205	84.194	310	314
WP_010578412.1	lcl|NZ_RQGR01000036.1_cds_WP_135752225.1_2220	23.176	233	314
WP_010578412.1	lcl|NZ_RQGR01000029.1_cds_WP_135751832.1_1212	22.500	320	314
WP_010578412.1	lcl|NZ_RQGR01000036.1_cds_WP_135752246.1_2245	26.543	162	314
WP_010578412.1	lcl|NZ_RQGR01000036.1_cds_WP_135752267.1_2267	25.556	180	314
WP_010578412.1	lcl|NZ_RQGR01000029.1_cds_WP_135642853.1_635	24.522	314	314
WP_010578412.1	lcl|NZ_RQGR01000007.1_cds_WP_135750363.1_3128	22.024	168	314
WP_010578411.1	lcl|NZ_RQGR01000036.1_cds_WP_135640922.1_2638	31.765	170	185
WP_010578410.1	lcl|NZ_RQGR01000036.1_cds_WP_135752225.1_2220	32.812	320	329
WP_010578410.1	lcl|NZ_RQGR01000029.1_cds_WP_135751832.1_1212	29.299	314	329
WP_010578410.1	lcl|NZ_RQGR01000029.1_cds_WP_135642853.1_635	31.098	328	329
WP_010578410.1	lcl|NZ_RQGR01000036.1_cds_WP_135752267.1_2267	29.167	336	329
WP_010578410.1	lcl|NZ_RQGR01000007.1_cds_WP_135750363.1_3128	27.457	346	329
WP_010578410.1	lcl|NZ_RQGR01000029.1_cds_WP_135751816.1_1185	28.349	321	329
WP_010578410.1	lcl|NZ_RQGR01000036.1_cds_WP_135752246.1_2245	25.846	325	329
WP_010578410.1	lcl|NZ_RQGR01000029.1_cds_WP_015676887.1_821	27.711	332	329
WP_010578410.1	lcl|NZ_RQGR01000036.1_cds_WP_135752210.1_2205	26.899	316	329
WP_010578410.1	lcl|NZ_RQGR01000029.1_cds_WP_135751631.1_878	27.600	250	329
WP_010578410.1	lcl|NZ_RQGR01000029.1_cds_WP_135751610.1_850	22.747	233	329
WP_010578410.1	lcl|NZ_RQGR01000007.1_cds_WP_210414291.1_3139	25.484	310	329
WP_010578410.1	lcl|NZ_RQGR01000029.1_cds_WP_135751861.1_1265	29.600	250	329
WP_010578410.1	lcl|NZ_RQGR01000029.1_cds_WP_135751626.1_869	23.985	271	329
WP_010578410.1	lcl|NZ_RQGR01000036.1_cds_WP_135752252.1_2252	25.417	240	329
WP_010578410.1	lcl|NZ_RQGR01000012.1_cds_WP_135750874.1_2029	26.404	178	329
WP_010578410.1	lcl|NZ_RQGR01000036.1_cds_WP_135752282.1_2283	24.151	265	329
WP_020984930.1	lcl|NZ_RQGR01000036.1_cds_WP_135752230.1_2225	26.531	196	267
WP_020984930.1	lcl|NZ_RQGR01000036.1_cds_WP_135752295.1_2344	24.906	265	267
WP_020984930.1	lcl|NZ_RQGR01000029.1_cds_WP_135751654.1_908	34.259	108	267
WP_020984930.1	lcl|NZ_RQGR01000036.1_cds_WP_135752268.1_2268	23.372	261	267
WP_020984930.1	lcl|NZ_RQGR01000036.1_cds_WP_135752243.1_2240	20.096	209	267
WP_020984930.1	lcl|NZ_RQGR01000029.1_cds_WP_135751564.1_750	26.437	174	267
WP_020984930.1	lcl|NZ_RQGR01000007.1_cds_WP_135643829.1_3127	27.083	192	267
WP_020984935.1	lcl|NZ_RQGR01000036.1_cds_WP_135640993.1_2616	25.959	339	509
WP_020984935.1	lcl|NZ_RQGR01000036.1_cds_WP_135752449.1_2615	28.696	115	509
