WP_020985020.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000340715.1_1196	91.463	82	106
WP_010578412.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000410273.1_1195	91.083	314	314
WP_010578412.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000093099.1_1175	55.556	63	314
WP_010578412.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000646250.1_1192	28.175	252	314
WP_010578412.1	lcl|NZ_JAGGCP010000007.1_cds_WP_000744700.1_1342	22.256	328	314
WP_010578412.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000600889.1_1166	24.194	186	314
WP_010578412.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000723090.1_1113	23.183	289	314
WP_010578412.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001067557.1_1189	25.526	333	314
WP_020984893.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000604524.1_1194	84.932	365	365
WP_010578411.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000884059.1_1193	95.135	185	185
WP_010578411.1	lcl|NZ_JAGGCP010000002.1_cds_WP_000351733.1_344	38.571	140	185
WP_010578410.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000646250.1_1192	93.921	329	329
WP_010578410.1	lcl|NZ_JAGGCP010000007.1_cds_WP_000744700.1_1342	31.429	315	329
WP_010578410.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000600889.1_1166	33.333	255	329
WP_010578410.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000723090.1_1113	29.851	335	329
WP_010578410.1	lcl|NZ_JAGGCP010000045.1_cds_WP_001984071.1_3436	32.026	306	329
WP_010578410.1	lcl|NZ_JAGGCP010000009.1_cds_WP_000649925.1_1576	30.091	329	329
WP_010578410.1	lcl|NZ_JAGGCP010000059.1_cds_WP_000709511.1_3682	28.182	330	329
WP_010578410.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001067557.1_1189	28.852	305	329
WP_010578410.1	lcl|NZ_JAGGCP010000043.1_cds_WP_000688695.1_3415	28.832	274	329
WP_010578410.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000601375.1_1139	24.549	277	329
WP_010578410.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000410273.1_1195	27.826	230	329
WP_010578410.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000475904.1_1130	27.007	274	329
WP_010578410.1	lcl|NZ_JAGGCP010000002.1_cds_WP_001074785.1_549	28.302	265	329
WP_010578410.1	lcl|NZ_JAGGCP010000019.1_cds_WP_001003555.1_2422	27.200	250	329
WP_010578410.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000487322.1_1141	26.205	332	329
WP_020984930.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000774262.1_1191	88.189	254	267
WP_020984930.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000859505.1_1142	27.315	216	267
WP_020984930.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000800438.1_1161	25.789	190	267
WP_020984930.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000842260.1_1112	24.569	232	267
WP_020984930.1	lcl|NZ_JAGGCP010000024.1_cds_WP_000667727.1_2757	33.636	110	267
WP_020984930.1	lcl|NZ_JAGGCP010000021.1_cds_WP_000805357.1_2612	36.047	86	267
WP_020984935.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000612797.1_1190	87.402	508	509
WP_020984935.1	lcl|NZ_JAGGCP010000020.1_cds_WP_000291591.1_2548	27.329	322	509
WP_020984935.1	lcl|NZ_JAGGCP010000020.1_cds_WP_000364507.1_2547	28.723	94	509
WP_020984935.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000612797.1_1190	87.402	508	509
WP_020984935.1	lcl|NZ_JAGGCP010000020.1_cds_WP_000291591.1_2548	27.329	322	509
WP_020984935.1	lcl|NZ_JAGGCP010000020.1_cds_WP_000364507.1_2547	28.723	94	509
WP_010578407.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001067557.1_1189	96.364	330	330
WP_010578407.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000646250.1_1192	28.990	307	330
WP_010578407.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000600889.1_1166	27.068	266	330
WP_010578407.1	lcl|NZ_JAGGCP010000045.1_cds_WP_001984071.1_3436	25.735	272	330
WP_010578407.1	lcl|NZ_JAGGCP010000019.1_cds_WP_001003555.1_2422	30.041	243	330
WP_010578407.1	lcl|NZ_JAGGCP010000007.1_cds_WP_000744700.1_1342	26.266	316	330
WP_010578407.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000723090.1_1113	24.024	333	330
WP_010578407.1	lcl|NZ_JAGGCP010000009.1_cds_WP_000649925.1_1576	29.644	253	330
WP_010578407.1	lcl|NZ_JAGGCP010000043.1_cds_WP_000688695.1_3415	25.339	221	330
WP_010578407.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000601375.1_1139	26.119	268	330
WP_010578406.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001198107.1_1188	98.087	366	366
WP_010578406.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000608295.1_1187	40.000	365	366
WP_010578406.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000575178.1_1119	33.714	350	366
WP_010578406.1	lcl|NZ_JAGGCP010000043.1_cds_WP_001281953.1_3401	27.968	379	366
WP_010578406.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000346036.1_1158	27.809	356	366
WP_010578406.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000582222.1_1177	32.394	355	366
WP_010578406.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000538752.1_868	29.132	357	366
WP_010578406.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000947844.1_1165	26.667	345	366
WP_010578406.1	lcl|NZ_JAGGCP010000014.1_cds_WP_001982414.1_2039	31.579	190	366
WP_010578405.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000608295.1_1187	96.185	367	367
WP_010578405.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001198107.1_1188	40.000	365	367
WP_010578405.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000575178.1_1119	37.398	369	367
WP_010578405.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000538752.1_868	31.267	371	367
WP_010578405.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000582222.1_1177	35.077	325	367
WP_010578405.1	lcl|NZ_JAGGCP010000043.1_cds_WP_001281953.1_3401	29.948	384	367
WP_010578405.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000346036.1_1158	26.374	364	367
WP_010578405.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000947844.1_1165	26.404	356	367
WP_010578405.1	lcl|NZ_JAGGCP010000014.1_cds_WP_001982414.1_2039	25.698	358	367
WP_010578405.1	lcl|NZ_JAGGCP010000002.1_cds_WP_000365890.1_379	33.708	89	367
WP_020984976.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000689743.1_1186	92.831	544	544
WP_020984976.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000689743.1_1186	92.831	544	544
WP_010578402.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000342713.1_1185	95.094	265	265
WP_010578402.1	lcl|NZ_JAGGCP010000054.1_cds_WP_001002663.1_3625	45.267	243	265
WP_020984841.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001246618.1_1184	91.613	310	310
WP_020984841.1	lcl|NZ_JAGGCP010000033.1_cds_WP_000501205.1_3123	37.171	304	310
WP_020984841.1	lcl|NZ_JAGGCP010000032.1_cds_WP_001183723.1_3106	27.881	269	310
WP_020984841.1	lcl|NZ_JAGGCP010000015.1_cds_WP_000279894.1_2176	23.664	262	310
WP_020984841.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001246618.1_1184	91.613	310	310
WP_020984841.1	lcl|NZ_JAGGCP010000033.1_cds_WP_000501205.1_3123	37.171	304	310
WP_020984841.1	lcl|NZ_JAGGCP010000032.1_cds_WP_001183723.1_3106	27.881	269	310
WP_020984841.1	lcl|NZ_JAGGCP010000015.1_cds_WP_000279894.1_2176	23.664	262	310
WP_010578401.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000479982.1_1183	92.803	264	264
WP_010578400.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000715958.1_1182	95.349	129	130
WP_010578399.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001088866.1_1181	80.690	145	145
WP_010578399.1	lcl|NZ_JAGGCP010000001.1_cds_WP_002069656.1_70	57.143	28	145
WP_020984860.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000517242.1_1180	92.760	221	221
WP_020984860.1	lcl|NZ_JAGGCP010000008.1_cds_WP_001069834.1_1502	28.440	109	221
WP_020984860.1	lcl|NZ_JAGGCP010000007.1_cds_WP_001082180.1_1313	25.641	78	221
WP_039942433.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001015422.1_1178	24.599	374	408
WP_039942433.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001206409.1_1170	24.845	161	408
WP_039942433.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000661932.1_1145	26.241	141	408
WP_039942433.1	lcl|NZ_JAGGCP010000006.1_cds_WP_002082140.1_1154	25.899	139	408
WP_039942433.1	lcl|NZ_JAGGCP010000011.1_cds_WP_000402845.1_1831	21.818	220	408
WP_039942433.1	lcl|NZ_JAGGCP010000007.1_cds_WP_001082180.1_1313	23.256	215	408
WP_039942433.1	lcl|NZ_JAGGCP010000008.1_cds_WP_000347681.1_1501	24.299	214	408
WP_020985012.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000611594.1_1179	85.143	175	175
WP_020985012.1	lcl|NZ_JAGGCP010000007.1_cds_WP_001206947.1_1306	30.070	143	175
WP_010578396.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001015422.1_1178	89.223	399	406
WP_010578396.1	lcl|NZ_JAGGCP010000011.1_cds_WP_000402845.1_1831	25.455	220	406
WP_010578396.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000661932.1_1145	24.468	188	406
WP_010578396.1	lcl|NZ_JAGGCP010000008.1_cds_WP_000347681.1_1501	23.077	208	406
WP_010578395.1	lcl|NZ_JAGGCP010000037.1_cds_WP_000653653.1_3253	26.378	254	240
WP_010578395.1	lcl|NZ_JAGGCP010000007.1_cds_WP_000998676.1_1368	26.778	239	240
WP_010578395.1	lcl|NZ_JAGGCP010000026.1_cds_WP_000043153.1_2854	25.969	258	240
WP_010578395.1	lcl|NZ_JAGGCP010000001.1_cds_WP_000566240.1_67	32.673	101	240
WP_010578395.1	lcl|NZ_JAGGCP010000001.1_cds_WP_001968389.1_95	25.000	236	240
WP_010578395.1	lcl|NZ_JAGGCP010000002.1_cds_WP_000194186.1_530	25.688	218	240
WP_010578395.1	lcl|NZ_JAGGCP010000001.1_cds_WP_000093663.1_235	21.229	179	240
WP_010578395.1	lcl|NZ_JAGGCP010000033.1_cds_WP_000167663.1_3132	22.594	239	240
WP_244265121.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001106774.1_1173	46.512	301	302
WP_010578390.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000834715.1_1172	47.917	576	603
WP_010578390.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000667646.1_843	35.322	419	603
WP_010578390.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000172202.1_800	44.828	232	603
WP_010578390.1	lcl|NZ_JAGGCP010000007.1_cds_WP_000828455.1_1253	27.671	571	603
WP_010578390.1	lcl|NZ_JAGGCP010000019.1_cds_WP_001052498.1_2443	31.963	219	603
WP_010578390.1	lcl|NZ_JAGGCP010000037.1_cds_WP_000603361.1_3263	28.440	218	603
WP_010578390.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000942282.1_786	28.319	226	603
WP_010578390.1	lcl|NZ_JAGGCP010000046.1_cds_WP_000619175.1_3461	28.736	261	603
WP_010578390.1	lcl|NZ_JAGGCP010000020.1_cds_WP_000047473.1_2542	26.840	231	603
WP_010578390.1	lcl|NZ_JAGGCP010000002.1_cds_WP_000666552.1_365	29.614	233	603
WP_010578390.1	lcl|NZ_JAGGCP010000003.1_cds_WP_000510777.1_705	27.074	229	603
WP_010578390.1	lcl|NZ_JAGGCP010000010.1_cds_WP_001288326.1_1656	28.632	234	603
WP_010578390.1	lcl|NZ_JAGGCP010000011.1_cds_WP_001161019.1_1782	28.632	234	603
WP_010578390.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000136057.1_892	26.457	223	603
WP_010578390.1	lcl|NZ_JAGGCP010000005.1_cds_WP_000598571.1_923	28.511	235	603
WP_010578390.1	lcl|NZ_JAGGCP010000022.1_cds_WP_001982953.1_2667	26.577	222	603
WP_010578390.1	lcl|NZ_JAGGCP010000058.1_cds_WP_000675807.1_3678	25.000	252	603
WP_010578390.1	lcl|NZ_JAGGCP010000034.1_cds_WP_000536762.1_3166	30.531	226	603
WP_010578390.1	lcl|NZ_JAGGCP010000025.1_cds_WP_000184524.1_2811	27.885	208	603
WP_010578390.1	lcl|NZ_JAGGCP010000046.1_cds_WP_000218838.1_3460	28.333	240	603
WP_010578390.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000626143.1_805	25.128	195	603
WP_010578390.1	lcl|NZ_JAGGCP010000002.1_cds_WP_001089500.1_345	27.897	233	603
WP_010578390.1	lcl|NZ_JAGGCP010000002.1_cds_WP_000433117.1_313	22.672	247	603
WP_010578390.1	lcl|NZ_JAGGCP010000055.1_cds_WP_001141158.1_3630	28.270	237	603
WP_010578390.1	lcl|NZ_JAGGCP010000030.1_cds_WP_000590867.1_3032	24.490	245	603
WP_010578390.1	lcl|NZ_JAGGCP010000030.1_cds_WP_000590867.1_3032	24.481	241	603
WP_010578390.1	lcl|NZ_JAGGCP010000023.1_cds_WP_001049205.1_2713	26.042	192	603
WP_010578390.1	lcl|NZ_JAGGCP010000064.1_cds_WP_000054169.1_3718	25.000	248	603
WP_010578390.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000834715.1_1172	47.917	576	603
WP_010578390.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000667646.1_843	35.322	419	603
WP_010578390.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000172202.1_800	44.828	232	603
WP_010578390.1	lcl|NZ_JAGGCP010000007.1_cds_WP_000828455.1_1253	27.671	571	603
WP_010578390.1	lcl|NZ_JAGGCP010000019.1_cds_WP_001052498.1_2443	31.963	219	603
WP_010578390.1	lcl|NZ_JAGGCP010000037.1_cds_WP_000603361.1_3263	28.440	218	603
WP_010578390.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000942282.1_786	28.319	226	603
WP_010578390.1	lcl|NZ_JAGGCP010000046.1_cds_WP_000619175.1_3461	28.736	261	603
WP_010578390.1	lcl|NZ_JAGGCP010000020.1_cds_WP_000047473.1_2542	26.840	231	603
WP_010578390.1	lcl|NZ_JAGGCP010000002.1_cds_WP_000666552.1_365	29.614	233	603
WP_010578390.1	lcl|NZ_JAGGCP010000003.1_cds_WP_000510777.1_705	27.074	229	603
WP_010578390.1	lcl|NZ_JAGGCP010000010.1_cds_WP_001288326.1_1656	28.632	234	603
WP_010578390.1	lcl|NZ_JAGGCP010000011.1_cds_WP_001161019.1_1782	28.632	234	603
WP_010578390.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000136057.1_892	26.457	223	603
WP_010578390.1	lcl|NZ_JAGGCP010000005.1_cds_WP_000598571.1_923	28.511	235	603
WP_010578390.1	lcl|NZ_JAGGCP010000022.1_cds_WP_001982953.1_2667	26.577	222	603
WP_010578390.1	lcl|NZ_JAGGCP010000058.1_cds_WP_000675807.1_3678	25.000	252	603
WP_010578390.1	lcl|NZ_JAGGCP010000034.1_cds_WP_000536762.1_3166	30.531	226	603
WP_010578390.1	lcl|NZ_JAGGCP010000025.1_cds_WP_000184524.1_2811	27.885	208	603
WP_010578390.1	lcl|NZ_JAGGCP010000046.1_cds_WP_000218838.1_3460	28.333	240	603
WP_010578390.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000626143.1_805	25.128	195	603
WP_010578390.1	lcl|NZ_JAGGCP010000002.1_cds_WP_001089500.1_345	27.897	233	603
WP_010578390.1	lcl|NZ_JAGGCP010000002.1_cds_WP_000433117.1_313	22.672	247	603
WP_010578390.1	lcl|NZ_JAGGCP010000055.1_cds_WP_001141158.1_3630	28.270	237	603
WP_010578390.1	lcl|NZ_JAGGCP010000030.1_cds_WP_000590867.1_3032	24.490	245	603
WP_010578390.1	lcl|NZ_JAGGCP010000030.1_cds_WP_000590867.1_3032	24.481	241	603
WP_010578390.1	lcl|NZ_JAGGCP010000023.1_cds_WP_001049205.1_2713	26.042	192	603
WP_010578390.1	lcl|NZ_JAGGCP010000064.1_cds_WP_000054169.1_3718	25.000	248	603
WP_010578389.1	lcl|NZ_JAGGCP010000025.1_cds_WP_000449876.1_2834	52.632	38	186
WP_010578386.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000479265.1_844	27.848	158	210
WP_039942517.1	lcl|NZ_JAGGCP010000021.1_cds_WP_000805357.1_2612	32.800	125	235
WP_039942517.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000774262.1_1191	35.000	60	235
WP_039942517.1	lcl|NZ_JAGGCP010000024.1_cds_WP_000667727.1_2757	44.737	38	235
WP_020984867.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000575178.1_1119	37.293	362	363
