WP_020985020.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000340715.1_1377	91.463	82	106
WP_010578412.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000410275.1_1378	91.613	310	314
WP_010578412.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	22.302	278	314
WP_010578412.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	22.256	328	314
WP_010578412.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	23.183	289	314
WP_010578412.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000567887.1_1429	24.725	182	314
WP_010578411.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000351733.1_1735	38.571	140	185
WP_010578411.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001047905.1_1409	35.593	177	185
WP_010578410.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	30.530	321	329
WP_010578410.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	31.429	315	329
WP_010578410.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	29.851	335	329
WP_010578410.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001984071.1_3268	32.026	306	329
WP_010578410.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000649923.1_212	30.091	329	329
WP_010578410.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000567887.1_1429	28.525	305	329
WP_010578410.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000709511.1_3278	28.182	330	329
WP_010578410.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000688696.1_3248	28.832	274	329
WP_010578410.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000410275.1_1378	25.680	331	329
WP_010578410.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001074785.1_1987	28.302	265	329
WP_010578410.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000460023.1_1431	24.549	277	329
WP_010578410.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001003557.1_3514	27.200	250	329
WP_020984930.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000043898.1_1428	28.415	183	267
WP_020984930.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000842260.1_1448	24.569	232	267
WP_020984930.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000667727.1_3229	33.636	110	267
WP_020984930.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000805357.1_431	36.047	86	267
WP_020984935.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000291586.1_2060	27.329	322	509
WP_020984935.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000364507.1_2059	28.723	94	509
WP_020984935.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000291586.1_2060	27.329	322	509
WP_020984935.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000364507.1_2059	28.723	94	509
WP_010578407.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	23.358	274	330
WP_010578407.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001984071.1_3268	25.735	272	330
WP_010578407.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001003557.1_3514	30.041	243	330
WP_010578407.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	26.266	316	330
WP_010578407.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	24.024	333	330
WP_010578407.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000649923.1_212	29.644	253	330
WP_010578407.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000688696.1_3248	25.339	221	330
WP_010578406.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000575178.1_1441	33.714	350	366
WP_010578406.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000041233.1_1388	34.202	307	366
WP_010578406.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002188046.1_1304	27.704	379	366
WP_010578406.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002078520.1_1403	30.256	390	366
WP_010578406.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001117632.1_1385	37.864	206	366
WP_010578406.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000538757.1_668	29.132	357	366
WP_010578406.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001982414.1_3143	31.579	190	366
WP_010578405.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000575178.1_1441	37.398	369	367
WP_010578405.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000538757.1_668	31.267	371	367
