WP_020985020.1	lcl|NZ_NPEJ01000001.1_cds_WP_035983633.1_66	62.162	74	106
WP_010578412.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734686.1_63	80.000	310	314
WP_010578412.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	23.511	319	314
WP_010578412.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	25.776	322	314
WP_010578412.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	22.353	255	314
WP_010578412.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	22.043	186	314
WP_010578412.1	lcl|NZ_NPEJ01000010.1_cds_WP_100719192.1_249	22.917	288	314
WP_010578411.1	lcl|NZ_NPEJ01000009.1_cds_WP_004788859.1_3921	34.677	124	185
WP_010578410.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	29.936	314	329
WP_010578410.1	lcl|NZ_NPEJ01000010.1_cds_WP_100719192.1_249	32.051	312	329
WP_010578410.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	26.786	336	329
WP_010578410.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	27.566	341	329
WP_010578410.1	lcl|NZ_NPEJ01000020.1_cds_WP_004787140.1_1296	26.875	320	329
WP_010578410.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	26.923	312	329
WP_010578410.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719111.1_2427	31.225	253	329
WP_010578410.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734686.1_63	25.157	318	329
WP_010578410.1	lcl|NZ_NPEJ01000005.1_cds_WP_207763527.1_2985	27.350	234	329
WP_010578410.1	lcl|NZ_NPEJ01000034.1_cds_WP_100740434.1_2219	28.800	250	329
WP_010578410.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734655.1_11	26.199	271	329
WP_010578410.1	lcl|NZ_NPEJ01000004.1_cds_WP_100719104.1_2419	26.901	171	329
WP_010578410.1	lcl|NZ_NPEJ01000031.1_cds_WP_100735066.1_2109	23.735	257	329
WP_010578410.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716954.1_62	25.103	243	329
