WP_020985020.1	lcl|NZ_RQEQ01000059.1_cds_WP_100785494.1_888	91.463	82	106
WP_010578412.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686416.1_880	63.548	310	314
WP_010578412.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684154.1_318	23.077	325	314
WP_010578412.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686393.1_887	25.269	186	314
WP_010578412.1	lcl|NZ_RQEQ01000059.1_cds_WP_118981941.1_837	24.390	246	314
WP_010578412.1	lcl|NZ_RQEQ01000050.1_cds_WP_118970620.1_3646	20.597	335	314
WP_010578412.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684080.1_30	23.502	217	314
WP_010578411.1	lcl|NZ_RQEQ01000059.1_cds_WP_135689394.1_866	40.449	178	185
WP_010578411.1	lcl|NZ_RQEQ01000059.1_cds_WP_118982146.1_583	37.857	140	185
WP_010578410.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686393.1_887	32.441	299	329
WP_010578410.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684154.1_318	29.841	315	329
WP_010578410.1	lcl|NZ_RQEQ01000059.1_cds_WP_118981941.1_837	29.819	332	329
WP_010578410.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684080.1_30	31.613	310	329
WP_010578410.1	lcl|NZ_RQEQ01000073.1_cds_WP_118981399.1_171	30.650	323	329
WP_010578410.1	lcl|NZ_RQEQ01000050.1_cds_WP_118970620.1_3646	27.381	336	329
WP_010578410.1	lcl|NZ_RQEQ01000055.1_cds_WP_135685047.1_2892	28.529	333	329
WP_010578410.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686416.1_880	26.198	313	329
WP_010578410.1	lcl|NZ_RQEQ01000010.1_cds_WP_135686226.1_1975	26.523	279	329
WP_010578410.1	lcl|NZ_RQEQ01000073.1_cds_WP_241686725.1_526	26.210	248	329
WP_010578410.1	lcl|NZ_RQEQ01000008.1_cds_WP_118982869.1_1450	25.379	264	329
WP_010578410.1	lcl|NZ_RQEQ01000027.1_cds_WP_118983674.1_1693	26.357	258	329
WP_010578410.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684204.1_413	24.896	241	329
WP_010578410.1	lcl|NZ_RQEQ01000059.1_cds_WP_118981923.1_854	26.923	208	329
