WP_020985020.1	lcl|NZ_AHNB02000048.1_cds_WP_000340715.1_1300	91.463	82	106
WP_010578412.1	lcl|NZ_AHNB02000048.1_cds_WP_000410268.1_1301	91.935	310	314
WP_010578412.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	22.302	278	314
WP_010578412.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	22.256	328	314
WP_010578412.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	23.529	289	314
WP_010578412.1	lcl|NZ_AHNB02000048.1_cds_WP_000567886.1_1353	24.725	182	314
WP_010578411.1	lcl|NZ_AHNB02000018.1_cds_WP_000351733.1_3320	38.571	140	185
WP_010578411.1	lcl|NZ_AHNB02000048.1_cds_WP_001047906.1_1332	35.593	177	185
WP_010578410.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	30.530	321	329
WP_010578410.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	31.429	315	329
WP_010578410.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	30.149	335	329
WP_010578410.1	lcl|NZ_AHNB02000051.1_cds_WP_001984071.1_1077	32.026	306	329
WP_010578410.1	lcl|NZ_AHNB02000022.1_cds_WP_000649924.1_2837	30.091	329	329
WP_010578410.1	lcl|NZ_AHNB02000048.1_cds_WP_000567886.1_1353	28.525	305	329
WP_010578410.1	lcl|NZ_AHNB02000051.1_cds_WP_000709513.1_1067	28.182	330	329
WP_010578410.1	lcl|NZ_AHNB02000051.1_cds_WP_000688693.1_1099	28.832	274	329
WP_010578410.1	lcl|NZ_AHNB02000048.1_cds_WP_000410268.1_1301	27.686	242	329
WP_010578410.1	lcl|NZ_AHNB02000048.1_cds_WP_000475907.1_1356	25.630	238	329
WP_010578410.1	lcl|NZ_AHNB02000001.1_cds_WP_001074779.1_4087	27.925	265	329
WP_010578410.1	lcl|NZ_AHNB02000022.1_cds_WP_001003557.1_3130	27.200	250	329
WP_020984930.1	lcl|NZ_AHNB02000048.1_cds_WP_000043899.1_1352	28.415	183	267
WP_020984930.1	lcl|NZ_AHNB02000048.1_cds_WP_000842260.1_1374	24.569	232	267
WP_020984930.1	lcl|NZ_AHNB02000051.1_cds_WP_000667727.1_1121	33.636	110	267
WP_020984930.1	lcl|NZ_AHNB02000032.1_cds_WP_000805357.1_2254	36.047	86	267
WP_020984935.1	lcl|NZ_AHNB02000070.1_cds_WP_000291579.1_379	27.329	322	509
WP_020984935.1	lcl|NZ_AHNB02000070.1_cds_WP_000364507.1_378	28.723	94	509
WP_020984935.1	lcl|NZ_AHNB02000070.1_cds_WP_000291579.1_379	27.329	322	509
WP_020984935.1	lcl|NZ_AHNB02000070.1_cds_WP_000364507.1_378	28.723	94	509
WP_010578407.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	23.358	274	330
WP_010578407.1	lcl|NZ_AHNB02000051.1_cds_WP_001984071.1_1077	25.735	272	330
WP_010578407.1	lcl|NZ_AHNB02000022.1_cds_WP_001003557.1_3130	30.041	243	330
WP_010578407.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	26.266	316	330
WP_010578407.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	24.324	333	330
WP_010578407.1	lcl|NZ_AHNB02000022.1_cds_WP_000649924.1_2837	29.644	253	330
WP_010578407.1	lcl|NZ_AHNB02000051.1_cds_WP_000688693.1_1099	24.887	221	330
WP_010578406.1	lcl|NZ_AHNB02000048.1_cds_WP_000575181.1_1367	33.143	350	366
WP_010578406.1	lcl|NZ_AHNB02000048.1_cds_WP_000041235.1_1311	34.528	307	366
WP_010578406.1	lcl|NZ_AHNB02000051.1_cds_WP_001281953.1_1115	27.968	379	366
WP_010578406.1	lcl|NZ_AHNB02000048.1_cds_WP_002099944.1_1326	30.513	390	366
WP_010578406.1	lcl|NZ_AHNB02000044.1_cds_WP_000538754.1_1573	29.412	357	366
WP_010578406.1	lcl|NZ_AHNB02000048.1_cds_WP_001117631.1_1308	37.864	206	366
WP_010578406.1	lcl|NZ_AHNB02000041.1_cds_WP_001982414.1_1824	31.579	190	366
WP_010578405.1	lcl|NZ_AHNB02000048.1_cds_WP_000575181.1_1367	37.127	369	367
WP_010578405.1	lcl|NZ_AHNB02000044.1_cds_WP_000538754.1_1573	31.267	371	367
WP_010578405.1	lcl|NZ_AHNB02000048.1_cds_WP_002099944.1_1326	32.000	375	367
WP_010578405.1	lcl|NZ_AHNB02000051.1_cds_WP_001281953.1_1115	29.948	384	367
WP_010578405.1	lcl|NZ_AHNB02000048.1_cds_WP_000041235.1_1311	31.454	337	367
WP_010578405.1	lcl|NZ_AHNB02000048.1_cds_WP_001117631.1_1308	33.475	236	367
