WP_020985020.1	lcl|NZ_RQFX01000189.1_cds_WP_035983633.1_812	62.162	74	106
WP_010578412.1	lcl|NZ_RQFX01000189.1_cds_WP_135748742.1_809	80.000	310	314
WP_010578412.1	lcl|NZ_RQFX01000192.1_cds_WP_135748927.1_667	23.511	319	314
WP_010578412.1	lcl|NZ_RQFX01000192.1_cds_WP_135748906.1_640	25.776	322	314
WP_010578412.1	lcl|NZ_RQFX01000189.1_cds_WP_135748743.1_810	23.137	255	314
WP_010578412.1	lcl|NZ_RQFX01000254.1_cds_WP_135749866.1_2639	22.043	186	314
WP_010578412.1	lcl|NZ_RQFX01000129.1_cds_WP_135748100.1_1418	23.264	288	314
WP_010578411.1	lcl|NZ_RQFX01000230.1_cds_WP_135749621.1_465	32.121	165	185
WP_010578410.1	lcl|NZ_RQFX01000192.1_cds_WP_135748927.1_667	30.573	314	329
WP_010578410.1	lcl|NZ_RQFX01000129.1_cds_WP_135748100.1_1418	32.051	312	329
WP_010578410.1	lcl|NZ_RQFX01000189.1_cds_WP_135748743.1_810	27.628	333	329
WP_010578410.1	lcl|NZ_RQFX01000254.1_cds_WP_135749866.1_2639	27.679	336	329
WP_010578410.1	lcl|NZ_RQFX01000208.1_cds_WP_135696004.1_3312	26.875	320	329
WP_010578410.1	lcl|NZ_RQFX01000192.1_cds_WP_135748906.1_640	27.244	312	329
WP_010578410.1	lcl|NZ_RQFX01000222.1_cds_WP_135749550.1_3161	30.315	254	329
WP_010578410.1	lcl|NZ_RQFX01000189.1_cds_WP_135748742.1_809	24.843	318	329
WP_010578410.1	lcl|NZ_RQFX01000098.1_cds_WP_135747765.1_3484	31.048	248	329
WP_010578410.1	lcl|NZ_RQFX01000254.1_cds_WP_208727372.1_2628	27.350	234	329
WP_010578410.1	lcl|NZ_RQFX01000242.1_cds_WP_135749799.1_973	22.508	311	329
WP_010578410.1	lcl|NZ_RQFX01000120.1_cds_WP_135747942.1_796	23.774	265	329
WP_010578410.1	lcl|NZ_RQFX01000204.1_cds_WP_135749044.1_3060	24.400	250	329
WP_010578410.1	lcl|NZ_RQFX01000189.1_cds_WP_135748741.1_808	25.103	243	329
WP_010578410.1	lcl|NZ_RQFX01000073.1_cds_WP_135747429.1_3730	31.461	89	329
WP_020984930.1	lcl|NZ_RQFX01000120.1_cds_WP_135693628.1_735	24.528	265	267
WP_020984930.1	lcl|NZ_RQFX01000206.1_cds_WP_135749127.1_2766	32.576	132	267
WP_020984930.1	lcl|NZ_RQFX01000073.1_cds_WP_135747430.1_3731	23.445	209	267
