WP_020985020.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000340715.1_1406	91.463	82	106
WP_010578412.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000410275.1_1407	91.613	310	314
WP_010578412.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723078.1_1457	22.302	278	314
WP_010578412.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000744700.1_45	22.256	328	314
WP_010578412.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723090.1_1477	23.183	289	314
WP_010578412.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000567887.1_1459	24.725	182	314
WP_010578411.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000351733.1_1754	38.571	140	185
WP_010578411.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001047905.1_1438	35.593	177	185
WP_010578410.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723078.1_1457	30.530	321	329
WP_010578410.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000744700.1_45	31.429	315	329
WP_010578410.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723090.1_1477	29.851	335	329
WP_010578410.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001984071.1_3254	32.026	306	329
WP_010578410.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000649923.1_203	30.091	329	329
WP_010578410.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000567887.1_1459	28.525	305	329
WP_010578410.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000709511.1_3264	28.182	330	329
WP_010578410.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000688696.1_3234	28.832	274	329
WP_010578410.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000410275.1_1407	25.680	331	329
WP_010578410.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001074785.1_1987	28.302	265	329
WP_010578410.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000460023.1_1461	24.549	277	329
WP_010578410.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001003557.1_3467	27.200	250	329
WP_020984930.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000043898.1_1458	28.415	183	267
WP_020984930.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000842260.1_1478	24.569	232	267
WP_020984930.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000667727.1_1955	33.636	110	267
WP_020984930.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000805357.1_420	36.047	86	267
WP_020984935.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000291586.1_2060	27.329	322	509
WP_020984935.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000364507.1_2059	28.723	94	509
WP_020984935.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000291586.1_2060	27.329	322	509
WP_020984935.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000364507.1_2059	28.723	94	509
WP_010578407.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723078.1_1457	23.358	274	330
WP_010578407.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001984071.1_3254	25.735	272	330
WP_010578407.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001003557.1_3467	30.041	243	330
WP_010578407.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000744700.1_45	26.266	316	330
WP_010578407.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723090.1_1477	24.024	333	330
WP_010578407.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000649923.1_203	29.644	253	330
WP_010578407.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000688696.1_3234	25.339	221	330
WP_010578406.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000575178.1_1471	33.714	350	366
WP_010578406.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000041233.1_1417	34.202	307	366
WP_010578406.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002188046.1_3218	27.704	379	366
WP_010578406.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002078520.1_1432	30.256	390	366
WP_010578406.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001117632.1_1414	37.864	206	366
WP_010578406.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000538757.1_651	29.132	357	366
WP_010578406.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001982414.1_3164	31.579	190	366
WP_010578405.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000575178.1_1471	37.398	369	367
WP_010578405.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000538757.1_651	31.267	371	367
WP_010578405.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002078520.1_1432	31.733	375	367
WP_010578405.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000041233.1_1417	31.953	338	367
WP_010578405.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002188046.1_3218	29.948	384	367
WP_010578405.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001117632.1_1414	33.475	236	367
WP_010578405.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001982414.1_3164	25.698	358	367
WP_010578402.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001002663.1_2768	45.267	243	265
WP_020984841.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002187782.1_2268	37.171	304	310
WP_020984841.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001183723.1_910	27.881	269	310
WP_020984841.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000279895.1_1680	24.046	262	310
WP_020984841.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002187782.1_2268	37.171	304	310
WP_020984841.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001183723.1_910	27.881	269	310
WP_020984841.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000279895.1_1680	24.046	262	310
WP_010578399.1	lcl|NZ_JAKUHM010000002.1_cds_WP_002069656.1_3665	57.143	28	145
WP_020984860.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001069832.1_2288	28.440	109	221
WP_020984860.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001082180.1_74	25.641	78	221
WP_020984860.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001075146.1_1423	31.068	103	221
WP_039942433.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000402845.1_1222	21.818	220	408
WP_039942433.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001082180.1_74	23.256	215	408
WP_039942433.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002188971.1_1448	29.496	139	408
WP_039942433.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000347675.1_2289	24.299	214	408
WP_020985012.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001206947.1_81	30.070	143	175
WP_010578396.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000402845.1_1222	25.455	220	406
WP_010578396.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000347675.1_2289	23.077	208	406
WP_010578395.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002188997.1_1427	39.216	102	240
WP_010578395.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000653653.1_1287	26.378	254	240
WP_010578395.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000998676.1_20	26.778	239	240
WP_010578395.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000043153.1_2995	25.969	258	240
WP_010578395.1	lcl|NZ_JAKUHM010000002.1_cds_WP_000566240.1_3662	32.673	101	240
WP_010578395.1	lcl|NZ_JAKUHM010000002.1_cds_WP_001968389.1_3690	25.000	236	240
WP_010578395.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002188249.1_1968	25.688	218	240
WP_010578395.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000167663.1_2259	22.594	239	240
WP_010578395.1	lcl|NZ_JAKUHM010000002.1_cds_WP_000093664.1_3832	21.229	179	240
WP_010578390.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000667646.1_626	35.322	419	603
WP_010578390.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000172205.1_590	45.259	232	603
WP_010578390.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000828456.1_134	27.846	571	603
