WP_020985020.1	lcl|NZ_NKYG02000001.1_cds_WP_000340715.1_2808	91.463	82	106
WP_010578412.1	lcl|NZ_NKYG02000001.1_cds_WP_000410273.1_2807	91.083	314	314
WP_010578412.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	27.778	252	314
WP_010578412.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	22.256	328	314
WP_010578412.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	23.183	289	314
WP_010578412.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	25.526	333	314
WP_020984893.1	lcl|NZ_NKYG02000001.1_cds_WP_000604524.1_2806	84.932	365	365
WP_010578411.1	lcl|NZ_NKYG02000001.1_cds_WP_000884059.1_2805	95.135	185	185
WP_010578411.1	lcl|NZ_NKYG02000001.1_cds_WP_000351733.1_2432	38.571	140	185
WP_010578410.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	94.529	329	329
WP_010578410.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	31.429	315	329
WP_010578410.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	29.851	335	329
WP_010578410.1	lcl|NZ_NKYG02000001.1_cds_WP_001984071.1_864	32.026	306	329
WP_010578410.1	lcl|NZ_NKYG02000001.1_cds_WP_000649923.1_263	30.091	329	329
WP_010578410.1	lcl|NZ_NKYG02000001.1_cds_WP_000709513.1_853	28.182	330	329
WP_010578410.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	28.852	305	329
WP_010578410.1	lcl|NZ_NKYG02000001.1_cds_WP_000688695.1_884	28.832	274	329
WP_010578410.1	lcl|NZ_NKYG02000001.1_cds_WP_000410273.1_2807	27.826	230	329
WP_010578410.1	lcl|NZ_NKYG02000001.1_cds_WP_000475904.1_2753	27.007	274	329
WP_010578410.1	lcl|NZ_NKYG02000001.1_cds_WP_001074781.1_2224	28.571	266	329
WP_010578410.1	lcl|NZ_NKYG02000001.1_cds_WP_001003557.1_551	27.200	250	329
WP_020984930.1	lcl|NZ_NKYG02000001.1_cds_WP_000774260.1_2803	88.583	254	267
WP_020984930.1	lcl|NZ_NKYG02000001.1_cds_WP_000842260.1_2735	24.569	232	267
WP_020984930.1	lcl|NZ_NKYG02000001.1_cds_WP_000667727.1_908	33.636	110	267
WP_020984930.1	lcl|NZ_NKYG02000001.1_cds_WP_000805357.1_39	36.047	86	267
WP_020984935.1	lcl|NZ_NKYG02000001.1_cds_WP_000602734.1_2802	87.402	508	509
WP_020984935.1	lcl|NZ_NKYG02000001.1_cds_WP_096637623.1_2147	27.329	322	509
WP_020984935.1	lcl|NZ_NKYG02000001.1_cds_WP_042752133.1_2148	28.723	94	509
WP_020984935.1	lcl|NZ_NKYG02000001.1_cds_WP_000602734.1_2802	87.402	508	509
WP_020984935.1	lcl|NZ_NKYG02000001.1_cds_WP_096637623.1_2147	27.329	322	509
WP_020984935.1	lcl|NZ_NKYG02000001.1_cds_WP_042752133.1_2148	28.723	94	509
WP_010578407.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	96.364	330	330
WP_010578407.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	29.316	307	330
WP_010578407.1	lcl|NZ_NKYG02000001.1_cds_WP_001984071.1_864	25.735	272	330
WP_010578407.1	lcl|NZ_NKYG02000001.1_cds_WP_001003557.1_551	30.041	243	330
WP_010578407.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	26.266	316	330
