WP_020985020.1	lcl|NZ_AOWR01000126.1_cds_WP_000340715.1_2810	91.463	82	106
WP_010578412.1	lcl|NZ_AOWR01000126.1_cds_WP_000410273.1_2811	91.083	314	314
WP_010578412.1	lcl|NZ_AOWR01000126.1_cds_WP_000093099.1_2831	55.556	63	314
WP_010578412.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	28.175	252	314
WP_010578412.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	22.256	328	314
WP_010578412.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	24.194	186	314
WP_010578412.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	23.183	289	314
WP_010578412.1	lcl|NZ_AOWR01000126.1_cds_WP_001067557.1_2817	25.526	333	314
WP_020984893.1	lcl|NZ_AOWR01000126.1_cds_WP_000604524.1_2812	84.932	365	365
WP_010578411.1	lcl|NZ_AOWR01000126.1_cds_WP_000884059.1_2813	95.135	185	185
WP_010578411.1	lcl|NZ_AOWR01000123.1_cds_WP_000351733.1_2556	38.571	140	185
WP_010578410.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	93.921	329	329
WP_010578410.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	31.429	315	329
WP_010578410.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	33.333	255	329
WP_010578410.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	29.851	335	329
WP_010578410.1	lcl|NZ_AOWR01000098.1_cds_WP_001984071.1_1740	32.026	306	329
WP_010578410.1	lcl|NZ_AOWR01000085.1_cds_WP_000649925.1_1379	30.091	329	329
WP_010578410.1	lcl|NZ_AOWR01000113.1_cds_WP_000709511.1_2091	28.182	330	329
WP_010578410.1	lcl|NZ_AOWR01000126.1_cds_WP_001067557.1_2817	28.852	305	329
WP_010578410.1	lcl|NZ_AOWR01000098.1_cds_WP_000688695.1_1720	28.832	274	329
WP_010578410.1	lcl|NZ_AOWR01000126.1_cds_WP_000601375.1_2867	24.549	277	329
WP_010578410.1	lcl|NZ_AOWR01000126.1_cds_WP_000410273.1_2811	27.826	230	329
WP_010578410.1	lcl|NZ_AOWR01000126.1_cds_WP_000475904.1_2876	27.007	274	329
WP_010578410.1	lcl|NZ_AOWR01000054.1_cds_WP_001074785.1_742	28.302	265	329
WP_010578410.1	lcl|NZ_AOWR01000121.1_cds_WP_001003555.1_2404	27.200	250	329
WP_010578410.1	lcl|NZ_AOWR01000126.1_cds_WP_000487322.1_2865	26.205	332	329
WP_020984930.1	lcl|NZ_AOWR01000126.1_cds_WP_000774262.1_2815	88.189	254	267
WP_020984930.1	lcl|NZ_AOWR01000126.1_cds_WP_000859505.1_2864	27.315	216	267
WP_020984930.1	lcl|NZ_AOWR01000126.1_cds_WP_000800438.1_2845	25.789	190	267
WP_020984930.1	lcl|NZ_AOWR01000126.1_cds_WP_000842260.1_2894	24.569	232	267
WP_020984930.1	lcl|NZ_AOWR01000099.1_cds_WP_000667727.1_1750	33.636	110	267
WP_020984930.1	lcl|NZ_AOWR01000110.1_cds_WP_000805357.1_2026	36.047	86	267
WP_020984935.1	lcl|NZ_AOWR01000126.1_cds_WP_000612797.1_2816	87.402	508	509
WP_020984935.1	lcl|NZ_AOWR01000054.1_cds_WP_000291591.1_818	27.329	322	509
WP_020984935.1	lcl|NZ_AOWR01000054.1_cds_WP_000364507.1_817	28.723	94	509
WP_020984935.1	lcl|NZ_AOWR01000126.1_cds_WP_000612797.1_2816	87.402	508	509
WP_020984935.1	lcl|NZ_AOWR01000054.1_cds_WP_000291591.1_818	27.329	322	509
