WP_020985020.1	lcl|NZ_JQOY01000020.1_cds_WP_000340715.1_812	91.463	82	106
WP_010578412.1	lcl|NZ_JQOY01000020.1_cds_WP_000410273.1_811	91.083	314	314
WP_010578412.1	lcl|NZ_JQOY01000020.1_cds_WP_000093099.1_792	55.556	63	314
WP_010578412.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	27.778	252	314
WP_010578412.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	22.256	328	314
WP_010578412.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	24.194	186	314
WP_010578412.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	23.183	289	314
WP_010578412.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	25.526	333	314
WP_020984893.1	lcl|NZ_JQOY01000020.1_cds_WP_000604524.1_810	84.932	365	365
WP_010578411.1	lcl|NZ_JQOY01000020.1_cds_WP_000884059.1_809	95.135	185	185
WP_010578411.1	lcl|NZ_JQOY01000043.1_cds_WP_000351733.1_1455	38.571	140	185
WP_010578410.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	94.225	329	329
WP_010578410.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	31.429	315	329
WP_010578410.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	33.333	255	329
WP_010578410.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	29.851	335	329
WP_010578410.1	lcl|NZ_JQOY01000012.1_cds_WP_001984071.1_449	32.026	306	329
WP_010578410.1	lcl|NZ_JQOY01000023.1_cds_WP_000649925.1_896	30.091	329	329
WP_010578410.1	lcl|NZ_JQOY01000026.1_cds_WP_000709513.1_1020	28.182	330	329
WP_010578410.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	28.852	305	329
WP_010578410.1	lcl|NZ_JQOY01000012.1_cds_WP_000688696.1_429	28.832	274	329
WP_010578410.1	lcl|NZ_JQOY01000020.1_cds_WP_000601375.1_756	24.549	277	329
WP_010578410.1	lcl|NZ_JQOY01000020.1_cds_WP_000410273.1_811	27.826	230	329
WP_010578410.1	lcl|NZ_JQOY01000020.1_cds_WP_000475901.1_747	27.007	274	329
WP_010578410.1	lcl|NZ_JQOY01000096.1_cds_WP_001074785.1_2722	28.302	265	329
WP_010578410.1	lcl|NZ_JQOY01000125.1_cds_WP_001003556.1_3187	27.200	250	329
WP_010578410.1	lcl|NZ_JQOY01000020.1_cds_WP_000487322.1_758	26.205	332	329
WP_020984930.1	lcl|NZ_JQOY01000020.1_cds_WP_000774263.1_807	88.189	254	267
WP_020984930.1	lcl|NZ_JQOY01000020.1_cds_WP_000859505.1_759	27.315	216	267
WP_020984930.1	lcl|NZ_JQOY01000020.1_cds_WP_000800438.1_778	25.789	190	267
WP_020984930.1	lcl|NZ_JQOY01000020.1_cds_WP_000842260.1_729	24.569	232	267
WP_020984930.1	lcl|NZ_JQOY01000037.1_cds_WP_000667727.1_1274	33.636	110	267
WP_020984930.1	lcl|NZ_JQOY01000108.1_cds_WP_000805357.1_2977	36.047	86	267
WP_020984935.1	lcl|NZ_JQOY01000020.1_cds_WP_002163445.1_806	87.402	508	509
WP_020984935.1	lcl|NZ_JQOY01000050.1_cds_WP_000291586.1_1719	27.329	322	509
WP_020984935.1	lcl|NZ_JQOY01000050.1_cds_WP_000364507.1_1718	28.723	94	509
WP_020984935.1	lcl|NZ_JQOY01000020.1_cds_WP_002163445.1_806	87.402	508	509
WP_020984935.1	lcl|NZ_JQOY01000050.1_cds_WP_000291586.1_1719	27.329	322	509
WP_020984935.1	lcl|NZ_JQOY01000050.1_cds_WP_000364507.1_1718	28.723	94	509
WP_010578407.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	96.061	330	330
WP_010578407.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	29.642	307	330
WP_010578407.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	27.068	266	330
WP_010578407.1	lcl|NZ_JQOY01000012.1_cds_WP_001984071.1_449	25.735	272	330
WP_010578407.1	lcl|NZ_JQOY01000125.1_cds_WP_001003556.1_3187	30.041	243	330
WP_010578407.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	26.266	316	330
WP_010578407.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	24.024	333	330
WP_010578407.1	lcl|NZ_JQOY01000023.1_cds_WP_000649925.1_896	29.644	253	330
WP_010578407.1	lcl|NZ_JQOY01000012.1_cds_WP_000688696.1_429	25.339	221	330
WP_010578407.1	lcl|NZ_JQOY01000020.1_cds_WP_000601375.1_756	26.119	268	330
WP_010578406.1	lcl|NZ_JQOY01000020.1_cds_WP_000575178.1_736	33.714	350	366
WP_010578406.1	lcl|NZ_JQOY01000192.1_cds_WP_001281953.1_3732	27.968	379	366
WP_010578406.1	lcl|NZ_JQOY01000020.1_cds_WP_000346036.1_775	27.809	356	366
WP_010578406.1	lcl|NZ_JQOY01000020.1_cds_WP_000582222.1_794	32.394	355	366
WP_010578406.1	lcl|NZ_JQOY01000089.1_cds_WP_000538757.1_2614	29.132	357	366
WP_010578406.1	lcl|NZ_JQOY01000020.1_cds_WP_000947844.1_782	26.667	345	366
WP_010578406.1	lcl|NZ_JQOY01000030.1_cds_WP_001982414.1_1133	31.579	190	366
WP_010578405.1	lcl|NZ_JQOY01000020.1_cds_WP_000575178.1_736	37.398	369	367
WP_010578405.1	lcl|NZ_JQOY01000089.1_cds_WP_000538757.1_2614	31.267	371	367
WP_010578405.1	lcl|NZ_JQOY01000020.1_cds_WP_000582222.1_794	35.077	325	367
WP_010578405.1	lcl|NZ_JQOY01000192.1_cds_WP_001281953.1_3732	29.948	384	367
WP_010578405.1	lcl|NZ_JQOY01000020.1_cds_WP_000346036.1_775	26.374	364	367
WP_010578405.1	lcl|NZ_JQOY01000020.1_cds_WP_000947844.1_782	26.404	356	367
WP_010578405.1	lcl|NZ_JQOY01000030.1_cds_WP_001982414.1_1133	25.698	358	367
WP_020984976.1	lcl|NZ_JQOY01000020.1_cds_WP_000776640.1_804	37.912	546	544
WP_020984976.1	lcl|NZ_JQOY01000020.1_cds_WP_000776640.1_804	37.912	546	544
WP_010578402.1	lcl|NZ_JQOY01000020.1_cds_WP_000424609.1_803	67.803	264	265
WP_010578402.1	lcl|NZ_JQOY01000156.1_cds_WP_001002663.1_3547	45.267	243	265
WP_020984841.1	lcl|NZ_JQOY01000020.1_cds_WP_002074065.1_802	88.065	310	310
WP_020984841.1	lcl|NZ_JQOY01000052.1_cds_WP_000501205.1_1750	37.171	304	310
WP_020984841.1	lcl|NZ_JQOY01000086.1_cds_WP_001183723.1_2577	27.881	269	310
WP_020984841.1	lcl|NZ_JQOY01000004.1_cds_WP_000279894.1_191	23.664	262	310
WP_020984841.1	lcl|NZ_JQOY01000020.1_cds_WP_002074065.1_802	88.065	310	310
WP_020984841.1	lcl|NZ_JQOY01000052.1_cds_WP_000501205.1_1750	37.171	304	310
WP_020984841.1	lcl|NZ_JQOY01000086.1_cds_WP_001183723.1_2577	27.881	269	310
WP_020984841.1	lcl|NZ_JQOY01000004.1_cds_WP_000279894.1_191	23.664	262	310
WP_010578401.1	lcl|NZ_JQOY01000020.1_cds_WP_000479984.1_801	93.561	264	264
WP_010578400.1	lcl|NZ_JQOY01000020.1_cds_WP_000715958.1_800	95.349	129	130
WP_010578399.1	lcl|NZ_JQOY01000020.1_cds_WP_001088863.1_799	80.000	145	145
WP_010578399.1	lcl|NZ_JQOY01000007.1_cds_WP_002069656.1_259	57.143	28	145
WP_020984860.1	lcl|NZ_JQOY01000020.1_cds_WP_000517243.1_798	92.760	221	221
WP_020984860.1	lcl|NZ_JQOY01000152.1_cds_WP_001069832.1_3517	28.440	109	221
WP_020984860.1	lcl|NZ_JQOY01000001.1_cds_WP_001082180.1_73	25.641	78	221
WP_039942433.1	lcl|NZ_JQOY01000020.1_cds_WP_001149938.1_797	83.292	401	408
WP_039942433.1	lcl|NZ_JQOY01000020.1_cds_WP_001015425.1_795	24.866	374	408
WP_039942433.1	lcl|NZ_JQOY01000098.1_cds_WP_000402846.1_2761	21.818	220	408
WP_039942433.1	lcl|NZ_JQOY01000020.1_cds_WP_001206409.1_787	24.845	161	408
WP_039942433.1	lcl|NZ_JQOY01000020.1_cds_WP_000661932.1_762	26.241	141	408
WP_039942433.1	lcl|NZ_JQOY01000020.1_cds_WP_002082140.1_771	25.899	139	408
WP_039942433.1	lcl|NZ_JQOY01000001.1_cds_WP_001082180.1_73	23.256	215	408
WP_039942433.1	lcl|NZ_JQOY01000152.1_cds_WP_000347675.1_3516	24.299	214	408
WP_020985012.1	lcl|NZ_JQOY01000020.1_cds_WP_000611594.1_796	85.143	175	175
WP_020985012.1	lcl|NZ_JQOY01000104.1_cds_WP_001206947.1_2867	30.070	143	175
WP_010578396.1	lcl|NZ_JQOY01000020.1_cds_WP_001015425.1_795	88.972	399	406
WP_010578396.1	lcl|NZ_JQOY01000020.1_cds_WP_001149938.1_797	26.776	366	406
WP_010578396.1	lcl|NZ_JQOY01000098.1_cds_WP_000402846.1_2761	24.545	220	406
WP_010578396.1	lcl|NZ_JQOY01000020.1_cds_WP_000661932.1_762	24.468	188	406
WP_010578396.1	lcl|NZ_JQOY01000152.1_cds_WP_000347675.1_3516	23.077	208	406
WP_010578395.1	lcl|NZ_JQOY01000084.1_cds_WP_000653653.1_2516	26.378	254	240
WP_010578395.1	lcl|NZ_JQOY01000001.1_cds_WP_000998676.1_18	26.778	239	240
WP_010578395.1	lcl|NZ_JQOY01000171.1_cds_WP_000043153.1_3615	25.969	258	240
WP_010578395.1	lcl|NZ_JQOY01000007.1_cds_WP_000566240.1_262	32.673	101	240
WP_010578395.1	lcl|NZ_JQOY01000096.1_cds_WP_000194184.1_2741	25.688	218	240
WP_010578395.1	lcl|NZ_JQOY01000007.1_cds_WP_002080077.1_234	24.576	236	240
WP_010578395.1	lcl|NZ_JQOY01000052.1_cds_WP_000167663.1_1759	22.594	239	240
WP_010578395.1	lcl|NZ_JQOY01000130.1_cds_WP_000093664.1_3267	21.229	179	240
WP_244265121.1	lcl|NZ_JQOY01000020.1_cds_WP_001106774.1_790	46.512	301	302
WP_010578390.1	lcl|NZ_JQOY01000020.1_cds_WP_000834715.1_789	47.917	576	603
WP_010578390.1	lcl|NZ_JQOY01000187.1_cds_WP_000172203.1_3709	45.259	232	603
WP_010578390.1	lcl|NZ_JQOY01000106.1_cds_WP_000667645.1_2932	35.084	419	603
WP_010578390.1	lcl|NZ_JQOY01000023.1_cds_WP_000828456.1_963	27.846	571	603
WP_010578390.1	lcl|NZ_JQOY01000014.1_cds_JH09_RS02695_525	31.507	219	603
WP_010578390.1	lcl|NZ_JQOY01000084.1_cds_WP_000603361.1_2506	28.440	218	603
WP_010578390.1	lcl|NZ_JQOY01000116.1_cds_WP_000942282.1_3103	28.319	226	603
WP_010578390.1	lcl|NZ_JQOY01000054.1_cds_WP_000619172.1_1775	27.559	254	603
WP_010578390.1	lcl|NZ_JQOY01000050.1_cds_WP_000047473.1_1713	26.840	231	603
WP_010578390.1	lcl|NZ_JQOY01000043.1_cds_WP_000666552.1_1476	29.614	233	603
