WP_020985020.1	lcl|NZ_JADDXF010000045.1_cds_WP_000340715.1_2804	91.463	82	106
WP_010578412.1	lcl|NZ_JADDXF010000045.1_cds_WP_000410266.1_2805	91.083	314	314
WP_010578412.1	lcl|NZ_JADDXF010000045.1_cds_WP_000646254.1_2808	27.778	252	314
WP_010578412.1	lcl|NZ_JADDXF010000015.1_cds_WP_000744698.1_613	22.256	328	314
WP_010578412.1	lcl|NZ_JADDXF010000018.1_cds_WP_000723091.1_804	23.529	289	314
WP_010578412.1	lcl|NZ_JADDXF010000756.1_cds_WP_193826158.1_3877	25.294	170	314
WP_010578412.1	lcl|NZ_JADDXF010000045.1_cds_WP_001067557.1_2811	25.526	333	314
WP_010578412.1	lcl|NZ_JADDXF010000016.1_cds_WP_002072074.1_710	23.592	284	314
WP_020984893.1	lcl|NZ_JADDXF010000045.1_cds_WP_000604525.1_2806	84.384	365	365
WP_010578411.1	lcl|NZ_JADDXF010000045.1_cds_WP_000884059.1_2807	95.135	185	185
WP_010578411.1	lcl|NZ_JADDXF010000005.1_cds_WP_000351733.1_3403	38.571	140	185
WP_010578410.1	lcl|NZ_JADDXF010000045.1_cds_WP_000646254.1_2808	94.529	329	329
WP_010578410.1	lcl|NZ_JADDXF010000015.1_cds_WP_000744698.1_613	31.429	315	329
WP_010578410.1	lcl|NZ_JADDXF010000018.1_cds_WP_000723091.1_804	30.149	335	329
WP_010578410.1	lcl|NZ_JADDXF010000016.1_cds_WP_002072074.1_710	31.148	305	329
WP_010578410.1	lcl|NZ_JADDXF010000002.1_cds_WP_000649924.1_1972	30.091	329	329
WP_010578410.1	lcl|NZ_JADDXF010000016.1_cds_WP_000709508.1_720	27.879	330	329
WP_010578410.1	lcl|NZ_JADDXF010000045.1_cds_WP_001067557.1_2811	28.852	305	329
WP_010578410.1	lcl|NZ_JADDXF010000016.1_cds_WP_000688696.1_690	28.832	274	329
WP_010578410.1	lcl|NZ_JADDXF010000756.1_cds_WP_193826158.1_3877	30.000	160	329
WP_010578410.1	lcl|NZ_JADDXF010000045.1_cds_WP_000410266.1_2805	27.826	230	329
WP_010578410.1	lcl|NZ_JADDXF010000025.1_cds_WP_000475901.1_1620	27.007	274	329
WP_010578410.1	lcl|NZ_JADDXF010000007.1_cds_WP_001074779.1_3999	27.925	265	329
WP_010578410.1	lcl|NZ_JADDXF010000993.1_cds_WP_193826255.1_17	30.252	119	329
WP_010578410.1	lcl|NZ_JADDXF010000006.1_cds_WP_001003560.1_3720	26.800	250	329
WP_010578410.1	lcl|NZ_JADDXF010000794.1_cds_WP_193826172.1_4077	27.778	108	329
WP_020984930.1	lcl|NZ_JADDXF010000045.1_cds_WP_000774259.1_2809	88.583	254	267
WP_020984930.1	lcl|NZ_JADDXF010000018.1_cds_WP_000842260.1_805	24.569	232	267
WP_020984930.1	lcl|NZ_JADDXF010000020.1_cds_WP_000805357.1_1308	36.047	86	267
WP_020984930.1	lcl|NZ_JADDXF010000016.1_cds_WP_155572209.1_668	30.928	97	267
WP_020984935.1	lcl|NZ_JADDXF010000045.1_cds_WP_002072162.1_2810	87.795	508	509
WP_020984935.1	lcl|NZ_JADDXF010000007.1_cds_WP_000291581.1_3927	27.329	322	509
WP_020984935.1	lcl|NZ_JADDXF010000007.1_cds_WP_000364504.1_3928	28.723	94	509
WP_020984935.1	lcl|NZ_JADDXF010000045.1_cds_WP_002072162.1_2810	87.795	508	509
WP_020984935.1	lcl|NZ_JADDXF010000007.1_cds_WP_000291581.1_3927	27.329	322	509
WP_020984935.1	lcl|NZ_JADDXF010000007.1_cds_WP_000364504.1_3928	28.723	94	509
WP_010578407.1	lcl|NZ_JADDXF010000045.1_cds_WP_001067557.1_2811	96.364	330	330
WP_010578407.1	lcl|NZ_JADDXF010000045.1_cds_WP_000646254.1_2808	29.316	307	330
WP_010578407.1	lcl|NZ_JADDXF010000016.1_cds_WP_002072074.1_710	26.103	272	330
WP_010578407.1	lcl|NZ_JADDXF010000006.1_cds_WP_001003560.1_3720	29.630	243	330
WP_010578407.1	lcl|NZ_JADDXF010000015.1_cds_WP_000744698.1_613	26.582	316	330
WP_010578407.1	lcl|NZ_JADDXF010000018.1_cds_WP_000723091.1_804	24.324	333	330
WP_010578407.1	lcl|NZ_JADDXF010000002.1_cds_WP_000649924.1_1972	29.644	253	330
WP_010578407.1	lcl|NZ_JADDXF010000016.1_cds_WP_000688696.1_690	25.339	221	330
WP_010578406.1	lcl|NZ_JADDXF010000045.1_cds_WP_001198107.1_2812	98.087	366	366
WP_010578406.1	lcl|NZ_JADDXF010000045.1_cds_WP_000608294.1_2813	39.726	365	366
WP_010578406.1	lcl|NZ_JADDXF010000025.1_cds_WP_000575181.1_1631	33.143	350	366
