WP_020985020.1	lcl|NZ_MCRM02000002.1_cds_WP_020988694.1_1940	64.198	81	106
WP_010578412.1	lcl|NZ_MCRM02000002.1_cds_WP_010418372.1_1941	66.774	310	314
WP_010578412.1	lcl|NZ_MCRM02000025.1_cds_WP_039935524.1_1362	24.534	322	314
WP_010578412.1	lcl|NZ_MCRM02000007.1_cds_WP_010416406.1_3220	21.687	332	314
WP_010578412.1	lcl|NZ_MCRM02000002.1_cds_WP_010418380.1_1944	26.349	315	314
WP_010578412.1	lcl|NZ_MCRM02000003.1_cds_WP_010415718.1_2917	23.053	321	314
WP_020984893.1	lcl|NZ_MCRM02000002.1_cds_WP_020988641.1_1942	28.649	370	365
WP_010578411.1	lcl|NZ_MCRM02000002.1_cds_WP_010418377.1_1943	70.166	181	185
WP_010578411.1	lcl|NZ_MCRM02000002.1_cds_WP_010419900.1_2025	35.714	140	185
WP_010578410.1	lcl|NZ_MCRM02000002.1_cds_WP_010418380.1_1944	85.627	327	329
WP_010578410.1	lcl|NZ_MCRM02000007.1_cds_WP_010416406.1_3220	31.962	316	329
WP_010578410.1	lcl|NZ_MCRM02000003.1_cds_WP_010415718.1_2917	31.447	318	329
WP_010578410.1	lcl|NZ_MCRM02000025.1_cds_WP_039935524.1_1362	32.508	323	329
WP_010578410.1	lcl|NZ_MCRM02000002.1_cds_WP_010418388.1_1947	30.000	240	329
WP_010578410.1	lcl|NZ_MCRM02000020.1_cds_WP_010415568.1_784	26.284	331	329
WP_010578410.1	lcl|NZ_MCRM02000021.1_cds_WP_010415419.1_1301	28.112	249	329
WP_010578410.1	lcl|NZ_MCRM02000002.1_cds_WP_010418428.1_1965	24.611	321	329
WP_010578410.1	lcl|NZ_MCRM02000002.1_cds_WP_010418372.1_1941	24.516	310	329
WP_010578410.1	lcl|NZ_MCRM02000024.1_cds_WP_010410852.1_1613	27.686	242	329
WP_010578410.1	lcl|NZ_MCRM02000010.1_cds_WP_010419048.1_217	26.848	257	329
WP_010578410.1	lcl|NZ_MCRM02000001.1_cds_WP_039935273.1_1078	25.405	185	329
WP_010578410.1	lcl|NZ_MCRM02000006.1_cds_WP_010417886.1_3706	26.531	245	329
WP_010578410.1	lcl|NZ_MCRM02000005.1_cds_WP_020988794.1_3539	25.726	241	329
WP_010578410.1	lcl|NZ_MCRM02000005.1_cds_WP_020988622.1_3548	28.986	138	329
WP_020984930.1	lcl|NZ_MCRM02000002.1_cds_WP_020988679.1_1945	66.531	245	267
WP_020984930.1	lcl|NZ_MCRM02000005.1_cds_WP_010418471.1_3549	22.581	217	267
WP_020984930.1	lcl|NZ_MCRM02000021.1_cds_WP_020989036.1_1298	25.000	244	267
WP_020984930.1	lcl|NZ_MCRM02000009.1_cds_WP_010414863.1_3970	32.222	90	267
WP_020984935.1	lcl|NZ_MCRM02000002.1_cds_WP_010418386.1_1946	75.246	509	509
WP_020984935.1	lcl|NZ_MCRM02000003.1_cds_WP_020988238.1_3040	28.571	322	509
WP_020984935.1	lcl|NZ_MCRM02000002.1_cds_WP_010418386.1_1946	75.246	509	509
WP_020984935.1	lcl|NZ_MCRM02000003.1_cds_WP_020988238.1_3040	28.571	322	509
WP_010578407.1	lcl|NZ_MCRM02000002.1_cds_WP_010418388.1_1947	83.030	330	330
WP_010578407.1	lcl|NZ_MCRM02000002.1_cds_WP_010418380.1_1944	30.032	313	330
WP_010578407.1	lcl|NZ_MCRM02000003.1_cds_WP_010415718.1_2917	26.523	279	330
WP_010578407.1	lcl|NZ_MCRM02000007.1_cds_WP_010416406.1_3220	28.417	278	330
WP_010578407.1	lcl|NZ_MCRM02000025.1_cds_WP_039935524.1_1362	29.653	317	330
WP_010578407.1	lcl|NZ_MCRM02000021.1_cds_WP_010415419.1_1301	28.333	240	330
WP_010578407.1	lcl|NZ_MCRM02000024.1_cds_WP_010410852.1_1613	22.039	304	330
WP_010578407.1	lcl|NZ_MCRM02000006.1_cds_WP_010417886.1_3706	24.138	261	330
WP_010578407.1	lcl|NZ_MCRM02000005.1_cds_WP_010418532.1_3524	24.783	230	330
WP_010578407.1	lcl|NZ_MCRM02000002.1_cds_WP_010418428.1_1965	26.050	119	330
WP_010578407.1	lcl|NZ_MCRM02000010.1_cds_WP_010419048.1_217	30.657	137	330
WP_010578406.1	lcl|NZ_MCRM02000002.1_cds_WP_010418392.1_1948	84.890	364	366
WP_010578406.1	lcl|NZ_MCRM02000002.1_cds_WP_010418394.1_1949	42.318	371	366
WP_010578406.1	lcl|NZ_MCRM02000018.1_cds_WP_010417749.1_743	27.778	378	366
WP_010578406.1	lcl|NZ_MCRM02000002.1_cds_WP_068872734.1_1953	33.240	358	366
WP_010578406.1	lcl|NZ_MCRM02000005.1_cds_WP_010418478.1_3546	28.857	350	366
WP_010578406.1	lcl|NZ_MCRM02000014.1_cds_WP_010413050.1_575	28.212	358	366
WP_010578405.1	lcl|NZ_MCRM02000002.1_cds_WP_010418394.1_1949	72.928	362	367
WP_010578405.1	lcl|NZ_MCRM02000002.1_cds_WP_010418392.1_1948	42.318	371	367
WP_010578405.1	lcl|NZ_MCRM02000005.1_cds_WP_010418478.1_3546	32.970	367	367
WP_010578405.1	lcl|NZ_MCRM02000002.1_cds_WP_068872734.1_1953	31.492	362	367
WP_010578405.1	lcl|NZ_MCRM02000014.1_cds_WP_010413050.1_575	31.234	381	367
WP_010578405.1	lcl|NZ_MCRM02000018.1_cds_WP_010417749.1_743	29.223	373	367
WP_010578405.1	lcl|NZ_MCRM02000021.1_cds_WP_010415443.1_1308	26.519	362	367
WP_010578405.1	lcl|NZ_MCRM02000002.1_cds_WP_039934531.1_2059	26.718	131	367
WP_010578402.1	lcl|NZ_MCRM02000009.1_cds_WP_010414945.1_3998	43.320	247	265
WP_020984841.1	lcl|NZ_MCRM02000005.1_cds_WP_010418669.1_3470	35.314	303	310
WP_020984841.1	lcl|NZ_MCRM02000002.1_cds_WP_010418102.1_1849	27.632	304	310
WP_020984841.1	lcl|NZ_MCRM02000002.1_cds_WP_010418400.1_1951	31.967	122	310
WP_020984841.1	lcl|NZ_MCRM02000036.1_cds_WP_010410457.1_2423	22.692	260	310
WP_020984841.1	lcl|NZ_MCRM02000005.1_cds_WP_010418669.1_3470	35.314	303	310
WP_020984841.1	lcl|NZ_MCRM02000002.1_cds_WP_010418102.1_1849	27.632	304	310
WP_020984841.1	lcl|NZ_MCRM02000002.1_cds_WP_010418400.1_1951	31.967	122	310
WP_020984841.1	lcl|NZ_MCRM02000036.1_cds_WP_010410457.1_2423	22.692	260	310
WP_010578399.1	lcl|NZ_MCRM02000020.1_cds_WP_010415540.1_769	43.182	44	145
WP_020984860.1	lcl|NZ_MCRM02000022.1_cds_WP_039934206.1_1544	28.972	107	221
WP_020984860.1	lcl|NZ_MCRM02000009.1_cds_WP_010415006.1_4016	29.730	111	221
WP_039942433.1	lcl|NZ_MCRM02000022.1_cds_WP_010411146.1_1543	25.980	204	408
WP_039942433.1	lcl|NZ_MCRM02000039.1_cds_WP_010413992.1_2738	25.296	253	408
WP_039942433.1	lcl|NZ_MCRM02000009.1_cds_WP_010415006.1_4016	21.986	141	408
WP_020985012.1	lcl|NZ_MCRM02000007.1_cds_WP_010416325.1_3251	30.147	136	175
WP_010578396.1	lcl|NZ_MCRM02000022.1_cds_WP_010411146.1_1543	22.807	171	406
WP_010578395.1	lcl|NZ_MCRM02000016.1_cds_WP_010412748.1_841	24.706	255	240
WP_010578395.1	lcl|NZ_MCRM02000018.1_cds_WP_010417634.1_708	24.514	257	240
WP_010578395.1	lcl|NZ_MCRM02000007.1_cds_WP_010416499.1_3193	26.923	234	240
WP_010578395.1	lcl|NZ_MCRM02000003.1_cds_WP_010412055.1_2973	33.663	101	240
WP_010578395.1	lcl|NZ_MCRM02000033.1_cds_WP_039933715.1_2156	24.409	254	240
WP_010578395.1	lcl|NZ_MCRM02000005.1_cds_WP_010418451.1_3555	30.508	118	240
WP_010578395.1	lcl|NZ_MCRM02000001.1_cds_WP_010409844.1_1150	22.034	236	240
WP_010578395.1	lcl|NZ_MCRM02000005.1_cds_WP_010418687.1_3463	25.743	202	240
WP_010578395.1	lcl|NZ_MCRM02000010.1_cds_WP_020988835.1_199	25.628	199	240
WP_010578395.1	lcl|NZ_MCRM02000010.1_cds_WP_010419199.1_154	25.140	179	240
WP_010578395.1	lcl|NZ_MCRM02000012.1_cds_WP_010413911.1_410	23.148	216	240
WP_244265121.1	lcl|NZ_MCRM02000002.1_cds_WP_010418415.1_1960	30.333	300	302
WP_010578390.1	lcl|NZ_MCRM02000031.1_cds_WP_020989060.1_1772	33.014	418	603
WP_010578390.1	lcl|NZ_MCRM02000017.1_cds_WP_020989206.1_640	29.717	424	603
WP_010578390.1	lcl|NZ_MCRM02000004.1_cds_WP_010416750.1_2688	28.761	452	603
WP_010578390.1	lcl|NZ_MCRM02000002.1_cds_WP_010418403.1_1952	33.443	305	603
WP_010578390.1	lcl|NZ_MCRM02000016.1_cds_WP_010412714.1_851	29.493	217	603
WP_010578390.1	lcl|NZ_MCRM02000001.1_cds_WP_010409500.1_1017	30.137	219	603
WP_010578390.1	lcl|NZ_MCRM02000008.1_cds_WP_010411779.1_3799	29.918	244	603
WP_010578390.1	lcl|NZ_MCRM02000006.1_cds_WP_010413283.1_3609	29.880	251	603
WP_010578390.1	lcl|NZ_MCRM02000004.1_cds_WP_010416831.1_2657	32.911	237	603
WP_010578390.1	lcl|NZ_MCRM02000007.1_cds_WP_010416303.1_3258	27.948	229	603
WP_010578390.1	lcl|NZ_MCRM02000003.1_cds_WP_010419414.1_3046	27.468	233	603
WP_010578390.1	lcl|NZ_MCRM02000021.1_cds_WP_039935848.1_1330	30.085	236	603
WP_010578390.1	lcl|NZ_MCRM02000006.1_cds_WP_010413261.1_3602	28.000	225	603
WP_010578390.1	lcl|NZ_MCRM02000002.1_cds_WP_039934650.1_1822	25.217	230	603
WP_010578390.1	lcl|NZ_MCRM02000020.1_cds_WP_010415625.1_810	28.634	227	603
WP_010578390.1	lcl|NZ_MCRM02000011.1_cds_WP_010414436.1_72	28.378	222	603
WP_010578390.1	lcl|NZ_MCRM02000004.1_cds_WP_010416994.1_2597	26.471	238	603
WP_010578390.1	lcl|NZ_MCRM02000002.1_cds_WP_010419895.1_2026	30.275	218	603
WP_010578390.1	lcl|NZ_MCRM02000011.1_cds_WP_010414467.1_84	30.417	240	603
WP_010578390.1	lcl|NZ_MCRM02000024.1_cds_WP_010410824.1_1605	30.622	209	603
WP_010578390.1	lcl|NZ_MCRM02000002.1_cds_WP_010419842.1_2045	28.696	230	603
WP_010578390.1	lcl|NZ_MCRM02000004.1_cds_WP_010416834.1_2656	33.632	223	603
WP_010578390.1	lcl|NZ_MCRM02000013.1_cds_WP_010414169.1_497	26.977	215	603
WP_010578390.1	lcl|NZ_MCRM02000005.1_cds_WP_010418606.1_3493	24.812	266	603
WP_010578390.1	lcl|NZ_MCRM02000001.1_cds_WP_020988952.1_936	26.214	206	603
WP_010578390.1	lcl|NZ_MCRM02000006.1_cds_WP_010413240.1_3591	25.714	245	603
WP_010578390.1	lcl|NZ_MCRM02000006.1_cds_WP_010413240.1_3591	26.866	201	603
WP_010578390.1	lcl|NZ_MCRM02000017.1_cds_WP_010417435.1_645	25.481	208	603
WP_010578390.1	lcl|NZ_MCRM02000002.1_cds_WP_010419978.1_1995	25.833	240	603
WP_010578390.1	lcl|NZ_MCRM02000016.1_cds_WP_010412665.1_867	25.116	215	603
WP_010578390.1	lcl|NZ_MCRM02000010.1_cds_WP_010419019.1_229	26.887	212	603
WP_010578390.1	lcl|NZ_MCRM02000005.1_cds_WP_010410675.1_3351	25.000	192	603
WP_010578390.1	lcl|NZ_MCRM02000031.1_cds_WP_020989060.1_1772	33.014	418	603
WP_010578390.1	lcl|NZ_MCRM02000017.1_cds_WP_020989206.1_640	29.717	424	603
WP_010578390.1	lcl|NZ_MCRM02000004.1_cds_WP_010416750.1_2688	28.761	452	603
WP_010578390.1	lcl|NZ_MCRM02000002.1_cds_WP_010418403.1_1952	33.443	305	603
WP_010578390.1	lcl|NZ_MCRM02000016.1_cds_WP_010412714.1_851	29.493	217	603
WP_010578390.1	lcl|NZ_MCRM02000001.1_cds_WP_010409500.1_1017	30.137	219	603
WP_010578390.1	lcl|NZ_MCRM02000008.1_cds_WP_010411779.1_3799	29.918	244	603
WP_010578390.1	lcl|NZ_MCRM02000006.1_cds_WP_010413283.1_3609	29.880	251	603
WP_010578390.1	lcl|NZ_MCRM02000004.1_cds_WP_010416831.1_2657	32.911	237	603
WP_010578390.1	lcl|NZ_MCRM02000007.1_cds_WP_010416303.1_3258	27.948	229	603
WP_010578390.1	lcl|NZ_MCRM02000003.1_cds_WP_010419414.1_3046	27.468	233	603
WP_010578390.1	lcl|NZ_MCRM02000021.1_cds_WP_039935848.1_1330	30.085	236	603
WP_010578390.1	lcl|NZ_MCRM02000006.1_cds_WP_010413261.1_3602	28.000	225	603
WP_010578390.1	lcl|NZ_MCRM02000002.1_cds_WP_039934650.1_1822	25.217	230	603
WP_010578390.1	lcl|NZ_MCRM02000020.1_cds_WP_010415625.1_810	28.634	227	603
WP_010578390.1	lcl|NZ_MCRM02000011.1_cds_WP_010414436.1_72	28.378	222	603
WP_010578390.1	lcl|NZ_MCRM02000004.1_cds_WP_010416994.1_2597	26.471	238	603
WP_010578390.1	lcl|NZ_MCRM02000002.1_cds_WP_010419895.1_2026	30.275	218	603
WP_010578390.1	lcl|NZ_MCRM02000011.1_cds_WP_010414467.1_84	30.417	240	603
WP_010578390.1	lcl|NZ_MCRM02000024.1_cds_WP_010410824.1_1605	30.622	209	603
WP_010578390.1	lcl|NZ_MCRM02000002.1_cds_WP_010419842.1_2045	28.696	230	603
WP_010578390.1	lcl|NZ_MCRM02000004.1_cds_WP_010416834.1_2656	33.632	223	603
WP_010578390.1	lcl|NZ_MCRM02000013.1_cds_WP_010414169.1_497	26.977	215	603
WP_010578390.1	lcl|NZ_MCRM02000005.1_cds_WP_010418606.1_3493	24.812	266	603
WP_010578390.1	lcl|NZ_MCRM02000001.1_cds_WP_020988952.1_936	26.214	206	603
WP_010578390.1	lcl|NZ_MCRM02000006.1_cds_WP_010413240.1_3591	25.714	245	603
WP_010578390.1	lcl|NZ_MCRM02000006.1_cds_WP_010413240.1_3591	26.866	201	603
WP_010578390.1	lcl|NZ_MCRM02000017.1_cds_WP_010417435.1_645	25.481	208	603
WP_010578390.1	lcl|NZ_MCRM02000002.1_cds_WP_010419978.1_1995	25.833	240	603
WP_010578390.1	lcl|NZ_MCRM02000016.1_cds_WP_010412665.1_867	25.116	215	603
WP_010578390.1	lcl|NZ_MCRM02000010.1_cds_WP_010419019.1_229	26.887	212	603
WP_010578390.1	lcl|NZ_MCRM02000005.1_cds_WP_010410675.1_3351	25.000	192	603
WP_010578386.1	lcl|NZ_MCRM02000031.1_cds_WP_010417227.1_1771	31.410	156	210
WP_010578386.1	lcl|NZ_MCRM02000011.1_cds_WP_010414334.1_23	28.713	101	210
WP_039942517.1	lcl|NZ_MCRM02000002.1_cds_WP_020988679.1_1945	39.286	56	235
WP_020984867.1	lcl|NZ_MCRM02000002.1_cds_WP_010418394.1_1949	38.810	353	363
WP_020984867.1	lcl|NZ_MCRM02000002.1_cds_WP_010418392.1_1948	36.158	354	363
WP_020984867.1	lcl|NZ_MCRM02000014.1_cds_WP_010413050.1_575	33.333	351	363
WP_020984867.1	lcl|NZ_MCRM02000002.1_cds_WP_068872734.1_1953	28.982	383	363
WP_020984867.1	lcl|NZ_MCRM02000005.1_cds_WP_010418478.1_3546	29.944	354	363
WP_020984867.1	lcl|NZ_MCRM02000018.1_cds_WP_010417749.1_743	27.838	370	363
WP_020984867.1	lcl|NZ_MCRM02000021.1_cds_WP_010415443.1_1308	26.377	345	363
