WP_020985020.1	lcl|NZ_NPDV01000007.1_cds_WP_100785494.1_3410	91.463	82	106
WP_010578412.1	lcl|NZ_NPDV01000007.1_cds_WP_100785493.1_3409	90.000	310	314
WP_010578412.1	lcl|NZ_NPDV01000007.1_cds_WP_100785482.1_3397	25.405	185	314
WP_010578412.1	lcl|NZ_NPDV01000007.1_cds_WP_100785490.1_3406	23.741	278	314
WP_010578412.1	lcl|NZ_NPDV01000001.1_cds_WP_100784057.1_395	22.939	279	314
WP_010578412.1	lcl|NZ_NPDV01000005.1_cds_WP_100785093.1_3037	20.299	335	314
WP_010578412.1	lcl|NZ_NPDV01000006.1_cds_WP_100785313.1_3236	23.923	209	314
WP_010578411.1	lcl|NZ_NPDV01000001.1_cds_WP_100783838.1_154	37.857	140	185
WP_010578410.1	lcl|NZ_NPDV01000007.1_cds_WP_100785490.1_3406	30.636	346	329
WP_010578410.1	lcl|NZ_NPDV01000006.1_cds_WP_100785313.1_3236	31.290	310	329
WP_010578410.1	lcl|NZ_NPDV01000007.1_cds_WP_100785482.1_3397	32.549	255	329
WP_010578410.1	lcl|NZ_NPDV01000001.1_cds_WP_100784057.1_395	29.217	332	329
WP_010578410.1	lcl|NZ_NPDV01000005.1_cds_WP_100785093.1_3037	27.083	336	329
WP_010578410.1	lcl|NZ_NPDV01000006.1_cds_WP_100785421.1_3355	29.129	333	329
WP_010578410.1	lcl|NZ_NPDV01000007.1_cds_WP_100785493.1_3409	27.356	329	329
WP_010578410.1	lcl|NZ_NPDV01000015.1_cds_WP_100786824.1_1174	25.369	339	329
WP_010578410.1	lcl|NZ_NPDV01000003.1_cds_WP_100784669.1_2540	25.207	242	329
WP_010578410.1	lcl|NZ_NPDV01000012.1_cds_WP_100786396.1_755	25.379	264	329
WP_010578410.1	lcl|NZ_NPDV01000013.1_cds_WP_100786480.1_833	26.357	258	329
WP_010578410.1	lcl|NZ_NPDV01000005.1_cds_WP_100785072.1_3014	28.682	129	329
WP_020984930.1	lcl|NZ_NPDV01000007.1_cds_WP_100785477.1_3392	29.915	234	267
WP_020984930.1	lcl|NZ_NPDV01000025.1_cds_WP_100787580.1_2234	34.211	114	267
WP_020984930.1	lcl|NZ_NPDV01000001.1_cds_WP_100784056.1_394	23.707	232	267
WP_020984930.1	lcl|NZ_NPDV01000015.1_cds_WP_100786755.1_1095	37.705	61	267
WP_020984930.1	lcl|NZ_NPDV01000005.1_cds_WP_207767171.1_3036	26.596	188	267
WP_020984935.1	lcl|NZ_NPDV01000021.1_cds_WP_100787282.1_1958	26.866	335	509
WP_020984935.1	lcl|NZ_NPDV01000021.1_cds_WP_100787283.1_1959	29.787	94	509
WP_020984935.1	lcl|NZ_NPDV01000021.1_cds_WP_100787282.1_1958	26.866	335	509
WP_020984935.1	lcl|NZ_NPDV01000021.1_cds_WP_100787283.1_1959	29.787	94	509
WP_010578407.1	lcl|NZ_NPDV01000006.1_cds_WP_100785313.1_3236	27.240	279	330
WP_010578407.1	lcl|NZ_NPDV01000007.1_cds_WP_100785482.1_3397	27.273	264	330
WP_010578407.1	lcl|NZ_NPDV01000001.1_cds_WP_100784057.1_395	26.769	325	330
WP_010578407.1	lcl|NZ_NPDV01000003.1_cds_WP_100784669.1_2540	28.692	237	330
WP_010578407.1	lcl|NZ_NPDV01000003.1_cds_WP_100784571.1_2431	29.297	256	330
WP_010578407.1	lcl|NZ_NPDV01000015.1_cds_WP_100786824.1_1174	22.831	219	330
WP_010578407.1	lcl|NZ_NPDV01000007.1_cds_WP_100785490.1_3406	23.478	230	330
WP_010578407.1	lcl|NZ_NPDV01000005.1_cds_WP_100785093.1_3037	24.460	139	330
WP_010578407.1	lcl|NZ_NPDV01000012.1_cds_WP_100786396.1_755	26.471	204	330
WP_010578406.1	lcl|NZ_NPDV01000025.1_cds_WP_207767213.1_2239	29.288	379	366
WP_010578406.1	lcl|NZ_NPDV01000007.1_cds_WP_100785471.1_3386	31.733	375	366
WP_010578406.1	lcl|NZ_NPDV01000014.1_cds_WP_100786662.1_1006	30.833	360	366
WP_010578406.1	lcl|NZ_NPDV01000007.1_cds_WP_100785481.1_3396	26.437	348	366
WP_010578406.1	lcl|NZ_NPDV01000015.1_cds_WP_165781792.1_1109	29.947	187	366
WP_010578405.1	lcl|NZ_NPDV01000014.1_cds_WP_100786662.1_1006	33.333	378	367
WP_010578405.1	lcl|NZ_NPDV01000007.1_cds_WP_100785471.1_3386	33.425	365	367
WP_010578405.1	lcl|NZ_NPDV01000025.1_cds_WP_207767213.1_2239	31.675	382	367
WP_010578405.1	lcl|NZ_NPDV01000007.1_cds_WP_100785481.1_3396	27.171	357	367
WP_010578405.1	lcl|NZ_NPDV01000015.1_cds_WP_165781792.1_1109	24.581	358	367
WP_010578405.1	lcl|NZ_NPDV01000001.1_cds_WP_100783805.1_120	26.316	209	367
WP_010578402.1	lcl|NZ_NPDV01000005.1_cds_WP_100785202.1_3146	44.130	247	265
WP_020984841.1	lcl|NZ_NPDV01000002.1_cds_WP_100784298.1_1757	38.284	303	310
WP_020984841.1	lcl|NZ_NPDV01000027.1_cds_WP_100787664.1_2313	27.961	304	310
WP_020984841.1	lcl|NZ_NPDV01000001.1_cds_WP_243394644.1_212	25.339	221	310
WP_020984841.1	lcl|NZ_NPDV01000002.1_cds_WP_100784298.1_1757	38.284	303	310
WP_020984841.1	lcl|NZ_NPDV01000027.1_cds_WP_100787664.1_2313	27.961	304	310
WP_020984841.1	lcl|NZ_NPDV01000001.1_cds_WP_243394644.1_212	25.339	221	310
WP_010578399.1	lcl|NZ_NPDV01000009.1_cds_WP_100785959.1_3862	55.172	29	145
WP_020984860.1	lcl|NZ_NPDV01000002.1_cds_WP_100784271.1_1739	29.703	101	221
WP_039942433.1	lcl|NZ_NPDV01000009.1_cds_WP_100785851.1_3742	22.624	221	408
WP_039942433.1	lcl|NZ_NPDV01000007.1_cds_WP_100785484.1_3400	27.972	143	408
WP_039942433.1	lcl|NZ_NPDV01000007.1_cds_WP_100785468.1_3383	27.517	149	408
WP_039942433.1	lcl|NZ_NPDV01000002.1_cds_WP_100784270.1_1738	25.874	143	408
WP_010578396.1	lcl|NZ_NPDV01000009.1_cds_WP_100785851.1_3742	25.909	220	406
WP_010578395.1	lcl|NZ_NPDV01000001.1_cds_WP_100783973.1_306	25.833	240	240
WP_010578395.1	lcl|NZ_NPDV01000003.1_cds_WP_100784516.1_2365	24.576	236	240
WP_010578395.1	lcl|NZ_NPDV01000004.1_cds_WP_100785027.1_2715	26.087	253	240
WP_010578395.1	lcl|NZ_NPDV01000009.1_cds_WP_100785956.1_3859	33.673	98	240
WP_010578395.1	lcl|NZ_NPDV01000008.1_cds_WP_100785699.1_3600	24.409	254	240
WP_010578395.1	lcl|NZ_NPDV01000013.1_cds_WP_100786562.1_916	24.255	235	240
WP_010578395.1	lcl|NZ_NPDV01000008.1_cds_WP_100785744.1_3645	30.769	117	240
WP_010578395.1	lcl|NZ_NPDV01000012.1_cds_WP_100786411.1_773	25.352	213	240
WP_010578395.1	lcl|NZ_NPDV01000011.1_cds_WP_100786312.1_680	25.200	250	240
WP_010578395.1	lcl|NZ_NPDV01000010.1_cds_WP_100786155.1_537	22.115	208	240
WP_010578395.1	lcl|NZ_NPDV01000003.1_cds_WP_100784589.1_2452	23.034	178	240
WP_010578390.1	lcl|NZ_NPDV01000005.1_cds_WP_165781724.1_3001	33.168	404	603
WP_010578390.1	lcl|NZ_NPDV01000015.1_cds_WP_100786799.1_1145	32.867	429	603
WP_010578390.1	lcl|NZ_NPDV01000007.1_cds_WP_100785491.1_3407	34.727	311	603
WP_010578390.1	lcl|NZ_NPDV01000008.1_cds_WP_100785713.1_3612	28.571	217	603
WP_010578390.1	lcl|NZ_NPDV01000006.1_cds_WP_100785462.1_3322	30.088	226	603
WP_010578390.1	lcl|NZ_NPDV01000003.1_cds_WP_100784590.1_2453	28.241	216	603
WP_010578390.1	lcl|NZ_NPDV01000007.1_cds_WP_100785587.1_3509	27.948	229	603
WP_010578390.1	lcl|NZ_NPDV01000021.1_cds_WP_165781816.1_1964	26.840	231	603
WP_010578390.1	lcl|NZ_NPDV01000001.1_cds_WP_100783817.1_134	30.472	233	603
WP_010578390.1	lcl|NZ_NPDV01000003.1_cds_WP_100784621.1_2489	29.614	233	603
WP_010578390.1	lcl|NZ_NPDV01000031.1_cds_WP_100787739.1_2655	29.694	229	603
WP_010578390.1	lcl|NZ_NPDV01000004.1_cds_WP_100784925.1_2867	28.761	226	603
WP_010578390.1	lcl|NZ_NPDV01000005.1_cds_WP_100785086.1_3026	27.014	211	603
WP_010578390.1	lcl|NZ_NPDV01000014.1_cds_WP_100786711.1_1060	28.378	222	603
WP_010578390.1	lcl|NZ_NPDV01000012.1_cds_WP_100786379.1_737	30.189	212	603
WP_010578390.1	lcl|NZ_NPDV01000002.1_cds_WP_100784133.1_1584	29.268	205	603
WP_010578390.1	lcl|NZ_NPDV01000006.1_cds_WP_100785466.1_3369	28.511	235	603
WP_010578390.1	lcl|NZ_NPDV01000001.1_cds_WP_100784089.1_324	31.633	196	603
WP_010578390.1	lcl|NZ_NPDV01000003.1_cds_WP_100784685.1_2555	27.615	239	603
WP_010578390.1	lcl|NZ_NPDV01000002.1_cds_WP_100784141.1_1592	26.887	212	603
WP_010578390.1	lcl|NZ_NPDV01000001.1_cds_WP_100783871.1_192	24.291	247	603
WP_010578390.1	lcl|NZ_NPDV01000001.1_cds_WP_100783837.1_153	28.906	256	603
WP_010578390.1	lcl|NZ_NPDV01000007.1_cds_WP_100785588.1_3510	32.022	178	603
WP_010578390.1	lcl|NZ_NPDV01000005.1_cds_WP_100785065.1_3005	25.604	207	603
WP_010578390.1	lcl|NZ_NPDV01000005.1_cds_WP_100785065.1_3005	28.000	200	603
WP_010578390.1	lcl|NZ_NPDV01000004.1_cds_WP_100784913.1_2854	25.620	242	603
WP_010578390.1	lcl|NZ_NPDV01000016.1_cds_WP_100786881.1_1215	26.452	155	603
WP_010578390.1	lcl|NZ_NPDV01000014.1_cds_WP_100786722.1_1070	24.082	245	603
WP_010578390.1	lcl|NZ_NPDV01000014.1_cds_WP_100786722.1_1070	26.000	200	603
WP_010578390.1	lcl|NZ_NPDV01000001.1_cds_WP_100784015.1_351	25.991	227	603
WP_010578390.1	lcl|NZ_NPDV01000003.1_cds_WP_100784622.1_2490	28.692	237	603
WP_010578390.1	lcl|NZ_NPDV01000002.1_cds_WP_100784411.1_1836	24.893	233	603
WP_010578390.1	lcl|NZ_NPDV01000005.1_cds_WP_165781724.1_3001	33.168	404	603
WP_010578390.1	lcl|NZ_NPDV01000015.1_cds_WP_100786799.1_1145	32.867	429	603
WP_010578390.1	lcl|NZ_NPDV01000007.1_cds_WP_100785491.1_3407	34.727	311	603
