WP_020985020.1	lcl|NZ_AHMY02000059.1_cds_WP_004753574.1_776	91.463	82	106
WP_010578412.1	lcl|NZ_AHMY02000059.1_cds_WP_004766657.1_775	90.446	314	314
WP_010578412.1	lcl|NZ_AHMY02000059.1_cds_WP_004766629.1_772	27.778	252	314
WP_010578412.1	lcl|NZ_AHMY02000010.1_cds_WP_004753565.1_3578	22.256	328	314
WP_010578412.1	lcl|NZ_AHMY02000059.1_cds_WP_004766668.1_705	22.939	279	314
WP_010578412.1	lcl|NZ_AHMY02000059.1_cds_WP_004766696.1_769	26.126	333	314
WP_010578412.1	lcl|NZ_AHMY02000058.1_cds_WP_004766600.1_796	23.502	217	314
WP_020984893.1	lcl|NZ_AHMY02000059.1_cds_WP_004766736.1_774	85.753	365	365
WP_010578411.1	lcl|NZ_AHMY02000059.1_cds_WP_004766667.1_773	95.135	185	185
WP_010578411.1	lcl|NZ_AHMY02000051.1_cds_WP_004752075.1_1266	39.286	140	185
WP_010578410.1	lcl|NZ_AHMY02000059.1_cds_WP_004766629.1_772	94.225	329	329
WP_010578410.1	lcl|NZ_AHMY02000010.1_cds_WP_004753565.1_3578	30.794	315	329
WP_010578410.1	lcl|NZ_AHMY02000058.1_cds_WP_004766600.1_796	32.143	308	329
WP_010578410.1	lcl|NZ_AHMY02000059.1_cds_WP_004766668.1_705	29.552	335	329
WP_010578410.1	lcl|NZ_AHMY02000010.1_cds_WP_004764138.1_3732	30.793	328	329
WP_010578410.1	lcl|NZ_AHMY02000058.1_cds_WP_004766610.1_785	29.730	333	329
WP_010578410.1	lcl|NZ_AHMY02000059.1_cds_WP_004766696.1_769	29.180	305	329
WP_010578410.1	lcl|NZ_AHMY02000058.1_cds_WP_004766589.1_817	28.364	275	329
WP_010578410.1	lcl|NZ_AHMY02000059.1_cds_WP_004766657.1_775	26.394	269	329
WP_010578410.1	lcl|NZ_AHMY02000059.1_cds_WP_004766741.1_722	26.642	274	329
WP_010578410.1	lcl|NZ_AHMY02000056.1_cds_WP_004766563.1_942	26.718	262	329
WP_010578410.1	lcl|NZ_AHMY02000051.1_cds_WP_004766127.1_1469	28.839	267	329
WP_010578410.1	lcl|NZ_AHMY02000047.1_cds_WP_004765661.1_1834	26.639	244	329
WP_010578410.1	lcl|NZ_AHMY02000074.1_cds_WP_004767258.1_8	27.869	244	329
WP_020984930.1	lcl|NZ_AHMY02000059.1_cds_WP_004766673.1_771	87.795	254	267
WP_020984930.1	lcl|NZ_AHMY02000050.1_cds_WP_004765965.1_1561	28.125	192	267
WP_020984930.1	lcl|NZ_AHMY02000059.1_cds_WP_004766678.1_704	25.000	232	267
WP_020984930.1	lcl|NZ_AHMY02000022.1_cds_WP_016761591.1_2989	36.471	85	267
WP_020984935.1	lcl|NZ_AHMY02000059.1_cds_WP_000602734.1_770	87.402	508	509
WP_020984935.1	lcl|NZ_AHMY02000051.1_cds_WP_004766085.1_1540	26.140	329	509
WP_020984935.1	lcl|NZ_AHMY02000051.1_cds_WP_004766128.1_1539	28.723	94	509
WP_020984935.1	lcl|NZ_AHMY02000059.1_cds_WP_000602734.1_770	87.402	508	509
WP_020984935.1	lcl|NZ_AHMY02000051.1_cds_WP_004766085.1_1540	26.140	329	509
WP_020984935.1	lcl|NZ_AHMY02000051.1_cds_WP_004766128.1_1539	28.723	94	509
WP_010578407.1	lcl|NZ_AHMY02000059.1_cds_WP_004766696.1_769	96.061	330	330
WP_010578407.1	lcl|NZ_AHMY02000059.1_cds_WP_004766629.1_772	28.289	304	330
WP_010578407.1	lcl|NZ_AHMY02000058.1_cds_WP_004766600.1_796	26.199	271	330
WP_010578407.1	lcl|NZ_AHMY02000059.1_cds_WP_004766668.1_705	25.501	349	330
WP_010578407.1	lcl|NZ_AHMY02000047.1_cds_WP_004765661.1_1834	28.395	243	330
WP_010578407.1	lcl|NZ_AHMY02000010.1_cds_WP_004753565.1_3578	27.174	276	330
WP_010578407.1	lcl|NZ_AHMY02000010.1_cds_WP_004764138.1_3732	29.644	253	330
WP_010578407.1	lcl|NZ_AHMY02000058.1_cds_WP_004766589.1_817	25.551	227	330
WP_010578407.1	lcl|NZ_AHMY02000051.1_cds_WP_004766127.1_1469	29.032	155	330
WP_010578406.1	lcl|NZ_AHMY02000059.1_cds_WP_004766691.1_768	98.361	366	366
WP_010578406.1	lcl|NZ_AHMY02000059.1_cds_WP_004766642.1_767	39.452	365	366
WP_010578406.1	lcl|NZ_AHMY02000059.1_cds_WP_004766697.1_711	33.811	349	366
WP_010578406.1	lcl|NZ_AHMY02000059.1_cds_WP_004766731.1_751	32.461	382	366
WP_010578406.1	lcl|NZ_AHMY02000050.1_cds_WP_004754030.1_1567	28.496	379	366
WP_010578406.1	lcl|NZ_AHMY02000074.1_cds_WP_004767210.1_86	29.412	357	366
WP_010578406.1	lcl|NZ_AHMY02000022.1_cds_WP_016761831.1_3064	31.579	190	366
WP_010578405.1	lcl|NZ_AHMY02000059.1_cds_WP_004766642.1_767	93.460	367	367
WP_010578405.1	lcl|NZ_AHMY02000059.1_cds_WP_004766691.1_768	40.274	365	367
WP_010578405.1	lcl|NZ_AHMY02000059.1_cds_WP_004766697.1_711	38.416	341	367
WP_010578405.1	lcl|NZ_AHMY02000059.1_cds_WP_004766731.1_751	31.635	373	367
WP_010578405.1	lcl|NZ_AHMY02000074.1_cds_WP_004767210.1_86	31.436	369	367
WP_010578405.1	lcl|NZ_AHMY02000050.1_cds_WP_004754030.1_1567	29.688	384	367
WP_010578405.1	lcl|NZ_AHMY02000022.1_cds_WP_016761831.1_3064	25.419	358	367
WP_010578405.1	lcl|NZ_AHMY02000051.1_cds_WP_004766053.1_1303	33.708	89	367
WP_020984976.1	lcl|NZ_AHMY02000059.1_cds_WP_004766692.1_766	91.728	544	544
WP_020984976.1	lcl|NZ_AHMY02000059.1_cds_WP_004766692.1_766	91.728	544	544
WP_010578402.1	lcl|NZ_AHMY02000059.1_cds_WP_002740998.1_765	93.585	265	265
WP_010578402.1	lcl|NZ_AHMY02000004.1_cds_WP_004778714.1_3839	45.749	247	265
WP_020984841.1	lcl|NZ_AHMY02000059.1_cds_WP_016761674.1_764	93.226	310	310
WP_020984841.1	lcl|NZ_AHMY02000012.1_cds_WP_000501205.1_3376	37.171	304	310
WP_020984841.1	lcl|NZ_AHMY02000032.1_cds_WP_004765094.1_2572	28.413	271	310
WP_020984841.1	lcl|NZ_AHMY02000051.1_cds_WP_004752420.1_1198	23.664	262	310
WP_020984841.1	lcl|NZ_AHMY02000059.1_cds_WP_016761674.1_764	93.226	310	310
WP_020984841.1	lcl|NZ_AHMY02000012.1_cds_WP_000501205.1_3376	37.171	304	310
WP_020984841.1	lcl|NZ_AHMY02000032.1_cds_WP_004765094.1_2572	28.413	271	310
WP_020984841.1	lcl|NZ_AHMY02000051.1_cds_WP_004752420.1_1198	23.664	262	310
WP_010578401.1	lcl|NZ_AHMY02000059.1_cds_WP_000479982.1_763	92.803	264	264
WP_010578400.1	lcl|NZ_AHMY02000059.1_cds_WP_000715956.1_762	95.349	129	130
WP_010578399.1	lcl|NZ_AHMY02000059.1_cds_WP_001088861.1_761	81.379	145	145
WP_010578399.1	lcl|NZ_AHMY02000056.1_cds_WP_004756253.1_863	57.143	28	145
WP_020984860.1	lcl|NZ_AHMY02000059.1_cds_WP_000517243.1_760	92.760	221	221
WP_020984860.1	lcl|NZ_AHMY02000012.1_cds_WP_004764406.1_3359	28.440	109	221
WP_039942433.1	lcl|NZ_AHMY02000059.1_cds_WP_004766685.1_758	24.332	374	408
WP_039942433.1	lcl|NZ_AHMY02000059.1_cds_WP_004766687.1_733	29.496	139	408
WP_039942433.1	lcl|NZ_AHMY02000012.1_cds_WP_004764436.1_3358	25.000	212	408
WP_039942433.1	lcl|NZ_AHMY02000069.1_cds_WP_004767066.1_242	21.918	219	408
WP_039942433.1	lcl|NZ_AHMY02000010.1_cds_WP_004764219.1_3608	24.540	163	408
WP_020985012.1	lcl|NZ_AHMY02000059.1_cds_WP_000611591.1_759	85.714	175	175
WP_020985012.1	lcl|NZ_AHMY02000010.1_cds_WP_004764093.1_3614	31.034	145	175
WP_010578396.1	lcl|NZ_AHMY02000059.1_cds_WP_004766685.1_758	88.916	406	406
WP_010578396.1	lcl|NZ_AHMY02000012.1_cds_WP_004764436.1_3358	22.115	208	406
WP_010578396.1	lcl|NZ_AHMY02000010.1_cds_WP_004764219.1_3608	25.000	164	406
WP_010578395.1	lcl|NZ_AHMY02000059.1_cds_WP_000980525.1_757	94.915	236	240
WP_010578395.1	lcl|NZ_AHMY02000069.1_cds_WP_004767150.1_289	26.772	254	240
WP_010578395.1	lcl|NZ_AHMY02000067.1_cds_WP_004766911.1_365	25.969	258	240
WP_010578395.1	lcl|NZ_AHMY02000010.1_cds_WP_004764234.1_3551	35.484	93	240
WP_010578395.1	lcl|NZ_AHMY02000013.1_cds_WP_004764470.1_3285	32.673	101	240
WP_010578395.1	lcl|NZ_AHMY02000059.1_cds_WP_004766633.1_731	28.862	246	240
WP_010578395.1	lcl|NZ_AHMY02000059.1_cds_WP_004766739.1_735	32.632	95	240
WP_010578395.1	lcl|NZ_AHMY02000051.1_cds_WP_004766197.1_1451	25.792	221	240
WP_010578395.1	lcl|NZ_AHMY02000056.1_cds_WP_025178342.1_888	23.967	242	240
WP_010578395.1	lcl|NZ_AHMY02000034.1_cds_WP_004765266.1_2362	24.167	240	240
WP_010578395.1	lcl|NZ_AHMY02000013.1_cds_WP_000093664.1_3296	21.229	179	240
WP_010578394.1	lcl|NZ_AHMY02000059.1_cds_WP_000405259.1_756	78.495	372	372
