WP_020985020.1	lcl|NZ_MCLW01000094.1_cds_WP_000340713.1_3994	92.683	82	106
WP_010578412.1	lcl|NZ_MCLW01000094.1_cds_WP_000412665.1_3995	90.446	314	314
WP_010578412.1	lcl|NZ_MCLW01000094.1_cds_WP_000699347.1_3999	23.102	303	314
WP_010578412.1	lcl|NZ_MCLW01000002.1_cds_WP_000744700.1_1494	22.256	328	314
WP_010578412.1	lcl|NZ_MCLW01000115.1_cds_WP_000723077.1_376	21.739	276	314
WP_010578412.1	lcl|NZ_MCLW01000200.1_cds_WP_000723094.1_1546	23.529	289	314
WP_010578411.1	lcl|NZ_MCLW01000001.1_cds_WP_000351733.1_63	38.571	140	185
WP_010578410.1	lcl|NZ_MCLW01000094.1_cds_WP_000699347.1_3999	30.145	345	329
WP_010578410.1	lcl|NZ_MCLW01000002.1_cds_WP_000744700.1_1494	31.429	315	329
WP_010578410.1	lcl|NZ_MCLW01000115.1_cds_WP_000723077.1_376	31.438	299	329
WP_010578410.1	lcl|NZ_MCLW01000200.1_cds_WP_000723094.1_1546	30.149	335	329
WP_010578410.1	lcl|NZ_MCLW01000036.1_cds_WP_001984071.1_2452	32.026	306	329
WP_010578410.1	lcl|NZ_MCLW01000048.1_cds_WP_000649923.1_2865	30.091	329	329
WP_010578410.1	lcl|NZ_MCLW01000246.1_cds_WP_000709511.1_1871	28.182	330	329
WP_010578410.1	lcl|NZ_MCLW01000113.1_cds_WP_000688695.1_359	28.832	274	329
WP_010578410.1	lcl|NZ_MCLW01000094.1_cds_WP_000412665.1_3995	26.766	269	329
WP_010578410.1	lcl|NZ_MCLW01000043.1_cds_WP_000377753.1_2698	25.490	357	329
WP_010578410.1	lcl|NZ_MCLW01000063.1_cds_WP_001074783.1_3311	27.547	265	329
WP_010578410.1	lcl|NZ_MCLW01000115.1_cds_WP_000048849.1_386	24.590	244	329
WP_010578410.1	lcl|NZ_MCLW01000029.1_cds_WP_001003558.1_2112	27.200	250	329
WP_020984930.1	lcl|NZ_MCLW01000115.1_cds_WP_000432841.1_381	29.185	233	267
WP_020984930.1	lcl|NZ_MCLW01000200.1_cds_WP_000842260.1_1547	24.569	232	267
WP_020984930.1	lcl|NZ_MCLW01000017.1_cds_WP_000667727.1_1192	33.636	110	267
WP_020984930.1	lcl|NZ_MCLW01000043.1_cds_WP_000869621.1_2699	23.214	224	267
WP_020984930.1	lcl|NZ_MCLW01000026.1_cds_WP_000805359.1_1964	37.647	85	267
WP_020984935.1	lcl|NZ_MCLW01000005.1_cds_WP_000291586.1_2926	27.329	322	509
WP_020984935.1	lcl|NZ_MCLW01000005.1_cds_WP_000364507.1_2925	28.723	94	509
WP_020984935.1	lcl|NZ_MCLW01000005.1_cds_WP_000291586.1_2926	27.329	322	509
WP_020984935.1	lcl|NZ_MCLW01000005.1_cds_WP_000364507.1_2925	28.723	94	509
WP_010578407.1	lcl|NZ_MCLW01000115.1_cds_WP_000723077.1_376	24.164	269	330
WP_010578407.1	lcl|NZ_MCLW01000036.1_cds_WP_001984071.1_2452	25.735	272	330
WP_010578407.1	lcl|NZ_MCLW01000029.1_cds_WP_001003558.1_2112	30.041	243	330
WP_010578407.1	lcl|NZ_MCLW01000002.1_cds_WP_000744700.1_1494	26.266	316	330
WP_010578407.1	lcl|NZ_MCLW01000200.1_cds_WP_000723094.1_1546	24.324	333	330
WP_010578407.1	lcl|NZ_MCLW01000094.1_cds_WP_000699347.1_3999	25.000	256	330
WP_010578407.1	lcl|NZ_MCLW01000048.1_cds_WP_000649923.1_2865	29.644	253	330
WP_010578407.1	lcl|NZ_MCLW01000115.1_cds_WP_000048849.1_386	30.469	128	330
WP_010578407.1	lcl|NZ_MCLW01000113.1_cds_WP_000688695.1_359	25.339	221	330
WP_010578407.1	lcl|NZ_MCLW01000043.1_cds_WP_000697617.1_2696	25.197	254	330
WP_010578406.1	lcl|NZ_MCLW01000176.1_cds_WP_000575187.1_1240	34.097	349	366
WP_010578406.1	lcl|NZ_MCLW01000043.1_cds_WP_000738262.1_2717	33.159	383	366
WP_010578406.1	lcl|NZ_MCLW01000134.1_cds_WP_001281957.1_693	27.441	379	366
