WP_020985020.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633099.1_2715	63.514	74	106
WP_010578412.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633097.1_2714	81.290	310	314
WP_010578412.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	25.610	328	314
WP_010578412.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	23.125	320	314
WP_010578412.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	26.203	187	314
WP_010578412.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393954.1_2694	22.414	232	314
WP_010578412.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	22.995	187	314
WP_010578412.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391083.1_998	23.264	288	314
WP_020984893.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393972.1_2712	54.696	362	365
WP_010578411.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632379.1_2283	32.121	165	185
WP_010578410.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	30.573	314	329
WP_010578410.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391083.1_998	31.596	307	329
WP_010578410.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	28.228	333	329
WP_010578410.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	27.859	341	329
WP_010578410.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135634855.1_804	27.711	332	329
WP_010578410.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	27.653	311	329
WP_010578410.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393954.1_2694	27.391	230	329
WP_010578410.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633097.1_2714	25.633	316	329
WP_010578410.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393944.1_2684	25.424	236	329
WP_010578410.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_208742289.1_3616	25.484	310	329
WP_010578410.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633031.1_2674	27.869	244	329
WP_010578410.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265392230.1_2642	25.373	268	329
WP_010578410.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135633413.1_34	23.715	253	329
WP_010578410.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392862.1_322	28.800	250	329
WP_020984930.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393942.1_2682	25.118	211	267
WP_020984930.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393904.1_2581	24.151	265	267
WP_020984930.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393043.1_711	40.659	91	267
WP_020984930.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393924.1_2657	23.950	238	267
WP_020984930.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265394396.1_3604	26.904	197	267
WP_020984930.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393122.1_887	25.455	165	267
WP_020984935.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393780.1_2305	25.000	340	509
WP_020984935.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393781.1_2306	28.947	114	509
WP_020984935.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393780.1_2305	25.000	340	509
