WP_020985020.1	lcl|NZ_JASEXH010000052.1_cds_WP_004462903.1_3228	95.122	82	106
WP_010578412.1	lcl|NZ_JASEXH010000052.1_cds_WP_004472299.1_3229	89.677	310	314
WP_010578412.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479538.1_3232	27.381	252	314
WP_010578412.1	lcl|NZ_JASEXH010000027.1_cds_WP_004461583.1_2456	22.462	325	314
WP_010578412.1	lcl|NZ_JASEXH010000039.1_cds_WP_282965079.1_2943	23.297	279	314
WP_010578412.1	lcl|NZ_JASEXH010000001.1_cds_WP_004461234.1_43	24.885	217	314
WP_010578412.1	lcl|NZ_JASEXH010000042.1_cds_WP_004468319.1_3013	21.302	169	314
WP_010578412.1	lcl|NZ_JASEXH010000052.1_cds_WP_020783865.1_3235	23.636	330	314
WP_020984893.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479563.1_3230	90.959	365	365
WP_010578411.1	lcl|NZ_JASEXH010000052.1_cds_WP_016755108.1_3231	96.757	185	185
WP_010578411.1	lcl|NZ_JASEXH010000003.1_cds_WP_004460143.1_704	34.247	146	185
WP_010578410.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479538.1_3232	92.988	328	329
WP_010578410.1	lcl|NZ_JASEXH010000001.1_cds_WP_004461234.1_43	32.797	311	329
WP_010578410.1	lcl|NZ_JASEXH010000027.1_cds_WP_004461583.1_2456	29.206	315	329
WP_010578410.1	lcl|NZ_JASEXH010000039.1_cds_WP_282965079.1_2943	30.448	335	329
WP_010578410.1	lcl|NZ_JASEXH010000005.1_cds_WP_004472946.1_978	29.503	322	329
WP_010578410.1	lcl|NZ_JASEXH010000042.1_cds_WP_004468319.1_3013	27.083	336	329
WP_010578410.1	lcl|NZ_JASEXH010000001.1_cds_WP_004467290.1_46	28.261	322	329
WP_010578410.1	lcl|NZ_JASEXH010000052.1_cds_WP_020783865.1_3235	29.470	302	329
