WP_020985020.1	lcl|NZ_JQPM01000100.1_cds_WP_000340715.1_2434	91.463	82	106
WP_010578412.1	lcl|NZ_JQPM01000100.1_cds_WP_000410273.1_2433	91.083	314	314
WP_010578412.1	lcl|NZ_JQPM01000100.1_cds_WP_000646251.1_2430	27.778	252	314
WP_010578412.1	lcl|NZ_JQPM01000032.1_cds_WP_000744700.1_945	22.256	328	314
WP_010578412.1	lcl|NZ_JQPM01000100.1_cds_WP_000723090.1_2362	23.183	289	314
WP_010578412.1	lcl|NZ_JQPM01000100.1_cds_WP_001067557.1_2427	25.526	333	314
WP_020984893.1	lcl|NZ_JQPM01000100.1_cds_WP_061250446.1_2432	84.658	365	365
WP_010578411.1	lcl|NZ_JQPM01000100.1_cds_WP_000884059.1_2431	95.135	185	185
WP_010578411.1	lcl|NZ_JQPM01000014.1_cds_WP_000351733.1_413	38.571	140	185
WP_010578410.1	lcl|NZ_JQPM01000100.1_cds_WP_000646251.1_2430	94.529	329	329
WP_010578410.1	lcl|NZ_JQPM01000032.1_cds_WP_000744700.1_945	31.429	315	329
WP_010578410.1	lcl|NZ_JQPM01000100.1_cds_WP_000723090.1_2362	29.851	335	329
WP_010578410.1	lcl|NZ_JQPM01000042.1_cds_WP_001984071.1_1163	32.026	306	329
WP_010578410.1	lcl|NZ_JQPM01000004.1_cds_WP_000649923.1_70	30.091	329	329
WP_010578410.1	lcl|NZ_JQPM01000170.1_cds_WP_000709508.1_3376	27.879	330	329
WP_010578410.1	lcl|NZ_JQPM01000100.1_cds_WP_001067557.1_2427	28.852	305	329
WP_010578410.1	lcl|NZ_JQPM01000042.1_cds_WP_000688696.1_1143	28.832	274	329
WP_010578410.1	lcl|NZ_JQPM01000100.1_cds_WP_000410273.1_2433	27.826	230	329
WP_010578410.1	lcl|NZ_JQPM01000100.1_cds_WP_000475904.1_2379	27.007	274	329
WP_010578410.1	lcl|NZ_JQPM01000016.1_cds_WP_017858396.1_500	28.302	265	329
WP_010578410.1	lcl|NZ_JQPM01000058.1_cds_WP_001003561.1_1586	26.800	250	329
WP_020984930.1	lcl|NZ_JQPM01000100.1_cds_WP_061250445.1_2429	88.583	254	267
WP_020984930.1	lcl|NZ_JQPM01000100.1_cds_WP_000842260.1_2361	24.569	232	267
WP_020984930.1	lcl|NZ_JQPM01000191.1_cds_WP_000667727.1_3557	33.636	110	267
WP_020984930.1	lcl|NZ_JQPM01000131.1_cds_WP_000805357.1_2919	36.047	86	267
WP_020984935.1	lcl|NZ_JQPM01000100.1_cds_WP_000612798.1_2428	87.992	508	509
WP_020984935.1	lcl|NZ_JQPM01000009.1_cds_WP_061250112.1_307	27.564	312	509
WP_020984935.1	lcl|NZ_JQPM01000009.1_cds_WP_000364507.1_306	28.723	94	509
