WP_020985020.1	lcl|NZ_JADDXM010000099.1_cds_WP_002725873.1_25	97.561	82	106
WP_010578412.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	96.805	313	314
WP_010578412.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	23.077	325	314
WP_010578412.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	21.739	276	314
WP_010578412.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	22.420	281	314
WP_010578412.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	25.726	241	314
WP_010578412.1	lcl|NZ_JADDXM010000204.1_cds_WP_011669202.1_1249	30.303	132	314
WP_010578412.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	21.429	168	314
WP_010578411.1	lcl|NZ_JADDXM010000040.1_cds_WP_002750963.1_2626	32.911	158	185
WP_010578410.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208754.1_2522	31.157	337	329
WP_010578410.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	31.561	301	329
WP_010578410.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	31.833	311	329
WP_010578410.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	29.841	315	329
WP_010578410.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	30.746	335	329
WP_010578410.1	lcl|NZ_JADDXM010000045.1_cds_WP_002754065.1_2738	28.182	330	329
WP_010578410.1	lcl|NZ_JADDXM010000155.1_cds_WP_061207995.1_733	28.527	319	329
WP_010578410.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	26.979	341	329
WP_010578410.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208029.1_600	23.881	268	329
WP_010578410.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	27.826	230	329
WP_010578410.1	lcl|NZ_JADDXM010000061.1_cds_WP_002751102.1_2886	26.792	265	329
